type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP;REG
pr;a;l;0;76;;4;700;;;0;0;0;0;0;;48.95114;2.53931;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;93071;0112;930710112;H;93;11.0
pr;a;l;1;27;;2;820;;;0;0;1;0;F;352.0;48.94215;2.46497;0;3.0;;;False;0;C;1993.0;1.0;;;;;False;;;;;;a;n;a;2020-08;93007;0113;930070113;H;93;11.0
pr;a;l;3;79;;4;1070;;;0;0;0;0;VI;;48.94155;2.46482;0;;;1.0;;0;;;;;;;;True;;;;;Individuel;a;n;a;2020-08;93007;0113;930070113;H;93;11.0
pr;a;l;0;79;;4;1000;;;0;0;0;0;0;;48.94134;2.46436;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;93007;0113;930070113;H;93;11.0
pr;a;l;0;27;;1;700;;;0;0;0;0;B;60;48.88218;2.43783;Non;;;;;0;C;;;;;;;;;;;;;a;;a;2020-08;93063;0107;930630107;H;93;11.0
pr;a;l;0;75;;4;1500;;;0;0;0;0;0;;48.88226;2.43788;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;93063;0107;930630107;H;93;11.0
pr;a;l;0;13;;1;500;;;0;0;0;0;0;;48.88115;2.43658;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;93063;0107;930630107;H;93;11.0
pr;a;l;0;63;;4;500;;;0;0;0;0;C;;48.9326;2.3515;Non;;;;;0;D;;;;;;;;;;;;;a;;a;2020-08;93066;0907;930660907;H;93;11.0
pr;a;l;2;69;;4;1600;;;0;0;0;2;0;;48.88219;2.44208;0;2.0;;1.0;;0;;;;;;;;;;;;;Individuel;a;n;a;2020-08;93063;0107;930630107;H;93;11.0
pr;a;l;0;19;;1;600;;;0;0;0;0;0;;48.86018;2.43911;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;93048;0205;930480205;H;93;11.0
pr;a;l;3;25;;1;598;;;0;0;0;0;B;60.0;48.88241;2.43355;0;;;;False;0;C;2016.0;;;;False;;False;;;;;;a;n;a;2020-08;93063;0105;930630105;H;93;11.0
pr;a;l;0;28;;1;1100;;;0;0;0;0;B;70;48.88263;2.43323;Non;;;;;0;C;;;;;;;;;;;;;a;;a;2020-08;93063;0105;930630105;H;93;11.0
pr;a;l;0;34;;1;1300;;;0;0;0;0;B;70;48.88234;2.4333;Non;;;;;0;C;;;;;;;;;;;;;a;;a;2020-08;93063;0105;930630105;H;93;11.0
pr;a;l;0;10;;1;500;;;0;0;0;0;G;451;48.93805;2.52629;Non;;;;;0;G;;;;;;;;;;;;;a;;a;2020-08;93071;0117;930710117;H;93;11.0
pr;a;l;0;22;;1;600;;;0;0;0;0;0;;48.88398;2.4333;Oui;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;93063;0105;930630105;H;93;11.0
pr;a;l;0;23;;1;700;;;0;0;0;0;F;427;48.88108;2.42111;Non;;;;;0;C;;;;;;;;;;;;;a;;a;2020-08;93045;0107;930450107;H;93;11.0
