REG;DEP;INSEE_COM;type_annonceur;categorie_annonceur;typedebien;typedetransaction;nb_pieces;dpeL;surface_median;prix_bien_median;balcon_moy;eau_moy;bain_moy;nb_log
53;35;35001;pr;a;a;l;4;B;72.0;717.0;0.0;0.0;1.0;1
53;35;35001;pr;a;a;l;5;B;98.0;950.0;0.0;2.0;0.0;1
53;35;35001;pr;a;m;l;4;D;166.0;1320.0;0.0;0.0;0.0;1
53;35;35001;pr;a;m;l;6;B;179.0;1600.0;0.0;1.0;1.0;1
53;35;35002;pr;a;m;l;5;D;105.0;889.0;0.0;1.0;1.0;1
53;35;35004;pr;a;a;l;2;D;46.0;330.0;0.0;0.5;0.0;2
53;35;35004;pr;a;m;l;3;VI;78.0;460.0;0.0;0.0;1.0;1
53;35;35008;pr;a;m;l;6;VI;127.0;750.0;0.0;1.0;1.0;1
53;35;35009;pr;a;a;l;2;E;44.0;380.0;0.0;1.0;0.0;1
53;35;35009;pr;a;a;l;4;VI;65.0;580.0;0.0;1.0;0.0;1
53;35;35012;pr;a;a;l;1;0;65.0;530.0;1.0;0.0;1.0;1
53;35;35012;pr;a;a;l;1;VI;21.0;315.0;0.0;1.0;0.0;3
53;35;35012;pr;a;a;l;2;B;47.5;482.5;1.0;1.0;0.0;2
53;35;35012;pr;a;a;l;2;D;37.0;415.0;0.0;0.2;0.2;5
53;35;35012;pr;a;a;l;2;G;26.0;305.0;0.0;1.0;0.0;1
53;35;35012;pr;a;a;l;2;VI;38.0;450.0;0.0;0.45;0.09;11
53;35;35012;pr;a;a;l;3;0;65.0;565.0;0.0;0.0;1.0;1
53;35;35012;pr;a;a;l;3;B;92.0;535.0;0.0;0.0;1.0;1
53;35;35012;pr;a;a;l;3;C;90.0;540.0;0.0;0.0;1.0;1
53;35;35012;pr;a;a;l;3;D;55.0;490.0;0.14;0.14;0.71;7
53;35;35012;pr;a;a;l;3;E;62.0;528.0;0.0;0.0;1.0;1
53;35;35012;pr;a;a;l;3;F;62.0;447.0;0.0;1.0;0.0;1
53;35;35012;pr;a;a;l;3;VI;65.0;515.0;0.0;0.14;0.29;7
53;35;35012;pr;a;a;l;4;0;70.0;650.0;0.0;1.0;0.0;1
53;35;35012;pr;a;a;l;4;E;60.0;503.0;0.0;0.0;1.0;1
53;35;35012;pr;a;m;l;1;VI;25.0;350.0;0.0;1.0;0.0;1
53;35;35012;pr;a;m;l;2;D;43.0;462.0;0.0;1.0;0.0;1
53;35;35012;pr;a;m;l;3;D;60.5;557.5;0.0;0.5;0.0;2
53;35;35012;pr;a;m;l;3;E;66.0;565.0;0.0;0.0;1.0;1
53;35;35012;pr;a;m;l;4;D;97.5;717.5;0.0;0.25;0.5;4
53;35;35012;pr;a;m;l;4;E;72.0;597.5;0.0;0.5;0.5;2
53;35;35012;pr;a;m;l;4;VI;115.0;725.0;0.0;0.0;0.0;1
53;35;35012;pr;a;m;l;5;C;108.5;798.5;0.0;1.0;0.5;4
53;35;35012;pr;a;m;l;5;D;89.0;752.0;0.0;0.0;0.33;3
53;35;35012;pr;a;m;l;5;E;90.0;685.0;0.0;0.0;0.0;1
53;35;35012;pr;m;m;l;5;D;117.0;670.0;0.0;0.0;1.0;1
53;35;35013;pr;a;a;l;2;A;35.0;400.0;0.0;0.0;0.0;1
53;35;35013;pr;a;a;l;2;VI;53.0;530.0;0.0;1.0;0.0;1
53;35;35013;pr;a;a;l;3;VI;78.0;660.0;0.0;1.0;0.0;1
53;35;35013;pr;a;a;l;4;VI;81.0;675.0;0.0;2.0;0.0;2
53;35;35013;pr;a;m;l;2;E;34.0;400.0;0.0;0.0;0.0;1
53;35;35013;pr;a;m;l;5;VI;96.0;575.0;0.0;0.0;10.0;1
53;35;35014;pr;a;a;l;3;E;83.0;475.0;0.0;0.0;1.0;1
53;35;35015;pr;a;m;l;3;D;78.0;650.0;0.0;0.0;1.0;1
53;35;35016;pr;a;a;l;3;0;72.0;611.0;0.0;1.0;0.0;1
53;35;35016;pr;a;m;l;1;D;93.0;475.0;0.0;1.0;1.0;1
53;35;35016;pr;a;m;l;3;E;80.0;640.0;0.0;0.0;0.0;1
53;35;35016;pr;a;m;l;4;D;88.0;690.0;0.0;0.0;0.0;1
53;35;35016;pr;a;m;l;6;D;110.0;775.0;0.0;1.0;1.0;1
53;35;35018;pr;a;m;l;3;0;84.0;300.0;0.0;0.0;0.0;1
53;35;35019;pr;a;m;l;4;D;105.0;615.0;0.0;0.0;1.0;2
53;35;35019;pr;a;m;l;6;D;140.0;550.0;0.0;0.0;1.0;1
53;35;35023;pr;a;a;l;3;B;62.0;584.0;0.0;0.0;1.0;1
