idannonce;type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;duree_int;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS_x;TYP_IRIS_y;GRD_QUART;UU2010;REG;DEP
century-21-202_503_14815;pr;m;l;0;91;800.0;5;750;;;0;0;1;0;D;158;47.43552;2.05867;0;;;1.0;;0;E;;;1.0;;;;;;;Gaz, Bois;;Individuel;a;n;13.0;m;2023-04;41232;0000;412320000;Z;Z;4123200;41201;24;41
century-21-202_3129_7850;pr;a;l;4;68;;3;590;;;0;0;0;1;D;243;47.60724;1.35713;0;4.0;;1.0;;0;B;;;0.0;;False;;True;;;Électrique;Radiateur;Individuel;a;n;;a;2023-04;41047;0000;410470000;Z;Z;4104700;41501;24;41
square-habitat-immo-facile-42606732;pr;a;l;1;75;;3;650;;;0;1;0;1;D;226;47.60952;1.35875;0;4.0;;;True;Nord-Sud;B;;1.0;;;;;True;;;Électrique;Radiateur;Individuel;a;n;8.0;a;2023-04;41047;0000;410470000;Z;Z;4104700;41501;24;41
century-21-202_3129_7851;pr;a;l;0;59;;2;475;;;0;0;0;1;D;151;47.82392;1.39344;0;0.0;;0.0;;0;C;;1.0;0.0;;False;;False;;;Électrique;;Individuel;a;n;;a;2023-04;41123;0000;411230000;Z;Z;4112300;41000;24;41
hektor-immobilierinvestim-904;pr;a;l;1;46;;2;490;;;0;0;0;0;C;151;47.56877;1.35728;0;;;1.0;False;0;C;2000.0;;;;;;False;;;Gaz;Radiateur;Individuel;a;n;8.0;a;2023-04;41212;0000;412120000;Z;Z;4121200;41501;24;41
guy-hoquet-immo-facile-6298021;pr;m;l;0;42;183.0;2;495;;;0;0;1;0;E;326;48.03969;1.07832;0;1.0;;;;0;B;1948.0;1.0;;;;;;;;Électrique;Radiateur;;a;n;22.0;m;2023-04;41075;0000;410750000;Z;Z;4107500;41000;24;41
century-21-202_3129_7870;pr;m;l;0;64;50.0;3;690;;;0;0;0;1;E;282;47.53762;1.30613;0;;;0.0;;0;C;;1.0;0.0;;;;;;;Électrique;Radiateur;Individuel;a;n;22.0;m;2023-04;41032;0000;410320000;Z;Z;4103200;41103;24;41
hektor-immo360-189;pr;m;l;0;101;100.0;4;712;;;0;0;0;1;C;148;47.81471;1.07525;0;;;1.0;;0;B;2016.0;1.0;1.0;;;;;;;Électrique;Sol;Individuel;a;n;8.0;m;2023-04;41226;0000;412260000;Z;Z;4122600;41401;24;41
immo-facile-adresse-13258537;pr;m;l;0;88;1000.0;4;750;;;0;0;1;0;D;246;47.36845;1.14391;0;;;;;0;C;;1.0;;;False;;;;;Gaz;Radiateur;Individuel;a;n;15.0;m;2023-04;41051;0000;410510000;Z;Z;4105100;00163;24;41
orpi-1-076032E2NJD5;pr;a;l;0;41;;2;400;;;0;0;0;1;D;246;47.71431;1.54453;0;1.0;;;False;0;B;;1.0;;;;;False;;;Électrique;;Individuel;a;n;8.0;a;2023-04;41066;0000;410660000;Z;Z;4106600;41000;24;41
orpi-1-076041E2N3AD;pr;a;l;1;50;;3;520;;;0;0;0;1;D;194;47.27648;1.39907;0;1.0;;1.0;False;0;B;;;;;;;False;;;;;Individuel;a;n;;a;2023-04;41164;0000;411640000;Z;Z;4116400;41205;24;41
orpi-1-116022E2MIGC;pr;a;l;0;98;;3;636;;;0;0;0;1;D;211;47.35888;1.74561;0;4.0;;;False;0;B;;1.0;;;;;True;;;;Radiateur;Individuel;a;n;;a;2023-04;41194;0104;411940104;H;H;4119401;41301;24;41
century-21-202_502_32242;pr;a;l;3;86;;4;654;;;0;1;1;0;E;268;47.35667;1.74253;0;4.0;;2.0;;0;B;;2.0;0.0;;False;;True;;;Électrique;;;a;n;;a;2023-04;41194;0106;411940106;H;H;4119401;41301;24;41
century-21-202_502_32248;pr;m;l;0;66;;4;481;;;0;0;1;0;E;274;47.35396;1.73945;0;;;1.0;;0;F;;2.0;0.0;;;;;;;Gaz;;Individuel;a;n;22.0;m;2023-04;41194;0106;411940106;H;H;4119401;41301;24;41
keller-williams-1-34_1_70-129398;pr;a;l;0;78;;3;550;;;0;0;1;0;D;179;47.36183;1.7342;0;;;;;0;E;;1.0;;;;;;;;;;;m;n;;a;2023-04;41194;0103;411940103;H;H;4119401;41301;24;41
hektor-immo360-167;pr;a;l;0;87;800.0;3;800;;;0;0;1;0;0;;47.78954;1.07087;0;2.0;;3.0;False;0;;;1.0;2.0;;;;False;;;Gaz;;;a;n;;a;2023-04;41269;0107;412690107;H;H;4126901;41401;24;41
ag410259-375929488;pr;a;l;0;23;;1;345;;;0;0;1;0;VI;;47.79546;1.05962;0;;;;;0;A;;;;;False;;False;;;;;;a;n;;a;2023-04;41269;0105;412690105;H;H;4126901;41401;24;41
apimo-82384352;pr;m;l;0;56;;3;770;;;0;0;0;0;0;;47.7964;1.05414;0;;;;;0;;;;;;;;;;;Électrique;Convecteur;Individuel;a;n;8.0;m;2023-04;41269;0105;412690105;H;H;4126901;41401;24;41
apimo-82334537;pr;m;l;0;76;;4;780;;;0;0;0;0;0;;47.7964;1.05414;0;;;;;0;;;;1.0;;;;;;;Électrique;Convecteur;Individuel;a;n;8.0;m;2023-04;41269;0105;412690105;H;H;4126901;41401;24;41
apimo-82384862;pr;m;l;0;102;;5;920;;;0;0;0;0;0;;47.7964;1.05414;0;2.0;;;;0;;;;;;;;;;;Électrique;Convecteur;Individuel;a;n;8.0;m;2023-04;41269;0105;412690105;H;H;4126901;41401;24;41
apimo-82475346;pr;a;l;1;36;;1;485;;;0;1;0;0;D;195;47.80303;1.07122;0;;;;;0;E;;;;;;;;;;Gaz;Radiateur;Individuel;a;n;;a;2023-04;41269;0103;412690103;H;H;4126901;41401;24;41
apimo-82374006;pr;a;l;1;40;;2;360;;;0;0;0;0;D;234;47.79842;1.0691;0;;;;;0;D;;;;;;;;;;Gaz;Radiateur;Individuel;a;n;15.0;a;2023-04;41269;0106;412690106;H;H;4126901;41401;24;41
immo-facile-99938372525;pr;a;l;0;40;;2;600;;;0;0;1;0;VI;;47.58769;1.33376;0;2.0;;;False;0;VI;1948.0;1.0;;;False;;False;;;Électrique;Radiateur;Individuel;a;n;22.0;a;2023-04;41018;0501;410180501;H;H;4101801;41501;24;41
immo-facile-99938352186;pr;a;l;0;12;;1;450;;;0;0;1;0;F;395;47.58769;1.33376;0;3.0;;;False;0;C;1900.0;1.0;;;False;;False;;;Électrique;Radiateur;Individuel;a;n;;a;2023-04;41018;0501;410180501;H;H;4101801;41501;24;41
laforet-immo-facile-16797860;pr;a;l;0;44;;2;445;;;0;0;0;0;VI;;47.58781;1.33347;0;2.0;;;;0;VI;;;;;;;False;;;;;;a;n;;a;2023-04;41018;0501;410180501;H;H;4101801;41501;24;41
square-habitat-immo-facile-42608478;pr;a;l;1;67;;3;740;;;0;0;0;0;D;189;47.58769;1.33376;0;4.0;;;True;0;E;;;;;;;False;;;Gaz;Radiateur;Collectif;a;n;15.0;a;2023-04;41018;0501;410180501;H;H;4101801;41501;24;41
immo-facile-52534716;pr;a;l;0;42;;1;580;;;0;0;1;0;D;241;47.58708;1.33147;0;;;;False;0;B;1900.0;1.0;;;;;False;;;Électrique;;Individuel;a;n;;a;2023-04;41018;0501;410180501;H;H;4101801;41501;24;41
ag694538-383467301;pr;a;l;1;60;;3;567;;;0;0;0;1;F;449;47.58312;1.33029;0;;;1.0;;0;D;;;;;;;;;;Électrique;;Individuel;a;n;;a;2023-04;41018;0501;410180501;H;H;4101801;41501;24;41
citya-immobilier-40998N-GES41340005-245;pr;a;l;2;48;;3;535;;;0;0;0;1;D;195;47.58785;1.33138;0;3.0;;1.0;;Nord;B;;;0.0;;;;False;;;Électrique;Convecteur;Individuel;a;n;;a;2023-04;41018;0501;410180501;H;H;4101801;41501;24;41
immo-facile-99937980025;pr;a;l;0;23;;1;480;;;0;0;1;0;NS;;47.58769;1.33376;0;;;;False;0;VI;1949.0;1.0;;;False;;False;;;Électrique;Radiateur;Individuel;a;n;;a;2023-04;41018;0501;410180501;H;H;4101801;41501;24;41
laforet-immo-facile-21522856;pr;a;l;0;61;;3;655;;;0;0;0;1;E;235;47.58844;1.33761;0;2.0;;1.0;True;0;B;;1.0;;;;;False;;;Électrique;Radiateur;Individuel;a;n;;a;2023-04;41018;0501;410180501;H;H;4101801;41501;24;41
citya-immobilier-40998N-GES41340004-245;pr;a;l;1;46;;2;545;;;0;0;0;1;D;242;47.58785;1.33138;0;3.0;;1.0;;0;B;;;1.0;;;;False;;;Électrique;Convecteur;Individuel;a;n;;a;2023-04;41018;0501;410180501;H;H;4101801;41501;24;41
immo-facile-99938402889;pr;a;l;0;84;;4;435;;;0;1;1;0;VI;;47.58769;1.33376;0;8.0;;;True;0;VI;;1.0;;;;;True;;;Gaz;Radiateur;Collectif;a;n;;a;2023-04;41018;0501;410180501;H;H;4101801;41501;24;41
ag694538-383312255;pr;a;l;0;64;;3;601;;;0;0;0;1;F;383;47.58312;1.33029;0;;;1.0;;0;D;;;;;;;;;;Électrique;;Individuel;a;n;;a;2023-04;41018;0501;410180501;H;H;4101801;41501;24;41
laforet-immo-facile-713040;pr;a;l;0;20;;1;315;;;0;0;1;0;D;230;47.59862;1.32015;0;3.0;;1.0;;0;C;;1.0;;;;;False;;;Électrique;;Individuel;a;n;;a;2023-04;41018;0302;410180302;H;H;4101801;41501;24;41
citya-immobilier-40998N-GES91671088-245;pr;a;l;4;60;;3;660;;;0;1;1;0;D;193;47.59748;1.34825;0;4.0;;1.0;;Sud;D;;;0.0;;;;True;;;Gaz;Radiateur;Individuel;a;n;;a;2023-04;41018;0602;410180602;H;H;4101801;41501;24;41
laforet-immo-facile-17960708;pr;a;l;0;29;;1;402;;;0;0;0;0;D;210;47.59275;1.34111;0;2.0;;;;0;B;;;;;;;False;;;;;;a;n;;a;2023-04;41018;0602;410180602;H;H;4101801;41501;24;41
century-21-202_3129_7700;pr;a;l;3;89;;3;790;;;0;0;0;1;D;162;47.6002;1.34825;0;9.0;;0.0;;0;D;;1.0;0.0;;True;;True;;;Gaz;Radiateur;Collectif;a;n;;a;2023-04;41018;0602;410180602;H;H;4101801;41501;24;41
era-617002;pr;a;l;0;37;;2;580;;;0;0;0;0;D;221;47.59681;1.3433;0;;;1.0;;0;B;;;;;;;;;;;;;a;n;;a;2023-04;41018;0602;410180602;H;H;4101801;41501;24;41
ag410259-382810064;pr;a;l;2;67;;3;655;;;0;0;0;0;C;145;47.59373;1.34157;0;;;;;0;A;;;;;False;;False;;;;;;a;n;8.0;a;2023-04;41018;0602;410180602;H;H;4101801;41501;24;41
citya-immobilier-40998N-GES40810003-245;pr;a;l;0;65;;3;655;;;0;0;0;1;E;279;47.59385;1.3417;0;3.0;;2.0;;0;C;;;1.0;;;;True;;;Électrique;Convecteur;Individuel;a;n;;a;2023-04;41018;0602;410180602;H;H;4101801;41501;24;41
ag410259-382185598;pr;a;l;0;48;;2;516;;;0;0;0;0;C;145;47.59373;1.34157;0;;;;;0;A;;;;;False;;False;;;;;;a;n;13.0;a;2023-04;41018;0602;410180602;H;H;4101801;41501;24;41
immo-facile-521163;pr;a;l;1;62;;3;550;;;0;0;0;1;D;228;47.5853;1.32446;0;3.0;;;True;0;E;;1.0;;;;;False;;;Gaz;Radiateur;Individuel;a;n;;a;2023-04;41018;0503;410180503;H;H;4101801;41501;24;41
laforet-immo-facile-21281041;pr;a;l;0;20;;1;340;;;0;0;1;0;F;339;47.591;1.32437;0;1.0;;;;0;B;;1.0;;;;;False;;;Électrique;Radiateur;Individuel;a;n;13.0;a;2023-04;41018;0503;410180503;H;H;4101801;41501;24;41
citya-immobilier-40998N-GES20110503-245;pr;a;l;2;32;;2;500;;;0;0;0;1;D;246;47.58948;1.33671;0;3.0;;0.0;;0;B;;;0.0;;;;True;;;Électrique;Convecteur;Individuel;a;n;13.0;a;2023-04;41018;0502;410180502;H;H;4101801;41501;24;41
immo-facile-52745351;pr;a;l;1;26;;1;380;;;0;0;0;0;NS;;47.58104;1.30571;0;;;1.0;;0;VI;1947.0;;;;;;False;;;;;Individuel;a;n;;a;2023-04;41018;0401;410180401;H;H;4101801;41501;24;41
orpi-1-076916E2EPJN;pr;a;l;1;49;;3;580;;;0;0;1;0;D;188;47.58367;1.33806;0;3.0;;1.0;False;0;D;;1.0;;;;;False;;;Gaz;Radiateur;Individuel;a;n;8.0;a;2023-04;41018;1201;410181201;H;H;4101801;41501;24;41
citya-immobilier-40998N-GES01210006-245;pr;a;l;2;31;;2;437;;;0;0;1;0;F;411;47.58393;1.32261;0;2.0;;0.0;;0;C;;;0.0;;;;False;;;Électrique;Convecteur;Individuel;a;n;;a;2023-04;41018;0801;410180801;H;H;4101801;41501;24;41
citya-immobilier-40998N-GES02010011-245;pr;a;l;2;28;;1;393;;;0;0;0;1;E;295;47.58601;1.3217;0;2.0;;0.0;;0;B;;;0.0;;;;False;;;Électrique;Convecteur;Individuel;a;n;;a;2023-04;41018;0801;410180801;H;H;4101801;41501;24;41
immo-facile-adresse-10722371;pr;a;l;1;58;;2;550;;;0;0;0;1;D;220;47.35807;1.74576;0;2.0;;;False;0;C;1880.0;1.0;;;;;True;;;Électrique;;Individuel;a;n;8.0;a;2023-03;41194;0104;411940104;H;H;4119401;41301;24;41
apimo-82305220;pr;a;l;1;22;;1;330;;;0;0;0;0;E;318;47.79552;1.06617;0;4.0;;;;0;B;;;;;;;;;;Électrique;Convecteur;Individuel;a;n;36.0;a;2023-03;41269;0105;412690105;H;H;4126901;41401;24;41
orpi-1-116022E2IMV7;pr;a;l;1;59;;3;550;;;0;0;0;1;D;246;47.36077;1.74225;0;2.0;;;False;0;B;;;;;;;False;;;Électrique;;Individuel;a;n;57.0;a;2023-03;41194;0104;411940104;H;H;4119401;41301;24;41
orpi-1-116022E1BM6C;pr;a;l;1;47;;2;470;;;0;0;1;0;VI;;47.35485;1.74329;0;2.0;;;True;0;VI;;1.0;;;;;False;;;Électrique;;Individuel;a;n;8.0;a;2023-03;41194;0106;411940106;H;H;4119401;41301;24;41
hektor-immo360-188;pr;m;l;0;140;100.0;5;850;;;0;0;1;1;C;122;47.78239;1.0717;0;1.0;;2.0;;0;A;;;;;;;;;;;Sol;Individuel;a;n;36.0;m;2023-03;41269;0108;412690108;H;H;4126901;41401;24;41
citya-immobilier-40998N-GES64310024-245;pr;a;l;0;56;;2;525;;;0;0;0;1;E;252;47.783;1.07509;0;3.0;;1.0;;0;C;;;1.0;;;;False;;;Électrique;Convecteur;Individuel;a;n;15.0;a;2023-03;41269;0108;412690108;H;H;4126901;41401;24;41
apimo-82301518;pr;a;l;1;56;;3;448;;;0;0;0;0;E;274;47.79552;1.06617;0;;;;;0;C;;;;;;;;;;Électrique;Convecteur;Individuel;a;n;22.0;a;2023-03;41269;0105;412690105;H;H;4126901;41401;24;41
apimo-82207126;pr;a;l;2;38;;3;785;;;0;0;0;0;0;;47.79552;1.06617;0;;;;;0;;;;;True;True;;;;;Électrique;Convecteur;Individuel;a;n;;a;2023-03;41269;0105;412690105;H;H;4126901;41401;24;41
apimo-82206334;pr;a;l;3;130;;6;1280;;;0;0;0;0;D;200;47.79552;1.06617;0;3.0;;;;0;C;;;;True;True;;;;;Électrique;Climatisation révérsible;Individuel;a;n;15.0;a;2023-03;41269;0105;412690105;H;H;4126901;41401;24;41
apimo-8190813;pr;m;l;0;63;;3;700;;;0;0;0;0;F;276;47.79552;1.06617;0;;;;;0;F;;;;;;;;;;Fioul;Radiateur;Individuel;a;n;15.0;m;2023-03;41269;0105;412690105;H;H;4126901;41401;24;41
apimo-82204475;pr;a;l;1;70;;3;600;;;0;0;0;0;D;168;47.79552;1.06617;0;;;;;0;B;;;;;True;;;;;Électrique;Convecteur;Individuel;a;n;29.0;a;2023-03;41269;0105;412690105;H;H;4126901;41401;24;41
apimo-82191259;pr;a;l;1;90;;3;900;;;0;0;0;0;0;;47.79552;1.06617;0;;;;;Sud;;;;1.0;True;True;;;;;Électrique;Convecteur;Individuel;a;n;15.0;a;2023-03;41269;0105;412690105;H;H;4126901;41401;24;41
century-21-202_3129_7807;pr;m;l;0;103;497.0;6;835;;;0;0;1;0;C;143.25;47.70068;1.50029;0;;;1.0;;0;D;;2.0;0.0;;;;;;;Gaz;;Central;a;n;8.0;m;2023-03;41136;0103;411360103;H;H;4113601;41202;24;41
century-21-202_3129_7837;pr;a;l;0;18;;1;295;;;0;0;1;0;NS;;47.58815;1.33037;0;3.0;;0.0;;0;;;1.0;0.0;;False;;False;;;Électrique;;Individuel;a;n;29.0;a;2023-03;41018;0503;410180503;H;H;4101801;41501;24;41
citya-immobilier-40998N-GES00640011-245;pr;a;l;1;31;;1;433;;;0;0;1;0;D;211;47.59037;1.32473;0;3.0;;1.0;;0;B;;;0.0;;;;False;;;Électrique;Convecteur;Individuel;a;n;15.0;a;2023-03;41018;0503;410180503;H;H;4101801;41501;24;41
citya-immobilier-40998N-GES02640747-245;pr;a;l;3;24;;1;435;;;0;0;0;1;D;177;47.58559;1.3247;0;4.0;;0.0;;Sud;E;;;0.0;;;;True;;;Gaz;Radiateur;Collectif;a;n;;a;2023-03;41018;0503;410180503;H;H;4101801;41501;24;41
century-21-202_3129_7782;pr;a;l;1;98;;4;799;;;0;1;0;1;C;145;47.58007;1.30349;0;4.0;;0.0;;0;A;1968.0;;0.0;;False;;False;;;Gaz;;Collectif;a;n;29.0;a;2023-03;41018;0401;410180401;H;H;4101801;41501;24;41
century-21-202_3129_7832;pr;a;l;2;77;;4;790;;;0;0;0;1;D;219;47.59573;1.31689;0;0.0;;0.0;;0;A;;0.0;0.0;;False;;True;;;Gaz;Radiateur;Collectif;a;n;8.0;a;2023-03;41018;0301;410180301;H;H;4101801;41501;24;41
century-21-202_3129_7840;pr;a;l;0;44;;2;573;;;0;0;0;1;D;220;47.59332;1.34279;0;3.0;;0.0;;0;B;;1.0;0.0;;False;;False;;;;;;a;n;8.0;a;2023-03;41018;0602;410180602;H;H;4101801;41501;24;41
citya-immobilier-40998N-GES40820029-245;pr;a;l;1;45;;2;550;;;0;0;1;0;D;227;47.59344;1.3429;0;2.0;;1.0;;0;B;;;0.0;;;;True;;;Électrique;Convecteur;Individuel;a;n;8.0;a;2023-03;41018;0602;410180602;H;H;4101801;41501;24;41
citya-immobilier-40998N-GES40830015-245;pr;a;l;0;24;;1;365;;;0;0;1;0;E;259;47.59243;1.34117;0;2.0;;1.0;;0;B;;;0.0;;;;False;;;Électrique;Convecteur;Individuel;a;n;57.0;a;2023-03;41018;0602;410180602;H;H;4101801;41501;24;41
immo-facile-1037938;pr;a;l;2;39;;2;400;;;0;0;0;0;E;275;47.58499;1.33071;0;2.0;;;;0;B;;;;;;;False;;;;;Individuel;a;n;8.0;a;2023-03;41018;0501;410180501;H;H;4101801;41501;24;41
immo-facile-99938324480;pr;a;l;0;61;;3;600;;;0;0;1;0;E;287;47.58769;1.33376;0;4.0;;;True;0;E;1971.0;1.0;;;True;;False;;;Gaz;Radiateur;Individuel;a;n;15.0;a;2023-03;41018;0501;410180501;H;H;4101801;41501;24;41
immo-facile-99938324501;pr;a;l;0;37;;2;550;;;0;0;0;1;D;188;47.58769;1.33376;0;2.0;;;False;0;C;1948.0;1.0;1.0;;False;;False;;;Gaz;;Collectif;a;n;15.0;a;2023-03;41018;0501;410180501;H;H;4101801;41501;24;41
immo-facile-adresse-13240780;pr;m;l;0;116;;5;1200;;;0;0;1;1;D;203;47.58841;1.33281;0;;;;True;0;D;;2.0;;;;;;;;Gaz;Radiateur;Individuel;a;n;15.0;m;2023-03;41018;0501;410180501;H;H;4101801;41501;24;41
immo-facile-99938326321;pr;a;l;0;78;;4;660;;;0;0;0;1;E;266;47.58769;1.33376;0;3.0;;;True;0;C;1972.0;1.0;;;True;;False;;;Gaz;Radiateur;Collectif;a;n;15.0;a;2023-03;41018;0501;410180501;H;H;4101801;41501;24;41
square-habitat-immo-facile-41441363;pr;a;l;3;19;;1;339;;;0;0;1;0;E;321;47.58769;1.33376;0;3.0;;;True;Est-Ouest;B;;1.0;;;;;False;;;Électrique;;Individuel;a;n;15.0;a;2023-03;41018;0501;410180501;H;H;4101801;41501;24;41
immo-facile-52245795;pr;a;l;1;37;;1;650;;;0;0;1;0;NS;;47.58846;1.33244;0;2.0;;;;0;VI;;1.0;;;;;False;;;Électrique;Radiateur;Individuel;a;n;43.0;a;2023-03;41018;0501;410180501;H;H;4101801;41501;24;41
immo-facile-99938307766;pr;a;l;0;25;;2;510;;;0;0;1;0;D;195;47.58769;1.33376;0;2.0;;;False;0;A;1949.0;1.0;;;False;;False;;;Électrique;;Individuel;a;n;29.0;a;2023-03;41018;0501;410180501;H;H;4101801;41501;24;41
era-566039;pr;a;l;0;82;;5;850;;;0;0;0;0;D;161;47.58769;1.33376;0;;;0.0;;0;D;;;;;;;;;;;;;a;n;15.0;a;2023-03;41018;0501;410180501;H;H;4101801;41501;24;41
apimo-82252337;pr;a;l;0;54;;3;621;;;0;0;0;0;C;115;47.75277;0.86218;0;;;;;0;D;;;;;;;;;;Fioul;Radiateur;Collectif;a;n;8.0;a;2023-03;41149;0000;411490000;Z;Z;4114900;41108;24;41
ics-imv_IMVALORIS_loc-GES02530002-498;pr;a;l;1;33;;1;330;;;0;0;0;0;F;403;47.7527;0.86205;0;;;0.0;;0;C;;;0.0;;;;False;;;Électrique;Convecteur;Individuel;a;n;15.0;a;2023-03;41149;0000;411490000;Z;Z;4114900;41108;24;41
orpi-1-116937E04N04;pr;m;l;0;58;;3;480;;;0;0;1;0;E;317;47.32203;1.31435;0;1.0;;;False;0;B;;1.0;;;;;;;;;;Individuel;a;n;8.0;m;2023-03;41258;0000;412580000;Z;Z;4125800;41000;24;41
apimo-82218191;pr;m;l;0;108;640.0;5;800;;;0;0;0;0;D;225;47.8083;1.07717;0;;;;;0;E;;;1.0;;;;;;;Gaz;Radiateur;Individuel;a;n;8.0;m;2023-03;41226;0000;412260000;Z;Z;4122600;41401;24;41
century-21-202_502_32180;pr;m;l;0;72;1500.0;4;590;;;0;0;1;0;E;281;47.35255;1.72752;0;;;1.0;;0;E;1971.0;;0.0;;;;;;;Gaz;Chaudière;Individuel;a;n;15.0;m;2023-03;41194;0103;411940103;H;H;4119401;41301;24;41
immo-facile-adresse-13187760;pr;m;l;0;86;1142.0;4;620;;;0;0;1;0;C;146;47.35181;1.72697;0;;;;;0;A;2016.0;1.0;;;;;;;;Électrique;;Individuel;a;n;8.0;m;2023-03;41194;0103;411940103;H;H;4119401;41301;24;41
century-21-202_502_32201;pr;m;l;0;60;555.0;3;560;;;0;0;1;0;D;206;47.352;1.74993;0;;;1.0;;0;D;;1.0;0.0;;;;;;;Gaz, Électrique;;;a;n;15.0;m;2023-03;41194;0108;411940108;H;H;4119401;41301;24;41
century-21-202_504_11533;pr;m;l;0;50;320.0;3;563;;;0;0;1;0;F;381;47.60731;2.02518;0;;;0.0;;0;E;1930.0;;0.0;;;;;;;Gaz;;Individuel;a;n;15.0;m;2023-03;41106;0000;411060000;Z;Z;4110600;41110;24;41
century-21-202_504_11528;pr;m;l;0;22;;2;290;;;0;0;1;0;G;433;47.60673;2.02433;0;;;0.0;;0;C;;1.0;0.0;;;;;;;Électrique;Radiateur;Individuel;a;n;43.0;m;2023-03;41106;0000;411060000;Z;Z;4110600;41110;24;41
immo-facile-adresse-13207511;pr;a;l;3;92;;4;1100;;;0;3;1;1;NS;;47.57343;1.30709;0;3.0;;1.0;True;Est-Ouest;VI;1980.0;1.0;1.0;;True;;True;;;Gaz;Radiateur;Individuel;a;n;22.0;a;2023-03;41018;0701;410180701;H;H;4101801;41501;24;41
safti-1-806686;pr;a;l;0;39;;1;560;;;0;0;0;1;E;328;47.57329;1.30956;0;2.0;;;False;0;C;1970.0;1.0;;;True;;True;;;Électrique;;Individuel;m;n;57.0;a;2023-03;41018;0701;410180701;H;H;4101801;41501;24;41
