type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP;REG
pr;a;l;0;22;;1;250;;;0;0;1;0;C;98;46.32105;4.81464;0;;;0.0;;0;E;1949.0;;0.0;;;;False;;;Électrique;Radiateur;;a;n;a;2020-08;71270;0102;712700102;H;71;27.0
pr;m;l;0;180;;8;1200;;;0;0;0;0;D;173;46.31562;4.8261;Oui;;;;;0;E;;;;;;;;;;;;;a;;m;2020-08;71270;0102;712700102;H;71;27.0
pr;a;l;0;31;;1;365;;;0;0;0;0;0;;46.32002;4.81316;0;;;1.0;;0;;;;0.0;;;;False;;;Gaz;Radiateur;Collectif;a;n;a;2020-08;71270;0102;712700102;H;71;27.0
pr;a;l;4;32;;1;368;;;0;1;0;1;E;240;46.31164;4.81962;0;;;1.0;;0;F;1988.0;;0.0;;;;True;;;Gaz;Radiateur;;a;n;a;2020-08;71270;0102;712700102;H;71;27.0
pr;m;l;0;102;;5;785;;;0;0;1;1;D;177;46.31738;4.82455;0;3.0;;0.0;False;0;B;1910.0;;0.0;;;;;;;;Radiateur;Individuel;a;n;m;2020-08;71270;0102;712700102;H;71;27.0
pr;a;l;6;55;;2;560;;;0;1;0;1;D;203.8;46.79456;4.85632;0;7.0;;;True;0;E;;;;;False;;True;;;Gaz;;Individuel;a;n;a;2020-08;71076;0106;710760106;H;71;27.0
pr;m;l;0;101;700.0;6;856;;;0;0;1;1;D;211;46.31841;4.81972;0;2.0;;1.0;False;0;E;;;0.0;;;;;;;Gaz;Radiateur;Central;a;n;m;2020-08;71270;0102;712700102;H;71;27.0
pr;a;l;0;49;;2;415;;;0;0;0;0;D;180.0;46.31013;4.83716;0;;;;;0;E;;;;;;;True;;;;;;a;n;a;2020-08;71270;9803;712709803;A;71;27.0
pr;a;l;2;134;;5;700;;;0;1;0;1;E;300;46.30976;4.83771;0;;;0.0;;0;F;;;2.0;;;;False;;;Gaz;Radiateur;;a;n;a;2020-08;71270;9803;712709803;A;71;27.0
pr;m;l;0;110;600.0;6;814;;;0;0;1;0;NS;;46.70066;4.98963;0;;;;;0;NS;;1.0;1.0;;;;;;;Gaz;Radiateur;Individuel;a;n;m;2020-08;71420;0000;714200000;Z;71;27.0
