REG;DEP;INSEE_COM;type_annonceur;categorie_annonceur;typedebien;typedetransaction;nb_pieces;dpeL;surface_median;prix_bien_median;prix_m2_vente_median;loyer_m2_median_n7;taux_rendement_moy;balcon_moy;eau_moy;bain_moy;nb_log_en_vente
76;66;66001;pr;a;m;v;6;A;148.0;357300.0;2414.19;;;0.0;1.0;0.0;1
76;66;66002;pr;a;a;v;1;E;28.0;70000.0;2500.0;;;0.0;1.0;0.0;1
76;66;66002;pr;a;a;v;2;0;44.5;129000.0;2905.66;13.24;0.054;0.0;0.0;1.0;2
76;66;66002;pr;a;a;v;2;C;42.0;97000.0;2365.85;13.24;0.081;0.0;0.0;1.0;3
76;66;66002;pr;a;a;v;2;D;37.0;105000.0;2837.84;13.24;0.056;0.0;1.0;0.0;1
76;66;66002;pr;a;a;v;2;NS;39.0;115000.0;2948.72;13.24;0.054;0.0;0.0;1.0;1
76;66;66002;pr;a;a;v;3;0;221.0;595000.0;2692.31;10.77;0.048;0.0;0.0;3.0;1
76;66;66002;pr;a;a;v;3;C;60.0;139000.0;2450.0;10.77;0.058;0.0;1.0;0.67;3
76;66;66002;pr;a;a;v;3;D;59.0;150000.0;2694.92;10.77;0.048;0.0;0.67;0.33;3
76;66;66002;pr;a;a;v;4;0;60.0;119000.0;1983.33;;;0.0;1.0;0.0;1
76;66;66002;pr;a;a;v;4;D;141.0;164000.0;1170.21;;;0.0;0.33;0.67;3
76;66;66002;pr;a;a;v;4;NS;105.0;159900.0;1522.86;;;0.0;0.0;1.0;1
76;66;66002;pr;a;m;v;2;D;45.0;123000.0;2733.33;;;0.0;1.0;1.0;1
76;66;66002;pr;a;m;v;2;VI;66.0;85000.0;1287.88;;;0.0;0.0;0.0;1
76;66;66002;pr;a;m;v;3;0;70.0;149000.0;1655.56;11.98;0.106;0.0;0.67;0.0;3
76;66;66002;pr;a;m;v;3;A;75.0;239000.0;3186.67;11.98;0.045;0.0;0.0;1.0;1
76;66;66002;pr;a;m;v;3;B;85.0;295000.0;3470.59;11.98;0.041;0.0;2.0;0.0;1
76;66;66002;pr;a;m;v;3;C;94.0;242000.0;2574.47;11.98;0.056;0.0;0.0;1.0;1
76;66;66002;pr;a;m;v;3;D;97.0;224350.0;2311.26;11.98;0.062;0.0;1.0;0.5;2
76;66;66002;pr;a;m;v;3;VI;76.5;122500.0;1466.68;11.98;0.103;0.0;1.0;0.0;4
76;66;66002;pr;a;m;v;4;0;106.5;350500.0;3045.56;8.68;0.04;0.0;1.25;0.42;12
76;66;66002;pr;a;m;v;4;A;101.0;329000.0;3022.73;8.68;0.037;0.0;0.33;1.67;3
76;66;66002;pr;a;m;v;4;B;102.0;359000.0;3549.02;8.68;0.034;0.0;1.67;0.67;3
76;66;66002;pr;a;m;v;4;C;93.0;279000.0;3045.98;8.68;0.036;0.08;1.0;0.38;13
