type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP;REG
pr;m;l;0;55;35.0;3;510;;;0;0;0;1;D;216.0;48.03656;2.7123;0;;;1.0;;0;A;;;;;;;;;;;;Individuel;a;n;m;2020-08;45104;0000;451040000;Z;45;24.0
pr;m;l;0;55;;3;500;;;0;0;0;0;D;216;48.03656;2.7122;Oui;;;;;0;A;;;;;;;;;;;;;a;;m;2020-08;45104;0000;451040000;Z;45;24.0
pr;m;l;0;115;;7;800;;;0;0;0;0;0;;48.05507;2.95671;Non;;;;;0;;;;;;;;;;;;;;a;;m;2020-08;45113;0000;451130000;Z;45;24.0
pr;a;l;0;37;;1;400;;;0;0;0;0;0;;47.99532;2.72636;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;45208;0102;452080102;H;45;24.0
pr;a;l;0;56;;2;520;;;0;0;0;0;VI;;48.32324;2.21091;0;;;;;0;VI;;;;;;;;;;;;;a;n;a;2020-08;45263;0000;452630000;Z;45;24.0
pr;a;l;2;33;;2;410;;;0;0;0;0;0;;48.2047;2.47285;0;;;;;0;;;;;;;;;;;;Convecteur;;a;n;a;2020-08;45258;0000;452580000;Z;45;24.0
pr;a;l;1;59;;3;450;;;0;0;0;0;E;289;48.20447;2.47059;0;2.0;;;;0;C;;;;;;;;;;Électrique;Convecteur;Individuel;a;n;a;2020-08;45258;0000;452580000;Z;45;24.0
pr;a;l;2;26;;1;470;;;0;0;0;0;E;275.0;47.99171;2.74509;0;4.0;;1.0;True;0;F;;;;False;False;;True;;;;;;a;n;a;2020-08;45208;0106;452080106;H;45;24.0
pr;a;l;0;45;;2;455;;;0;0;0;0;VI;;48.14615;2.92358;0;2.0;;;;0;;;;;;;;;;;;;Individuel;a;n;a;2020-08;45032;0000;450320000;Z;45;24.0
pr;a;l;0;38;;2;530;;;0;0;0;1;VI;;47.82162;1.91184;0;;;0.0;;0;VI;;;1.0;;;;False;;;Électrique;Radiateur;Individuel;a;n;a;2020-08;45006;0000;450060000;Z;45;24.0
pr;m;l;0;38;;2;515;;;0;0;0;1;0;;47.82162;1.91184;0;0.0;;0.0;False;0;;;;1.0;;;;;;;Électrique;Radiateur;Individuel;a;n;m;2020-08;45006;0000;450060000;Z;45;24.0
pr;m;l;0;56;100.0;3;700;;;0;0;1;0;VI;;48.24092;2.13021;0;;;;;0;G;;2.0;;;;;;;;;Radiateur;Individuel;a;n;m;2020-08;45080;0000;450800000;Z;45;24.0
pr;m;l;0;93;;3;552;;;0;0;0;0;E;264;47.94388;3.05389;0;;;;True;0;C;;;;False;False;;;;;Électrique;;Individuel;a;n;m;2020-08;45129;0000;451290000;Z;45;24.0
pr;m;l;0;35;75.0;2;410;;;0;0;0;0;G;474;48.00022;2.742;0;;;;False;Ouest;D;;;;False;False;;;;;Électrique;;Individuel;a;n;m;2020-08;45208;0105;452080105;H;45;24.0
pr;a;l;0;57;;3;654;;;0;0;0;1;E;261;47.90058;2.02485;0;;;1.0;;0;C;;;0.0;;;;False;;;Électrique;Convecteur;Individuel;a;n;a;2020-08;45089;0103;450890103;H;45;24.0
pr;a;l;0;28;;1;400;;;0;0;0;0;0;;47.89937;1.91502;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;45234;0101;452340101;H;45;24.0
pr;a;l;0;56;;3;600;;;0;0;0;0;0;;47.89979;1.91393;Oui;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;45234;0101;452340101;H;45;24.0
pr;a;l;0;60;;3;700;;;0;0;0;0;0;;47.89952;1.9196;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;45234;0101;452340101;H;45;24.0
pr;a;l;1;37;;2;450;;;0;0;1;0;D;180;47.93205;1.89447;0;0.0;;0.0;;0;C;;1.0;0.0;;False;;False;;;;;;a;n;a;2020-08;45302;0102;453020102;H;45;24.0
