REG;DEP;INSEE_COM;type_annonceur;categorie_annonceur;typedebien;typedetransaction;nb_pieces;dpeL;surface_median;prix_bien_median;prix_m2_vente_median;loyer_m2_median_n7;taux_rendement_moy;balcon_moy;eau_moy;bain_moy;nb_log_en_vente
24;36;36001;pr;a;m;v;10;D;200.0;265000.0;1325.0;;;0.0;3.0;0.0;1
24;36;36001;pr;a;m;v;3;F;60.0;43600.0;726.67;;;0.0;1.0;0.0;1
24;36;36001;pr;a;m;v;4;C;116.0;80700.0;695.69;;;0.0;0.0;1.0;1
24;36;36001;pr;a;m;v;4;VI;120.0;69550.0;579.58;;;0.0;1.0;0.0;1
24;36;36001;pr;a;m;v;5;E;114.0;133600.0;1171.93;;;0.0;1.0;1.0;1
24;36;36001;pr;a;m;v;5;VI;116.0;178500.0;1538.79;;;0.0;1.0;1.0;1
24;36;36001;pr;a;m;v;6;0;137.0;150000.0;1094.89;;;0.0;1.0;0.0;1
24;36;36001;pr;a;m;v;6;E;86.0;49900.0;580.23;;;0.0;1.0;0.0;1
24;36;36001;pr;a;m;v;7;NS;155.0;148700.0;959.35;;;0.0;1.0;1.0;1
24;36;36001;pr;a;m;vp;5;D;200.0;230000.0;1150.0;;;0.0;1.0;2.0;1
24;36;36001;pr;m;m;v;5;VI;98.0;60997.5;634.95;;;0.0;0.0;0.5;2
24;36;36001;pr;network;m;v;8;NS;160.0;134620.0;841.38;;;0.0;0.0;1.0;1
24;36;36002;pr;m;m;v;4;F;66.0;66000.0;1000.0;;;0.0;1.0;0.0;1
24;36;36002;pr;m;m;v;6;G;105.0;90000.0;857.14;;;0.0;0.0;1.0;1
24;36;36003;pr;a;m;v;2;D;56.5;62450.0;1106.76;;;0.0;0.0;1.0;2
24;36;36003;pr;a;m;v;4;C;90.0;162200.0;1802.22;6.21;0.041;0.0;0.0;1.0;1
24;36;36003;pr;a;m;v;5;C;128.0;194000.0;1515.62;;;0.0;0.0;0.0;1
24;36;36003;pr;a;m;v;5;D;152.0;168000.0;1105.26;;;0.0;1.0;1.0;1
24;36;36003;pr;a;m;v;5;E;112.5;121062.5;1061.06;;;0.0;0.5;0.5;2
24;36;36003;pr;a;m;v;5;NS;106.0;148400.0;1400.0;;;0.0;2.0;0.0;1
24;36;36003;pr;a;m;v;5;VI;119.0;82200.0;690.76;;;0.0;1.0;0.0;1
24;36;36003;pr;a;m;v;6;C;141.0;204500.0;1450.35;;;0.0;0.0;1.0;1
24;36;36003;pr;a;m;v;6;F;131.0;139200.0;1062.6;;;0.0;1.0;0.0;1
24;36;36003;pr;m;m;v;3;F;75.0;127000.0;1693.33;5.4;0.038;0.0;0.0;0.0;1
24;36;36003;pr;m;m;v;4;D;100.0;145990.0;1459.9;6.21;0.051;0.0;0.0;1.0;1
24;36;36003;pr;m;m;v;4;VI;102.0;81000.0;794.12;6.21;0.094;0.0;0.0;0.0;1
24;36;36003;pr;m;m;v;5;NS;127.0;147500.0;1122.47;;;0.0;0.0;1.5;2
24;36;36003;pr;m;m;v;6;C;180.0;173250.0;962.5;;;0.0;1.0;1.0;1
24;36;36003;pr;m;m;v;6;VI;153.0;139000.0;908.5;;;0.0;0.0;1.0;1
24;36;36004;pr;a;m;v;4;D;124.0;162000.0;1306.45;;;0.0;0.0;1.0;1
24;36;36004;pr;m;m;v;7;D;109.0;139990.0;1284.31;;;0.0;1.0;1.0;1
24;36;36005;pr;a;a;v;5;VI;119.0;98600.0;828.57;;;0.0;0.0;0.0;1
24;36;36005;pr;a;m;v;10;D;175.0;234900.0;1342.29;;;0.0;0.0;0.0;1
24;36;36005;pr;a;m;v;13;D;900.0;687500.0;763.89;;;0.0;0.0;0.0;1
24;36;36005;pr;a;m;v;2;VI;58.0;85100.0;1537.01;;;0.0;1.0;0.0;2
24;36;36005;pr;a;m;v;3;F;74.0;119900.0;1620.27;7.6;0.056;0.0;0.0;1.0;1
24;36;36005;pr;a;m;v;3;VI;188.0;73100.0;819.19;7.6;0.404;0.0;0.5;0.0;2
24;36;36005;pr;a;m;v;4;0;88.0;262500.0;2982.95;8.78;0.035;0.0;0.0;0.0;1
24;36;36005;pr;a;m;v;4;B;90.0;212000.0;2355.56;8.78;0.045;0.0;1.0;0.0;1
24;36;36005;pr;a;m;v;4;D;97.0;191700.0;1758.82;8.78;0.063;0.0;0.67;0.0;3
24;36;36005;pr;a;m;v;4;E;100.0;149000.0;1490.0;8.78;0.076;0.0;0.0;1.0;3
