REG;DEP;INSEE_COM;type_annonceur;categorie_annonceur;typedebien;typedetransaction;nb_pieces;dpeL;surface_median;prix_bien_median;prix_m2_vente_median;loyer_m2_median_n7;taux_rendement_moy;balcon_moy;eau_moy;bain_moy;nb_log_en_vente
84;38;38001;pr;a;a;v;2;B;46.0;137500.0;2967.39;10.69;0.044;0.0;1.0;0.0;4
84;38;38001;pr;a;a;v;2;D;48.0;106000.0;2208.33;10.69;0.058;0.0;0.0;1.0;1
84;38;38001;pr;a;a;v;2;E;48.0;95000.0;2041.66;10.69;0.064;0.5;0.17;0.83;6
84;38;38001;pr;a;a;v;2;G;38.0;65000.0;1710.53;10.69;0.075;0.0;1.0;0.0;1
84;38;38001;pr;a;a;v;2;NS;40.0;110000.0;2750.0;10.69;0.047;0.0;0.0;1.0;1
84;38;38001;pr;a;a;v;2;VI;55.0;80000.0;1454.55;10.69;0.088;0.0;0.0;1.0;1
84;38;38001;pr;a;a;v;3;B;67.0;176500.0;2794.16;9.7;0.043;0.08;1.0;0.0;12
84;38;38001;pr;a;a;v;3;C;63.5;127000.0;2098.81;9.7;0.062;0.0;0.5;0.0;2
84;38;38001;pr;a;a;v;3;D;70.0;117000.0;1671.43;9.7;0.07;1.0;1.0;0.0;2
84;38;38001;pr;a;a;v;3;E;66.0;110000.0;1383.34;9.7;0.24;0.0;0.0;0.75;4
84;38;38001;pr;a;a;v;3;VI;62.5;159000.0;2540.39;9.7;0.046;0.5;1.0;0.0;2
84;38;38001;pr;a;a;v;4;B;81.0;212500.0;2616.75;7.42;0.034;0.0;1.25;0.0;4
84;38;38001;pr;a;a;v;4;NS;90.0;237000.0;2648.19;7.42;0.034;0.5;0.0;1.0;4
84;38;38001;pr;a;a;v;4;VI;80.0;160000.0;2000.0;7.42;0.045;0.0;2.0;0.0;2
84;38;38001;pr;a;a;v;5;D;85.5;155100.0;1831.36;6.0;0.04;0.0;0.5;0.5;2
84;38;38001;pr;a;a;v;6;VI;180.0;230800.0;1282.22;;;0.0;0.0;1.0;1
84;38;38001;pr;a;m;v;10;D;180.0;262500.0;1448.14;;;0.0;1.0;0.5;2
