REG;DEP;INSEE_COM;type_annonceur;categorie_annonceur;typedebien;typedetransaction;nb_pieces;dpeL;surface_median;prix_bien_median;prix_m2_vente_median;loyer_m2_median_n7;taux_rendement_moy;balcon_moy;eau_moy;bain_moy;nb_log_en_vente
84;15;15001;pr;a;a;v;8;0;160.0;180000.0;1125.0;;;1.0;1.0;1.0;1
84;15;15001;pr;a;m;v;11;0;150.0;19500.0;130.0;;;0.0;0.0;1.0;1
84;15;15001;pr;a;m;v;3;NS;70.0;34500.0;637.5;;;0.0;0.5;0.0;2
84;15;15001;pr;a;m;v;3;VI;112.0;66000.0;589.29;;;0.0;2.0;0.0;1
84;15;15001;pr;a;m;v;5;0;106.0;76500.0;721.7;;;0.0;0.0;0.0;1
84;15;15001;pr;a;m;v;5;D;180.0;110000.0;611.11;;;0.0;0.0;1.0;1
84;15;15001;pr;a;m;v;5;VI;171.0;295000.0;1725.15;;;0.0;2.0;0.0;1
84;15;15001;pr;a;m;v;6;E;110.0;108800.0;989.09;;;0.0;0.0;0.0;1
84;15;15001;pr;a;m;v;9;VI;143.0;39000.0;272.73;;;0.0;0.0;0.0;1
84;15;15002;pr;a;m;v;5;NS;80.0;119000.0;1487.5;;;0.0;0.0;0.0;1
84;15;15002;pr;a;m;v;7;D;158.0;169000.0;1069.62;;;0.0;1.0;1.0;1
84;15;15003;pr;a;m;v;10;0;180.0;74000.0;411.11;;;0.0;1.0;1.0;1
84;15;15003;pr;a;m;v;4;0;100.0;50000.0;500.0;;;0.0;0.0;0.0;1
84;15;15003;pr;a;m;v;9;0;420.0;258000.0;614.29;;;0.0;0.0;0.0;1
84;15;15004;pr;a;m;v;4;NS;75.0;129000.0;1720.0;6.5;0.045;0.0;0.0;0.0;1
84;15;15006;pr;a;m;v;12;0;350.0;535000.0;1528.57;;;0.0;0.0;0.0;1
84;15;15006;pr;a;m;v;5;0;75.0;119000.0;1586.67;;;0.0;0.0;0.0;1
84;15;15006;pr;a;m;v;5;E;90.0;113400.0;1260.0;;;0.0;0.0;0.0;1
84;15;15006;pr;a;m;v;6;0;156.0;236000.0;1311.11;;;0.0;0.4;0.6;5
84;15;15006;pr;a;m;v;7;0;220.0;246000.0;1118.18;;;0.0;0.0;0.0;1
84;15;15006;pr;a;m;v;8;0;250.0;108000.0;432.0;;;0.0;0.0;0.0;1
84;15;15006;pr;m;m;v;4;D;85.0;118000.0;1388.24;6.49;0.056;0.0;0.0;1.0;1
84;15;15008;pr;m;m;v;1;NS;184.0;27000.0;146.74;;;0.0;0.0;0.0;1
84;15;15009;pr;a;m;v;6;G;94.0;108000.0;1148.94;;;0.0;1.0;0.0;1
84;15;15010;pr;a;m;v;7;VI;95.0;65000.0;684.21;;;0.0;1.0;0.0;1
84;15;15011;pr;a;m;v;3;D;53.0;99000.0;1867.92;;;0.0;1.0;0.0;1
84;15;15012;pr;a;a;v;1;F;27.0;49000.0;1814.81;10.6;0.07;0.0;0.0;1.0;1
84;15;15012;pr;a;a;v;1;G;30.0;42000.0;1400.0;10.6;0.091;0.0;1.0;0.0;1
84;15;15012;pr;a;a;v;2;0;45.0;60000.0;1333.33;10.43;0.094;0.0;0.0;1.0;1
84;15;15012;pr;a;a;v;2;C;38.0;91184.0;2399.58;10.43;0.052;0.0;0.0;1.0;1
84;15;15012;pr;a;a;v;2;D;51.0;57500.0;1163.16;10.43;0.115;0.0;0.5;0.5;2
84;15;15012;pr;a;a;v;2;E;38.0;54500.0;1560.0;10.43;0.084;0.11;0.11;0.67;9
84;15;15012;pr;a;a;v;2;F;30.0;47000.0;1566.67;10.43;0.08;0.0;1.0;0.0;1
84;15;15012;pr;a;a;v;2;NS;38.0;36500.0;960.53;10.43;0.13;0.0;1.0;0.0;1
84;15;15012;pr;a;a;v;3;0;55.0;68570.0;1246.73;9.02;0.087;0.0;0.0;1.0;1
84;15;15012;pr;a;a;v;3;C;115.0;129000.0;1121.74;9.02;0.096;0.0;1.0;0.0;1
84;15;15012;pr;a;a;v;3;D;75.0;88420.0;1178.93;9.02;0.092;0.0;0.0;1.0;1
84;15;15012;pr;a;a;v;3;E;54.0;89100.0;1650.0;9.02;0.065;0.5;0.0;1.0;4
84;15;15012;pr;a;a;v;3;F;55.0;91800.0;1669.09;9.02;0.065;0.0;0.0;1.0;1
84;15;15012;pr;a;a;v;3;VI;55.0;86400.0;1570.91;9.02;0.069;0.0;0.0;1.0;1
84;15;15012;pr;a;a;v;4;0;80.0;131610.0;1645.12;8.46;0.062;0.0;0.0;1.0;1
84;15;15012;pr;a;a;v;4;C;111.0;129000.0;1162.16;8.46;0.087;0.0;0.0;1.0;1
84;15;15012;pr;a;a;v;4;D;75.0;105200.0;1423.72;8.46;0.082;1.0;0.5;0.5;2
84;15;15012;pr;a;a;v;4;F;109.5;181568.0;1675.51;8.46;0.061;0.0;0.0;0.5;2
84;15;15012;pr;a;a;v;7;E;120.0;170000.0;1416.67;;;0.0;0.0;0.0;1
84;15;15012;pr;a;m;v;10;F;338.0;218360.0;646.04;;;0.0;0.0;2.0;1
84;15;15012;pr;a;m;v;3;E;58.0;110000.0;1896.55;6.85;0.043;0.0;0.0;1.0;1
84;15;15012;pr;a;m;v;3;NS;600.0;108000.0;180.0;6.85;0.457;0.0;0.0;0.0;1
84;15;15012;pr;a;m;v;3;VI;70.0;115000.0;1642.86;6.85;0.05;0.0;0.0;1.0;1
84;15;15012;pr;a;m;v;4;0;86.0;149400.0;1737.21;7.53;0.052;0.0;1.0;1.0;1
84;15;15012;pr;a;m;v;4;B;95.0;233200.0;2454.74;7.53;0.037;0.0;0.0;0.0;1
84;15;15012;pr;a;m;v;4;D;104.0;239900.0;2422.22;7.53;0.039;0.0;0.2;1.0;5
84;15;15012;pr;a;m;v;4;E;110.0;242000.0;2200.0;7.53;0.041;0.0;0.0;1.0;1
84;15;15012;pr;a;m;v;4;F;74.0;129600.0;1751.35;7.53;0.052;0.0;1.0;0.0;1
84;15;15012;pr;a;m;v;4;G;67.5;102950.0;1509.67;7.53;0.065;0.0;0.5;0.0;2
84;15;15012;pr;a;m;v;4;NS;80.0;98100.0;1226.25;7.53;0.074;0.0;1.0;0.0;1
84;15;15012;pr;a;m;v;5;0;122.0;257409.0;2109.91;;;0.0;0.0;2.0;1
84;15;15012;pr;a;m;v;5;B;95.0;245000.0;2578.95;;;0.0;0.0;1.0;1
84;15;15012;pr;a;m;v;5;D;127.0;224250.0;1767.0;;;0.25;1.0;0.25;4
84;15;15012;pr;a;m;v;5;E;120.0;195000.0;1485.71;;;0.67;0.33;0.67;3
84;15;15012;pr;a;m;v;5;F;125.0;139850.0;1118.8;;;0.0;0.0;1.0;1
84;15;15012;pr;a;m;v;5;NS;120.0;272850.0;2273.75;;;0.0;1.0;1.0;1
84;15;15012;pr;a;m;v;5;VI;142.5;247500.0;1738.3;;;0.0;0.5;0.0;2
84;15;15012;pr;a;m;v;6;0;122.5;168500.0;1364.5;6.2;0.064;0.0;0.5;0.5;2
84;15;15012;pr;a;m;v;6;D;143.0;200000.0;1398.6;6.2;0.053;0.0;1.0;2.0;1
84;15;15012;pr;a;m;v;6;E;160.0;225232.0;1407.7;6.2;0.053;0.0;0.0;2.0;1
84;15;15012;pr;a;m;v;6;F;130.0;199175.0;1532.12;6.2;0.05;0.0;1.5;0.5;2
84;15;15012;pr;a;m;v;6;VI;135.0;223000.0;1636.47;6.2;0.099;0.0;0.33;0.33;3
84;15;15012;pr;a;m;v;7;0;177.5;272350.0;1546.68;;;0.0;0.0;0.5;2
84;15;15012;pr;a;m;v;7;D;210.0;243800.0;1142.86;;;0.2;0.2;0.6;5
84;15;15012;pr;a;m;v;7;F;180.0;291000.0;1616.67;;;0.0;0.0;0.0;1
84;15;15012;pr;a;m;v;8;0;145.0;367000.0;2531.03;;;0.0;2.0;1.0;1
84;15;15012;pr;a;m;v;8;C;300.0;482642.0;1608.81;;;0.0;0.0;4.0;1
84;15;15012;pr;a;m;v;8;VI;212.0;316000.0;1490.57;;;0.0;0.0;0.0;1
84;15;15012;pr;a;m;v;9;E;194.5;252500.0;1319.18;;;0.0;0.5;1.5;2
84;15;15012;pr;a;m;vp;11;C;275.0;288000.0;1047.27;;;0.0;1.0;2.0;1
84;15;15012;pr;a;m;vp;7;E;200.0;307625.0;1538.12;;;0.0;3.0;2.0;2
84;15;15012;pr;cm;mn;v;5;0;78.5;169010.0;2148.69;;;0.0;0.0;0.0;2
84;15;15012;pr;m;a;v;2;E;35.0;59000.0;1685.71;10.43;0.074;0.0;1.0;1.0;1
84;15;15012;pr;m;a;v;3;NS;60.0;121000.0;2016.67;9.02;0.054;0.0;1.0;0.0;1
84;15;15012;pr;m;a;v;7;D;125.0;129500.0;1036.0;;;1.0;0.0;2.0;1
84;15;15012;pr;m;m;v;4;E;84.0;135000.0;1607.14;7.53;0.056;0.0;0.0;0.0;1
84;15;15012;pr;network;m;v;7;E;148.0;273480.0;1847.84;;;1.0;2.0;0.0;1
