type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP;REG;loyer_m2_median_n6;nb_log_n6;taux_rendement_n6;loyer_m2_median_n7;nb_log_n7;taux_rendement_n7;prix_m2_vente
pr;m;v;0;80;800.0;4;265000;;;0;0;0;1;VI;;42.46594;9.4585;Non;;;;;Sud;VI;2021.0;1.0;;;;;;;;;;Individuel;a;o;m;2020-08;2B207;0000;2B2070000;Z;2B;94.0;10.0;1.0;0.036;10.0;1.0;0.036;3312.5
pr;m;v;0;70;800.0;4;244000;;;0;0;0;1;VI;;42.44411;9.507;Non;;;;;Sud;VI;2021.0;1.0;;;;;;;;;;Individuel;a;o;m;2020-08;2B207;0000;2B2070000;Z;2B;94.0;10.0;1.0;0.034;10.0;1.0;0.034;3485.71
pr;m;v;0;90;800.0;4;275000;;;0;0;0;1;VI;;42.44553;9.50536;Non;;;;;Sud;VI;2021.0;1.0;;;;;;;;;;Individuel;a;o;m;2020-08;2B207;0000;2B2070000;Z;2B;94.0;10.0;1.0;0.039;10.0;1.0;0.039;3055.56
pr;a;v;2;75;;4;180000;;;0;0;0;1;NS;;42.66973;9.43524;Non;2.0;;1.0;False;Sud;NS;1970.0;1.0;1.0;;;;False;10.0;836.0;Gaz;Radiateur;;a;n;a;2020-08;2B033;0502;2B0330502;H;2B;94.0;;;;10.71;25.0;0.054;2400.0
pr;a;v;0;37;80.0;1;119000;;;0;0;1;0;VI;;42.64031;9.42982;Oui;3.0;;1.0;;0;VI;;1.0;;;False;;False;25.0;;;;Individuel;a;n;a;2020-08;2B120;0000;2B1200000;Z;2B;94.0;;;;;;;3216.22
pr;a;v;0;28;;1;45000;;;0;0;0;0;0;;42.69118;9.44845;Oui;;;0.0;;0;;;;;;;;;8.0;0.0;;;;a;n;a;2020-08;2B033;0101;2B0330101;H;2B;94.0;;;;17.24;29.0;0.129;1607.14
pr;a;v;2;160;;6;575000;;;0;0;0;2;NS;;42.69128;9.44652;Non;5.0;;;;0;NS;1800.0;3.0;;;False;;False;;;Électrique;;Individuel;a;n;a;2020-08;2B033;0101;2B0330101;H;2B;94.0;;;;9.83;1.0;0.033;3593.75
pr;m;vp;0;450;10000.0;9;1300000;;;0;0;0;4;VI;;42.30542;9.1541;Non;;;;;0;G;1700.0;5.0;;;False;;;;;;;Individuel;a;n;m;2020-08;2B096;0101;2B0960101;H;2B;94.0;;;;;;;2888.89
pr;m;v;0;115;1000.0;4;372500;;;0;0;0;0;C;138;42.13169;9.46315;0;;;;;Sud;A;;;;;;;;;;Électrique;Climatisation révérsible;;a;n;m;2020-08;2B009;0000;2B0090000;Z;2B;94.0;10.27;2.0;0.038;10.27;2.0;0.038;3239.13
pr;m;v;0;100;1660.0;4;842000;;;0;0;3;0;D;158.0;42.60374;8.87882;Non;;;0.0;;0;B;;2.0;0.0;;;;;;;Électrique, Bois;Radiateur, Poêle à Bois;Individuel;a;n;m;2020-08;2B020;0000;2B0200000;Z;2B;94.0;;;;;;;8420.0
pr;m;v;0;136;2200.0;4;868000;;;0;0;3;0;C;149.0;42.61095;8.87542;Non;;;0.0;;0;B;2007.0;3.0;0.0;;;;;;;Électrique, Bois;Climatisation révérsible, Poêle à Bois;Individuel;a;n;m;2020-08;2B020;0000;2B0200000;Z;2B;94.0;;;;;;;6382.35
pr;m;v;0;125;900.0;5;380000;;;0;0;2;0;VI;;42.21789;9.53958;Non;;;;;0;VI;;;;;;;;;;;;Individuel;a;n;m;2020-08;2B143;0000;2B1430000;Z;2B;94.0;;;;;;;3040.0
pr;a;v;0;19;;1;67000;;;0;0;0;1;C;121.0;42.67088;9.30851;Oui;2.0;;;;0;A;2011.0;;1.0;;;;True;54.0;126.0;;;Individuel;a;n;a;2020-08;2B298;0000;2B2980000;Z;2B;94.0;;;;;;;3526.32
pr;a;v;0;68;;3;272000;;;0;0;1;0;B;84.0;42.55383;9.44871;Oui;1.0;;;;0;A;2012.0;1.0;;;;;;36.0;441.0;;;Individuel;a;n;a;2020-08;2B042;0101;2B0420101;H;2B;94.0;10.17;17.0;0.031;10.0;23.0;0.03;4000.0
pr;a;v;0;86;26.2;4;239000;;;0;0;1;0;VI;;42.55164;9.44545;Oui;1.0;;1.0;;0;VI;;;1.0;;True;;False;40.0;;;;Individuel;a;n;a;2020-08;2B042;0101;2B0420101;H;2B;94.0;8.57;4.0;0.037;8.57;6.0;0.037;2779.07
pr;a;v;0;26;;1;86000;;;0;0;0;1;D;179;42.36891;9.49129;Non;;;;False;0;A;1993.0;1.0;1.0;;;;;92.0;;;Radiateur;;a;n;a;2020-08;2B313;0000;2B3130000;Z;2B;94.0;14.81;1.0;0.054;14.81;1.0;0.054;3307.69
pr;a;v;2;44;;2;136500;;;0;0;0;0;0;;42.37432;9.52887;0;4.0;;;;Est;;;;;;;;True;;404.0;Électrique;Climatisation révérsible;;a;n;a;2020-08;2B313;0000;2B3130000;Z;2B;94.0;15.74;2.0;0.061;15.74;2.0;0.061;3102.27
pr;a;v;0;65;;3;157000;;;0;0;0;0;0;;42.37432;9.52887;Oui;3.0;;;;Sud-Est;;;;;True;;;True;;632.0;Électrique;Climatisation révérsible;Individuel;a;n;a;2020-08;2B313;0000;2B3130000;Z;2B;94.0;11.52;2.0;0.057;11.52;2.0;0.057;2415.38
pr;a;v;1;44;;2;107000;;;0;0;0;0;0;;42.37432;9.52887;0;3.0;;;;Ouest;;;;;True;;;True;;528.0;;Convecteur;;a;n;a;2020-08;2B313;0000;2B3130000;Z;2B;94.0;15.74;2.0;0.078;15.74;2.0;0.078;2431.82
pr;a;v;0;55;;2;138000;;;0;0;1;0;0;;42.71395;9.45365;Oui;;;;True;Est;;;;;;;;True;71.0;1614.0;Gaz;Radiateur;Collectif;a;n;a;2020-08;2B353;0000;2B3530000;Z;2B;94.0;15.92;4.0;0.076;15.92;4.0;0.076;2509.09
pr;m;v;0;68;160.0;3;205000;;;0;0;1;0;NS;;42.32671;9.53108;Non;;;2.0;;0;;;1.0;;;False;;;;;;;;m;n;m;2020-08;2B087;0000;2B0870000;Z;2B;94.0;;;;;;;3014.71
pr;a;v;0;39;;2;230000;;;0;0;1;0;D;217;42.56332;8.75211;Non;4.0;;0.0;;0;B;1990.0;1.0;0.0;;False;;True;9.0;600.0;Électrique;Radiateur;Individuel;a;n;a;2020-08;2B050;0102;2B0500102;H;2B;94.0;15.0;1.0;0.031;15.0;1.0;0.031;5897.44
pr;a;v;1;108;;4;450000;;;0;0;0;1;D;179.0;42.54561;8.75633;Non;2.0;;;False;0;B;;;;;;;False;3.0;;;;;a;n;a;2020-08;2B050;0102;2B0500102;H;2B;94.0;15.38;1.0;0.044;11.5;4.0;0.033;4166.67
pr;m;v;0;112;400.0;5;472500;;;0;0;1;1;0;;42.53691;8.79017;Non;2.0;;2.0;False;0;;2010.0;2.0;2.0;;;;;;;;;Individuel;a;n;m;2020-08;2B050;0102;2B0500102;H;2B;94.0;;;;;;;4218.75
pr;a;v;0;62;;3;290000;;;0;0;0;1;A;50.0;42.54561;8.75633;Non;;;;False;0;A;;;;;;;False;;;;;;a;n;a;2020-08;2B050;0102;2B0500102;H;2B;94.0;12.42;1.0;0.032;11.99;2.0;0.031;4677.42
pr;a;v;0;80;;4;205000;;;0;0;0;0;C;94;42.35212;9.51271;Oui;;;;False;0;A;;;;;False;;False;4.0;300.0;;;;m;n;a;2020-08;2B311;0000;2B3110000;Z;2B;94.0;;;;;;;2562.5
pr;m;v;0;63;;3;193000;;;0;0;0;1;D;186;42.50533;8.82746;Non;;;0.0;;0;B;2010.0;2.0;1.0;;;;;2.0;541.0;Électrique;Climatisation révérsible;Individuel;a;n;m;2020-08;2B165;0000;2B1650000;Z;2B;94.0;;;;;;;3063.49
pr;m;v;0;63;50.0;3;223000;;;0;0;1;1;D;179;42.51035;8.8257;Non;;;0.0;;0;B;2010.0;0.0;1.0;;;;;2.0;540.0;Électrique;Climatisation révérsible;Individuel;a;n;m;2020-08;2B165;0000;2B1650000;Z;2B;94.0;;;;;;;3539.68
pr;a;v;6;130;;4;172000;;;0;1;0;0;0;;42.69632;9.44798;Oui;6.0;;;False;0;;;;;;;2.0;False;17.0;;;Radiateur;Individuel;a;n;a;2020-08;2B033;0102;2B0330102;H;2B;94.0;9.88;3.0;0.09;10.71;25.0;0.097;1323.08
pr;a;v;4;68;;4;198000;;;0;0;0;0;0;;42.69658;9.44894;Oui;;;;;Nord Est Ouest;;;;;;;;;;;;;;a;n;a;2020-08;2B033;0102;2B0330102;H;2B;94.0;9.88;3.0;0.041;10.71;25.0;0.044;2911.76
pr;a;v;1;90;;4;308000;;;0;0;0;1;B;82.0;42.69472;9.4422;Non;5.0;;;;0;A;1800.0;2.0;;;True;;False;10.0;;Électrique;;Individuel;a;n;a;2020-08;2B033;0202;2B0330202;H;2B;94.0;10.66;6.0;0.037;10.71;25.0;0.038;3422.22
pr;a;v;5;66;;3;215000;;;0;0;1;0;E;254.0;42.70456;9.45403;Oui;5.0;;;;0;C;1954.0;1.0;;;True;;False;16.0;50.0;;;Individuel;a;n;a;2020-08;2B033;0701;2B0330701;H;2B;94.0;10.36;6.0;0.038;11.18;66.0;0.041;3257.58
pr;a;v;0;68;;3;316000;;;0;0;1;0;C;115.0;42.6344;8.9347;Oui;3.0;;1.0;;0;A;2012.0;2.0;1.0;;False;;True;65.0;950.0;Électrique;Climatisation révérsible;Individuel;a;n;a;2020-08;2B134;0000;2B1340000;Z;2B;94.0;13.27;1.0;0.034;13.27;1.0;0.034;4647.06
pr;an;v;0;85;;3;297500;;;0;0;0;0;0;;42.6279;8.93001;Oui;;;;;0;;;;;;;;True;;;;;;a;o;a;2020-08;2B134;0000;2B1340000;Z;2B;94.0;13.27;1.0;0.045;13.27;1.0;0.045;3500.0
pr;a;v;0;43;;2;210000;;;0;0;1;0;D;153;42.63505;8.93526;Oui;2.0;;1.0;;0;A;;1.0;0.0;;False;;False;40.0;732.0;Électrique;Climatisation révérsible;Individuel;a;n;a;2020-08;2B134;0000;2B1340000;Z;2B;94.0;13.46;4.0;0.033;13.46;4.0;0.033;4883.72
pr;m;v;0;90;504.0;4;265000;;;0;0;1;1;VI;;42.81282;9.4792;Non;;;;;0;VI;1970.0;2.0;;;;;;;;Électrique;;Individuel;a;n;m;2020-08;2B281;0000;2B2810000;Z;2B;94.0;;;;;;;2944.44
pr;m;v;0;120;;4;315000;;;0;0;0;0;0;;42.81345;9.42842;Oui;;;;;0;;;;;;;;;;;;;Individuel;a;n;m;2020-08;2B281;0000;2B2810000;Z;2B;94.0;;;;;;;2625.0
pr;a;v;0;64;;3;155000;;;0;1;0;1;C;;42.62713;9.43199;Oui;3.0;;1.0;True;Nord-Sud;D;1971.0;1.0;1.0;;True;;False;23.0;12.31;;;Individuel;a;n;a;2020-08;2B037;0102;2B0370102;H;2B;94.0;10.62;1.0;0.053;10.94;6.0;0.054;2421.88
pr;a;v;0;65;;3;169600;;;0;1;0;1;C;;42.62859;9.42798;Oui;3.0;;;True;Nord-Sud;D;1971.0;1.0;1.0;;;;False;23.0;12.31;;;Individuel;a;n;a;2020-08;2B037;0102;2B0370102;H;2B;94.0;10.62;1.0;0.049;10.94;6.0;0.05;2609.23
pr;m;v;0;57;;3;319000;;;0;0;0;1;NS;;42.57812;8.83341;Non;;;;False;0;;;;;;;;;;;;;;a;n;m;2020-08;2B150;0000;2B1500000;Z;2B;94.0;;;;;;;5596.49
pr;m;v;0;222;2500.0;6;1160000;;;0;0;2;0;C;131.0;42.55884;8.8156;Oui;;;0.0;;0;B;1990.0;3.0;1.0;;;;;;;Électrique, Bois;Radiateur, Poêle à Bois;Individuel;a;n;m;2020-08;2B150;0000;2B1500000;Z;2B;94.0;;;;;;;5225.23
pr;m;v;0;124;1300.0;4;685000;;;0;0;2;1;E;263;42.62572;8.88666;Oui;;;2.0;;0;E;;0.0;0.0;;;;;;;Électrique;Radiateur;Individuel;a;n;m;2020-08;2B093;0000;2B0930000;Z;2B;94.0;;;;;;;5524.19
pr;m;v;0;130;6800.0;5;1495000;;;0;1;1;1;C;115;42.76896;9.46931;Non;;;3.0;True;Sud-Est;D;;2.0;2.0;;;;;;;;Radiateur;Individuel;a;n;m;2020-08;2B043;0000;2B0430000;Z;2B;94.0;;;;;;;11500.0
pr;a;v;3;42;;2;135000;;;0;0;0;1;VI;;42.77473;9.47303;Oui;4.0;;1.0;True;0;VI;1980.0;1.0;;;;;True;;;Électrique;Radiateur;Individuel;a;n;a;2020-08;2B043;0000;2B0430000;Z;2B;94.0;;;;;;;3214.29
pr;m;v;0;136;850.0;6;610000;;;0;0;1;1;C;148.0;42.6316;8.95843;Non;;;2.0;;0;D;2002.0;3.0;0.0;;;;;;;Gaz;Radiateur;Central;a;n;m;2020-08;2B168;0000;2B1680000;Z;2B;94.0;;;;;;;4485.29
pr;m;v;0;105;1400.0;4;819000;;;0;0;1;1;D;213;42.63177;8.95715;Non;;;1.0;;0;C;1984.0;2.0;1.0;;;;;;;Électrique, Bois;Poêle à Bois;Individuel;a;n;m;2020-08;2B168;0000;2B1680000;Z;2B;94.0;;;;;;;7800.0
pr;a;v;0;78;;3;345000;;;0;0;1;0;C;134.0;42.63166;8.94901;Oui;0.0;;1.0;;0;A;;;1.0;;False;;False;;;Électrique;Climatisation révérsible;Individuel;a;n;a;2020-08;2B168;0000;2B1680000;Z;2B;94.0;11.29;1.0;0.031;11.29;1.0;0.031;4423.08
pr;m;v;0;195;1100.0;7;895000;;;0;0;4;0;C;105.0;42.61765;8.95467;Non;;;0.0;;0;A;2015.0;5.0;0.0;;;;;;;Électrique, Bois;Climatisation révérsible, Poêle à Bois;Central;a;n;m;2020-08;2B168;0000;2B1680000;Z;2B;94.0;;;;;;;4589.74
pr;m;v;0;200;1082.0;5;920000;;;0;0;1;1;C;116.0;42.6029;8.92106;Non;;;0.0;;0;A;2007.0;2.0;0.0;;;;;5.0;50.0;Électrique, Bois;Climatisation révérsible, Poêle à Bois;Individuel;a;n;m;2020-08;2B316;0000;2B3160000;Z;2B;94.0;;;;;;;4600.0
pr;a;v;1;83;;3;299800;;;0;0;0;0;0;;42.60054;8.93082;0;1.0;;;;Sud-Ouest;;;;;;;;True;;1104.0;Électrique;Climatisation révérsible;Individuel;a;n;a;2020-08;2B316;0000;2B3160000;Z;2B;94.0;;;;;;;3612.05
pr;an;v;0;104;;4;310800;;;0;0;0;0;0;;42.60054;8.93082;0;;;;;0;;;;;;;;;;;;;;a;o;a;2020-08;2B316;0000;2B3160000;Z;2B;94.0;;;;;;;2988.46
pr;m;v;0;197;;5;485000;;;0;0;2;1;NS;;42.52981;8.89186;Oui;;;0.0;;0;;;4.0;0.0;;;;;;;;;;a;n;m;2020-08;2B361;0000;2B3610000;Z;2B;94.0;;;;;;;2461.93
pr;m;v;0;128;670.0;6;369000;;;0;0;0;2;D;198;42.5251;8.88525;Non;;;0.0;;0;B;2010.0;2.0;0.0;;;;;;;Électrique;Radiateur;Individuel;a;n;m;2020-08;2B361;0000;2B3610000;Z;2B;94.0;;;;;;;2882.81
pr;a;v;2;67;;4;220500;;;0;0;0;1;F;433.0;42.59619;8.92474;Non;2.0;;;False;0;C;1900.0;;1.0;;;;False;;;Électrique;;Individuel;a;n;a;2020-08;2B316;0000;2B3160000;Z;2B;94.0;;;;;;;3291.04
pr;a;v;0;37;;2;90000;;;419;0;0;0;0;;42.53788;9.46267;Oui;;;;;0;;;;;;;;;;;;;;a;;a;2020-07;2B148;0000;2B1480000;Z;2B;94.0;12.93;14.0;0.064;12.93;14.0;0.064;2432.43
pr;m;v;0;54;;3;90000;;;419;0;0;0;0;;42.55735;9.52547;Oui;;;;;0;;;;;;;;;;;;;;a;;m;2020-07;2B148;0000;2B1480000;Z;2B;94.0;12.9;1.0;0.093;12.9;1.0;0.093;1666.67
pr;m;v;0;129;;6;352000;;;0;0;0;2;D;170;42.52095;9.44272;Oui;;;3.0;;0;B;;;;;;;;0.0;0.0;;;Individuel;a;n;m;2020-07;2B148;0000;2B1480000;Z;2B;94.0;12.3;1.0;0.054;12.3;1.0;0.054;2728.68
pr;a;v;0;36;41.17;1;108000;;;0;0;0;0;VI;;42.55153;9.48432;Non;4.0;;;;0;VI;;;;;;;True;;;;;;a;n;a;2020-07;2B148;0000;2B1480000;Z;2B;94.0;15.04;6.0;0.06;15.04;6.0;0.06;3000.0
pr;a;v;0;76;;4;220000;;;0;0;0;0;VI;;42.54517;9.46743;Non;4.0;;;;0;VI;;;;;;;;;;;;;a;n;a;2020-07;2B148;0000;2B1480000;Z;2B;94.0;10.76;1.0;0.045;10.76;1.0;0.045;2894.74
pr;a;v;0;79;;4;227000;;;0;0;0;0;VI;;42.54517;9.46743;Non;4.0;;;;0;VI;;;;;;;;;;;;;a;n;a;2020-07;2B148;0000;2B1480000;Z;2B;94.0;10.76;1.0;0.045;10.76;1.0;0.045;2873.42
pr;m;v;0;90;333.0;5;254000;;;0;0;0;0;VI;;42.54898;9.43934;Non;;;;;0;VI;;;;;;;;;;;;;a;n;m;2020-07;2B148;0000;2B1480000;Z;2B;94.0;;;;;;;2822.22
pr;m;v;0;78;149.0;4;209000;;;0;0;0;0;VI;;42.54898;9.43934;Non;;;;;0;VI;;;;;;;;;;;;;a;n;m;2020-07;2B148;0000;2B1480000;Z;2B;94.0;11.83;4.0;0.053;11.83;4.0;0.053;2679.49
pr;a;v;0;47;;2;141000;;;0;0;0;0;VI;;42.54517;9.46743;Non;4.0;;;;0;VI;;;;;;;;;;;;;a;n;a;2020-07;2B148;0000;2B1480000;Z;2B;94.0;12.93;14.0;0.052;12.93;14.0;0.052;3000.0
pr;a;v;0;80;;3;162000;;;0;0;0;1;C;101.0;42.54819;9.44642;Oui;;;1.0;;0;A;2010.0;1.0;;;;;True;28.0;945.0;;;;a;n;a;2020-07;2B148;0000;2B1480000;Z;2B;94.0;9.52;9.0;0.056;9.52;9.0;0.056;2025.0
pr;a;v;0;52;;2;155000;;;0;0;0;0;VI;;42.54517;9.46743;Non;4.0;;;;0;VI;;;;;;;;;;;;;a;n;a;2020-07;2B148;0000;2B1480000;Z;2B;94.0;12.93;14.0;0.052;12.93;14.0;0.052;2980.77
pr;a;v;0;45;39.31;2;135000;;;0;0;0;0;VI;;42.54517;9.46743;Non;4.0;;;;0;VI;;;;;;;;;;;;;a;n;a;2020-07;2B148;0000;2B1480000;Z;2B;94.0;12.93;14.0;0.052;12.93;14.0;0.052;3000.0
pr;a;v;0;63;;3;171000;;;0;0;0;0;VI;;42.54517;9.46743;Non;4.0;;;;0;VI;;;;;;;;;;;;;a;n;a;2020-07;2B148;0000;2B1480000;Z;2B;94.0;9.52;9.0;0.042;9.52;9.0;0.042;2714.29
pr;m;v;0;165;283.0;7;380000;;;0;0;1;1;VI;;42.55463;9.51348;Non;2.0;;;;0;VI;;2.0;;;;;;;;;;Individuel;a;n;m;2020-07;2B148;0000;2B1480000;Z;2B;94.0;;;;;;;2303.03
pr;a;v;0;73;;3;212700;;;0;0;1;0;B;79;42.54874;9.45135;Oui;6.0;;1.0;True;0;A;2015.0;1.0;1.0;;True;;True;92.0;844.0;;;Individuel;a;n;a;2020-07;2B148;0000;2B1480000;Z;2B;94.0;9.52;9.0;0.039;9.52;9.0;0.039;2913.7
pr;a;v;0;30;;1;91000;;;0;0;0;0;VI;;42.54517;9.46743;Non;4.0;;;;0;VI;;;;;;;;;;;;;a;n;a;2020-07;2B148;0000;2B1480000;Z;2B;94.0;15.04;6.0;0.06;15.04;6.0;0.06;3033.33
pr;a;v;0;42;;2;109500;;;0;0;1;0;NS;;42.54831;9.44342;Oui;4.0;;1.0;;0;NS;2020.0;1.0;1.0;;True;;True;36.0;;;;Individuel;a;n;a;2020-07;2B148;0000;2B1480000;Z;2B;94.0;12.93;14.0;0.06;12.93;14.0;0.06;2607.14
pr;a;v;0;42;;2;126500;;;0;0;0;0;VI;;42.54517;9.46743;Non;4.0;;;;0;VI;;;;;;;;;;;;;a;n;a;2020-07;2B148;0000;2B1480000;Z;2B;94.0;12.93;14.0;0.052;12.93;14.0;0.052;3011.9
pr;m;v;0;63;213.0;3;187000;;;0;0;0;0;VI;;42.54898;9.43934;Non;;;;;0;VI;;;;;;;;;;;;;a;n;m;2020-07;2B148;0000;2B1480000;Z;2B;94.0;12.9;1.0;0.052;12.9;1.0;0.052;2968.25
pr;a;v;0;62;;3;168000;;;0;0;0;0;VI;;42.54517;9.46743;Non;4.0;;;;0;VI;;;;;;;;;;;;;a;n;a;2020-07;2B148;0000;2B1480000;Z;2B;94.0;9.52;9.0;0.042;9.52;9.0;0.042;2709.68
pr;m;v;0;80;;3;268000;;;0;0;1;0;VI;;42.5613;9.52331;Oui;;;;;0;VI;;1.0;;;;;;;;;;;a;n;m;2020-07;2B148;0000;2B1480000;Z;2B;94.0;12.9;1.0;0.046;12.9;1.0;0.046;3350.0
pr;a;v;4;57;;3;185000;;;0;0;1;0;VI;;42.54984;9.45418;Oui;4.0;;1.0;True;0;VI;;1.0;;;;;True;156.0;1160.0;;;;a;n;a;2020-07;2B148;0000;2B1480000;Z;2B;94.0;9.52;9.0;0.035;9.52;9.0;0.035;3245.61
pr;an;v;0;52;;2;156000;;;0;0;0;0;0;;42.5511;9.45437;0;;;;;0;;;;;;;;;28.0;;;;;ca;o;a;2020-07;2B148;0000;2B1480000;Z;2B;94.0;12.93;14.0;0.052;12.93;14.0;0.052;3000.0
pr;m;v;0;43;110.0;2;90000;;;0;0;1;0;VI;;42.54801;9.52777;Oui;;;;;0;VI;;1.0;;;;;;;;;;Individuel;a;n;m;2020-07;2B148;0000;2B1480000;Z;2B;94.0;11.11;1.0;0.064;11.11;1.0;0.064;2093.02
pr;a;v;0;25;;1;75000;;;0;0;0;1;VI;;42.6809;9.3019;Non;4.0;;;;0;;;1.0;;;;;;;;;;;a;n;a;2020-07;2B298;0000;2B2980000;Z;2B;94.0;;;;;;;3000.0
pr;a;v;2;40;;3;162000;;;0;0;0;1;VI;;42.6809;9.3019;Non;4.0;;1.0;;0;;;1.0;;;;;;;;;;;a;n;a;2020-07;2B298;0000;2B2980000;Z;2B;94.0;;;;;;;4050.0
pr;a;v;0;100;;4;299000;;;0;0;0;1;VI;;42.67895;9.30548;Oui;;;1.0;;0;VI;;;;;;;;;;;;;a;n;a;2020-07;2B298;0000;2B2980000;Z;2B;94.0;;;;;;;2990.0
pr;a;v;0;45;;2;125000;;;0;0;0;1;0;;42.68901;9.44047;Non;;;;False;Est;;;1.0;;;;;False;;;;;Individuel;a;n;a;2020-07;2B033;0201;2B0330201;H;2B;94.0;13.88;18.0;0.06;13.62;86.0;0.059;2777.78
pr;a;v;0;64;;3;135000;;;0;0;0;0;0;;42.70167;9.44296;Oui;;;0.0;;0;;;;;;;;;40.0;800.0;;;;a;n;a;2020-07;2B033;0604;2B0330604;H;2B;94.0;11.12;4.0;0.063;11.18;66.0;0.064;2109.38
pr;a;v;0;90;;4;195000;;;0;0;0;1;C;145;42.70042;9.44024;Oui;6.0;;;;0;E;1967.0;1.0;1.0;;;;True;105.0;1343.0;Gaz;;Individuel;a;n;a;2020-07;2B033;0604;2B0330604;H;2B;94.0;10.11;1.0;0.056;10.71;25.0;0.059;2166.67
pr;a;v;0;85;;3;320000;;;1352;0;0;0;0;;42.70294;9.42833;Oui;;;;;0;;;;;;;;;;;;;;a;;a;2020-07;2B033;0604;2B0330604;H;2B;94.0;11.12;4.0;0.035;11.18;66.0;0.036;3764.71
pr;a;v;0;22;;1;93000;;;0;0;0;0;VI;;42.69945;9.44155;Oui;;;;;0;VI;;;;;;;;;;;;;a;n;a;2020-07;2B033;0604;2B0330604;H;2B;94.0;23.0;1.0;0.065;17.24;29.0;0.049;4227.27
pr;a;v;7;46;;2;177000;;;0;0;0;1;D;180.0;42.70273;9.44075;Oui;8.0;;1.0;False;Est;B;1979.0;1.0;1.0;;;;True;60.0;753.44;Électrique;Radiateur;Individuel;a;n;a;2020-07;2B033;0604;2B0330604;H;2B;94.0;14.1;3.0;0.044;13.62;86.0;0.042;3847.83
pr;a;v;0;78;;3;175000;;;0;0;0;0;0;;42.70464;9.44687;Oui;;;0.0;;0;;;;;;;;;12.0;820.0;;;;a;n;a;2020-07;2B033;0702;2B0330702;H;2B;94.0;9.93;10.0;0.053;11.18;66.0;0.06;2243.59
pr;a;v;0;22;;1;90000;;;392;0;0;0;0;;42.69922;9.4444;Oui;;;;;0;;;;;;;;;;;;;;a;;a;2020-07;2B033;0601;2B0330601;H;2B;94.0;17.67;3.0;0.052;17.24;29.0;0.051;4090.91
pr;a;v;0;115;;4;395000;;;0;0;0;0;VI;;42.69842;9.44939;Oui;;;;;0;VI;;;;;;;;;;;;;a;n;a;2020-07;2B033;0601;2B0330601;H;2B;94.0;11.67;3.0;0.041;10.71;25.0;0.037;3434.78
pr;a;v;0;100;;4;375000;;;0;0;0;1;D;190;42.6995;9.45112;Oui;4.0;;;;0;B;;1.0;;;True;;;15.0;1075.0;;;Individuel;a;n;a;2020-07;2B033;0601;2B0330601;H;2B;94.0;11.67;3.0;0.037;10.71;25.0;0.034;3750.0
pr;a;v;0;114;;4;355000;;;0;0;0;0;D;;42.69894;9.44591;Oui;;;0.0;;0;;;;;;;;;23.0;1732.0;;;;a;n;a;2020-07;2B033;0601;2B0330601;H;2B;94.0;11.67;3.0;0.045;10.71;25.0;0.041;3114.04
pr;a;v;0;67;;2;162000;;;0;0;0;0;C;;42.69682;9.4462;Oui;;;0.0;;0;;;;;;;;;45.0;;;;;a;n;a;2020-07;2B033;0601;2B0330601;H;2B;94.0;14.29;13.0;0.071;13.62;86.0;0.068;2417.91
pr;a;v;0;46;;3;160000;;;0;0;0;0;VI;;42.69829;9.45064;Oui;;;;;0;VI;;;;;;;False;;;;;;a;n;a;2020-07;2B033;0601;2B0330601;H;2B;94.0;11.16;12.0;0.039;11.18;66.0;0.039;3478.26
pr;a;v;4;102;;4;448000;;;0;1;0;1;B;82;42.70613;9.45242;Oui;4.0;;;False;Sud;B;2000.0;1.0;1.0;;;1.0;True;86.0;2000.0;;;Individuel;a;n;a;2020-07;2B033;0701;2B0330701;H;2B;94.0;12.07;3.0;0.033;10.71;25.0;0.029;4392.16
pr;a;v;4;46;;3;170000;;;0;1;1;0;E;278.66;42.70192;9.45669;Non;5.0;;;False;0;C;1950.0;1.0;;;;2.0;False;43.0;851.36;;;Individuel;a;n;a;2020-07;2B033;0701;2B0330701;H;2B;94.0;10.36;6.0;0.034;11.18;66.0;0.036;3695.65
pr;a;v;0;96;;4;280000;;;1171;0;0;0;0;;42.627;9.42001;Non;;;;;0;;;;;;;;;6.0;;;;;a;;a;2020-07;2B037;0102;2B0370102;H;2B;94.0;;;;9.78;2.0;0.04;2916.67
pr;a;v;0;65;;3;148400;;;0;0;0;1;VI;;42.62462;9.43241;Oui;3.0;;1.0;True;Nord-Sud;VI;1988.0;1.0;;;False;;False;;552.0;Électrique;Radiateur;Individuel;a;n;a;2020-07;2B037;0102;2B0370102;H;2B;94.0;10.62;1.0;0.056;10.94;6.0;0.058;2283.08
