idannonce;type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;duree_int;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS_x;TYP_IRIS_y;GRD_QUART;UU2010;REG;DEP
century-21-202_3094_25359;pr;a;l;5;62;;3;1100;;;0;0;0;1;D;154.0;48.78096;2.37122;0;0.0;;1.0;;0;E;1970.0;;0.0;;False;;True;;;Gaz;Radiateur;Collectif;a;n;;a;2021-02;94081;0209;940810209;H;A;9408101;00851;11;94
orpi-1-003044E0W6O1;pr;a;l;3;28;;1;750;;;0;0;0;1;B;71.0;48.78962;2.51073;0;4.0;;;;0;C;;;;;;;True;;;;;Collectif;a;n;;a;2021-02;94068;0505;940680505;H;H;9406801;00851;11;94
immo-facile-adresse-12431601;pr;a;l;0;23;;1;657;;;0;1;1;0;B;70.0;48.81042;2.48059;0;5.0;;;False;0;C;2021.0;1.0;;;;;True;;;Gaz;Radiateur;Individuel;a;n;;a;2021-02;94068;0204;940680204;H;H;9406801;00851;11;94
adapt-immo-940043123;pr;a;l;1;17;;1;650;;;0;0;1;0;0;;48.8064;2.50656;0;;;;False;0;;;1.0;;;;;False;;;Électrique;;;a;n;;a;2021-02;94068;0302;940680302;H;H;9406801;00851;11;94
orpi-1-010915E1U89R;pr;a;l;1;25;;1;661;;;0;0;0;1;C;100.0;48.80734;2.50241;0;3.0;;;;0;D;;;;;;;;;;;;Individuel;a;n;;a;2021-02;94068;0302;940680302;H;H;9406801;00851;11;94
hektor-sgi-g-gicquel-709;pr;a;l;0;50;;2;915;;;0;0;0;1;E;294;48.78929;2.48914;0;;;;False;0;F;;1.0;;;;;;;;;;;a;n;;a;2021-02;94068;0109;940680109;H;H;9406801;00851;11;94
orpi-1-003902E1U677;pr;a;l;0;23;;1;680;;;0;0;0;1;D;215.0;48.80299;2.48931;0;3.0;;;;0;;;;;;;;True;;;;;Individuel;a;n;;a;2021-02;94068;0101;940680101;H;H;9406801;00851;11;94
hektor-agencefochimmobilier-422;pr;a;l;4;28;;1;820;;;0;0;1;0;VI;;48.80603;2.48743;0;;;1.0;True;0;VI;1970.0;1.0;;;;;;;;;;Collectif;a;n;;a;2021-02;94068;0301;940680301;H;H;9406801;00851;11;94
ag753633-287903327;pr;a;l;0;17;;1;610;;;0;0;0;0;NS;;48.8067;2.48845;0;;;;False;0;;;;;;;;False;;;;;Collectif;a;n;;a;2021-02;94068;0301;940680301;H;H;9406801;00851;11;94
laforet-immo-facile-19830749;pr;a;l;0;20;;1;650;;;0;0;1;0;VI;;48.79784;2.47765;0;;;1.0;;0;VI;;1.0;1.0;;True;;False;;;Électrique;;Individuel;a;n;;a;2021-02;94068;0105;940680105;H;H;9406801;00851;11;94
laforet-immo-facile-19794647;pr;a;l;0;44;;2;950;;;0;0;1;0;E;285;48.79573;2.50882;0;;;;;0;G;1970.0;1.0;;;;;;;;;Radiateur;Collectif;a;n;;a;2021-02;94068;0502;940680502;H;H;9406801;00851;11;94
century-21-202_2135_14650;pr;a;l;0;23;;2;922;;;0;0;0;0;A;25;48.79643;2.49401;0;3.0;;0.0;;0;A;;1.0;0.0;;True;;True;;;Électrique;;Individuel;a;n;;a;2021-02;94068;0107;940680107;H;H;9406801;00851;11;94
immo-facile-adresse-12433507;pr;a;l;0;116;;4;1938;;;0;0;1;1;E;247.0;48.80639;2.50012;0;;;;True;0;B;1948.0;1.0;;;;;False;;;Électrique;;Individuel;a;n;;a;2021-02;94068;0303;940680303;H;H;9406801;00851;11;94
immo-facile-adresse-10873141;pr;a;l;0;53;;2;824;;;0;0;1;0;C;101;48.82429;2.54085;0;3.0;;1.0;False;0;D;2019.0;;;;;;True;;;Gaz;Radiateur;Collectif;a;n;;a;2021-02;94079;0105;940790105;H;H;9407901;00851;11;94
era-393543;pr;a;l;0;30;;2;705;;;0;0;0;0;E;;48.82566;2.5611;0;;;0.0;;0;;;;;;;;;;;;;;a;n;;a;2021-02;94079;0101;940790101;H;H;9407901;00851;11;94
orpi-1-003031E1G0IV;pr;a;l;2;66;;3;1155;;;0;0;0;1;E;300;48.82412;2.54241;0;3.0;;;;0;E;;;;;;;;;;;;Individuel;a;n;;a;2021-02;94079;0106;940790106;H;H;9407901;00851;11;94
orpi-1-003020E1H2VM;pr;a;l;0;59;;3;994;;;0;0;0;1;F;401;48.82698;2.54078;0;1.0;;;;0;G;;;;;;;;;;;;Individuel;a;n;;a;2021-02;94079;0106;940790106;H;H;9407901;00851;11;94
orpi-1-006087E1U6X3;pr;a;l;0;31;;2;960;;;0;0;0;1;0;;48.85175;2.44285;0;1.0;;;;0;;;;;;;;;;;;;Individuel;a;n;;a;2021-02;94080;0302;940800302;H;H;9408001;00851;11;94
ag941986-287608430;pr;a;l;2;31;;2;1010;;;0;0;1;0;VI;;48.84575;2.43621;0;;;;;0;;;;;;;;False;;;Électrique;;Individuel;a;n;;a;2021-02;94080;0101;940800101;H;H;9408001;00851;11;94
ag941986-287608445;pr;a;l;2;32;;2;1002;;;0;0;1;0;VI;;48.84563;2.43651;0;;;;;0;;;;;;;;False;;;Électrique;;Individuel;a;n;;a;2021-02;94080;0101;940800101;H;H;9408001;00851;11;94
guy-hoquet-immo-facile-2209998;pr;a;l;0;36;;2;920;;;0;0;1;0;E;300;48.84605;2.4321;0;3.0;;;True;0;F;;1.0;;;;;;;;;Radiateur;Collectif;a;n;;a;2021-02;94080;0201;940800201;H;H;9408001;00851;11;94
ag941956-287751942;pr;a;l;1;31;;2;905;;;0;0;1;0;VI;;48.84751;2.42664;0;;;;;0;;;1.0;;;True;;;;;Électrique;;Individuel;a;n;;a;2021-02;94080;0204;940800204;H;H;9408001;00851;11;94
orpi-1-003020E0VA2I;pr;a;l;1;126;;5;2156;;;0;0;0;2;D;190.0;48.8358;2.49195;0;4.0;;;;0;E;;;;;;;;;;;;Individuel;a;n;;a;2021-02;94052;0106;940520106;H;H;9405201;00851;11;94
orpi-1-003020E13IA6;pr;a;l;1;114;;5;1860;;;0;0;0;2;E;316.0;48.83383;2.49179;0;4.0;;1.0;;0;C;;;;;;;True;;;;;Individuel;a;n;;a;2021-02;94052;0106;940520106;H;H;9405201;00851;11;94
pericles-33294251;pr;a;l;6;64;;3;1463;;;0;0;0;1;C;130;48.8365;2.4843;0;6.0;;;;0;D;2005.0;2.0;0.0;;False;;True;;;Électrique;Radiateur;Individuel;a;n;;a;2021-02;94052;0107;940520107;H;H;9405201;00851;11;94
orpi-1-003020E197EB;pr;a;l;4;37;;2;800;;;0;0;0;1;D;224;48.84535;2.48956;0;5.0;;;;0;E;;;;;;;;;;;;Individuel;a;n;;a;2021-02;94052;0101;940520101;H;H;9405201;00851;11;94
laforet-immo-facile-3758388;pr;a;l;0;30;;2;780;;;0;0;1;0;F;340;48.83813;2.48794;0;3.0;;;True;0;C;1930.0;1.0;;;True;;;;;Électrique;;Individuel;a;n;;a;2021-02;94052;0103;940520103;H;H;9405201;00851;11;94
orpi-1-003020E1GZMY;pr;a;l;1;51;;2;1050;;;0;0;0;1;E;265;48.83896;2.48869;0;3.0;;;;0;F;;;;;;;;;;;;Individuel;a;n;;a;2021-02;94052;0103;940520103;H;H;9405201;00851;11;94
orpi-1-003020E0S4VP;pr;a;l;0;70;;3;1812;;;0;0;0;2;D;210.0;48.84266;2.48908;0;4.0;;2.0;;0;C;;;;;;;True;;;;;Individuel;a;n;;a;2021-02;94052;0103;940520103;H;H;9405201;00851;11;94
fnaim-46368156;pr;a;l;2;75;;3;1500;;;0;1;0;2;C;136;48.83099;2.46849;0;;;0.0;;0;D;2000.0;;0.0;;;;False;;;Gaz;Radiateur;;a;n;;a;2021-02;94052;0108;940520108;H;H;9405201;00851;11;94
hektor-annecimmojchampigny-58299;pr;a;l;7;48;;3;1390;;;0;0;0;0;0;;48.81534;2.45869;0;10.0;;;True;0;;;;;;;;True;;;;;Collectif;a;n;;a;2021-02;94069;0104;940690104;H;H;9406901;00851;11;94
hektor-annecimmojchampigny-58836;pr;a;l;6;78;79.0;3;1600;;;0;0;0;0;E;283;48.81534;2.45869;0;7.0;;;True;0;B;;;;;;;True;;;;;;a;n;;a;2021-02;94069;0104;940690104;H;H;9406901;00851;11;94
ag752345-287447228;pr;a;l;1;60;;3;1250;;;0;0;0;0;NS;;48.78591;2.32922;0;;;;;Ouest;;;;;;True;;False;;;Gaz;;Individuel;a;n;;a;2021-02;94016;0106;940160106;H;H;9401601;00851;11;94
dauchez-20856;pr;a;l;0;66;;3;1175;;;0;0;0;0;B;77;48.78536;2.34121;0;;;1.0;;Nord-Est;C;2014.0;;;;;;;;;Gaz;;;a;n;;a;2021-02;94016;0105;940160105;H;H;9401601;00851;11;94
ag753633-288114770;pr;a;l;0;63;;4;1600;;;0;0;0;1;VI;;48.80028;2.32427;0;;;;False;0;;;;;;;;True;;;Gaz;;Individuel;a;n;;a;2021-02;94016;0110;940160110;H;H;9401601;00851;11;94
guy-hoquet-immo-facile-4878323;pr;a;l;0;51;;3;927;;;0;0;1;0;VI;;48.81635;2.41994;0;3.0;;;;0;VI;;1.0;;;;;False;;;;;Individuel;a;n;;a;2021-02;94046;0201;940460201;H;H;9404601;00851;11;94
immo-facile-43834451;pr;a;l;0;58;;3;1490;;;0;0;0;1;B;70;48.80855;2.44918;0;;;1.0;;0;C;2012.0;1.0;;;True;;True;;;;;Individuel;a;n;;a;2021-02;94046;0401;940460401;H;H;9404601;00851;11;94
hektor-ag940383-409;pr;m;l;0;54;;3;1200;;;0;0;1;0;VI;;48.80532;2.44735;0;1.0;;;False;0;VI;1940.0;1.0;;;;;;;;Gaz;Radiateur;Individuel;a;n;;m;2021-02;94046;0304;940460304;H;H;9404601;00851;11;94
ics-bel_BELLETOILE_loc-GES04810012-712;pr;a;l;1;33;;2;509;;;0;0;1;0;VI;;48.81513;2.429;0;;;0.0;;0;VI;;;0.0;;;;False;;;Électrique;Convecteur;Individuel;a;n;;a;2021-02;94046;0203;940460203;H;H;9404601;00851;11;94
ag940568-287874707;pr;a;l;3;34;;2;765;;;0;0;1;0;F;;48.80806;2.43698;0;;;;False;0;F;;;;;;;;;;Gaz;;Individuel;a;n;;a;2021-02;94046;0302;940460302;H;H;9404601;00851;11;94
ag940568-287260214;pr;a;l;1;26;;2;645;;;0;0;1;0;NS;;48.81504;2.4374;0;;;;False;0;;;;;;;;;;;Gaz;;Collectif;a;n;;a;2021-02;94046;0301;940460301;H;H;9404601;00851;11;94
ics-bel_BELLETOILE_loc-GES04640035-712;pr;a;l;0;43;;2;849;;;0;0;1;0;VI;;48.81278;2.42871;0;;;0.0;;0;VI;;;0.0;;;;False;;;;Radiateur;Collectif;a;n;;a;2021-02;94046;0204;940460204;H;H;9404601;00851;11;94
ics-bel_BELLETOILE_loc-GES15860036-712;pr;a;l;4;90;;4;1636;;;0;1;0;1;VI;;48.80311;2.42892;0;;;1.0;;0;VI;;;0.0;;;;False;;;Fioul;Radiateur;Collectif;a;n;;a;2021-02;94046;0101;940460101;H;H;9404601;00851;11;94
immo-facile-adresse-12426708;pr;a;l;0;38;;2;1049;;;0;0;1;0;VI;;48.81484;2.36046;0;6.0;;;;Est-Ouest;VI;;1.0;;;;;False;;;Électrique;Radiateur;Individuel;a;n;;a;2021-02;94043;0108;940430108;H;H;9404301;00851;11;94
century-21-202_2281_28365;pr;a;l;1;35;;1;730;;;0;0;1;0;E;260.39;48.81378;2.35881;0;4.0;;0.0;;0;C;1920.0;1.0;0.0;;False;;False;;;Électrique;;Individuel;a;n;;a;2021-02;94043;0108;940430108;H;H;9404301;00851;11;94
hektor-lacroixgentilly-2437;pr;a;l;2;18;;1;600;;;0;0;1;0;VI;;48.8146;2.36097;0;3.0;;;False;0;VI;1930.0;1.0;;;;;False;;;Électrique;Radiateur;Individuel;a;n;;a;2021-02;94043;0101;940430101;H;H;9404301;00851;11;94
century-21-202_2281_28368;pr;a;l;0;30;;2;820;;;0;0;0;1;0;;48.80721;2.36341;0;2.0;;0.0;;0;;;1.0;0.0;;False;;False;;;Électrique;;Individuel;a;n;;a;2021-02;94043;0109;940430109;H;H;9404301;00851;11;94
laforet-immo-facile-19723044;pr;a;l;5;78;;3;1915;;;0;0;0;1;VI;;48.80785;2.36271;0;7.0;;;True;0;VI;1930.0;1.0;;;;;;;;;;;a;n;;a;2021-02;94043;0104;940430104;H;H;9404301;00851;11;94
laforet-immo-facile-19843163;pr;a;l;0;51;;2;1220;;;0;0;1;0;D;188;48.80879;2.35981;0;7.0;;;;0;B;;1.0;;;;;;;;Électrique;;Individuel;a;n;;a;2021-02;94043;0104;940430104;H;H;9404301;00851;11;94
hektor-immobiliermottin-2682;pr;a;l;1;46;;2;990;;;0;0;1;0;B;69.6;48.80699;2.35795;0;2.0;;;False;Ouest;C;2020.0;1.0;;;;;True;;;;Radiateur;Collectif;a;n;;a;2021-02;94043;0107;940430107;H;H;9404301;00851;11;94
adapt-immo-3107155992;pr;a;l;0;39;;2;990;;;0;0;0;1;VI;;48.81548;2.36258;0;5.0;;;False;0;VI;1930.0;1.0;;;;;False;;;Électrique;;;a;n;;a;2021-02;94043;0101;940430101;H;H;9404301;00851;11;94
century-21-202_2281_28371;pr;a;l;1;67;;4;1500;;;0;0;0;1;0;;48.79053;2.36612;0;9.0;;0.0;;0;;1960.0;1.0;0.0;;True;;False;;;;;Collectif;a;n;;a;2021-02;94076;0121;940760121;H;H;9407601;00851;11;94
hektor-cbimmo-2832;pr;a;l;0;26;10.0;1;706;;;0;0;1;0;B;55;48.80603;2.54539;0;7.0;;;True;0;A;2016.0;;;;;;True;;;Gaz;Radiateur;Collectif;a;n;;a;2021-02;94017;1304;940171304;H;H;9401701;00851;11;94
laforet-immo-facile-19787137;pr;a;l;4;65;;3;1500;;;0;0;0;0;VI;;48.7853;2.36773;0;5.0;;1.0;;0;VI;2020.0;;1.0;;False;;;;;;;;a;n;;a;2021-02;94076;0120;940760120;H;H;9407601;00851;11;94
century-21-202_2281_28374;pr;a;l;0;31;;2;829;;;0;0;1;0;NS;;48.80978;2.35787;0;4.0;;0.0;;0;;1930.0;1.0;0.0;;False;;False;;;Électrique;;Individuel;a;n;;a;2021-02;94043;0103;940430103;H;H;9404301;00851;11;94
hektor-annecimmojchampigny-59025;pr;a;l;1;35;;1;990;;;0;0;1;0;0;;48.82173;2.47352;0;5.0;;;True;0;;1970.0;1.0;;;;;True;;;Gaz;;Collectif;a;n;;a;2021-02;94042;0108;940420108;H;H;9404201;00851;11;94
orpi-1-003044E1U5W2;pr;a;l;2;34;;1;746;;;0;0;0;1;0;;48.81688;2.46977;0;4.0;;;;0;;;;;;;;True;;;;;Collectif;a;n;;a;2021-02;94042;0103;940420103;H;H;9404201;00851;11;94
immo-facile-adresse-12420924;pr;a;l;0;48;;3;918;;;0;0;1;0;F;399;48.82196;2.47742;0;4.0;;;False;Ouest;D;1930.0;1.0;;;True;;False;;;Électrique;;Individuel;a;n;;a;2021-02;94042;0107;940420107;H;H;9404201;00851;11;94
orpi-1-003917E0LLNV;pr;a;l;2;31;;2;773;;;0;0;0;1;D;204;48.81666;2.46828;0;3.0;;;;0;B;;;;;;;;;;;;Individuel;a;n;;a;2021-02;94042;0101;940420101;H;H;9404201;00851;11;94
orpi-1-003917E189JB;pr;a;l;3;32;;1;760;;;0;0;0;1;0;;48.82228;2.46675;0;4.0;;1.0;;0;;;;;;;;True;;;;;Collectif;a;n;;a;2021-02;94042;0102;940420102;H;H;9404201;00851;11;94
hektor-1_petit2019-2561;pr;a;l;2;38;;1;950;;;0;1;1;0;E;267;48.81727;2.47397;0;4.0;;;True;0;F;1960.0;1.0;;;;3.0;False;;;Gaz;Radiateur;Collectif;a;n;;a;2021-02;94042;0106;940420106;H;H;9404201;00851;11;94
hektor-grandparimmo-149;pr;a;l;1;26;;1;595;;;0;1;0;1;0;;48.7685;2.48538;0;;;1.0;False;0;;1990.0;1.0;;;;4.0;False;;;Électrique;Radiateur;Individuel;a;n;;a;2021-02;94011;0101;940110101;A;A;9401101;00851;11;94
ag753633-287558390;pr;a;l;0;70;;4;1300;;;0;0;0;1;NS;;48.81527;2.37834;0;;;;False;0;;;;;;;;False;;;Gaz;;Individuel;a;n;;a;2021-02;94041;0208;940410208;H;H;9404101;00851;11;94
ag753633-287161337;pr;a;l;0;114;;3;2076;;;0;0;0;0;NS;;48.817;2.37931;0;;;;False;0;;;;;;;;False;;;Électrique;;Individuel;a;n;;a;2021-02;94041;0207;940410207;H;H;9404101;00851;11;94
ag753633-287934332;pr;a;l;0;24;;1;790;;;0;0;0;1;VI;;48.81941;2.3777;0;;;;False;0;;;;;;;;False;;;Électrique;;Individuel;a;n;;a;2021-02;94041;0207;940410207;H;H;9404101;00851;11;94
ag753240-287406896;pr;a;l;0;36;;2;689;;;0;0;0;1;NS;;48.75009;2.48873;0;;;;;0;;;;;;;;;;;;;;a;n;;a;2021-02;94044;0104;940440104;H;H;9404401;00851;11;94
century-21-202_3195_43870;pr;a;l;4;45;;2;835;;;0;0;1;0;B;74;48.74683;2.4801;0;5.0;;1.0;;0;D;2015.0;1.0;1.0;;False;;True;;;;Sol;Collectif;a;n;;a;2021-02;94044;0104;940440104;H;H;9404401;00851;11;94
immo-facile-adresse-12426582;pr;a;l;0;74;;4;1050;;;0;1;0;1;E;254.0;48.74919;2.49167;0;4.0;;1.0;;0;F;1972.0;1.0;;;True;;True;;;;;Collectif;a;n;;a;2021-02;94044;0104;940440104;H;H;9404401;00851;11;94
gedeon-22360328;pr;a;l;2;34;;2;820;;;0;0;1;0;D;224;48.81219;2.37862;0;3.0;;;;0;C;;1.0;;;True;;;;;Électrique;;;a;n;;a;2021-02;94041;0206;940410206;H;H;9404101;00851;11;94
ag754691-287477669;pr;a;l;0;23;;1;775;;;0;0;1;0;G;451.0;48.8099;2.37678;0;;;;;Est;G;;;;;;;;;;Électrique;;Individuel;a;n;;a;2021-02;94041;0206;940410206;H;H;9404101;00851;11;94
orpi-1-003045E1TBVC;pr;a;l;3;67;;3;1200;;;0;0;0;1;D;216.0;48.75359;2.48279;0;3.0;;1.0;;0;C;;;;;;;True;;;;;Individuel;a;n;;a;2021-02;94044;0102;940440102;H;H;9404401;00851;11;94
ag752345-287961491;pr;a;l;2;43;;2;1250;;;0;0;0;0;NS;;48.81477;2.36994;0;;;;;Nord-Ouest;;;;;;True;;True;;;;;Individuel;a;n;;a;2021-02;94041;0203;940410203;H;H;9404101;00851;11;94
immo-facile-43674040;pr;a;l;4;56;;3;1200;;;0;0;0;1;VI;;48.80427;2.38119;0;15.0;;;True;0;VI;1964.0;1.0;;;;;True;;;;;Collectif;a;n;;a;2021-02;94041;0102;940410102;H;H;9404101;00851;11;94
ics-bel_BELLETOILE_loc-GES00080004-712;pr;a;l;1;19;;1;626;;;0;0;1;0;F;339.0;48.82189;2.41814;0;;;0.0;;0;C;;;0.0;;;;False;;;Électrique;Convecteur;Individuel;a;n;;a;2021-02;94018;0102;940180102;H;H;9401801;00851;11;94
hektor-imonet-bussy-15211;pr;a;l;0;24;;1;628;;;0;0;1;0;D;157.1;48.81936;2.41901;0;;;;True;0;A;2013.0;1.0;;;;;;;;Électrique;Radiateur;Individuel;a;n;;a;2021-02;94018;0101;940180101;H;H;9401801;00851;11;94
ics-bel_BELLETOILE_loc-GES01340762-712;pr;a;l;0;20;;1;637;;;0;0;0;0;F;341.0;48.80664;2.43399;0;;;0.0;;0;F;;;0.0;;;;False;;;;Radiateur;Collectif;a;n;;a;2021-02;94046;0103;940460103;H;H;9404601;00851;11;94
hektor-sgi-g-gicquel-707;pr;a;l;0;32;;1;711;;;0;0;0;1;NS;;48.80931;2.435;0;;;;False;0;NS;;;;;;;;;;;;Collectif;a;n;;a;2021-02;94046;0205;940460205;H;H;9404601;00851;11;94
immo-facile-adresse-12431730;pr;a;l;0;32;;1;970;;;0;1;0;1;E;238.0;48.80079;2.43435;0;5.0;;1.0;True;0;B;;1.0;;;True;;True;;;Électrique;Radiateur;Individuel;a;n;;a;2021-02;94046;0107;940460107;H;H;9404601;00851;11;94
ag753656-287184054;pr;a;l;1;44;;2;1510;;;0;0;0;1;NS;;48.82514;2.39422;0;8.0;;1.0;True;0;;;1.0;;;;;True;;;Électrique;;Individuel;a;n;;a;2021-02;94018;0109;940180109;H;H;9401801;00851;11;94
laforet-immo-facile-19802026;pr;a;l;0;54;;3;983;;;0;0;0;1;E;258;48.73682;2.40784;0;;;;True;0;F;;1.0;;;False;;True;;;;;Collectif;a;n;;a;2021-02;94077;0106;940770106;H;H;9407701;00851;11;94
