REG;DEP;INSEE_COM;type_annonceur;categorie_annonceur;typedebien;typedetransaction;nb_pieces;dpeL;surface_median;prix_bien_median;prix_m2_vente_median;loyer_m2_median_n7;taux_rendement_moy;balcon_moy;eau_moy;bain_moy;nb_log_en_vente
24;18;18001;pr;a;m;v;6;VI;182.0;215000.0;1181.32;;;0.0;1.0;1.0;1
24;18;18001;pr;a;m;v;7;D;166.0;154780.0;932.41;;;0.0;0.0;0.0;1
24;18;18001;pr;m;m;v;4;VI;120.0;124000.0;1033.33;;;0.0;0.0;1.0;1
24;18;18002;pr;a;m;v;3;0;140.0;29000.0;207.14;5.75;0.358;0.0;0.0;0.67;3
24;18;18002;pr;a;m;v;5;VI;123.5;101500.0;825.56;;;0.0;0.5;0.5;2
24;18;18002;pr;a;m;v;6;F;96.0;76000.0;791.67;;;0.0;1.0;0.0;1
24;18;18002;pr;a;m;v;7;VI;108.0;102000.0;944.44;;;0.0;1.0;1.0;1
24;18;18003;pr;a;m;v;4;E;96.0;119400.0;1243.75;6.27;0.06;0.0;1.0;0.0;1
24;18;18003;pr;a;m;v;4;VI;90.5;127050.0;1405.68;6.27;0.054;0.0;0.0;1.0;2
24;18;18003;pr;a;m;v;5;C;190.0;246000.0;1268.04;6.23;0.058;0.0;0.0;2.33;3
24;18;18003;pr;a;m;v;7;C;185.0;265000.0;1432.43;;;0.0;1.0;1.0;1
24;18;18003;pr;a;m;v;7;VI;259.0;39000.0;150.58;;;0.0;0.0;0.0;1
24;18;18003;pr;a;m;v;8;D;315.0;295000.0;936.51;;;0.0;1.0;2.0;1
24;18;18003;pr;m;m;v;4;VI;120.0;139000.0;1158.33;6.27;0.065;0.0;0.0;0.0;1
24;18;18003;pr;m;m;v;5;D;137.0;181000.0;1321.17;6.23;0.057;0.0;1.0;0.0;1
24;18;18003;pr;m;m;v;5;E;100.0;150000.0;1500.0;6.23;0.05;0.0;0.0;0.0;1
24;18;18003;pr;m;m;vp;12;C;365.0;273000.0;747.95;;;0.0;2.0;1.0;1
24;18;18003;pr;network;a;v;6;0;200.0;25000.0;125.0;;;0.0;0.0;0.0;1
24;18;18003;pr;network;m;v;8;D;257.0;262500.0;1021.4;;;0.0;0.0;0.0;1
24;18;18004;pr;a;m;v;1;VI;27.0;148000.0;5481.48;;;0.0;1.0;0.0;1
24;18;18004;pr;a;m;v;18;B;617.0;795000.0;1288.49;;;0.0;8.0;1.0;1
24;18;18004;pr;a;m;v;3;D;85.0;122000.0;1435.29;7.63;0.064;0.0;1.0;0.0;1
24;18;18004;pr;a;m;v;3;VI;55.0;44700.0;812.73;7.63;0.113;0.0;1.0;0.0;1
24;18;18004;pr;a;m;v;4;NS;98.0;45000.0;459.18;5.97;0.156;0.0;1.0;0.0;1
24;18;18004;pr;a;m;v;4;VI;128.5;241475.0;1823.8;5.97;0.039;0.0;0.5;1.0;2
24;18;18004;pr;a;m;v;5;D;129.0;211000.0;1710.12;7.45;0.054;0.0;1.0;1.0;2
24;18;18004;pr;a;m;v;5;F;77.0;84200.0;1093.51;7.45;0.082;0.0;1.0;0.0;1
24;18;18004;pr;a;m;v;5;NS;145.0;294000.0;2027.59;7.45;0.044;0.0;1.0;1.0;1
24;18;18004;pr;a;m;v;6;C;179.0;474750.0;2652.23;;;0.0;1.0;1.0;1
24;18;18004;pr;a;m;v;6;D;246.0;281355.5;1206.13;;;0.0;0.5;2.0;2
24;18;18004;pr;a;m;v;6;E;108.0;165000.0;1527.78;;;0.0;1.0;1.0;1
24;18;18004;pr;a;m;v;7;D;172.0;249000.0;1447.67;;;0.0;1.0;1.0;1
24;18;18004;pr;m;m;v;4;D;145.0;240000.0;1655.17;5.97;0.043;0.0;0.0;2.0;1
24;18;18004;pr;m;m;v;5;D;117.0;157500.0;1357.76;7.45;0.06;0.0;0.33;0.33;3
24;18;18004;pr;m;m;v;6;D;155.0;255000.0;1645.16;;;0.0;1.0;1.0;1
24;18;18005;pr;a;a;v;3;VI;64.0;70000.0;1093.75;;;0.0;0.0;1.0;1
24;18;18005;pr;a;m;v;5;D;126.0;264000.0;2095.24;7.29;0.042;0.0;0.0;1.0;1
24;18;18005;pr;a;m;v;8;D;320.0;451500.0;1410.94;;;0.0;1.0;2.0;1
24;18;18005;pr;cm;mn;v;5;0;91.0;149900.0;1647.25;7.29;0.053;0.0;1.0;0.0;1
24;18;18005;pr;m;m;v;4;B;99.0;212000.0;2141.41;7.79;0.044;0.0;0.0;0.0;1
24;18;18005;pr;m;m;v;5;C;137.0;184200.0;1344.53;7.29;0.065;0.0;0.0;0.0;1
24;18;18005;pr;m;m;v;6;D;210.0;359000.0;1709.52;;;0.0;0.0;0.0;1
24;18;18005;pr;m;m;v;6;E;120.0;210000.0;1750.0;;;0.0;0.0;0.0;1
24;18;18006;pr;a;m;v;6;B;155.0;170400.0;1099.35;;;0.0;1.0;1.0;1
24;18;18006;pr;a;m;v;7;C;197.0;369150.0;1873.86;;;0.0;2.0;1.0;2
24;18;18006;pr;m;m;v;4;E;110.0;171500.0;1575.0;4.94;0.038;0.0;0.5;0.0;2
24;18;18007;pr;a;m;v;4;0;144.0;149000.0;1034.72;;;1.0;2.0;0.0;1
24;18;18008;pr;a;m;v;10;D;276.0;189900.0;688.04;;;0.0;0.0;1.0;1
24;18;18008;pr;a;m;v;4;D;146.0;181650.0;1244.18;;;0.0;1.0;1.0;1
24;18;18008;pr;a;m;v;4;E;110.0;185000.0;1681.82;;;0.0;1.0;0.0;2
24;18;18008;pr;a;m;v;5;C;156.0;527500.0;3381.41;;;0.0;2.0;0.0;1
24;18;18008;pr;a;m;v;5;D;180.0;395000.0;2194.44;;;0.0;0.0;2.0;1
24;18;18008;pr;a;m;v;6;NS;230.0;400000.0;1739.13;;;0.0;1.0;1.0;1
24;18;18008;pr;a;m;v;7;C;132.0;211500.0;1602.27;;;0.0;0.0;2.0;1
24;18;18008;pr;a;m;v;9;C;220.0;527000.0;2395.45;;;0.0;0.0;2.0;1
24;18;18008;pr;m;m;v;4;E;95.0;165742.0;1744.65;;;0.0;0.0;1.0;1
24;18;18008;pr;m;m;v;5;D;175.0;400000.0;2285.71;;;0.0;2.0;1.0;1
24;18;18008;pr;m;m;v;5;E;128.0;185000.0;1445.31;;;0.0;0.0;0.0;1
24;18;18008;pr;m;m;v;6;D;150.0;251000.0;1673.33;;;0.0;0.0;0.0;1
24;18;18008;pr;network;m;v;10;NS;270.0;156000.0;577.78;;;0.0;0.0;1.0;1
24;18;18009;pr;a;m;v;2;0;48.0;44800.0;933.33;;;0.0;0.0;1.0;1
24;18;18009;pr;a;m;v;3;0;64.0;82500.0;1289.06;;;0.0;0.0;1.0;1
24;18;18009;pr;a;m;v;4;E;78.0;112000.0;1435.9;;;0.0;1.0;0.0;1
24;18;18009;pr;a;m;v;4;F;107.0;29000.0;271.03;;;0.0;0.0;1.0;1
24;18;18009;pr;a;m;v;4;VI;77.0;95000.0;1233.77;;;0.0;0.0;1.0;1
24;18;18009;pr;a;m;v;5;0;118.0;159000.0;1347.46;;;0.0;1.0;0.0;1
24;18;18009;pr;a;m;v;5;C;140.0;143000.0;1021.43;;;0.0;1.0;0.0;1
24;18;18009;pr;a;m;v;5;NS;118.0;102000.0;864.41;;;0.0;0.0;0.0;1
24;18;18009;pr;a;m;v;5;VI;118.0;159000.0;1347.46;;;0.0;0.0;0.0;1
24;18;18010;pr;a;m;v;4;E;88.0;69850.0;793.75;;;0.0;0.0;1.0;1
24;18;18011;pr;a;m;v;10;E;134.0;148400.0;1107.46;;;0.0;3.0;1.0;1
24;18;18011;pr;a;m;v;3;E;67.0;63000.0;940.3;;;0.0;0.0;1.0;1
24;18;18011;pr;a;m;v;3;G;66.0;50000.0;757.58;;;0.0;0.0;0.0;1
24;18;18011;pr;a;m;v;4;A;125.0;137800.0;1102.4;5.68;0.062;0.0;0.0;1.0;1
24;18;18011;pr;a;m;v;4;D;110.0;598900.0;5444.55;5.68;0.013;0.0;0.0;1.0;1
24;18;18011;pr;a;m;v;4;E;78.0;69500.0;891.11;5.68;0.076;0.0;0.0;0.0;2
24;18;18011;pr;a;m;v;4;VI;122.5;360000.0;3544.39;5.68;0.046;0.0;0.0;0.5;2
24;18;18011;pr;a;m;v;6;E;136.0;60000.0;441.18;;;0.0;0.0;0.0;1
