REG;DEP;INSEE_COM;type_annonceur;categorie_annonceur;typedebien;typedetransaction;nb_pieces;dpeL;surface_median;prix_bien_median;balcon_moy;eau_moy;bain_moy;nb_log
28;76;76001;pr;a;m;l;5;D;102.0;700.0;0.0;1.0;0.33;3
28;76;76004;pr;a;m;l;6;D;204.0;1100.0;0.0;1.5;1.0;2
28;76;76005;pr;a;a;l;1;0;34.0;530.0;0.0;0.0;0.0;1
28;76;76005;pr;a;a;l;1;E;24.0;364.5;0.0;0.0;0.75;8
28;76;76005;pr;a;a;l;2;0;44.0;550.0;0.0;0.12;0.12;8
28;76;76005;pr;a;a;l;2;B;42.0;530.0;0.0;0.96;0.0;23
28;76;76005;pr;a;a;l;2;C;40.5;515.0;0.0;1.0;0.0;6
28;76;76005;pr;a;a;l;2;D;43.0;526.0;0.94;0.0;0.89;18
28;76;76005;pr;a;a;l;2;E;45.0;515.0;0.53;0.0;0.94;17
28;76;76005;pr;a;a;l;2;NS;42.0;481.0;0.0;1.0;0.0;1
28;76;76005;pr;a;a;l;3;0;61.0;680.0;0.0;0.17;0.0;6
28;76;76005;pr;a;a;l;3;B;56.0;647.0;0.0;0.8;0.0;10
28;76;76005;pr;a;a;l;3;C;55.0;612.0;0.0;1.0;0.0;1
28;76;76005;pr;a;a;l;3;D;69.0;670.5;0.8;0.0;0.8;10
28;76;76005;pr;a;a;l;3;E;60.0;667.0;0.85;0.0;1.0;13
28;76;76005;pr;a;a;l;3;VI;85.0;850.0;0.0;0.0;1.0;1
28;76;76005;pr;a;a;l;4;D;86.0;833.0;1.0;1.0;2.0;1
28;76;76005;pr;a;a;l;4;E;108.0;650.0;0.0;0.0;1.0;1
28;76;76005;pr;a;a;l;4;VI;105.0;1000.0;1.0;1.0;1.0;1
28;76;76005;pr;a;a;l;6;VI;149.0;1440.0;1.0;1.0;1.0;1
28;76;76005;pr;a;m;l;3;0;53.0;410.0;0.0;0.0;1.0;1
28;76;76013;pr;a;m;l;3;B;74.0;550.0;0.0;0.0;1.0;1
28;76;76013;pr;a;m;l;4;B;90.5;655.0;0.0;0.0;1.0;2
28;76;76013;pr;a;m;l;5;B;104.5;730.0;0.0;1.0;1.0;2
28;76;76014;pr;a;m;l;2;E;75.0;770.0;0.0;0.0;1.0;1
28;76;76014;pr;a;m;l;6;C;168.0;1300.0;0.0;1.0;1.0;1
28;76;76014;pr;a;m;l;6;VI;193.0;1065.0;0.0;1.0;1.0;1
28;76;76018;pr;a;m;l;4;E;104.0;800.0;0.0;0.0;1.0;1
28;76;76020;pr;a;m;l;7;C;180.0;900.0;0.0;1.0;1.0;1
28;76;76026;pr;a;a;l;2;D;47.0;460.0;0.0;0.0;1.0;1
28;76;76026;pr;a;a;l;2;E;47.0;460.0;1.0;0.0;1.0;1
28;76;76026;pr;a;m;l;2;VI;33.0;440.0;0.0;1.0;0.0;1
28;76;76026;pr;a;m;l;3;G;62.0;700.0;0.0;0.0;1.0;1
28;76;76026;pr;a;m;l;3;VI;73.0;600.0;0.0;1.0;0.0;1
28;76;76026;pr;a;m;l;4;VI;72.0;770.0;0.0;1.0;0.0;1
28;76;76026;pr;a;m;l;5;E;149.0;890.0;0.0;0.0;1.0;1
28;76;76026;pr;a;m;l;5;F;139.0;810.0;0.0;1.0;0.0;1
28;76;76034;pr;a;a;l;2;F;52.0;446.5;0.0;0.0;1.0;2
28;76;76034;pr;a;a;l;2;VI;38.0;460.0;0.0;1.0;0.0;1
28;76;76034;pr;a;a;l;4;F;80.0;600.0;0.0;0.0;0.0;1
28;76;76034;pr;a;a;l;5;VI;85.0;630.0;0.0;1.0;0.0;1
28;76;76034;pr;a;m;l;6;D;212.0;1190.0;0.0;3.0;1.0;1
28;76;76035;pr;a;a;l;1;0;14.0;400.0;0.0;1.0;0.0;1
28;76;76035;pr;a;a;l;1;VI;35.0;440.0;0.0;0.0;0.0;1
28;76;76035;pr;a;a;l;2;G;31.0;400.0;0.0;1.0;0.0;1
28;76;76035;pr;a;a;l;3;F;37.0;380.0;0.0;0.0;0.0;1
28;76;76035;pr;a;a;l;3;VI;37.0;380.0;0.0;1.0;0.0;1
28;76;76035;pr;a;a;l;4;VI;136.0;840.0;0.0;0.0;1.0;1
28;76;76035;pr;a;a;l;5;D;123.0;650.0;0.0;1.0;1.0;1
28;76;76035;pr;a;m;l;3;VI;85.0;499.0;0.0;1.0;1.0;1
28;76;76039;pr;a;a;l;3;B;89.0;820.0;0.0;1.0;0.0;2
28;76;76043;pr;a;m;l;1;E;63.0;571.0;0.0;0.0;1.0;1
28;76;76046;pr;a;m;l;5;D;136.0;1050.0;0.0;1.0;1.0;1
28;76;76050;pr;a;m;l;3;VI;102.0;650.0;0.0;0.0;1.0;1
28;76;76051;pr;a;a;l;1;F;24.0;290.0;0.0;0.0;0.0;1
28;76;76051;pr;a;a;l;1;VI;24.0;299.0;0.0;1.0;0.0;1
28;76;76051;pr;a;a;l;2;F;40.0;427.0;0.0;0.0;1.0;1
28;76;76051;pr;a;m;l;4;E;80.0;620.0;0.0;0.0;1.0;1
28;76;76051;pr;a;m;l;4;VI;62.0;650.0;0.0;1.0;0.0;1
28;76;76057;pa;a;m;l;3;0;90.0;600.0;0.0;0.0;0.0;1
28;76;76057;pr;a;a;l;1;0;32.0;406.0;0.0;1.0;0.0;1
28;76;76057;pr;a;a;l;1;D;39.0;535.0;0.0;0.0;1.0;1
28;76;76057;pr;a;a;l;1;VI;34.0;510.0;0.0;0.0;1.0;1
28;76;76057;pr;a;a;l;2;C;42.0;419.0;0.0;1.0;0.0;1
28;76;76057;pr;a;a;l;2;D;43.5;470.0;0.0;0.5;0.0;2
28;76;76057;pr;a;a;l;2;E;38.0;450.0;0.0;1.0;0.0;1
28;76;76057;pr;a;a;l;3;VI;49.0;495.0;0.0;0.67;0.0;3
28;76;76057;pr;a;a;l;4;D;86.0;720.0;0.0;0.0;2.0;1
28;76;76057;pr;a;a;l;4;VI;100.0;625.0;0.0;0.0;0.0;1
28;76;76057;pr;a;m;l;2;G;45.0;456.0;0.0;0.0;1.0;1
28;76;76057;pr;a;m;l;2;VI;28.0;450.0;0.0;1.0;0.0;1
28;76;76057;pr;a;m;l;3;F;67.5;695.0;0.0;0.5;0.5;2
28;76;76057;pr;a;m;l;3;VI;45.0;565.0;0.0;0.0;0.67;3
28;76;76057;pr;a;m;l;4;0;100.0;950.0;0.0;0.0;1.0;1
28;76;76057;pr;a;m;l;4;D;89.0;735.0;0.0;0.0;1.0;3
28;76;76057;pr;a;m;l;4;VI;70.0;705.0;0.0;1.0;0.0;1
28;76;76057;pr;a;m;l;5;A;118.5;938.0;0.0;1.0;1.0;2
28;76;76057;pr;a;m;l;5;D;110.0;985.0;0.0;0.0;1.0;1
28;76;76057;pr;a;m;l;5;E;119.5;891.5;0.5;0.5;1.0;2
28;76;76063;pr;a;m;l;4;D;82.0;830.0;0.0;0.0;1.0;1
28;76;76063;pr;a;m;l;5;VI;75.0;750.0;0.0;0.0;2.0;1
28;76;76066;pr;a;m;l;4;D;96.0;800.0;0.0;1.0;0.0;1
28;76;76069;pr;a;a;l;3;NS;74.0;950.0;0.0;0.0;1.0;1
28;76;76069;pr;a;m;l;5;A;99.0;920.0;0.0;0.0;0.0;1
28;76;76069;pr;a;m;l;5;B;143.0;1450.0;0.0;1.0;1.0;1
28;76;76069;pr;a;m;l;5;D;134.0;1100.0;1.0;1.0;1.0;1
28;76;76070;pr;a;m;l;5;0;85.0;650.0;0.0;0.0;1.0;1
28;76;76071;pr;a;m;l;5;0;133.0;812.0;0.0;1.0;1.0;1
28;76;76077;pr;a;m;l;7;D;179.0;834.0;0.0;0.0;2.0;1
28;76;76085;pr;a;m;l;4;VI;82.0;750.0;0.0;1.0;0.0;2
28;76;76087;pr;a;m;l;5;NS;140.0;1120.0;0.0;0.0;2.0;1
28;76;76095;pa;a;a;l;1;C;18.0;450.0;1.0;0.0;0.0;1
28;76;76095;pa;a;a;l;3;E;61.0;670.0;1.0;0.0;0.0;1
28;76;76095;pa;a;a;l;3;F;64.0;650.0;1.0;0.0;1.0;1
28;76;76095;pa;a;a;l;4;0;90.0;730.0;1.0;0.0;1.0;1
28;76;76095;pa;a;m;l;6;0;120.0;1190.0;0.0;0.0;0.0;1
28;76;76095;pr;a;a;l;1;A;28.0;480.0;0.5;1.0;0.0;2
28;76;76095;pr;a;a;l;1;B;31.0;496.0;0.0;0.0;0.0;1
28;76;76095;pr;a;a;l;1;D;26.0;389.0;0.0;0.0;0.5;4
