REG;DEP;INSEE_COM;type_annonceur;categorie_annonceur;typedebien;typedetransaction;nb_pieces;dpeL;surface_median;prix_bien_median;balcon_moy;eau_moy;bain_moy;nb_log
75;64;64001;pr;a;a;l;2;0;77.0;480.0;0.0;0.0;1.0;1
75;64;64001;pr;a;a;l;2;E;42.0;500.0;0.0;0.0;0.0;1
75;64;64008;pr;a;a;l;4;0;122.0;597.0;0.0;0.0;2.0;1
75;64;64008;pr;a;a;l;4;D;110.0;561.0;0.0;1.0;1.0;1
75;64;64008;pr;a;m;l;5;C;200.0;800.0;0.0;1.0;1.0;1
75;64;64009;pr;a;a;l;2;A;25.0;600.0;0.0;0.5;0.5;2
75;64;64009;pr;a;a;l;2;D;65.0;625.0;0.0;0.0;0.67;6
75;64;64009;pr;a;a;l;2;VI;45.0;471.0;0.0;0.0;0.0;1
75;64;64009;pr;a;m;l;6;D;260.0;2000.0;0.0;1.0;2.0;1
75;64;64010;pr;a;m;l;4;D;115.0;1010.0;0.0;0.0;1.0;1
75;64;64013;pr;a;a;l;3;0;64.0;615.0;1.0;0.0;1.0;1
75;64;64013;pr;a;a;l;4;VI;98.0;470.0;0.0;0.0;1.0;1
75;64;64014;pr;a;a;l;3;B;76.0;535.0;0.0;0.0;1.0;1
75;64;64014;pr;a;a;l;3;F;55.0;580.0;0.0;0.0;1.0;1
75;64;64014;pr;a;a;l;4;VI;79.0;700.0;0.0;0.0;0.0;1
75;64;64016;pr;a;m;l;7;C;153.0;990.0;0.0;0.0;5.0;2
75;64;64018;pr;a;a;l;3;D;55.0;560.0;0.0;0.0;1.0;2
75;64;64021;pr;a;m;l;3;VI;40.0;480.0;0.0;1.0;0.0;1
75;64;64021;pr;a;m;l;4;0;104.0;850.0;0.0;1.0;0.0;1
75;64;64023;pr;a;m;l;3;D;132.0;718.0;0.0;0.0;1.0;1
75;64;64023;pr;a;m;l;5;D;132.0;1200.0;0.0;1.0;1.0;1
75;64;64024;pa;a;a;l;1;0;40.0;560.0;1.0;0.0;0.0;1
75;64;64024;pa;a;a;l;2;0;40.0;640.0;0.29;0.29;0.14;7
75;64;64024;pa;a;a;l;4;0;78.0;990.0;2.0;0.0;1.0;1
75;64;64024;pa;a;m;l;5;0;115.0;1200.0;0.0;0.0;0.0;1
75;64;64024;pr;a;a;l;1;0;28.5;510.0;0.1;0.4;0.7;10
75;64;64024;pr;a;a;l;1;A;30.0;600.0;0.0;0.0;0.0;1
75;64;64024;pr;a;a;l;1;B;31.5;536.5;0.0;0.0;0.5;4
75;64;64024;pr;a;a;l;1;C;24.0;479.5;0.2;0.3;0.5;10
75;64;64024;pr;a;a;l;1;D;22.0;451.0;0.2;0.29;0.54;59
75;64;64024;pr;a;a;l;1;E;24.0;480.0;0.25;0.28;0.56;32
75;64;64024;pr;a;a;l;1;F;20.0;450.0;0.0;0.33;0.33;3
