type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP;REG
pr;a;l;1;72;;3;490;;;0;0;0;1;0;;43.88317;0.9858;0;1.0;;;;0;;;;;;;;;;;;;Individuel;a;n;a;2020-08;82013;0000;820130000;Z;82;76.0
pr;a;l;4;69;;4;471;;;0;0;0;0;D;155;44.02529;1.34228;0;;;;False;0;C;1959.0;;;;False;;False;;;Fioul;;Collectif;a;n;a;2020-08;82121;0301;821210301;H;82;76.0
pr;a;l;0;69;;4;400;;;0;0;0;0;D;155;44.02528;1.34213;Non;;;;;0;C;;;;;;;;;;;;;a;;a;2020-08;82121;0301;821210301;H;82;76.0
pr;a;l;0;53;;3;473;;;0;1;0;1;E;246;44.05526;1.09346;0;;;1.0;;0;C;;;0.0;;;;False;;;Électrique;Convecteur;Individuel;a;n;a;2020-08;82033;0104;820330104;H;82;76.0
pr;a;l;0;35;;2;383;;;0;0;0;1;E;269;44.04271;1.09745;0;2.0;;;;0;C;2007.0;1.0;;;;;;;;Électrique;;Individuel;a;n;a;2020-08;82033;0102;820330102;H;82;76.0
pr;a;l;0;56;;3;543;;;0;1;0;1;E;233;44.04326;1.09829;0;;;1.0;False;0;C;2007.0;1.0;;;;;False;;;Électrique;;Individuel;a;n;a;2020-08;82033;0102;820330102;H;82;76.0
pr;a;l;0;42;;2;300;;;0;0;0;0;E;245;44.04305;1.09829;Non;;;;;0;C;;;;;;;;;;;;;a;;a;2020-08;82033;0102;820330102;H;82;76.0
pr;a;l;0;36;;2;380;;;0;0;0;0;D;189;44.04276;1.0991;0;;;1.0;False;0;B;;;;;;;False;;;Électrique;;;a;n;a;2020-08;82033;0102;820330102;H;82;76.0
pr;a;l;0;57;;3;500;;;0;1;0;1;D;182;44.04259;1.09804;0;2.0;;2.0;False;0;B;2007.0;1.0;;;;;False;;;Électrique;;Individuel;a;n;a;2020-08;82033;0102;820330102;H;82;76.0
pr;a;l;0;37;;2;386;;;0;1;0;1;E;295;44.07642;1.44571;0;1.0;;;False;0;C;;;;;False;;False;;;Électrique;;;a;n;a;2020-08;82002;0000;820020000;Z;82;76.0
pr;m;l;0;82;;3;590;;;0;0;0;1;G;488;44.07475;1.37136;0;3.0;;1.0;;0;D;;;;;False;;;;;Électrique;;Individuel;a;n;m;2020-08;82090;0000;820900000;Z;82;76.0
pr;a;l;0;43;;2;420;;;0;1;0;1;E;251;44.04269;1.09749;0;2.0;;1.0;False;0;C;2007.0;1.0;;;;;False;;;Électrique;;Individuel;a;n;a;2020-08;82033;0102;820330102;H;82;76.0
pr;a;l;0;36;;2;380;;;0;1;0;1;D;189;44.04262;1.0976;0;2.0;;1.0;False;0;B;2007.0;1.0;;;;;False;;;Électrique;;Individuel;a;n;a;2020-08;82033;0102;820330102;H;82;76.0
pr;m;l;0;90;1000.0;4;710;;;0;0;0;1;D;211;43.96407;1.53191;0;;;;;0;C;2006.0;1.0;1.0;;;;;;;Électrique;;Individuel;a;n;m;2020-08;82176;0000;821760000;Z;82;76.0
pr;m;l;0;120;;4;800;;;0;0;0;1;VI;;44.0975;0.77007;0;0.0;;0.0;False;0;VI;;;1.0;;;;;;;Électrique;Sol;Individuel;a;n;m;2020-08;82050;0000;820500000;Z;82;76.0
pr;m;l;0;84;300.0;5;765;;;0;0;0;1;E;251;44.10714;1.08881;0;;;1.0;;0;F;;;;;;;;;;;;Individuel;a;n;m;2020-08;82112;0105;821120105;H;82;76.0
pr;a;l;0;152;;4;880;;;0;0;1;0;C;118;44.16218;1.53617;0;3.0;;;;0;D;;1.0;;;;;;;;Gaz;;Individuel;a;n;a;2020-08;82037;0101;820370101;H;82;76.0
pr;a;l;0;80;;3;510;;;0;0;0;1;F;377;44.1615;1.5348;0;1.0;;;;0;D;;1.0;;;;;;;;Électrique;;Individuel;a;n;a;2020-08;82037;0101;820370101;H;82;76.0
pr;a;l;1;41;;2;400;;;0;0;0;1;0;;44.16163;1.53553;0;3.0;;;;0;;;;;;;;;;;;;Individuel;a;n;a;2020-08;82037;0101;820370101;H;82;76.0
