REG;DEP;INSEE_COM;type_annonceur;categorie_annonceur;typedebien;typedetransaction;nb_pieces;dpeL;surface_median;prix_bien_median;prix_m2_vente_median;loyer_m2_median_n7;taux_rendement_moy;balcon_moy;eau_moy;bain_moy;nb_log_en_vente
76;82;82001;pr;a;m;v;2;0;277.0;258475.0;933.12;;;0.0;1.0;1.0;1
76;82;82001;pr;a;m;v;4;0;90.0;267000.0;2966.67;;;0.0;0.0;1.0;1
76;82;82001;pr;a;m;v;4;B;88.0;266200.0;3026.36;;;0.0;0.5;0.5;2
76;82;82001;pr;a;m;v;4;VI;101.0;173000.0;1712.87;;;0.0;0.0;1.0;1
76;82;82001;pr;a;m;v;5;0;213.0;499000.0;2342.72;;;0.0;0.0;2.0;1
76;82;82001;pr;a;m;v;5;D;160.0;224500.0;1403.12;;;0.0;1.0;1.0;2
76;82;82001;pr;a;m;v;5;NS;140.0;103500.0;739.29;;;0.0;1.0;1.0;1
76;82;82001;pr;a;m;v;5;VI;150.0;173700.0;1158.0;;;0.0;0.0;1.0;1
76;82;82001;pr;a;m;v;6;C;225.5;377450.0;1702.47;;;0.0;2.0;0.0;2
76;82;82001;pr;a;m;v;6;D;135.0;236000.0;1748.15;;;0.0;0.0;2.0;1
76;82;82001;pr;a;m;v;6;VI;171.5;321500.0;1906.42;;;0.0;1.5;0.5;2
76;82;82001;pr;cm;m;v;3;0;60.0;142000.0;2366.67;;;0.0;0.0;1.0;1
76;82;82001;pr;cm;m;v;4;0;91.0;175000.0;1962.59;;;0.0;0.0;1.0;4
76;82;82001;pr;cm;m;v;5;0;105.0;207500.0;1959.09;;;0.0;0.0;1.0;2
76;82;82001;pr;cm;m;v;6;0;150.0;295000.0;1966.67;;;0.0;0.0;2.0;1
76;82;82001;pr;m;m;v;3;E;84.0;138000.0;1642.86;;;0.0;0.0;0.0;1
76;82;82002;pr;a;a;pi;2;E;45.0;70000.0;1555.56;10.27;0.079;0.0;0.0;0.0;1
76;82;82002;pr;a;a;v;2;D;45.0;69900.0;1691.49;10.27;0.075;0.14;0.0;1.0;7
76;82;82002;pr;a;a;v;2;E;45.0;74800.0;1662.22;10.27;0.074;0.0;0.0;1.0;1
76;82;82002;pr;a;a;v;2;NS;37.0;75000.0;2027.03;10.27;0.061;0.0;0.0;1.0;1
76;82;82002;pr;a;a;v;3;0;58.0;82500.0;1422.41;9.28;0.078;1.0;0.0;1.0;1
76;82;82002;pr;a;a;v;3;D;62.5;94250.0;1511.92;9.28;0.072;0.0;0.25;0.75;4
76;82;82002;pr;a;a;v;3;E;65.0;98500.0;1515.38;9.28;0.071;0.0;0.0;1.0;4
76;82;82002;pr;a;a;v;3;VI;59.0;89000.0;1508.47;9.28;0.074;0.0;1.0;0.0;1
76;82;82002;pr;a;m;v;10;0;350.0;599000.0;1711.43;;;0.0;0.0;5.0;1
76;82;82002;pr;a;m;v;12;NS;440.0;199000.0;452.27;;;0.0;0.0;0.0;1
76;82;82002;pr;a;m;v;2;NS;54.0;95700.0;1772.22;;;0.0;1.0;0.0;1
76;82;82002;pr;a;m;v;3;D;120.0;224700.0;1872.5;7.26;0.047;0.0;0.0;1.0;1
76;82;82002;pr;a;m;v;3;F;84.0;163500.0;1964.78;7.26;0.046;0.0;0.0;1.0;2
76;82;82002;pr;a;m;v;4;0;148.0;246100.0;1662.84;8.22;0.059;0.0;0.0;1.0;1
76;82;82002;pr;a;m;v;4;A;99.0;270300.0;2730.3;8.22;0.036;0.0;1.0;0.0;1
76;82;82002;pr;a;m;v;4;C;101.0;199680.0;1977.03;8.22;0.078;0.0;0.0;1.0;3
76;82;82002;pr;a;m;v;4;D;96.0;213500.0;2244.51;8.22;0.044;0.0;0.2;0.8;5
76;82;82002;pr;a;m;v;4;E;114.0;180050.0;1525.0;8.22;0.066;0.0;1.0;0.0;2
76;82;82002;pr;a;m;v;4;F;112.5;193450.0;1785.5;8.22;0.062;0.0;0.5;0.0;2
76;82;82002;pr;a;m;v;4;VI;87.5;224080.0;2538.5;8.22;0.039;0.0;0.5;0.0;2
76;82;82002;pr;a;m;v;5;A;142.0;260000.0;1830.99;7.41;0.048;0.0;0.0;2.67;3
