REG;DEP;INSEE_COM;type_annonceur;categorie_annonceur;typedebien;typedetransaction;nb_pieces;dpeL;surface_median;prix_bien_median;prix_m2_vente_median;loyer_m2_median_n7;taux_rendement_moy;balcon_moy;eau_moy;bain_moy;nb_log_en_vente
75;24;24001;pr;a;m;v;1;VI;100.0;54750.0;547.5;;;0.0;0.0;0.0;1
75;24;24001;pr;a;m;v;18;NS;320.0;583000.0;1821.88;;;0.0;0.0;6.0;1
75;24;24001;pr;a;m;v;3;NS;57.5;86375.0;1446.8;7.76;0.107;0.0;1.0;0.0;2
75;24;24001;pr;a;m;v;3;VI;112.0;72222.0;644.84;7.76;0.145;1.0;1.0;0.0;1
75;24;24001;pr;a;m;v;4;0;100.0;91800.0;918.0;8.0;0.105;0.0;1.0;0.0;1
75;24;24001;pr;a;m;v;4;NS;102.5;101750.0;1003.21;8.0;0.118;0.0;0.5;0.5;2
75;24;24001;pr;a;m;v;5;NS;118.0;158500.0;1234.15;;;0.0;0.2;1.2;5
75;24;24001;pr;a;m;v;6;F;250.0;336000.0;1344.0;;;0.0;1.0;1.0;1
75;24;24001;pr;a;m;v;6;NS;160.0;174000.0;1087.5;;;0.0;3.0;0.0;1
75;24;24001;pr;a;m;v;7;C;184.0;296800.0;1613.04;;;0.0;0.0;2.0;1
75;24;24001;pr;a;m;v;7;NS;177.5;216500.0;1197.9;;;0.0;0.0;1.5;2
75;24;24001;pr;a;m;v;7;VI;210.0;274000.0;1304.76;;;0.0;0.0;2.0;1
75;24;24001;pr;cm;m;v;3;A;69.0;146530.0;2057.97;7.76;0.046;0.0;0.0;0.0;3
75;24;24001;pr;cm;m;v;4;A;100.5;196145.0;2043.94;8.0;0.048;0.0;0.0;0.0;6
75;24;24001;pr;cm;m;v;7;A;146.0;251100.0;1719.86;;;0.0;0.0;0.0;1
75;24;24001;pr;m;m;v;11;A;335.0;549000.0;1638.81;;;0.0;0.0;0.0;1
75;24;24001;pr;m;m;v;3;D;85.0;116000.0;1364.71;7.76;0.068;0.0;0.0;0.0;1
75;24;24001;pr;m;m;v;4;E;135.0;95000.0;703.7;8.0;0.136;0.0;0.0;0.0;1
75;24;24002;pr;a;a;v;4;VI;130.0;160000.0;1230.77;;;0.0;0.0;1.0;1
75;24;24002;pr;a;m;v;16;C;480.0;540750.0;1126.56;;;0.0;0.0;0.0;1
75;24;24002;pr;a;m;v;3;0;198.0;68335.0;345.13;;;0.0;0.0;0.0;1
