type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP;REG
pr;a;l;0;32;;1;500;;;0;0;0;0;E;244;48.8817;2.70472;Non;;;;;0;F;;;;;;;;20.0;;;;;a;;a;2020-08;77464;0101;774640101;H;77;11.0
pr;a;l;0;58;;2;600;;;0;0;0;0;D;213;48.60061;2.56959;Non;;;;;0;E;;;;;;;;;;;;;a;;a;2020-08;77445;0202;774450202;H;77;11.0
pr;a;l;0;55;;3;1100;;;0;0;0;0;C;98;48.86683;2.57556;Non;;;;;0;C;;;;;;;;;;;;;a;;a;2020-08;77108;0703;771080703;H;77;11.0
pr;a;l;0;55;;3;800;;;0;0;0;0;D;170;48.88238;2.70515;Non;;;;;0;E;;;;;;;;;;;;;a;;a;2020-08;77464;0101;774640101;H;77;11.0
pr;a;l;1;94;;4;1093;;;0;1;1;1;D;214.5;48.53495;2.6696;0;4.0;;1.0;;0;E;1980.0;1.0;0.0;;False;;True;;;Gaz;Chaudière;Collectif;a;n;a;2020-08;77487;0101;774870101;H;77;11.0
pr;a;l;0;97;;3;1400;;;0;0;0;0;0;;48.8848;2.70917;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;77464;0101;774640101;H;77;11.0
pr;a;l;1;59;;3;899;;;0;1;0;1;B;;48.95155;2.90638;0;;;1.0;;0;B;;;0.0;;;;False;;;;Radiateur;Collectif;a;n;a;2020-08;77284;0503;772840503;H;77;11.0
pr;a;l;0;61;;3;905;;;0;0;0;1;D;180.0;48.8855;2.62695;0;4.0;;0.0;;0;D;1975.0;1.0;0.0;;False;;False;;;;;;a;n;a;2020-08;77055;0000;770550000;Z;77;11.0
pr;a;l;4;61;;3;770;;;0;1;0;1;VI;;48.88614;2.6272;0;4.0;;;True;0;A;;;;;False;;False;;;Gaz;;Collectif;a;n;a;2020-08;77055;0000;770550000;Z;77;11.0
pr;a;l;0;31;;2;600;;;0;0;0;0;0;;48.54301;2.65444;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;77288;0203;772880203;H;77;11.0
pr;a;l;0;67;;4;900;;;0;0;0;0;B;57;48.54406;2.65541;Oui;;;;;0;C;;;;;;;;52.0;;;;;a;;a;2020-08;77288;0203;772880203;H;77;11.0
pr;a;l;0;50;;2;900;;;0;0;0;0;0;;48.86685;2.57064;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;77108;0702;771080702;H;77;11.0
pr;a;l;0;36;;2;700;;;0;0;0;0;E;286;48.69552;2.61475;Non;;;;;0;C;;;;;;;;;;;;;a;;a;2020-08;77053;0201;770530201;H;77;11.0
pr;a;l;0;42;;2;600;;;0;0;0;0;E;250;48.69552;2.61475;Non;;;;;0;C;;;;;;;;;;;;;a;;a;2020-08;77053;0201;770530201;H;77;11.0
pr;a;l;1;66;;3;990;;;0;1;0;1;C;102;48.69978;2.60498;0;2.0;;2.0;;0;D;2005.0;;0.0;;True;;False;;;Gaz;;Individuel;a;n;a;2020-08;77053;0201;770530201;H;77;11.0
pr;m;l;0;62;;3;800;;;0;0;0;0;D;151;48.87438;2.85292;Oui;;;;;0;D;;;;;;;;;;;;;a;;m;2020-08;77413;0000;774130000;Z;77;11.0
pr;a;l;0;56;;3;1100;;;0;0;0;0;0;;48.87287;2.64411;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;77479;0102;774790102;H;77;11.0
pr;a;l;0;68;;3;1000;;;0;0;0;0;0;;48.86855;2.64537;Oui;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;77479;0102;774790102;H;77;11.0
pr;m;l;0;59;;4;600;;;0;0;0;0;D;211;48.36503;3.05687;Oui;;;;;0;F;;;;;;;;;;;;;a;;m;2020-08;77021;0000;770210000;Z;77;11.0
pr;m;l;0;59;773.0;4;655;;;0;0;0;1;D;211;48.36542;3.05859;0;;;;;0;F;1950.0;1.0;0.0;;;;;;;Gaz;Radiateur;Individuel;a;n;m;2020-08;77021;0000;770210000;Z;77;11.0
pr;m;l;0;38;;2;600;;;0;0;0;0;0;;48.97345;3.14858;0;;;;;0;;;;;;;;;;;Électrique;Convecteur;;a;n;m;2020-08;77078;0000;770780000;Z;77;11.0
pr;a;l;0;45;;3;560;;;0;0;1;0;F;354;48.97424;3.15185;0;2.0;;2.0;;0;C;;1.0;;;;;;;;Électrique;;Individuel;a;n;a;2020-08;77078;0000;770780000;Z;77;11.0
pr;m;l;0;88;80.0;4;800;;;0;0;1;1;D;210;48.3284;2.84678;0;;;;True;0;E;;1.0;;;;;;;;Fioul;Radiateur;Individuel;a;n;m;2020-08;77501;0000;775010000;Z;77;11.0
pr;m;l;0;53;;2;542;;;0;0;1;0;NS;;48.5358;3.22898;0;;;0.0;;0;;;1.0;0.0;;;;;;;Électrique;;;a;n;m;2020-08;77418;0000;774180000;Z;77;11.0
pr;m;l;0;93;;4;875;;;0;0;0;0;F;422;48.32071;2.427;0;;;;False;0;D;;;;;;;;;;;;Individuel;a;n;m;2020-08;77328;0000;773280000;Z;77;11.0
pr;m;l;0;116;702.0;5;1181;;;0;0;0;1;D;221;48.61755;2.7283;0;2.0;;;;0;C;;;;;;;;;;Électrique;Radiateur;Individuel;a;n;m;2020-08;77081;0000;770810000;Z;77;11.0
pr;m;l;0;140;;6;2500;;;0;0;0;1;VI;;48.8928;2.79544;0;;;;True;0;;;;;;;;;;;Gaz;;Individuel;a;n;m;2020-08;77132;0000;771320000;Z;77;11.0
pr;m;l;0;130;;6;2300;;;0;0;0;1;VI;;48.8928;2.79544;0;;;;True;0;;;;;;;;;;;Gaz;;Individuel;a;n;m;2020-08;77132;0000;771320000;Z;77;11.0
pr;a;l;0;46;;2;700;;;0;0;0;0;E;270;48.86889;2.7977;Oui;;;;;0;C;;;;;;;;;;;;;a;;a;2020-08;77132;0000;771320000;Z;77;11.0
pr;m;l;0;85;;4;550;;;0;0;0;1;D;171;48.20414;2.66884;0;;;1.0;;0;E;1889.0;1.0;0.0;;;;;;;Fioul;;Individuel;a;n;m;2020-08;77045;0000;770450000;Z;77;11.0
pr;m;l;0;80;;4;1350;;;0;0;0;1;VI;;48.89242;2.79446;0;;;;False;0;;;;;;;;;;;Électrique;;Individuel;a;n;m;2020-08;77132;0000;771320000;Z;77;11.0
pr;m;l;0;54;;3;790;;;0;0;1;0;E;293;48.9223;2.90643;0;3.0;;0.0;False;0;C;;;0.0;;;;;;;Électrique;Convecteur;Individuel;a;n;m;2020-08;77330;0101;773300101;H;77;11.0
pr;a;l;0;17;;1;400;;;0;0;0;0;G;481;48.92894;2.89686;Non;;;;;0;D;;;;;;;;;;;;;a;;a;2020-08;77330;0101;773300101;H;77;11.0
pr;m;l;0;50;;3;750;;;0;0;1;0;D;219;48.63413;2.79662;0;;;0.0;;0;B;;2.0;0.0;;;;;;;Électrique;;Individuel;a;n;m;2020-08;77222;0000;772220000;Z;77;11.0
pr;m;l;0;81;;4;1020;;;0;0;0;1;D;211;48.5867;2.77799;0;;;0.0;;0;B;2019.0;1.0;0.0;;;;;;;Électrique;;Individuel;a;n;m;2020-08;77195;0000;771950000;Z;77;11.0
pr;m;l;0;69;;4;616;;;0;0;1;0;D;195;48.28218;2.79464;0;;;0.0;;0;B;;;0.0;;;;;;;;;;a;n;m;2020-08;77340;0000;773400000;Z;77;11.0
pr;m;l;0;65;;3;590;;;0;0;0;1;VI;;48.38863;2.80915;0;;;;;0;VI;1949.0;2.0;;;;;;;;;;;a;n;m;2020-08;77419;0000;774190000;Z;77;11.0
pr;a;l;0;59;;5;595;;;0;0;0;0;D;191;48.25592;2.8098;0;;;;;0;B;;;;;;;;;;;;Individuel;a;n;a;2020-08;77329;0000;773290000;Z;77;11.0
pr;m;l;0;40;;3;596;;;0;0;0;1;E;329;49.00011;2.89195;0;;;;;0;B;;;;;;;;;;;;Individuel;a;n;m;2020-08;77077;0000;770770000;Z;77;11.0
pr;m;l;0;73;200.0;4;915;;;0;0;0;1;E;278;49.00026;2.89221;0;;;1.0;;0;C;;;;;;;;;;;;Individuel;a;n;m;2020-08;77077;0000;770770000;Z;77;11.0
pr;a;l;0;53;;2;800;;;0;0;0;0;C;125;48.59438;2.5822;Non;;;;;0;D;;;;;;;;;;;;;a;;a;2020-08;77445;0301;774450301;H;77;11.0
pr;a;l;0;54;;2;700;;;0;0;0;0;0;;48.79448;3.27164;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;77240;0000;772400000;Z;77;11.0
pr;a;l;0;66;;2;900;;;0;0;0;0;C;138;48.84784;2.759;Oui;;;;;0;D;;;;;;;;;;;;;a;;a;2020-08;77237;0000;772370000;Z;77;11.0
