REG;DEP;INSEE_COM;type_annonceur;categorie_annonceur;typedebien;typedetransaction;nb_pieces;dpeL;surface_median;prix_bien_median;prix_m2_vente_median;loyer_m2_median_n7;taux_rendement_moy;balcon_moy;eau_moy;bain_moy;nb_log_en_vente
76;11;11001;pr;a;m;v;1;VI;48.0;23000.0;479.17;;;0.0;0.0;0.0;1
76;11;11001;pr;a;m;v;10;0;163.0;149000.0;914.11;;;0.0;0.0;0.0;1
76;11;11001;pr;a;m;v;10;B;200.0;151000.0;755.0;;;0.0;0.0;2.0;1
76;11;11001;pr;a;m;v;10;C;209.0;151200.0;723.44;;;0.0;2.0;0.0;1
76;11;11001;pr;a;m;v;10;E;350.0;199000.0;568.57;;;0.0;0.0;0.0;1
76;11;11001;pr;a;m;v;11;C;362.0;714000.0;1972.38;;;0.0;0.0;4.0;1
76;11;11001;pr;a;m;v;3;0;85.5;67500.0;777.94;10.29;0.16;0.0;0.5;0.0;2
76;11;11001;pr;a;m;v;3;D;83.0;49900.0;601.2;10.29;0.205;0.0;0.0;1.0;1
76;11;11001;pr;a;m;v;3;VI;50.0;29900.0;598.0;10.29;0.206;0.0;1.0;0.0;2
76;11;11001;pr;a;m;v;4;0;122.0;87500.0;717.21;8.73;0.146;0.0;0.0;1.0;1
76;11;11001;pr;a;m;v;4;C;110.0;193000.0;1754.55;8.73;0.06;0.0;0.67;0.33;3
76;11;11001;pr;a;m;v;4;D;92.0;81000.0;880.43;8.73;0.119;0.0;1.0;0.0;1
76;11;11001;pr;a;m;v;4;E;74.0;75000.0;1013.51;8.73;0.103;0.0;0.0;1.0;1
76;11;11001;pr;a;m;v;4;G;50.0;39900.0;798.0;8.73;0.131;0.0;0.0;1.0;1
76;11;11001;pr;a;m;v;4;NS;177.5;165500.0;899.05;8.73;0.192;0.0;0.0;0.0;2
76;11;11001;pr;a;m;v;5;0;122.0;88250.0;742.9;5.59;0.092;0.0;1.0;0.0;2
76;11;11001;pr;a;m;v;5;A;190.0;294499.5;1550.0;5.59;0.043;0.0;1.0;0.0;2
76;11;11001;pr;a;m;v;5;B;146.0;317000.0;2171.23;5.59;0.031;0.0;0.0;1.0;1
76;11;11001;pr;a;m;v;5;C;140.0;198750.0;1419.64;5.59;0.047;0.0;0.0;0.0;2
76;11;11001;pr;a;m;v;5;D;86.0;93500.0;1087.21;5.59;0.062;0.0;2.0;0.0;1
76;11;11001;pr;a;m;v;5;E;90.0;75000.0;833.33;5.59;0.08;0.0;0.0;0.0;1
76;11;11001;pr;a;m;v;5;NS;81.0;140000.0;1728.4;5.59;0.039;0.0;0.0;1.0;1
76;11;11001;pr;a;m;v;5;VI;135.0;250900.0;1713.71;5.59;0.053;0.0;0.6;0.2;5
76;11;11001;pr;a;m;v;6;0;143.0;90000.0;629.37;;;0.0;1.0;0.0;1
76;11;11001;pr;a;m;v;6;D;130.0;161600.0;1243.08;;;0.0;2.0;0.0;1
76;11;11001;pr;a;m;v;6;E;130.0;69500.0;534.62;;;0.0;1.0;0.0;1
76;11;11001;pr;a;m;v;6;VI;132.0;179900.0;1362.88;;;0.0;2.0;0.0;1
76;11;11001;pr;a;m;v;7;C;173.0;280000.0;1618.5;;;0.0;0.0;0.0;1
76;11;11001;pr;cm;m;v;4;A;95.0;165000.0;1736.84;8.73;0.06;0.0;0.0;0.0;1
76;11;11001;pr;cm;m;v;5;A;78.0;224000.0;2871.79;5.59;0.023;0.0;0.0;0.0;1
76;11;11001;pr;cm;m;v;6;A;105.0;195000.0;1857.14;;;0.0;0.0;0.0;1
76;11;11001;pr;cm;mn;v;3;0;90.0;162000.0;1800.0;10.29;0.069;0.0;0.0;0.0;1
76;11;11001;pr;cm;mn;v;4;0;95.0;165000.0;1736.84;8.73;0.06;0.0;0.0;0.0;1
76;11;11001;pr;cm;mn;v;6;0;100.0;199900.0;1999.0;;;0.0;0.0;0.0;1
76;11;11001;pr;m;m;v;5;E;130.0;163500.0;1257.69;5.59;0.053;0.0;0.0;0.0;1
76;11;11001;pr;network;m;v;5;C;130.0;242000.0;1861.54;5.59;0.036;0.0;2.0;2.0;1
76;11;11002;pr;a;m;v;5;0;147.0;249500.0;1697.28;;;0.0;0.0;2.0;1
76;11;11002;pr;a;m;v;5;C;130.0;267500.0;2057.69;;;0.0;1.0;1.0;1
76;11;11002;pr;a;m;v;9;D;144.0;174000.0;1208.33;;;0.0;1.0;0.0;1
76;11;11002;pr;cm;m;v;4;A;80.0;140000.0;1750.0;;;0.0;0.0;0.0;1
76;11;11002;pr;cm;m;v;5;A;88.0;171564.0;1894.95;;;0.0;0.0;0.0;5
76;11;11002;pr;cm;m;v;6;A;109.0;178108.0;1634.02;;;0.0;0.0;0.0;3
76;11;11002;pr;m;m;v;5;B;137.0;281250.0;2052.92;;;0.0;1.0;0.0;1
76;11;11002;pr;network;m;v;4;A;85.0;218500.0;2570.59;;;0.0;0.0;1.0;1
76;11;11003;pr;a;m;v;3;A;73.0;95000.0;1301.37;8.81;0.081;0.0;0.0;1.0;1
76;11;11003;pr;a;m;v;3;D;75.0;70000.0;933.33;8.81;0.113;0.0;1.0;0.0;1
76;11;11003;pr;a;m;v;3;E;102.0;87000.0;852.94;8.81;0.124;0.0;0.0;0.0;1
76;11;11003;pr;a;m;v;4;E;94.0;139000.0;1478.72;;;0.5;0.5;0.5;2
76;11;11003;pr;a;m;v;5;A;72.5;57000.0;787.14;;;0.0;1.0;0.0;2
76;11;11003;pr;a;m;v;5;D;134.0;159000.0;1186.57;;;0.0;0.0;2.0;1
76;11;11003;pr;a;m;v;5;E;120.0;130000.0;1083.33;;;0.0;1.0;0.0;1
76;11;11003;pr;a;m;v;6;C;189.0;265000.0;1402.12;;;0.0;0.0;2.0;1
76;11;11003;pr;a;m;v;6;D;137.0;141000.0;1029.2;;;0.0;1.0;1.0;2
76;11;11003;pr;a;m;v;7;0;214.0;234000.0;1093.46;;;0.0;0.0;0.0;1
76;11;11003;pr;a;m;v;7;B;206.0;388000.0;1883.5;;;0.0;0.0;0.0;1
76;11;11003;pr;cm;mn;v;4;0;90.0;156550.0;1739.44;;;0.0;0.0;0.0;1
76;11;11004;pr;a;m;v;1;NS;480.0;90000.0;187.5;;;0.0;0.0;0.0;1
76;11;11004;pr;a;m;v;10;NS;242.0;395000.0;1632.23;;;0.0;3.0;2.0;1
76;11;11004;pr;a;m;v;10;VI;242.0;370000.0;1528.93;;;0.0;0.0;3.0;1
76;11;11004;pr;a;m;v;11;D;187.0;262500.0;1403.74;;;0.0;2.0;1.0;1
76;11;11004;pr;a;m;v;14;0;400.0;475000.0;1187.5;;;0.0;0.0;6.0;1
76;11;11004;pr;a;m;v;15;NS;350.0;480000.0;1371.43;;;0.0;0.0;6.0;1
76;11;11004;pr;a;m;v;20;D;719.0;1070000.0;1488.18;;;0.0;0.0;11.0;2
76;11;11004;pr;a;m;v;3;0;70.0;64200.0;917.14;;;0.0;0.0;1.0;1
76;11;11004;pr;a;m;v;3;C;60.5;133450.0;2331.06;;;0.0;0.5;1.0;2
76;11;11004;pr;a;m;v;4;0;145.0;180000.0;1241.38;5.98;0.058;0.0;0.0;2.0;1
76;11;11004;pr;a;m;v;4;D;127.5;122500.0;916.14;5.98;0.09;0.0;1.0;0.5;2
76;11;11004;pr;a;m;v;5;C;141.0;270000.0;1914.89;;;0.0;0.0;0.0;1
76;11;11004;pr;a;m;v;5;D;88.0;100000.0;1136.36;;;0.0;0.0;0.0;1
76;11;11004;pr;a;m;v;6;C;190.0;230000.0;1210.53;;;0.0;0.0;3.0;1
76;11;11004;pr;a;m;v;6;D;83.0;69500.0;837.35;;;0.0;0.0;1.0;2
76;11;11004;pr;a;m;v;7;0;175.0;92000.0;525.71;;;0.0;1.0;0.0;1
76;11;11004;pr;a;m;v;8;C;220.0;1124000.0;5109.09;;;0.0;0.0;2.0;1
76;11;11004;pr;a;m;v;8;NS;204.0;249500.0;1223.04;;;0.0;0.0;2.0;1
76;11;11004;pr;a;m;v;9;C;205.0;258750.0;1272.12;;;0.0;2.0;0.5;2
76;11;11004;pr;a;m;v;9;D;186.0;299000.0;1607.53;;;0.0;0.0;2.0;2
76;11;11004;pr;cm;m;v;4;A;81.0;159000.0;1913.58;5.98;0.036;0.0;0.0;0.0;3
76;11;11004;pr;cm;m;v;5;A;95.0;215500.0;2415.19;;;0.0;0.0;0.0;6
76;11;11004;pr;m;m;v;5;D;140.0;169000.0;1207.14;;;0.0;0.0;0.0;1
76;11;11004;pr;m;m;v;6;D;190.0;398000.0;2094.74;;;0.0;1.0;1.0;1
