idannonce;type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;duree_int;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS_x;TYP_IRIS_y;GRD_QUART;UU2010;REG;DEP;loyer_m2_median_n6;nb_log_n6;taux_rendement_n6;loyer_m2_median_n7;nb_log_n7;taux_rendement_n7;prix_m2_vente
iad-france-1281758;pr;m;v;0;140;70000.0;7;250000;;;0;0;0;0;F;283;49.19281;-0.99334;Non;2.0;;;False;0;F;1850.0;;;;False;;;;;Fioul;;;m;n;;m;2023-01;50491;0000;504910000;Z;Z;5049100;50000;28;50;;;;;;;1785.71
hektor-faudaisstlo-17084;pr;m;v;0;140;586.0;7;176500;;;0;0;0;1;E;270;49.46685;-1.62847;Non;3.0;;;;0;F;;2.0;;;;;;;;Gaz;;;a;n;;m;2023-01;50082;0000;500820000;Z;Z;5008200;50207;28;50;;;;;;;1260.71
immo-facile-37185005;pr;m;v;0;186;11116.0;10;129000;;;0;0;0;0;VI;;48.54093;-0.92474;Non;;;;;0;VI;1800.0;;;;;;;;;;;;a;n;16.0;m;2023-01;50591;0000;505910000;Z;Z;5059100;50000;28;50;;;;;;;693.55
ag060811-372011926;pr;m;v;0;170;1600.0;6;183000;;;0;0;1;0;NS;;48.50749;-0.90104;Non;;;0.0;;0;;;3.0;;;;;;;;;;;m;n;;m;2023-01;50591;0000;505910000;Z;Z;5059100;50000;28;50;;;;;;;1076.47
hektor-359_EXPERTIMO22-120912;pr;m;v;0;132;6380.0;6;177000;;;0;0;1;1;D;210;48.55783;-0.88676;Non;;;1.0;;0;D;;2.0;1.0;;;;;;;Fioul;;Individuel;m;n;;m;2023-01;50591;0000;505910000;Z;Z;5059100;50000;28;50;;;;;;;1340.91
immo-facile-51490940;pr;m;v;0;100;2920.0;5;255500;;;0;0;0;1;E;302;49.21458;-1.50644;Non;;;;;Sud;E;1984.0;1.0;;;;;;;;Fioul;Radiateur;Individuel;a;n;;m;2023-01;50267;0000;502670000;Z;Z;5026700;50000;28;50;;;;;;;2555.0
immo-facile-49311417;pr;m;v;0;166;1473.0;6;436000;;;0;0;1;1;C;145;48.83793;-1.28346;Non;1.0;;;;0;A;2020.0;2.0;;;False;;;;;Électrique;Radiateur;Individuel;a;n;;m;2023-01;50185;0000;501850000;Z;Z;5018500;50201;28;50;;;;;;;2626.51
immo-facile-49181754;pr;m;v;0;84;4479.0;4;122500;;;0;0;0;1;G;614;48.84638;-1.23818;Non;2.0;;;True;0;C;1700.0;1.0;;;False;;;;;Électrique;;Individuel;a;n;;m;2023-01;50185;0000;501850000;Z;Z;5018500;50201;28;50;5.65;1.0;0.046;5.65;1.0;0.046;1458.33
immo-facile-49187148;pr;m;v;0;95;18770.0;5;187500;;;0;0;1;0;F;361;48.85351;-1.28531;Non;2.0;;;;0;F;1900.0;2.0;;;False;;;;;Fioul;Radiateur;Individuel;a;n;;m;2023-01;50185;0000;501850000;Z;Z;5018500;50201;28;50;;;;;;;1973.68
ag550243-373139110;pr;m;v;0;100;18273.0;4;184000;;;0;0;0;1;F;361;48.8569;-1.26387;Non;;;3.0;;0;F;;2.0;;;;;;;;;;;a;n;;m;2023-01;50185;0000;501850000;Z;Z;5018500;50201;28;50;5.65;1.0;0.037;5.65;1.0;0.037;1840.0
immo-facile-50174145;pr;a;v;0;109;;5;255000;;;0;0;0;1;E;253;49.03982;-1.57799;Non;2.0;;;;0;C;;1.0;;;;;False;7.0;500.0;Électrique;Radiateur;Individuel;a;n;;a;2023-01;50003;0000;500030000;Z;Z;5000300;50203;28;50;;;;;;;2339.45
iad-france-1272688;pr;m;v;0;173;800.0;3;178000;;;0;0;0;0;E;292;49.34436;-1.69906;Non;1.0;;;False;0;G;1972.0;;;;False;;;;;;;;m;n;;m;2023-01;50412;0000;504120000;Z;Z;5041200;50000;28;50;;;;;;;1028.9
iad-france-1277907;pr;m;v;0;97;2800.0;3;281000;;;0;0;0;0;E;292;49.34436;-1.69906;Non;1.0;;;False;0;G;1972.0;;;;False;;;;;Fioul;;;m;n;;m;2023-01;50412;0000;504120000;Z;Z;5041200;50000;28;50;;;;;;;2896.91
immo-facile-49271682;pr;m;v;0;100;2800.0;4;289000;;;0;0;1;0;E;292;49.34468;-1.69471;Non;1.0;;;;0;G;1975.0;1.0;;;False;;;;;Fioul;Radiateur;Individuel;a;n;;m;2023-01;50412;0000;504120000;Z;Z;5041200;50000;28;50;;;;;;;2890.0
hektor-faudaisbarneville-17089;pr;m;v;0;95;;5;297000;;;0;0;2;0;C;156;49.33475;-1.69808;Oui;;;;;0;A;2002.0;2.0;;;;;;;;Électrique;Radiateur;Individuel;a;n;;m;2023-01;50412;0000;504120000;Z;Z;5041200;50000;28;50;;;;;;;3126.32
immo-facile-50449643;pr;m;v;0;150;1260.0;9;259500;;;0;0;2;0;F;348;49.06661;-1.57301;Non;1.0;;;;0;F;1960.0;2.0;1.0;;False;;;;;Fioul;Radiateur;Individuel;a;n;;m;2023-01;50058;0000;500580000;Z;Z;5005800;50203;28;50;;;;;;;1730.0
immo-facile-51588212;pr;m;v;0;205;1126.0;5;756000;;;0;0;1;1;A;48;49.06768;-1.58866;Non;1.0;;;;Nord-Ouest;A;2022.0;2.0;;;;;;;;;;Individuel;a;n;16.0;m;2023-01;50058;0000;500580000;Z;Z;5005800;50203;28;50;7.13;1.0;0.023;7.13;1.0;0.023;3687.8
iad-france-1265121;pr;m;v;0;140;1400.0;7;332000;;;0;0;0;0;F;234;49.07783;-1.58539;Oui;;;;False;0;F;;;;;False;;;;;Fioul;Radiateur;;m;n;;m;2023-01;50058;0000;500580000;Z;Z;5005800;50203;28;50;;;;;;;2371.43
immo-facile-51725838;pr;m;v;0;93;2679.0;5;415000;;;0;0;0;0;E;264;49.08237;-1.58517;Non;;;;;0;E;;;;;;;;;;;;;a;n;;m;2023-01;50058;0000;500580000;Z;Z;5005800;50203;28;50;7.13;1.0;0.019;7.13;1.0;0.019;4462.37
iad-france-1282059;pr;m;v;0;99;562.0;4;225000;;;0;0;0;0;C;169;49.53542;-1.61031;Oui;1.0;;;False;0;A;;;;;False;;;;;;;;m;n;;m;2023-01;50087;0000;500870000;Z;Z;5008700;50000;28;50;;;;;;;2272.73
immo-facile-46192275;pr;m;v;0;105;661.0;5;249000;;;0;0;1;0;VI;;49.04738;-1.12869;Oui;;;;;Sud-Ouest;VI;2018.0;1.0;;;;;;;;;Radiateur;Individuel;a;n;;m;2023-01;50546;0000;505460000;Z;Z;5054600;50000;28;50;4.9;1.0;0.025;4.9;1.0;0.025;2371.43
hektor-SAINTLO22-206967;pr;m;v;0;189;8800.0;6;286000;;;0;0;0;1;E;270;49.03652;-1.08562;Non;;;;;0;B;;2.0;1.0;;;;;;;Électrique;Sol;Individuel;a;n;16.0;m;2023-01;50546;0000;505460000;Z;Z;5054600;50000;28;50;;;;;;;1513.23
immo-facile-51676435;pr;m;v;0;95;508.0;4;186500;;;0;0;1;0;D;220;49.04812;-1.12582;Oui;;;;;0;D;1980.0;2.0;;;;;;;;Électrique;Radiateur;Individuel;a;n;;m;2023-01;50546;0000;505460000;Z;Z;5054600;50000;28;50;5.17;1.0;0.032;5.17;1.0;0.032;1963.16
hektor-faudaisstlo-17062;pr;m;v;0;93;2691.0;4;159500;;;0;0;0;1;C;150;49.05022;-1.19411;Oui;2.0;;;;0;A;;1.0;;;;;;;;;;Individuel;a;n;;m;2023-01;50420;0000;504200000;Z;Z;5042000;50000;28;50;;;;;;;1715.05
immo-facile-51615865;pr;m;v;0;173;800.0;3;182000;;;0;0;0;0;VI;;49.33767;-1.67628;Non;1.0;;;;0;VI;1980.0;;;;;;;;;;;;a;n;;m;2023-01;50412;0000;504120000;Z;Z;5041200;50000;28;50;;;;;;;1052.02
immo-facile-47452138;pr;m;v;0;500;30000.0;10;693000;;;0;0;1;1;E;304;49.36635;-1.65492;Non;1.0;;;;0;E;1900.0;;;;;;;;;;;;a;n;;m;2023-01;50412;0000;504120000;Z;Z;5041200;50000;28;50;;;;;;;1386.0
immo-facile-49791412;pr;m;v;0;260;4075.0;7;892500;;;0;0;2;1;D;248;49.34992;-1.71348;Oui;1.0;;;True;0;B;1986.0;3.0;;;False;;;;;Électrique;Radiateur;Individuel;a;n;;m;2023-01;50412;0000;504120000;Z;Z;5041200;50000;28;50;;;;;;;3432.69
immo-facile-50174729;pr;a;v;0;27;;2;91500;;;0;0;1;0;E;330;49.05113;-1.59277;Non;2.0;;;;0;C;;1.0;;;;;False;7.0;170.0;Électrique;Radiateur;Individuel;a;n;;a;2023-01;50003;0000;500030000;Z;Z;5000300;50203;28;50;15.12;2.0;0.054;15.12;2.0;0.054;3388.89
immo-facile-50674885;pr;m;v;0;42;55.0;3;309000;;;0;0;1;0;F;407;49.04728;-1.5865;Non;;;;;0;D;1930.0;1.0;;;;;;;;Électrique;;Individuel;a;n;;m;2023-01;50003;0000;500030000;Z;Z;5000300;50203;28;50;9.5;4.0;0.015;9.5;4.0;0.015;7357.14
immo-facile-49012023;pr;m;v;0;71;178.0;4;298500;;;0;0;0;1;G;440;49.04369;-1.59948;Non;1.0;;;;0;F;1930.0;1.0;;;;;;;;Gaz;Radiateur;Individuel;a;n;;m;2023-01;50003;0000;500030000;Z;Z;5000300;50203;28;50;8.21;3.0;0.023;8.21;3.0;0.023;4204.23
immo-facile-48614586;pr;m;v;0;169;646.0;7;603000;;;0;0;1;1;D;189;49.04778;-1.59488;Non;1.0;;;;0;B;1998.0;3.0;;;;;;;;Électrique;;Individuel;a;n;;m;2023-01;50003;0000;500030000;Z;Z;5000300;50203;28;50;6.34;1.0;0.021;6.34;1.0;0.021;3568.05
immo-facile-28466375;pr;m;v;0;170;1060.0;8;649900;;;0;0;3;1;B;80;49.02675;-1.58802;Non;1.0;;;;0;A;;2.0;2.0;;False;;;;;;;Individuel;a;n;;m;2023-01;50003;0000;500030000;Z;Z;5000300;50203;28;50;;;;;;;3822.94
immo-facile-46574516;pr;m;v;0;168;251.0;5;735000;;;0;0;1;0;F;253;49.06008;-1.59218;Non;3.0;;;True;0;F;1935.0;1.0;;;False;;;;;Électrique;;Individuel;a;n;;m;2023-01;50003;0000;500030000;Z;Z;5000300;50203;28;50;8.74;2.0;0.024;8.74;2.0;0.024;4375.0
immo-facile-50436120;pr;m;v;0;100;723.0;5;420000;;;0;0;0;1;B;76;49.04903;-1.57011;Non;;;;;0;A;2018.0;1.0;1.0;;;;;;;Électrique;;Individuel;a;n;;m;2023-01;50003;0000;500030000;Z;Z;5000300;50203;28;50;8.74;2.0;0.025;8.74;2.0;0.025;4200.0
immo-facile-50444297;pr;m;v;0;120;449.0;6;409900;;;0;0;2;0;D;229;49.04758;-1.5839;Non;2.0;;;;0;E;1957.0;3.0;;;;;;;;Gaz;Radiateur;Individuel;a;n;10.0;m;2023-01;50003;0000;500030000;Z;Z;5000300;50203;28;50;9.09;1.0;0.032;9.09;1.0;0.032;3415.83
immo-facile-42476786;pr;m;v;0;112;151.0;5;317280;;;0;0;0;0;E;264;49.05208;-1.59973;Non;2.0;;;;0;E;1930.0;;;;;;;;;Gaz;Radiateur;Individuel;a;n;10.0;m;2023-01;50003;0000;500030000;Z;Z;5000300;50203;28;50;8.74;2.0;0.037;8.74;2.0;0.037;2832.86
immo-facile-50173954;pr;a;v;0;66;25.0;5;234000;;;0;0;0;1;D;215;49.03982;-1.57799;Non;2.0;;;;0;B;;2.0;1.0;;;;False;7.0;500.0;Électrique;Radiateur;Individuel;a;n;;a;2023-01;50003;0000;500030000;Z;Z;5000300;50203;28;50;;;;;;;3545.45
immo-facile-50982858;pr;m;v;0;175;970.0;5;446000;;;0;0;1;1;D;222;49.04495;-1.57829;Non;;;;;0;C;1930.0;3.0;1.0;;False;;;;;Gaz;Radiateur;Individuel;a;n;;m;2023-01;50003;0000;500030000;Z;Z;5000300;50203;28;50;8.74;2.0;0.041;8.74;2.0;0.041;2548.57
