idannonce;type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;duree_int;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS_x;TYP_IRIS_y;GRD_QUART;UU2010;REG;DEP;loyer_m2_median_n6;nb_log_n6;taux_rendement_n6;loyer_m2_median_n7;nb_log_n7;taux_rendement_n7;prix_m2_vente
safti-1-793675;pr;m;v;0;93;192.0;5;209000;;;0;0;0;1;D;227;47.97809;0.2229;Non;;;3.0;False;0;E;1955.0;2.0;;;False;;;;;;;;m;n;;m;2023-01;72181;2301;721812301;H;H;7218101;72701;52;72;;;;8.16;79.0;0.044;2247.31
ag340369-366934936;pr;m;v;0;182;375.0;7;520000;;;0;0;3;0;D;172;47.99937;0.21719;Non;;;2.0;;nord-est / sud-ouest;D;;2.0;;;;;;;;Bois;Poêle à Bois;;m;n;;m;2023-01;72181;0501;721810501;H;H;7218101;72701;52;72;;;;6.92;13.0;0.029;2857.14
century-21-202_2145_18465;pr;m;v;0;88;;4;222600;;;0;0;1;1;D;200;47.99753;0.21749;Oui;;;0.0;;0;D;;2.0;0.0;;;;;;;Gaz;Radiateur;Individuel;a;n;;m;2023-01;72181;0501;721810501;H;H;7218101;72701;52;72;;;;8.93;131.0;0.042;2529.55
immo-facile-adresse-13184647;pr;a;v;5;19;;1;120300;;;0;0;0;0;VI;;47.98596;0.20969;Non;;;;;0;VI;;;;;;;;;;;;;a;n;;a;2023-01;72181;1902;721811902;H;H;7218101;72701;52;72;13.48;6.0;0.026;14.8;1042.0;0.028;6331.58
ag340369-369058195;pr;a;v;3;67;;3;174000;;;0;0;1;0;C;135;47.99078;0.20622;Non;4.0;;1.0;True;Sud;A;;1.0;;;;;;100.0;1299.96;Électrique;;;m;n;;a;2023-01;72181;1902;721811902;H;H;7218101;72701;52;72;9.45;21.0;0.044;9.7;892.0;0.045;2597.01
hektor-APOGEE-546;pr;a;v;2;20;;1;120352;;;0;0;0;0;D;200;47.98922;0.20991;Non;;;;;0;;;;;;;;;;;;;;a;n;;a;2023-01;72181;1902;721811902;H;H;7218101;72701;52;72;13.48;6.0;0.027;14.8;1042.0;0.03;6017.6
safti-1-792406;pr;a;v;2;29;;1;79000;;;0;0;0;1;NS;;47.99604;0.19849;Non;3.0;;;False;0;NS;1960.0;1.0;;;False;;False;20.0;1300.0;Gaz;Radiateur;Collectif;m;n;;a;2023-01;72181;0202;721810202;H;H;7218101;72701;52;72;15.16;22.0;0.067;14.8;1042.0;0.065;2724.14
safti-1-791050;pr;a;v;1;11;;1;37000;;;0;0;0;1;NS;;47.99427;0.19832;Oui;3.0;;;False;0;NS;1990.0;1.0;;;False;;False;27.0;720.0;Gaz;Radiateur;Collectif;m;n;;a;2023-01;72181;0202;721810202;H;H;7218101;72701;52;72;15.16;22.0;0.054;14.8;1042.0;0.053;3363.64
ag720751-372331804;pr;a;v;0;58;;2;173000;;;0;1;0;1;D;230;47.99737;0.19148;Non;;;;;0;E;;;;;;;True;;;;;;a;n;;a;2023-01;72181;0202;721810202;H;H;7218101;72701;52;72;11.5;53.0;0.046;11.34;1492.0;0.046;2982.76
immo-facile-51720468;pr;a;v;2;29;;1;78000;;;0;0;0;1;F;373;47.99493;0.19528;Non;3.0;;;;0;E;1975.0;1.0;;;;;False;20.0;1320.0;Électrique;Radiateur;;a;n;;a;2023-01;72181;0202;721810202;H;H;7218101;72701;52;72;15.16;22.0;0.068;14.8;1042.0;0.066;2689.66
century-21-202_542_41564;pr;a;v;0;35;;2;69500;;;0;0;0;0;G;597;48.00963;0.17903;Oui;2.0;;0.0;;0;C;;;0.0;;False;;False;3.0;1.0;Électrique;Radiateur;Individuel;a;n;;a;2023-01;72181;1301;721811301;H;H;7218101;72701;52;72;11.08;28.0;0.067;11.34;1492.0;0.068;1985.71
immo-facile-20825218;pr;a;v;3;63;;3;108500;;;0;0;0;1;D;220;48.00074;0.20696;Non;;;1.0;True;0;B;1997.0;1.0;;;;;True;106.0;1116.0;Électrique;;Individuel;a;n;;a;2023-01;72181;0401;721810401;H;H;7218101;72701;52;72;9.7;28.0;0.068;9.7;892.0;0.068;1722.22
safti-1-792499;pr;a;v;3;15;;1;50000;;;0;0;0;0;NS;;48.01616;0.15878;Non;3.0;;;False;0;NS;1960.0;;;;False;;False;20.0;960.0;Gaz;Radiateur;Collectif;m;n;;a;2023-01;72181;1601;721811601;H;H;7218101;72701;52;72;16.5;115.0;0.059;14.8;1042.0;0.053;3333.33
megagence-1-115144;pr;m;v;0;94;400.0;7;170000;;;0;0;0;1;D;44;48.0173;0.22717;Non;;;2.0;True;0;D;1978.0;2.0;;;False;;;;;Gaz;;Individuel;m;n;;m;2023-01;72181;0901;721810901;H;H;7218101;72701;52;72;;;;6.92;13.0;0.046;1808.51
ag340369-363788224;pr;m;v;0;73;354.0;4;212000;;;0;0;1;0;E;319;48.01472;0.22211;Non;;;1.0;;Est-Ouest;E;;1.0;;;;;;;;Gaz, Bois;Cheminée;;m;n;8.0;m;2023-01;72181;0901;721810901;H;H;7218101;72701;52;72;9.36;7.0;0.039;8.93;131.0;0.037;2904.11
hektor-fontaineimmobilier-2283;pr;m;v;0;280;1300.0;10;595125;;;0;0;0;2;E;300;48.01892;0.22745;Non;1.0;;;;0;F;;3.0;;;;;;;;Gaz;Radiateur;Individuel;a;n;;m;2023-01;72181;0901;721810901;H;H;7218101;72701;52;72;;;;;;;2125.45
megagence-1-115066;pr;m;v;0;182;1402.0;6;308500;;;0;0;0;3;D;188;48.01688;0.1581;Non;;;2.0;False;0;B;1997.0;2.0;;;False;;;;;Électrique;;Individuel;m;n;;m;2023-01;72181;1601;721811601;H;H;7218101;72701;52;72;9.02;4.0;0.064;8.64;26.0;0.061;1695.05
safti-1-788169;pr;a;v;1;80;;5;168500;;;0;0;0;1;D;241;48.01361;0.16059;Non;5.0;;1.0;False;0;D;1960.0;1.0;;;False;;False;20.0;1980.0;Gaz;;;m;n;16.0;a;2023-01;72181;1601;721811601;H;H;7218101;72701;52;72;;;;8.61;67.0;0.049;2106.25
nexity-GB00161889;pr;a;v;3;63;;3;149900;;;0;0;0;1;D;229;48.01003;0.1619;Oui;;;1.0;False;0;B;;;;;False;;True;254.0;;;;;a;n;;a;2023-01;72181;1601;721811601;H;H;7218101;72701;52;72;9.8;56.0;0.049;9.7;892.0;0.049;2379.37
