REG;DEP;INSEE_COM;type_annonceur;categorie_annonceur;typedebien;typedetransaction;nb_pieces;dpeL;surface_median;prix_bien_median;prix_m2_vente_median;loyer_m2_median_n7;taux_rendement_moy;balcon_moy;eau_moy;bain_moy;nb_log_en_vente
27;71;71001;pr;a;m;v;3;VI;103.0;109000.0;1058.25;;;0.0;0.0;1.0;1
27;71;71001;pr;a;m;v;5;C;130.0;269000.0;2069.23;;;0.0;0.0;1.0;1
27;71;71001;pr;a;m;v;6;D;205.0;259000.0;1263.41;;;0.0;0.0;0.0;1
27;71;71001;pr;a;m;v;6;E;118.0;224000.0;1898.31;;;0.0;1.0;1.0;1
27;71;71001;pr;a;m;v;7;D;123.0;132500.0;1077.24;;;0.0;1.0;0.0;1
27;71;71001;pr;m;m;v;2;NS;100.0;59000.0;590.0;;;0.0;0.0;0.0;1
27;71;71001;pr;m;m;v;5;VI;125.0;220000.0;1760.0;;;0.0;0.0;0.0;1
27;71;71002;pr;a;m;v;10;D;274.0;315000.0;1149.64;;;0.0;8.0;0.0;2
27;71;71002;pr;a;m;v;4;E;104.0;123000.0;1176.28;8.22;0.083;0.0;0.5;0.5;2
27;71;71002;pr;a;m;v;4;F;92.0;170000.0;1847.83;8.22;0.053;0.0;1.0;0.0;1
27;71;71002;pr;a;m;v;5;C;124.0;230000.0;1854.84;8.32;0.054;0.0;0.0;1.0;1
27;71;71002;pr;a;m;v;5;E;132.5;199000.0;1513.56;8.32;0.066;0.0;0.0;1.0;2
27;71;71002;pr;a;m;v;5;VI;130.0;279000.0;2146.15;8.32;0.047;0.0;0.0;0.0;1
27;71;71002;pr;a;m;v;6;D;120.0;190000.0;1583.33;;;0.0;0.0;1.0;1
27;71;71002;pr;a;m;v;7;0;292.0;325000.0;1113.01;;;0.0;0.0;1.0;1
27;71;71002;pr;a;m;v;7;D;173.0;197000.0;1225.2;;;0.0;1.5;0.0;2
27;71;71002;pr;a;m;v;7;E;175.0;229000.0;1308.57;;;0.0;0.33;2.0;3
27;71;71002;pr;a;m;v;7;NS;140.0;469000.0;3350.0;;;0.0;0.0;0.0;1
27;71;71002;pr;a;m;v;7;VI;521.0;505000.0;1014.48;;;0.0;0.5;0.5;2
27;71;71002;pr;a;m;v;8;D;180.0;185000.0;1027.78;;;0.0;0.0;2.0;1
27;71;71002;pr;a;m;v;8;E;190.0;179000.0;942.11;;;0.0;1.0;1.0;1
27;71;71002;pr;a;m;v;9;C;200.0;306500.0;1525.65;;;0.0;0.5;1.0;2
27;71;71002;pr;cm;m;v;4;0;92.0;160798.0;1747.8;8.22;0.056;0.0;0.0;1.0;1
27;71;71002;pr;cm;m;v;5;0;92.0;147249.0;1618.12;8.32;0.062;0.0;0.0;1.0;5
27;71;71002;pr;cm;m;v;6;0;115.0;161834.0;1407.25;;;0.0;0.0;1.0;1
27;71;71002;pr;cm;mn;v;4;0;90.0;189000.0;2100.0;8.22;0.047;0.0;1.0;0.0;1
27;71;71002;pr;cm;mn;v;5;0;92.0;149866.0;1628.98;8.32;0.058;0.0;0.4;0.0;5
27;71;71002;pr;m;m;v;5;C;180.0;245000.0;1361.11;8.32;0.073;0.0;0.0;0.0;1
27;71;71002;pr;m;m;v;5;E;90.0;179000.0;1988.89;8.32;0.05;0.0;0.0;1.0;1
27;71;71002;pr;m;m;v;7;D;200.0;290000.0;1450.0;;;0.0;0.0;0.0;1
27;71;71002;pr;m;m;v;9;E;180.0;169000.0;938.89;;;0.0;1.0;1.0;1
