type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP;REG
pr;m;l;0;55;;3;400;;;0;0;0;0;D;186;49.3129;1.37052;Non;;;;;0;B;;;;;;;;;;;;;a;;m;2020-08;27034;0000;270340000;Z;27;28.0
pr;m;l;0;100;;5;1100;;;0;0;0;0;0;;49.28738;1.20346;Non;;;;;0;;;;;;;;;;;;;;a;;m;2020-08;27365;0000;273650000;Z;27;28.0
pr;m;l;0;105;;4;750;;;0;0;0;1;E;261;49.00626;1.09664;0;;;0.0;;0;E;;;0.0;;;;;;;Gaz;Radiateur;Individuel;a;n;m;2020-08;27602;0000;276020000;Z;27;28.0
pr;m;l;0;127;381.0;5;941;;;0;0;0;2;C;110;49.00138;1.0922;0;;;2.0;;0;;;;;;;;;;;;;Individuel;a;n;m;2020-08;27602;0000;276020000;Z;27;28.0
pr;m;l;0;96;480.0;5;790;;;0;0;0;1;E;318;49.07419;1.16413;0;;;;;0;C;;1.0;1.0;;;;;;;Électrique;Radiateur;Individuel;a;n;m;2020-08;27439;0000;274390000;Z;27;28.0
pr;a;l;0;63;;3;500;;;0;0;0;0;E;317;49.02865;1.16767;Non;;;;;0;F;;;;;;;;;;;;;a;;a;2020-08;27229;0402;272290402;H;27;28.0
pr;m;l;0;80;;4;800;;;0;0;0;0;B;80;49.04603;1.30983;Non;;;;;0;C;;;;;;;;;;;;;a;;m;2020-08;27358;0000;273580000;Z;27;28.0
pr;a;l;3;65;;3;597;;;0;0;0;1;E;262;49.21262;1.15807;0;3.0;;1.0;True;0;C;;1.0;;;True;;True;;;Électrique;Radiateur;Individuel;a;n;a;2020-08;27375;0105;273750105;H;27;28.0
pr;a;l;1;63;;3;630;;;0;1;0;1;0;;49.03361;1.13511;0;;;1.0;;0;;;;;;True;;False;;;Électrique;;Individuel;a;n;a;2020-08;27229;0202;272290202;H;27;28.0
pr;a;l;0;50;;2;560;;;0;0;0;1;E;293.0;49.16;1.33539;0;;;1.0;False;0;C;;;;;;;;;;;;;a;n;a;2020-08;27275;0102;272750102;H;27;28.0
