idannonce;type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;duree_int;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS_x;TYP_IRIS_y;GRD_QUART;UU2010;REG;DEP;loyer_m2_median_n6;nb_log_n6;taux_rendement_n6;loyer_m2_median_n7;nb_log_n7;taux_rendement_n7;prix_m2_vente
adapt-immo-40013111;pr;m;v;0;151;670.0;5;357000;;;0;0;0;1;VI;;43.67198;-1.1038;Non;1.0;;4.0;False;0;VI;;2.0;;;;;;;;Électrique;;;a;n;;m;2021-12;40314;0000;403140000;Z;Z;4031400;40402;75;40;6.6;2.0;0.033;6.6;2.0;0.033;2364.24
ag921790-325845930;pr;m;v;0;135;19081.0;8;465000;;;0;0;1;0;D;173;43.74218;-0.4843;Non;1.0;;6.0;False;Est;A;;1.0;;;;;;;;;;;a;n;;m;2021-12;40195;0000;401950000;Z;Z;4019500;40000;75;40;;;;;;;3444.44
ag340369-325633233;pr;m;v;0;157;3100.0;7;319000;;;0;0;2;0;D;204;43.9759;-1.08262;Oui;;;4.0;;sud-est;B;;2.0;;;;;;;;Électrique, Bois;Cheminée;;m;n;;m;2021-12;40152;0000;401520000;Z;Z;4015200;40000;75;40;;;;;;;2031.85
hektor-12_ericmey-83403;pr;m;v;0;140;1050.0;6;265000;;;0;0;2;2;0;;43.96958;-1.09279;Oui;1.0;;1.0;;Sud;;1981.0;1.0;1.0;;;;;;;;;;a;n;;m;2021-12;40152;0000;401520000;Z;Z;4015200;40000;75;40;;;;;;;1892.86
immo-facile-adresse-12898775;pr;m;v;0;170;6253.0;7;720300;;;0;0;0;1;VI;;43.82823;-0.44407;Oui;1.0;;4.0;;Est;VI;1908.0;2.0;;;False;;;;;Gaz;Radiateur;Individuel;a;n;;m;2021-12;40025;0000;400250000;Z;Z;4002500;40000;75;40;;;;;;;4237.06
century-21-202_782_11332;pr;m;v;0;156;;5;100000;;;0;0;0;1;E;218;43.59427;-0.74682;Oui;;;10.0;;0;E;1800.0;2.0;0.0;;;;;;;Gaz;;Individuel;a;n;;m;2021-12;40002;0000;400020000;Z;Z;4000200;40000;75;40;6.07;1.0;0.114;6.07;1.0;0.114;641.03
orpi-1-044920E25JYQ;pr;m;v;0;140;3288.0;5;231000;;;0;0;0;1;C;162;43.69079;-0.52045;Non;;;5.0;;0;A;;;2.0;;;;;;;;;Individuel;a;n;;m;2021-12;40086;0000;400860000;Z;Z;4008600;40000;75;40;4.38;1.0;0.032;4.38;1.0;0.032;1650.0
ag640561-324657114;pr;m;v;0;133;1059.0;5;325000;;;0;0;0;1;C;109;43.74201;-1.00015;Non;1.0;;1.0;True;0;D;;;;;;;;;;;;;a;n;;m;2021-12;40283;0000;402830000;Z;Z;4028300;40402;75;40;7.77;1.0;0.038;7.77;1.0;0.038;2443.61
ag134576-325259220;pr;m;v;0;140;;5;375000;;;0;0;0;1;C;144.54;43.76084;-1.00807;Non;;;;;0;A;;2.0;;;;;;;;;Pompe à chaleur;;a;n;;m;2021-12;40283;0000;402830000;Z;Z;4028300;40402;75;40;7.77;1.0;0.035;7.77;1.0;0.035;2678.57
ag400945-325808796;pr;m;v;0;139;653.0;4;516000;;;0;0;1;0;B;98;43.66048;-1.30297;Non;;;4.0;;0;A;;1.0;;;;;;;;Électrique;;Individuel;network;n;;m;2021-12;40284;0101;402840101;H;H;4028401;40303;75;40;11.18;2.0;0.036;9.89;11.0;0.032;3712.23
immo-facile-adresse-12893352;pr;m;v;0;125;598.0;5;394000;;;0;0;2;0;D;;43.65636;-1.29109;Non;;;;;0;VI;;2.0;1.0;;;;;;;Électrique;;Individuel;a;n;;m;2021-12;40284;0102;402840102;H;H;4028401;40303;75;40;9.15;1.0;0.035;9.15;1.0;0.035;3152.0
guy-hoquet-immo-facile-5649827;pr;m;v;0;101;435.0;5;310000;;;0;1;0;1;VI;;43.66587;-1.30572;Oui;;;;;0;VI;1980.0;2.0;1.0;;;;;;;Électrique;Radiateur;Individuel;a;n;8.0;m;2021-12;40284;0102;402840102;H;H;4028401;40303;75;40;9.15;1.0;0.036;9.15;1.0;0.036;3069.31
century-21-202_713_20966;pr;m;v;0;103;1900.0;4;228260;;;0;0;0;1;D;196.0;43.89251;-0.99227;Oui;;;2.0;;0;B;2004.0;1.0;1.0;;;;;;;Électrique;;Individuel;a;n;;m;2021-12;40243;0000;402430000;Z;Z;4024300;40000;75;40;8.04;2.0;0.044;8.04;2.0;0.044;2216.12
guy-hoquet-immo-facile-5666946;pr;a;v;0;67;;3;256000;;;0;0;0;1;C;;43.53443;-1.38968;Non;1.0;;2.0;True;0;A;2008.0;1.0;;;True;;True;52.0;1064.0;Électrique;Radiateur;Individuel;a;n;;a;2021-12;40273;0000;402730000;Z;Z;4027300;00751;75;40;10.79;22.0;0.034;10.79;22.0;0.034;3820.9
ag060811-322515636;pr;m;v;0;174;;12;838000;;;0;0;3;0;E;309;43.50877;-1.37583;Oui;;;12.0;;0;D;;2.0;;;;;;;;Gaz;;;m;n;;m;2021-12;40273;0000;402730000;Z;Z;4027300;00751;75;40;;;;;;;4816.09
adapt-immo-8500290016;pr;a;v;0;73;;3;262500;;;0;0;0;1;C;150.0;43.54154;-1.3871;Oui;4.0;;1.0;False;0;A;2002.0;1.0;;;;;False;33.0;1020.0;Électrique;;;a;n;;a;2021-12;40273;0000;402730000;Z;Z;4027300;00751;75;40;10.79;22.0;0.036;10.79;22.0;0.036;3595.89
orpi-1-044060E25M1V;pr;a;v;1;66;;3;256000;;;0;0;0;1;D;178.0;43.53141;-1.39044;Non;1.0;;2.0;;0;C;;;1.0;;;;True;20.0;1040.0;;;Individuel;a;n;;a;2021-12;40273;0000;402730000;Z;Z;4027300;00751;75;40;10.79;22.0;0.033;10.79;22.0;0.033;3878.79
immo-facile-adresse-12896274;pr;m;v;0;125;11742.0;5;251000;;;0;0;1;0;C;167.0;43.90036;-0.30013;Non;2.0;;;;Sud-Est;A;;1.0;1.0;;;;;;;Électrique;;Individuel;a;n;;m;2021-12;40331;0000;403310000;Z;Z;4033100;40000;75;40;6.74;4.0;0.04;6.74;4.0;0.04;2008.0
ag340369-325756878;pr;m;v;0;180;20955.0;12;879800;;;0;0;1;0;NS;;43.87355;-0.33571;Oui;;;10.0;True;traversant;;;1.0;;;;;;;;Gaz;;;m;n;;m;2021-12;40238;0000;402380000;Z;Z;4023800;40000;75;40;;;;;;;4887.78
