REG;DEP;INSEE_COM;type_annonceur;categorie_annonceur;typedebien;typedetransaction;nb_pieces;dpeL;surface_median;prix_bien_median;prix_m2_vente_median;loyer_m2_median_n7;taux_rendement_moy;balcon_moy;eau_moy;bain_moy;nb_log_en_vente
84;43;43001;pr;a;m;v;2;NS;180.0;24000.0;133.33;;;0.0;0.0;0.0;1
84;43;43001;pr;a;m;v;3;VI;82.5;47250.0;810.42;;;0.0;1.0;0.0;2
84;43;43001;pr;m;m;v;6;VI;180.0;87000.0;483.33;;;0.0;0.0;0.0;1
84;43;43002;pr;a;a;v;3;D;62.0;153000.0;2467.74;7.78;0.038;0.0;1.0;0.0;1
84;43;43002;pr;a;a;v;3;VI;63.0;128300.0;2036.51;7.78;0.046;0.0;0.0;1.0;1
84;43;43002;pr;a;a;v;4;D;84.0;108000.0;1285.71;;;0.0;0.0;1.0;1
84;43;43002;pr;a;a;v;4;E;75.0;117000.0;1560.0;;;1.0;1.0;0.0;1
84;43;43002;pr;a;a;v;5;D;118.0;169500.0;1436.44;5.13;0.043;0.0;0.0;1.0;1
84;43;43002;pr;a;a;v;7;0;210.0;315000.0;1500.0;;;0.0;2.0;1.0;1
84;43;43002;pr;a;m;v;4;E;83.0;160000.0;1927.71;8.1;0.05;0.0;0.0;0.0;1
84;43;43002;pr;a;m;v;5;F;123.0;195000.0;1585.37;8.24;0.062;0.0;2.0;0.0;1
84;43;43002;pr;a;m;v;5;VI;130.0;254650.0;1800.25;8.24;0.064;0.0;1.0;0.5;2
84;43;43002;pr;a;m;v;6;E;150.0;420000.0;2800.0;;;0.0;0.0;0.0;1
84;43;43002;pr;a;m;v;7;C;190.0;399000.0;2100.0;;;0.0;0.0;2.0;1
84;43;43002;pr;m;m;v;4;VI;67.0;95900.0;1431.34;8.1;0.068;0.0;1.0;0.0;1
84;43;43003;pr;a;a;v;5;VI;130.0;160000.0;1230.77;;;0.0;0.0;0.0;1
84;43;43003;pr;a;a;v;7;F;110.0;151000.0;1372.73;;;0.0;0.0;0.0;1
84;43;43003;pr;a;m;v;7;D;200.0;399000.0;1995.0;;;0.0;0.0;0.0;1
84;43;43003;pr;a;m;v;7;VI;122.0;42000.0;344.26;;;0.0;0.0;0.0;1
84;43;43003;pr;a;m;vp;5;F;106.0;169000.0;1594.34;;;0.0;1.0;0.0;1
84;43;43003;pr;m;m;v;10;E;183.0;120000.0;655.74;;;0.0;0.0;0.0;1
84;43;43003;pr;m;m;v;4;C;96.0;55500.0;578.12;;;0.0;0.0;0.0;1
84;43;43003;pr;m;m;v;4;G;95.0;86250.0;945.74;;;0.0;0.0;0.0;2
84;43;43003;pr;m;m;v;4;NS;84.0;28500.0;339.29;;;0.0;0.0;1.0;1
84;43;43004;pr;a;m;v;1;VI;35.0;43500.0;1242.86;;;0.0;0.0;0.0;1
84;43;43004;pr;a;m;v;11;VI;250.0;399000.0;1596.0;;;0.0;0.0;0.0;1
84;43;43004;pr;a;m;v;3;VI;60.0;75600.0;1260.0;;;0.0;0.0;0.0;1
84;43;43004;pr;a;m;v;7;D;150.0;174000.0;1160.0;;;0.0;0.0;0.0;1
84;43;43004;pr;m;m;v;3;VI;137.0;89000.0;649.64;;;0.0;0.0;0.0;1
84;43;43005;pr;a;m;v;5;0;105.0;88000.0;838.1;;;0.0;1.0;0.0;1
84;43;43005;pr;m;m;v;9;D;260.0;260000.0;1000.0;;;0.0;0.0;3.0;1
84;43;43006;pr;a;m;v;5;G;108.0;130000.0;1203.7;;;0.0;1.0;0.0;1
84;43;43006;pr;a;m;v;5;VI;140.0;69000.0;492.86;;;0.0;1.0;0.0;1
84;43;43006;pr;m;m;v;6;G;132.0;110000.0;833.33;;;0.0;0.0;0.0;1
84;43;43007;pr;a;m;v;11;VI;133.0;139000.0;1045.11;;;1.0;0.0;1.0;1
84;43;43007;pr;a;m;v;2;G;97.0;150600.0;1552.58;;;0.0;1.0;0.0;1
84;43;43007;pr;a;m;v;2;NS;60.0;75500.0;1258.33;;;0.0;0.0;0.0;1
84;43;43007;pr;a;m;v;2;VI;175.0;57725.0;334.46;;;0.0;0.0;0.0;2
84;43;43007;pr;a;m;v;4;VI;62.0;108600.0;1751.61;;;0.0;1.0;0.0;1
84;43;43007;pr;a;m;v;5;D;150.0;245100.0;1634.0;;;0.0;0.0;1.0;1
84;43;43007;pr;a;m;v;5;F;106.0;235000.0;2216.98;;;0.0;0.33;0.33;3
84;43;43007;pr;a;m;v;5;VI;248.5;305500.0;1229.64;;;0.0;1.0;1.0;2
84;43;43007;pr;a;m;v;6;D;150.0;256000.0;1706.67;;;0.0;1.0;1.0;1
84;43;43007;pr;a;m;v;7;C;136.0;235000.0;1727.94;;;0.0;0.0;1.0;1
84;43;43007;pr;a;m;v;7;G;122.0;150600.0;1234.43;;;0.0;1.0;0.0;1
84;43;43007;pr;a;m;v;8;G;200.0;189900.0;949.5;;;0.0;0.0;2.0;1
84;43;43007;pr;a;m;v;8;NS;189.0;98970.0;523.65;;;0.0;1.0;0.0;1
84;43;43007;pr;m;m;v;4;D;100.0;175000.0;1750.0;;;0.0;0.0;0.0;1
84;43;43007;pr;m;m;v;7;VI;300.0;149800.0;499.33;;;0.0;1.0;0.0;1
84;43;43007;pr;m;m;v;8;D;180.0;484000.0;2688.89;;;0.0;0.5;1.0;2
84;43;43007;pr;m;m;v;9;G;250.0;155000.0;620.0;;;0.0;0.0;0.0;1
84;43;43008;pr;a;m;v;9;NS;620.0;127200.0;205.16;;;0.0;0.0;1.0;1
84;43;43009;pr;a;m;v;3;NS;90.0;29000.0;322.22;;;0.0;0.0;0.0;1
84;43;43010;pr;a;a;v;4;0;90.0;132000.0;1466.67;;;0.0;0.0;0.0;1
84;43;43010;pr;a;m;v;1;0;180.0;108000.0;600.0;;;0.0;0.0;0.0;1
84;43;43010;pr;a;m;v;4;VI;95.0;140000.0;1502.78;6.55;0.06;0.0;0.5;0.0;2
84;43;43010;pr;a;m;v;5;D;100.0;96500.0;965.0;6.24;0.078;0.0;1.0;0.0;1
84;43;43010;pr;a;m;v;5;E;110.0;139000.0;1263.64;6.24;0.059;0.0;0.0;0.0;1
84;43;43010;pr;a;m;v;6;A;120.0;149000.0;1241.67;;;0.0;0.0;1.0;1
84;43;43010;pr;a;m;v;6;VI;131.0;162450.0;1237.08;;;0.0;0.5;1.5;2
84;43;43010;pr;a;m;v;7;0;150.0;230000.0;1533.33;;;0.0;0.0;0.0;1
84;43;43010;pr;a;m;v;7;D;111.0;260000.0;2342.34;;;0.0;0.0;1.0;1
84;43;43010;pr;a;m;v;8;VI;270.0;215000.0;796.3;;;0.0;1.0;0.0;1
84;43;43011;pr;a;m;v;3;VI;35.0;69500.0;1985.71;;;0.0;1.0;0.0;1
84;43;43011;pr;a;m;v;4;VI;200.0;169500.0;847.5;;;0.0;1.0;0.0;1
84;43;43011;pr;a;m;v;6;E;120.0;220000.0;1833.33;;;0.0;2.0;0.0;1
84;43;43011;pr;m;m;v;4;NS;112.0;137900.0;1231.25;;;0.0;0.0;1.0;1
84;43;43012;pr;a;a;v;2;0;58.0;65000.0;1120.69;10.2;0.109;0.0;1.0;0.0;1
84;43;43012;pr;a;a;v;3;C;72.0;139000.0;1930.56;7.84;0.049;1.0;1.0;0.0;1
84;43;43012;pr;a;a;v;4;0;105.0;169000.0;1609.52;7.38;0.055;0.0;0.0;0.0;1
84;43;43012;pr;a;a;v;4;D;66.0;149000.0;2257.58;7.38;0.039;0.0;1.0;0.0;1
84;43;43012;pr;a;a;v;5;D;66.0;159000.0;2409.09;5.81;0.029;0.0;1.0;0.0;1
84;43;43012;pr;a;a;v;5;NS;83.0;108500.0;1270.2;5.81;0.058;1.0;0.5;0.5;2
84;43;43012;pr;a;a;v;5;VI;71.0;72000.0;1014.08;5.81;0.069;1.0;1.0;0.0;1
84;43;43012;pr;a;a;v;8;D;180.0;249000.0;1383.33;;;0.0;0.0;0.0;1
84;43;43012;pr;a;a;vp;3;NS;72.0;232500.0;3232.58;7.84;0.03;0.0;0.0;1.0;2
84;43;43012;pr;a;m;v;10;E;275.0;749000.0;2723.64;;;0.0;1.0;1.0;1
84;43;43012;pr;a;m;v;13;NS;336.0;220000.0;654.76;;;0.0;1.0;1.0;1
84;43;43012;pr;a;m;v;2;D;70.0;149000.0;2128.57;8.18;0.046;0.0;0.0;0.0;1
84;43;43012;pr;a;m;v;2;F;60.0;139700.0;2328.33;8.18;0.042;0.0;0.0;0.0;1
84;43;43012;pr;a;m;v;3;D;42.0;130000.0;3095.24;;;0.0;0.0;2.0;1
84;43;43012;pr;a;m;v;4;0;84.0;198500.0;2363.1;7.73;0.039;0.0;0.0;1.0;1
84;43;43012;pr;a;m;v;4;D;79.0;148000.0;1873.42;7.73;0.05;0.0;1.0;1.0;1
84;43;43012;pr;a;m;v;4;E;60.0;162000.0;2700.0;7.73;0.034;0.0;1.0;0.0;1
84;43;43012;pr;a;m;v;4;F;75.0;178500.0;2380.0;7.73;0.039;1.0;1.0;0.0;1
