REG;DEP;INSEE_COM;type_annonceur;categorie_annonceur;typedebien;typedetransaction;nb_pieces;dpeL;surface_median;prix_bien_median;prix_m2_vente_median;loyer_m2_median_n7;taux_rendement_moy;balcon_moy;eau_moy;bain_moy;nb_log_en_vente
84;42;42001;pr;a;m;v;7;E;151.0;275000.0;1821.19;;;0.0;1.0;1.0;1
84;42;42002;pr;network;m;v;5;D;122.0;294000.0;2409.84;;;1.0;1.0;0.0;1
84;42;42003;pr;a;m;v;10;D;210.0;272000.0;1295.24;;;0.0;1.0;1.0;1
84;42;42003;pr;a;m;v;10;F;250.0;150000.0;600.0;;;0.0;0.0;1.0;1
84;42;42003;pr;a;m;v;3;VI;43.0;95000.0;2209.3;8.68;0.047;0.0;1.0;0.0;1
84;42;42003;pr;a;m;v;4;0;94.0;139000.0;1478.72;7.34;0.06;0.0;0.0;3.0;1
84;42;42003;pr;a;m;v;4;D;75.0;147000.0;1960.0;7.34;0.045;0.0;0.0;1.0;1
84;42;42003;pr;a;m;v;4;E;95.0;158500.0;1633.89;7.34;0.064;0.0;0.5;1.0;2
84;42;42003;pr;a;m;v;5;C;160.0;336000.0;2100.0;7.54;0.043;0.0;1.0;1.0;1
84;42;42003;pr;a;m;v;5;E;158.5;324500.0;1884.85;7.54;0.106;0.0;1.5;1.5;2
84;42;42003;pr;a;m;v;6;C;190.0;269000.0;1415.79;;;0.0;0.0;0.0;1
84;42;42003;pr;a;m;v;6;F;180.0;148250.0;912.96;;;0.0;0.5;1.0;2
84;42;42003;pr;a;m;v;6;NS;160.0;199000.0;1243.75;;;1.0;3.0;0.0;1
84;42;42003;pr;a;m;v;7;C;160.0;320000.0;2000.0;;;1.0;0.0;2.0;1
84;42;42003;pr;a;m;v;7;VI;160.0;320000.0;2000.0;;;1.0;0.0;2.0;1
84;42;42003;pr;a;m;v;8;C;170.0;269000.0;1582.35;;;0.0;1.0;1.0;1
84;42;42003;pr;a;m;v;8;E;242.0;279000.0;1152.89;;;0.0;2.0;0.0;1
84;42;42003;pr;m;m;v;4;D;142.0;76000.0;535.21;7.34;0.165;0.0;0.0;0.0;1
84;42;42003;pr;m;m;v;4;E;130.0;140000.0;1076.92;7.34;0.082;0.0;0.0;0.0;1
84;42;42003;pr;m;m;v;5;F;110.0;239000.0;2172.73;7.54;0.042;0.0;0.0;1.0;1
84;42;42005;pr;a;a;v;1;VI;33.0;159799.0;4842.39;11.84;0.029;1.0;0.0;0.0;1
84;42;42005;pr;a;a;v;2;B;51.0;125000.0;2450.98;9.55;0.047;0.0;0.0;1.0;1
84;42;42005;pr;a;a;v;2;C;70.0;149000.0;2128.57;9.55;0.054;0.0;0.0;1.0;1
84;42;42005;pr;a;a;v;2;D;47.0;110000.0;1875.0;9.55;0.06;0.0;0.33;0.67;3
84;42;42005;pr;a;a;v;2;NS;33.0;154399.0;4678.76;9.55;0.024;0.0;0.0;0.0;1
84;42;42005;pr;a;a;v;2;VI;41.0;188883.0;4606.9;9.55;0.025;1.0;0.0;0.0;1
84;42;42005;pr;a;a;v;3;0;71.5;159450.0;2234.12;8.82;0.048;0.0;0.0;0.5;2
84;42;42005;pr;a;a;v;3;C;70.5;162500.0;2245.36;8.82;0.066;0.0;0.0;0.0;2
84;42;42005;pr;a;a;v;3;D;62.0;45000.0;740.74;8.82;0.14;0.5;0.0;0.25;4
84;42;42005;pr;a;a;v;3;E;76.0;99000.0;1302.63;8.82;0.081;0.0;0.0;1.0;1
84;42;42005;pr;a;a;v;3;F;36.0;89000.0;2472.22;8.82;0.043;0.0;1.0;0.0;1
84;42;42005;pr;a;a;v;3;NS;58.0;252496.0;4353.38;8.82;0.024;0.0;0.0;0.0;1
84;42;42005;pr;a;a;v;4;0;92.0;252500.0;2680.29;8.45;0.039;0.0;0.0;0.0;2
84;42;42005;pr;a;a;v;4;C;92.0;208000.0;2260.87;8.45;0.045;0.0;0.0;0.0;1
84;42;42005;pr;a;a;v;4;D;80.0;99000.0;1285.71;8.45;0.075;0.0;0.4;0.0;5
84;42;42005;pr;a;a;v;5;B;97.0;360000.0;3711.34;5.83;0.019;0.0;0.0;1.0;1
84;42;42005;pr;a;a;v;5;C;87.0;88000.0;1011.49;5.83;0.069;1.0;0.0;1.0;1
84;42;42005;pr;a;m;v;1;0;100.0;170000.0;1700.0;;;0.0;0.0;0.0;1
84;42;42005;pr;a;m;v;10;D;170.0;345000.0;2029.41;;;0.0;0.0;0.0;1
84;42;42005;pr;a;m;v;11;C;289.0;675000.0;2335.64;;;2.0;1.0;1.0;1
84;42;42005;pr;a;m;v;4;B;119.0;249000.0;2092.44;9.5;0.054;0.0;1.0;0.0;1
84;42;42005;pr;a;m;v;4;C;88.0;179000.0;2034.09;9.5;0.056;0.0;0.0;1.0;1
84;42;42005;pr;a;m;v;4;D;77.0;108000.0;1402.6;9.5;0.081;0.0;1.0;0.0;1
84;42;42005;pr;a;m;v;4;VI;103.0;289000.0;2805.83;9.5;0.041;0.0;0.0;1.0;1
84;42;42005;pr;a;m;v;5;C;96.0;220000.0;2291.67;9.34;0.049;0.0;0.0;1.0;1
