REG;DEP;INSEE_COM;type_annonceur;categorie_annonceur;typedebien;typedetransaction;nb_pieces;dpeL;surface_median;prix_bien_median;prix_m2_vente_median;loyer_m2_median_n7;taux_rendement_moy;balcon_moy;eau_moy;bain_moy;nb_log_en_vente
32;80;80001;pr;a;a;v;1;0;23.0;65750.0;2992.69;15.79;0.068;1.0;0.5;0.5;2
32;80;80001;pr;a;a;v;1;C;34.0;87200.0;2564.71;15.79;0.074;0.0;0.0;1.0;1
32;80;80001;pr;a;a;v;1;D;39.5;56750.0;1436.22;15.79;0.132;0.0;0.5;0.5;2
32;80;80001;pr;a;a;v;1;E;33.5;58750.0;1730.54;15.79;0.11;0.0;0.5;0.5;2
32;80;80001;pr;a;a;v;1;F;23.0;39500.0;1717.39;15.79;0.11;0.0;1.0;1.0;1
32;80;80001;pr;a;a;v;1;G;34.0;49500.0;1455.88;15.79;0.13;0.0;0.0;1.0;1
32;80;80001;pr;a;a;v;1;NS;27.0;68800.0;2548.15;15.79;0.074;1.0;1.0;1.0;1
32;80;80001;pr;a;a;v;2;0;49.5;89600.0;1927.04;11.16;0.075;0.08;0.08;1.0;12
32;80;80001;pr;a;a;v;2;C;56.0;138150.0;2668.69;11.16;0.056;0.25;0.25;1.0;4
32;80;80001;pr;a;a;v;2;D;49.0;91500.0;1775.16;11.16;0.076;0.2;0.2;0.8;10
32;80;80001;pr;a;a;v;2;E;43.0;83500.0;1883.15;11.16;0.07;0.0;0.67;0.5;6
32;80;80001;pr;a;a;v;2;F;42.0;76000.0;1466.67;11.16;0.09;0.0;0.43;0.57;7
32;80;80001;pr;a;a;v;2;G;21.0;39500.0;1880.95;11.16;0.071;0.0;0.0;1.0;1
32;80;80001;pr;a;a;v;2;NS;57.0;84000.0;1500.0;11.16;0.083;0.0;0.0;1.0;9
32;80;80001;pr;a;a;v;2;VI;70.0;89900.0;1284.29;11.16;0.104;0.0;0.0;1.0;1
32;80;80001;pr;a;a;v;3;0;72.0;128400.0;1720.0;8.96;0.061;0.13;0.0;0.87;15
32;80;80001;pr;a;a;v;3;D;69.0;109000.0;1633.8;8.96;0.067;0.12;0.25;0.67;24
32;80;80001;pr;a;a;v;3;E;72.0;119000.0;1836.21;8.96;0.067;0.0;0.33;0.78;9
32;80;80001;pr;a;a;v;3;F;64.0;133750.0;1730.78;8.96;0.062;0.12;0.12;0.88;8
32;80;80001;pr;a;a;v;3;NS;71.0;121500.0;1721.33;8.96;0.067;0.15;0.31;0.85;13
32;80;80001;pr;a;a;v;3;VI;64.5;88650.0;1382.29;8.96;0.08;1.0;0.0;1.0;2
32;80;80001;pr;a;a;v;4;0;84.0;129900.0;1510.47;7.14;0.055;0.44;0.33;0.78;9
32;80;80001;pr;a;a;v;4;C;106.5;162000.0;1518.14;7.14;0.056;0.5;0.0;1.0;2
32;80;80001;pr;a;a;v;4;D;90.0;128100.0;1488.37;7.14;0.06;0.35;0.29;0.76;17
