type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP;REG
pr;m;l;0;18;;2;200;;;0;0;0;0;A;1;45.37148;3.56013;Non;;;;;0;A;;;;;;;;;;;;;a;;m;2020-08;43226;0000;432260000;Z;43;84.0
pr;a;l;2;30;;1;323;;;0;1;1;0;D;215;45.04104;3.89176;0;;;1.0;;0;B;;1.0;;;;;True;;;Électrique;;Collectif;a;n;a;2020-08;43157;0101;431570101;H;43;84.0
pr;a;l;0;52;;3;400;;;0;0;0;0;0;;45.03614;3.88915;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;43157;0101;431570101;H;43;84.0
pr;a;l;0;75;;5;400;;;0;0;0;0;0;;45.00078;4.00454;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;43113;0000;431130000;Z;43;84.0
pr;a;l;0;76;;5;500;;;0;0;0;0;0;;45.11485;4.28888;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;43244;0000;432440000;Z;43;84.0
pr;m;l;0;118;;5;550;;;0;0;0;1;E;329.0;45.08535;3.75007;0;1.0;;;;0;F;;1.0;1.0;;;;;;;Fioul;Radiateur;Individuel;a;n;m;2020-08;43124;0000;431240000;Z;43;84.0
pr;a;l;0;53;;3;530;;;0;0;1;0;VI;;45.33979;4.24749;0;;;0.0;;0;VI;;;0.0;;;;False;;;Gaz;Radiateur;Collectif;a;n;a;2020-08;43153;0000;431530000;Z;43;84.0
pr;a;l;0;65;;2;535;;;0;0;1;0;VI;;45.33959;4.24724;0;;;0.0;;0;VI;;;1.0;;;;False;;;Gaz;Radiateur;Collectif;a;n;a;2020-08;43153;0000;431530000;Z;43;84.0
pr;a;l;1;81;;3;514;;;0;0;1;0;0;;45.03759;3.9702;0;;;;False;0;;;;;;;;False;;;Gaz;;;a;n;a;2020-08;43190;0000;431900000;Z;43;84.0
pr;a;l;3;74;;3;580;;;0;1;0;1;D;181;45.03737;3.88191;0;;;1.0;True;0;F;;1.0;;;;;;;;;Radiateur;Collectif;a;n;a;2020-08;43157;0105;431570105;H;43;84.0
pr;a;l;2;108;;4;655;;;0;1;0;1;D;189;45.04105;3.88717;0;2.0;;;True;0;E;;;;;;;False;;;;;Individuel;a;n;a;2020-08;43157;0105;431570105;H;43;84.0
pr;a;l;0;27;;2;270;;;0;0;0;0;VI;;45.22282;4.13891;0;3.0;;;False;0;VI;;;;;False;;False;;;Électrique;Radiateur;Individuel;m;n;a;2020-08;43211;0000;432110000;Z;43;84.0
pr;a;l;0;58;;4;400;;;0;0;0;0;0;;45.22473;4.13885;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;43211;0000;432110000;Z;43;84.0
pr;a;l;2;71;;4;650;;;0;1;0;1;NS;;45.29087;4.17196;0;;;1.0;;0;NS;;;0.0;;;;True;;;Gaz;Radiateur;Individuel;a;n;a;2020-08;43137;0101;431370101;H;43;84.0
pr;a;l;0;45;;2;330;;;0;0;0;0;D;181;45.28933;4.16554;0;;;0.0;;0;E;;;0.0;;;;False;;;Gaz;Radiateur;Individuel;a;n;a;2020-08;43137;0101;431370101;H;43;84.0
pr;m;l;0;80;444.0;4;620;;;0;0;0;1;NS;;45.28869;4.16761;0;2.0;;0.0;True;0;;;;1.0;;;;;;;Gaz;Radiateur;Individuel;a;n;m;2020-08;43137;0101;431370101;H;43;84.0
pr;a;l;2;65;;4;475;;;0;0;0;1;NS;;45.23442;4.22882;0;;;0.0;;0;NS;;;0.0;;;;False;;;Gaz;Radiateur;Individuel;a;n;a;2020-08;43224;0101;432240101;H;43;84.0
pr;a;l;0;60;;4;505;;;0;1;0;1;NS;;45.28694;4.16405;0;;;0.0;;0;NS;;;0.0;;;;False;;;Électrique;Convecteur;Individuel;a;n;a;2020-08;43137;0102;431370102;H;43;84.0
pr;a;l;3;15;;1;240;;;0;0;0;0;0;;45.02836;3.87436;0;3.0;;;False;0;;;;;;;;False;;;Gaz;;;a;n;a;2020-08;43251;0000;432510000;Z;43;84.0
pr;a;l;2;119;;4;744;;;0;0;1;0;VI;;45.04227;3.88073;0;;;;;0;VI;;1.0;;;;;;;;Fioul;Radiateur;Collectif;a;n;a;2020-08;43157;0106;431570106;H;43;84.0
