idannonce;type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;duree_int;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS_x;TYP_IRIS_y;GRD_QUART;UU2010;REG;DEP;loyer_m2_median_n6;nb_log_n6;taux_rendement_n6;loyer_m2_median_n7;nb_log_n7;taux_rendement_n7;prix_m2_vente
guy-hoquet-immo-facile-7453972;pr;a;v;0;20;;1;77000;;;0;0;0;0;NS;;-20.9001;55.47585;Non;;;;;0;VI;;;;;;;;;;;;;a;n;;a;2025-12;97411;0606;974110606;H;H;9741101;9D603;4;974;17.77;180.0;0.055;17.96;1022.0;0.056;3850.0
safti-1-1573168;pr;a;v;0;46;;2;224000;;;0;0;0;0;NS;;-20.89859;55.46367;Non;;;;False;0;NS;2010.0;;;;False;;False;24.0;1392.0;;;;m;n;;a;2025-12;97411;0503;974110503;H;H;9741101;9D603;4;974;14.11;52.0;0.035;14.3;1051.0;0.035;4869.57
hektor-lequipeimmobiliere-3166;pr;a;v;1;55;;3;198500;;;0;1;1;0;NS;;-20.90084;55.46046;Non;4.0;;1.0;True;0;NS;1963.0;1.0;;;;16.0;;;;;;;a;n;;a;2025-12;97411;0503;974110503;H;H;9741101;9D603;4;974;12.28;44.0;0.041;12.62;793.0;0.042;3609.09
iad-france-1954275;pr;a;v;1;72;;4;150000;;;0;1;0;0;NS;;-20.91354;55.46085;Oui;4.0;;1.0;True;0;NS;1963.0;;;;False;;False;178.0;1000.0;;;;m;n;;a;2025-12;97411;0401;974110401;H;H;9741101;9D603;4;974;11.38;1.0;0.066;12.34;270.0;0.071;2083.33
century-21-202_2780_10105;pr;a;v;3;22;;1;88000;;;0;0;1;0;NS;;-20.89851;55.47861;Oui;6.0;;1.0;;0;;2010.0;1.0;0.0;;True;;True;150.0;0.01;Électrique;Climatisation révérsible;;a;n;;a;2025-12;97411;0606;974110606;H;H;9741101;9D603;4;974;17.77;180.0;0.053;17.96;1022.0;0.054;4000.0
netty-company54866yao-appt-4833;pr;a;v;0;60;;3;189875;;;0;0;0;1;NS;;-20.87552;55.45381;Oui;;;;;0;NS;;1.0;;;;;;284.0;1580.0;;;;m;n;;a;2025-12;97411;0103;974110103;H;H;9741101;9D603;4;974;15.02;28.0;0.057;12.62;793.0;0.048;3164.58
citya-immobilier-501991-TAPP960731;pr;a;v;4;58;;3;115000;;;0;0;0;1;NS;;-20.88865;55.46428;Non;5.0;;1.0;;0;NS;;;1.0;;;;True;0.0;1360.0;;;;a;n;;a;2025-12;97411;0108;974110108;H;H;9741101;9D603;4;974;11.38;8.0;0.069;12.62;793.0;0.076;1982.76
century-21-202_2780_14583;pr;a;v;4;70;;4;174500;;;0;1;1;0;NS;;-20.88688;55.46199;Non;5.0;;1.0;;0;;1970.0;;0.0;;True;;False;27.0;37554.0;Électrique;Climatisation révérsible;Individuel;a;n;;a;2025-12;97411;0108;974110108;H;H;9741101;9D603;4;974;9.99;2.0;0.048;12.34;270.0;0.059;2492.86
ag970624-503207450;pr;a;v;0;48;;3;160500;;;0;0;0;1;NS;;-20.87999;55.44814;Non;;;1.0;;0;NS;;;;;;;True;119.0;1050.0;;;Individuel;a;n;;a;2025-12;97411;0104;974110104;H;H;9741101;9D603;4;974;14.04;48.0;0.05;12.62;793.0;0.045;3343.75
guy-hoquet-immo-facile-7453946;pr;a;v;0;36;;2;119000;;;0;0;0;0;NS;;-20.89774;55.4805;Non;;;;;0;VI;;;;;;;;529.0;570.0;;;;a;n;;a;2025-12;97411;0605;974110605;H;H;9741101;9D603;4;974;13.53;31.0;0.049;14.3;1051.0;0.052;3305.56
guy-hoquet-immo-facile-7454691;pr;a;v;3;22;;1;89500;;;0;0;0;0;NS;;-20.89743;55.4787;Non;;;;;0;VI;;;;;;;;529.0;423.0;;;;a;n;;a;2025-12;97411;0605;974110605;H;H;9741101;9D603;4;974;17.88;18.0;0.053;17.96;1022.0;0.053;4068.18
guy-hoquet-immo-facile-7453965;pr;a;v;4;21;;1;86500;;;0;0;0;0;NS;;-20.90357;55.48893;Non;;;;;0;VI;;;;;;;;144.0;487.0;;;;a;n;;a;2025-12;97411;0805;974110805;H;H;9741101;9D603;4;974;20.33;13.0;0.059;17.96;1022.0;0.052;4119.05
