idannonce;type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;duree_int;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS_x;TYP_IRIS_y;GRD_QUART;UU2010;REG;DEP;loyer_m2_median_n6;nb_log_n6;taux_rendement_n6;loyer_m2_median_n7;nb_log_n7;taux_rendement_n7;prix_m2_vente
entities-1039512-2351746;pr;m;v;0;93;599.0;5;250000;;;0;0;0;0;A;;46.83116;-2.13125;0;;;;;0;;;;;;;;;;;;;;cm;o;;m;2021-02;85164;0000;851640000;Z;Z;8516400;85301;52;85;9.46;1.0;0.042;9.46;1.0;0.042;2688.17
entities-1039512-2351744;pr;m;v;0;100;599.0;4;270000;;;0;0;0;0;A;;46.83116;-2.13125;0;;;;;0;;;;;;;;;;;;;;cm;o;;m;2021-02;85164;0000;851640000;Z;Z;8516400;85301;52;85;9.07;1.0;0.04;9.07;1.0;0.04;2700.0
immo-facile-adresse-12422209;pr;a;v;1;65;;4;162700;;;0;1;1;1;D;196.0;46.84082;-2.13109;Non;1.0;;1.0;False;Nord-Sud;B;;2.0;;;False;;False;3.0;165.0;Électrique;Radiateur;Individuel;a;n;;a;2021-02;85164;0000;851640000;Z;Z;8516400;85301;52;85;;;;;;;2503.08
entities-1039489-2289947;pr;m;v;0;91;400.0;4;165447;;;0;0;0;0;A;;46.64468;-1.62267;0;;;;;0;;;;;;;;;;;;;;cm;o;;m;2021-02;85218;0000;852180000;Z;Z;8521800;85000;52;85;;;;;;;1818.1
entities-1039489-2289944;pr;m;v;0;106;400.0;5;189935;;;0;0;0;0;A;;46.64468;-1.62267;0;;;;;0;;;;;;;;;;;;;;cm;o;;m;2021-02;85218;0000;852180000;Z;Z;8521800;85000;52;85;;;;;;;1791.84
immo-facile-adresse-12431503;pr;m;v;0;170;3783.0;6;181000;;;0;0;2;0;D;208;46.63828;-1.61527;Non;;;;;0;D;1970.0;2.0;1.0;;False;;;;;;Radiateur;Individuel;a;n;;m;2021-02;85218;0000;852180000;Z;Z;8521800;85000;52;85;;;;;;;1064.71
immo-facile-adresse-12427910;pr;m;v;0;100;1150.0;5;221500;;;0;0;2;0;E;307;46.49771;-1.54134;Non;;;;;0;C;1982.0;2.0;;;;;;;;Électrique;;Individuel;a;n;;m;2021-02;85179;0000;851790000;Z;Z;8517900;85000;52;85;;;;;;;2215.0
ag340369-286976996;pr;m;v;0;96;901.0;4;211000;;;0;0;1;0;C;137;46.49766;-1.43309;Oui;;;1.0;;0;D;;2.0;;;;;;;;Fioul;;;network;n;;m;2021-02;85156;0000;851560000;Z;Z;8515600;85000;52;85;;;;;;;2197.92
entities-1039496-2352825;pr;m;v;0;94;490.0;5;170000;;;0;0;0;0;A;;46.73206;-0.71242;0;;;;;0;;;;;;;;;;;;;;cm;o;;m;2021-02;85141;0000;851410000;Z;Z;8514100;85000;52;85;;;;;;;1808.51
entities-1039496-2335770;pr;m;v;0;94;1800.0;5;195000;;;0;0;0;0;A;;46.65718;-0.91526;0;;;;;0;;;;;;;;;;;;;;cm;o;;m;2021-02;85014;0000;850140000;Z;Z;8501400;85000;52;85;;;;;;;2074.47
entities-1039496-2335767;pr;m;v;0;83;1800.0;4;195000;;;0;0;0;0;A;;46.65718;-0.91526;0;;;;;0;;;;;;;;;;;;;;cm;o;;m;2021-02;85014;0000;850140000;Z;Z;8501400;85000;52;85;;;;;;;2349.4
entities-1039496-2335772;pr;m;v;0;91;344.0;5;220000;;;0;0;0;0;A;;46.96126;-0.9948;0;;;;;0;;;;;;;;;;;;;;cm;o;;m;2021-02;85302;0000;853020000;Z;Z;8530200;85213;52;85;8.56;1.0;0.042;8.56;1.0;0.042;2417.58
ag440414-287962337;pr;m;v;0;188;1100.0;8;195000;;;0;0;0;1;D;172;46.7275;-0.70703;Non;;;;;0;C;;;;;False;;;;;;;;m;n;;m;2021-02;85141;0000;851410000;Z;Z;8514100;85000;52;85;;;;;;;1037.23
entities-1039496-2352822;pr;m;v;0;90;490.0;4;160000;;;0;0;0;0;A;;46.73206;-0.71242;0;;;;;0;;;;;;;;;;;;;;cm;o;;m;2021-02;85141;0000;851410000;Z;Z;8514100;85000;52;85;;;;;;;1777.78
entities-1039496-2352823;pr;m;v;0;83;490.0;4;175000;;;0;0;0;0;A;;46.73206;-0.71242;0;;;;;0;;;;;;;;;;;;;;cm;o;;m;2021-02;85141;0000;851410000;Z;Z;8514100;85000;52;85;;;;;;;2108.43
adapt-immo-8500277829;pr;m;v;0;101;451.0;4;163500;;;0;0;1;1;C;121;46.88694;-1.3224;Oui;1.0;;2.0;False;0;A;1960.0;;;;;;;;;Électrique;;;a;n;;m;2021-02;85038;0000;850380000;Z;Z;8503800;85000;52;85;7.07;3.0;0.052;7.07;3.0;0.052;1618.81
adapt-immo-8500277826;pr;m;v;0;150;3770.0;5;229000;;;0;0;1;1;NS;;46.91224;-1.32843;Non;1.0;;;True;0;NS;;1.0;;;;;;;;;;;a;n;;m;2021-02;85038;0000;850380000;Z;Z;8503800;85000;52;85;;;;;;;1526.67
entities-1039489-2289936;pr;m;v;0;110;380.0;5;216000;;;0;0;0;0;A;;46.71992;-1.45924;0;;;;;0;;;;;;;;;;;;;;cm;o;;m;2021-02;85155;0000;851550000;Z;Z;8515500;85127;52;85;;;;;;;1963.64
laforet-immo-facile-19862792;pr;m;v;0;107;2050.0;4;336000;;;0;0;0;2;A;;46.71532;-1.75295;Non;;;;;0;A;2017.0;1.0;;;;;;;;Électrique;;Individuel;a;n;;m;2021-02;85070;0000;850700000;Z;Z;8507000;85109;52;85;9.08;3.0;0.035;9.08;3.0;0.035;3140.19
hektor-PULLMANN-634;pr;m;v;0;140;5727.0;7;345000;;;0;0;1;1;D;164;46.7034;-1.75763;Non;;;;False;0;B;1974.0;1.0;1.0;;;;;;;;Radiateur;Individuel;a;n;;m;2021-02;85070;0000;850700000;Z;Z;8507000;85109;52;85;;;;;;;2464.29
hektor-PULLMANN-632;pr;m;v;0;90;375.0;4;183000;;;0;0;1;1;0;;46.69947;-1.76215;Oui;;;;False;0;;2008.0;2.0;1.0;;;;;;;;;Individuel;a;n;;m;2021-02;85070;0000;850700000;Z;Z;8507000;85109;52;85;9.08;3.0;0.054;9.08;3.0;0.054;2033.33
immo-facile-43407706;pr;m;v;0;79;635.0;4;207750;;;0;0;0;1;B;85.0;46.70466;-1.76261;Non;;;;;0;A;2014.0;1.0;;;False;;;;;;;Individuel;a;n;;m;2021-02;85070;0000;850700000;Z;Z;8507000;85109;52;85;9.08;3.0;0.041;9.08;3.0;0.041;2629.75
ag340369-285116252;pr;m;v;0;180;349.0;9;239900;;;0;0;2;0;D;171;46.65903;-1.57507;Oui;;;2.0;;sud-ouest;A;;2.0;;;;;;;;Électrique;Climatisation révérsible;;network;n;;m;2021-02;85118;0000;851180000;Z;Z;8511800;85000;52;85;;;;;;;1332.78
iad-france-895107;pr;m;v;0;176;1272.0;8;349500;;;0;0;0;0;C;141;46.72236;-1.50313;Oui;1.0;;;False;0;B;2011.0;;;;False;;;;;Électrique;;;m;n;;m;2021-02;85098;0000;850980000;Z;Z;8509800;85000;52;85;;;;;;;1985.8
ag440414-287007479;pr;m;v;0;184;2310.0;7;176800;;;0;0;0;0;C;118;46.39657;-0.80153;Non;;;;;0;D;;;;;False;;;;;;;;m;n;;m;2021-02;85080;0000;850800000;Z;Z;8508000;85000;52;85;;;;;;;960.87
immo-facile-43828595;pr;m;v;0;190;3999.0;7;381100;;;0;0;2;0;D;;46.35813;-1.2367;Non;;;2.0;;0;C;1985.0;2.0;1.0;;;;;;;Fioul;Radiateur;Individuel;a;n;;m;2021-02;85255;0000;852550000;Z;Z;8525500;85000;52;85;;;;;;;2005.79
ag170484-287179043;pr;m;v;0;200;245.0;4;41000;;;0;0;0;0;NS;;46.44682;-0.9475;Non;2.0;;3.0;True;Sud;;;1.0;;;;;;;;;;;a;n;;m;2021-02;85121;0000;851210000;Z;Z;8512100;85000;52;85;;;;;;;205.0
ag170484-287179163;pr;m;v;0;167;1070.0;7;170000;;;0;0;1;1;VI;;46.43499;-0.94111;Non;1.0;;7.0;;Est;;;1.0;;;;;;;;;;Individuel;a;n;;m;2021-02;85121;0000;851210000;Z;Z;8512100;85000;52;85;;;;;;;1017.96
iad-france-897007;pr;m;v;0;190;1453.0;7;225000;;;0;0;0;0;D;228;46.47548;-0.73256;Oui;1.0;;;False;0;B;1900.0;;;;False;;;;;Électrique;Radiateur;;m;n;;m;2021-02;85256;0000;852560000;Z;Z;8525600;85000;52;85;;;;;;;1184.21
immo-facile-43836265;pr;m;v;0;188;1500.0;8;286000;;;0;0;1;1;C;134;46.47518;-0.76437;Non;1.0;;;;Sud;B;;2.0;;;;;;;;;Radiateur;Individuel;a;n;;m;2021-02;85256;0000;852560000;Z;Z;8525600;85000;52;85;;;;;;;1521.28
ag340369-286087757;pr;m;v;0;200;383.0;10;253200;;;0;1;1;1;D;204;46.8235;-1.35976;Oui;;;4.0;;0;B;;2.0;;;;;;;;Électrique, Bois;Poêle à Bois;;network;n;;m;2021-02;85208;0000;852080000;Z;Z;8520800;85000;52;85;;;;;;;1266.0
immo-facile-43836649;pr;m;v;0;144;317.0;5;174000;;;0;0;0;0;C;117;46.82603;-1.36385;Oui;;;;;0;D;;;;;;;;;;;;;a;n;;m;2021-02;85208;0000;852080000;Z;Z;8520800;85000;52;85;;;;;;;1208.33
iad-france-900526;pr;m;v;0;186;997.0;7;233500;;;0;0;0;0;C;94;46.83182;-1.19096;Oui;1.0;;;False;0;C;1920.0;;;;False;;;;;Fioul;Radiateur;;m;n;;m;2021-02;85196;0000;851960000;Z;Z;8519600;85000;52;85;;;;;;;1255.38
ag340369-278215793;pr;m;v;0;275;2391.0;10;358700;;;0;0;2;1;D;204;46.82996;-1.18811;Oui;;;2.0;True;0;F;;3.0;;;;;;;;Bois, Fioul;Cheminée;;network;n;;m;2021-02;85196;0000;851960000;Z;Z;8519600;85000;52;85;;;;;;;1304.36
ag340369-285491315;pr;m;v;0;168;894.0;7;265000;;;0;1;2;0;C;113;46.90748;-2.03148;Oui;;;1.0;True;Est-Ouest;D;;2.0;;;;;;;;Bois;Poêle à Bois;;network;n;;m;2021-02;85018;0000;850180000;Z;Z;8501800;85122;52;85;;;;;;;1577.38
fnaim-46383966;pr;m;v;0;126;250.0;6;487500;;;0;0;1;1;D;208.0;46.49442;-1.80387;Non;1.0;;1.0;False;0;E;;;0.0;;;;;;;;;;a;n;;m;2021-02;85194;0106;851940106;H;H;8519401;85403;52;85;;;;12.71;1.0;0.039;3869.05
fnaim-46383969;pr;a;v;0;64;;3;415200;;;0;0;1;0;D;219.0;46.49174;-1.80396;Oui;;;0.0;;0;B;1994.0;;0.0;;;;False;;;;;;a;n;;a;2021-02;85194;0106;851940106;H;H;8519401;85403;52;85;10.71;15.0;0.02;11.21;39.0;0.021;6487.5
