type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP;REG
pr;a;l;2;65;;3;592;;;0;0;0;1;D;168.0;43.5127;1.17756;0;2.0;;0.0;;0;B;;;0.0;;;;False;;;;Radiateur;Individuel;a;n;a;2020-08;31499;0101;314990101;H;31;76.0
pr;a;l;0;63;;3;800;;;0;0;0;0;0;;43.63424;1.38831;Oui;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;31069;0101;310690101;H;31;76.0
pr;a;l;0;33;;2;400;;;0;0;0;0;A;29;43.5881;1.48337;Oui;;;;;0;C;;;;;;;;;;;;;a;;a;2020-08;31555;4602;315554602;H;31;76.0
pr;a;l;0;45;;2;600;;;0;0;0;1;D;214.5;43.58328;1.48913;0;;;1.0;False;0;B;;;;;;;;;;Électrique;Radiateur;Individuel;a;n;a;2020-08;31555;4602;315554602;H;31;76.0
pr;a;l;0;33;;2;458;;;0;1;0;1;A;29;43.58786;1.48304;0;2.0;;0.0;;0;C;;;0.0;;;;False;;;Électrique;Convecteur;Individuel;a;n;a;2020-08;31555;4602;315554602;H;31;76.0
pr;a;l;0;41;;2;505;;;0;1;1;0;A;5.0;43.48553;1.53113;0;;;1.0;;0;A;;;0.0;;;;False;;;;Convecteur;Individuel;a;n;a;2020-08;31161;0000;311610000;Z;31;76.0
pr;a;l;0;41;;2;500;;;0;0;0;0;A;50;43.48472;1.52972;Non;;;;;0;A;;;;;;;;;;;;;a;;a;2020-08;31161;0000;311610000;Z;31;76.0
pr;m;l;0;112;;5;1100;;;0;0;0;0;C;99;43.59647;1.31986;Oui;;;;;0;D;;;;;;;;;;;;;a;;m;2020-08;31149;0701;311490701;A;31;76.0
pr;a;l;0;60;;2;518;;;0;0;0;1;B;86.0;43.58105;1.40951;0;;;1.0;True;0;C;;;;;False;;True;;;;;;a;n;a;2020-08;31555;3202;315553202;H;31;76.0
pr;m;l;0;73;;3;640;;;0;0;0;1;D;230;43.39135;1.68332;0;2.0;;;;0;B;;;;;False;;;;;Électrique;Convecteur;;a;n;m;2020-08;31210;0000;312100000;Z;31;76.0
