type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP;REG
pr;a;l;2;55;;3;492;;;0;0;1;0;0;;45.78813;3.10695;0;;;;True;0;;;1.0;;;;;False;;;Électrique;;Individuel;a;n;a;2020-08;63113;0802;631130802;H;63;84.0
pr;a;l;2;17;;1;382;;;0;0;1;0;VI;;45.76931;3.08041;0;2.0;;;False;0;VI;1949.0;1.0;;;;;False;;;Électrique;;Individuel;a;n;a;2020-08;63113;1601;631131601;H;63;84.0
pr;a;l;0;26;;2;400;;;0;0;0;0;E;315;45.77123;3.07862;Non;;;;;0;C;;;;;;;;;;;;;a;;a;2020-08;63113;1601;631131601;H;63;84.0
pr;a;l;0;38;;2;500;;;0;0;0;0;0;;45.77011;3.07643;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;63113;1601;631131601;H;63;84.0
pr;a;l;0;42;;2;585;;;0;0;1;0;D;221.0;45.76844;3.08613;0;4.0;;;;0;B;;;;;;;True;;;Électrique;;Individuel;a;n;a;2020-08;63113;1601;631131601;H;63;84.0
pr;a;l;5;45;;2;512;;;0;1;0;0;VI;;45.77;3.07679;0;8.0;;;True;0;A;;;;;False;;True;;;;;;a;n;a;2020-08;63113;1601;631131601;H;63;84.0
pr;a;l;2;24;;1;424;;;0;0;1;0;0;;45.77048;3.07627;0;7.0;;;;0;;;;;;False;;True;;;;;Collectif;a;n;a;2020-08;63113;1601;631131601;H;63;84.0
pr;a;l;4;21;;1;390;;;0;0;1;0;E;250.0;45.77029;3.08036;0;4.0;;1.0;False;0;C;1973.0;1.0;;;;;True;;;Électrique;;Individuel;a;n;a;2020-08;63113;1601;631131601;H;63;84.0
pr;a;l;1;45;;2;590;;;0;0;1;0;E;249;45.77252;3.07854;0;;;;False;0;F;;;;;False;;;;;Gaz;;Individuel;a;n;a;2020-08;63113;1601;631131601;H;63;84.0
pr;a;l;4;49;;2;490;;;0;0;0;1;VI;;45.76828;3.08445;0;;;;True;0;;;1.0;;;False;;;;;Gaz;;Individuel;a;n;a;2020-08;63113;1601;631131601;H;63;84.0
pr;a;l;0;151;;6;530;;;0;0;0;1;E;320;46.01331;3.3529;0;4.0;;1.0;;0;;;;0.0;;False;;False;;;Fioul;;Individuel;a;n;a;2020-08;63295;0000;632950000;Z;63;84.0
pr;a;l;0;54;;3;454;;;0;0;1;0;E;252.2;45.5873;3.12875;0;;;;;0;C;;;;;;;;;;;;Individuel;a;n;a;2020-08;63080;0000;630800000;Z;63;84.0
pr;a;l;2;43;;2;547;;;0;0;1;0;D;192.8;45.78271;3.06904;0;;;;True;0;D;;1.0;;;True;;;;;Gaz;;Collectif;a;n;a;2020-08;63113;1802;631131802;H;63;84.0
pr;a;l;2;80;;4;875;;;0;0;1;1;B;74;45.78407;3.06641;0;4.0;;;True;0;C;;1.0;1.0;;True;;True;;;Gaz;Radiateur;Individuel;a;n;a;2020-08;63113;1802;631131802;H;63;84.0
pr;a;l;1;112;;4;855;;;0;0;2;0;0;;45.78281;3.07023;0;;;1.0;False;0;;;;;;;;;;;Gaz;;Individuel;a;n;a;2020-08;63113;1802;631131802;H;63;84.0
pr;a;l;1;56;;3;555;;;0;0;0;1;VI;;45.78001;3.08801;0;4.0;;;False;Est;VI;1930.0;1.0;;;;;False;;;Gaz;;Individuel;a;n;a;2020-08;63113;0402;631130402;H;63;84.0
pr;a;l;0;61;;3;550;;;0;0;1;0;E;279;45.78161;3.09815;0;3.0;;;True;0;F;;;;;False;;False;;;Gaz;;Individuel;a;n;a;2020-08;63113;0202;631130202;H;63;84.0
pr;a;l;10;42;;2;540;;;0;0;0;0;E;303.09;45.77963;3.10018;0;;;;;0;F;;;;;;;;;;;;;a;n;a;2020-08;63113;0202;631130202;H;63;84.0
pr;a;l;0;110;;5;300;;;0;0;0;0;0;;45.77819;3.09618;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;63113;0202;631130202;H;63;84.0
pr;a;l;4;63;;3;624;;;0;1;0;1;E;233;45.78267;3.10074;0;6.0;;1.0;;0;C;;;0.0;;;;True;;;Électrique;Radiateur;Individuel;a;n;a;2020-08;63113;0201;631130201;H;63;84.0
pr;a;l;3;37;;1;350;;;0;0;1;0;F;;45.78149;3.10338;0;;;0.0;;0;C;;;0.0;;;;False;;;Électrique;Convecteur;Individuel;a;n;a;2020-08;63113;0201;631130201;H;63;84.0
pr;m;l;0;67;;3;708;;;0;0;0;0;E;313;45.75058;3.07921;0;;;;;0;F;;;;;;;;;;Gaz;Radiateur;Individuel;a;n;m;2020-08;63032;0105;630320105;H;63;84.0
pr;a;l;2;20;;1;179;;;0;0;1;0;F;425.0;45.54317;3.24898;0;3.0;;;False;0;D;;;;False;False;;False;;;Électrique;;Individuel;a;n;a;2020-08;63178;0101;631780101;H;63;84.0
pr;a;l;2;19;;1;250;;;0;0;1;0;VI;;45.77963;3.09898;0;;;;;0;A;;;;;False;;False;;;Électrique;Convecteur;;a;n;a;2020-08;63113;0202;631130202;H;63;84.0
pr;m;l;0;52;;3;410;;;0;0;0;1;F;364;45.54419;3.25042;0;;;;False;0;G;;;;False;False;;;;;Gaz;;Individuel;a;n;m;2020-08;63178;0101;631780101;H;63;84.0
pr;a;l;1;13;;1;175;;;0;0;1;0;E;257;45.54461;3.25025;0;3.0;;;;0;B;;1.0;;;;;;;;Électrique;Radiateur;Individuel;a;n;a;2020-08;63178;0101;631780101;H;63;84.0
pr;a;l;1;19;;1;185;;;0;0;1;0;F;425;45.54317;3.24898;0;;;;False;0;D;;;;False;False;;False;;;Électrique;;Individuel;a;n;a;2020-08;63178;0101;631780101;H;63;84.0
pr;a;l;0;79;;5;600;;;0;0;0;0;D;219;45.78174;3.09573;Non;;;;;0;E;;;;;;;;;;;;;a;;a;2020-08;63113;0202;631130202;H;63;84.0
pr;a;l;3;79;;5;690;;;0;0;0;0;D;219.0;45.78177;3.09586;0;5.0;;;;0;E;;;;;;;True;;;;;Individuel;a;n;a;2020-08;63113;0202;631130202;H;63;84.0
pr;a;l;0;37;;1;300;;;0;0;0;0;F;;45.78147;3.10314;Non;;;;;0;C;;;;;;;;;;;;;a;;a;2020-08;63113;0201;631130201;H;63;84.0
pr;a;l;0;35;;2;500;;;0;0;0;0;C;150;45.78112;3.10433;Non;;;;;0;C;;;;;;;;;;;;;a;;a;2020-08;63113;0201;631130201;H;63;84.0
pr;a;l;4;32;;1;452;;;0;0;0;1;E;288.0;45.78161;3.10199;0;;;;False;0;F;;1.0;;;False;;;;;Gaz;;Collectif;a;n;a;2020-08;63113;0201;631130201;H;63;84.0
pr;a;l;1;57;;2;500;;;0;0;0;1;VI;;45.54217;3.24721;0;3.0;;;False;0;VI;;;;False;False;;False;;;Gaz;;Individuel;a;n;a;2020-08;63178;0101;631780101;H;63;84.0
pr;a;l;0;39;;2;425;;;0;0;0;1;VI;;45.77805;3.08867;0;;;;False;0;;;;;;False;;;;;Gaz;;Individuel;a;n;a;2020-08;63113;0402;631130402;H;63;84.0
pr;a;l;0;88;;4;828;;;0;0;0;1;B;53.3;45.74501;3.20185;0;;;1.0;;sud-est;C;;;;;False;;False;;;;;;a;n;a;2020-08;63124;0106;631240106;H;63;84.0
pr;a;l;3;64;;3;723;;;0;1;0;1;B;53.3;45.74501;3.20185;0;4.0;;;;0;C;;;;;False;;False;;;Gaz;;Individuel;a;n;a;2020-08;63124;0106;631240106;H;63;84.0
pr;a;l;0;30;;1;392;;;0;0;1;0;0;;45.77958;3.08803;0;;;0.0;;0;;;;0.0;;;;False;;;Électrique;Radiateur;;a;n;a;2020-08;63113;0402;631130402;H;63;84.0
pr;a;l;0;39;;2;500;;;0;0;0;0;B;59;45.80933;3.10601;Non;;;;;0;C;;;;;;;;;;;;;a;;a;2020-08;63113;2003;631132003;H;63;84.0
pr;a;l;4;38;;2;507;;;0;0;1;0;D;175.47;45.777;3.08793;0;4.0;;;;0;B;;;;;;;;;;;;Individuel;a;n;a;2020-08;63113;0402;631130402;H;63;84.0
pr;a;l;0;32;;2;453;;;0;0;0;0;G;655.0;45.77669;3.08982;0;;;;;0;G;;;;;;;;;;Gaz;Radiateur;Individuel;a;n;a;2020-08;63113;0402;631130402;H;63;84.0
pr;a;l;1;20;;1;335;;;0;0;0;1;VI;;45.77633;3.08688;0;2.0;;;True;Sud;VI;1800.0;1.0;;;;;False;;;Électrique;;Individuel;a;n;a;2020-08;63113;0402;631130402;H;63;84.0
pr;a;l;3;30;;2;430;;;0;0;1;0;F;341;45.77738;3.08648;0;;;;;0;F;;;;;;;;;;;;Individuel;a;n;a;2020-08;63113;0402;631130402;H;63;84.0
pr;a;l;0;56;;3;470;;;0;0;1;0;C;109.0;45.54397;3.24826;0;2.0;;;;0;D;1949.0;1.0;;;;;;;;Gaz;;Collectif;a;n;a;2020-08;63178;0101;631780101;H;63;84.0
pr;m;l;0;82;;4;515;;;0;0;0;1;E;258;45.54388;3.2498;0;;;;False;0;C;1946.0;;;False;False;;;;;Électrique;;Individuel;a;n;m;2020-08;63178;0101;631780101;H;63;84.0
pr;a;l;3;25;;1;370;;;0;0;0;1;G;518.0;45.77699;3.0829;0;4.0;;;True;0;D;1990.0;;;;;;;;;Électrique;;;a;n;a;2020-08;63113;0401;631130401;H;63;84.0
pr;a;l;3;39;;2;420;;;0;0;0;0;F;359.91;45.77913;3.0822;0;;;;;0;G;;;;;;;;;;;;;a;n;a;2020-08;63113;0401;631130401;H;63;84.0
pr;a;l;3;42;;3;417;;;0;0;0;1;0;;45.77757;3.07862;0;3.0;;;;0;;;;;;False;;False;;;Électrique;;Individuel;a;n;a;2020-08;63113;0401;631130401;H;63;84.0
pr;a;l;1;26;;1;405;;;0;0;1;0;D;212.0;45.7779;3.0827;0;2.0;;;False;0;B;1960.0;;;;;;False;;;Électrique;;Individuel;a;n;a;2020-08;63113;0401;631130401;H;63;84.0
pr;a;l;4;62;;3;690;;;0;0;1;0;VI;;45.7782;3.08574;0;4.0;;;False;0;VI;1940.0;1.0;;;;;False;;;Électrique;;Individuel;a;n;a;2020-08;63113;0401;631130401;H;63;84.0
pr;a;l;3;33;;1;390;;;0;0;1;0;E;324;45.77813;3.08148;0;4.0;;;False;0;C;1940.0;1.0;;;;;False;;;Électrique;;Individuel;a;n;a;2020-08;63113;0401;631130401;H;63;84.0
pr;a;l;2;108;;4;1390;;;0;0;0;1;D;152;45.77808;3.08342;0;3.0;;1.0;False;0;B;1960.0;2.0;;;;;False;;;Électrique;;Individuel;a;n;a;2020-08;63113;0401;631130401;H;63;84.0
pr;a;l;1;43;;2;440;;;0;0;1;0;0;;45.77785;3.08459;0;5.0;;;;0;;;;;;False;;False;;;Électrique;;Individuel;a;n;a;2020-08;63113;0401;631130401;H;63;84.0
pr;a;l;1;66;;3;695;;;0;0;0;1;0;;45.77747;3.08208;0;3.0;;;False;0;;1930.0;1.0;;;;;;;;Gaz;;Individuel;a;n;a;2020-08;63113;0401;631130401;H;63;84.0
pr;a;l;3;25;;1;600;;;0;0;1;0;VI;;45.77829;3.08507;0;;;;False;Est;VI;;1.0;;;;;;;;Électrique;Radiateur;Individuel;a;n;a;2020-08;63113;0401;631130401;H;63;84.0
pr;a;l;4;23;;1;390;;;0;0;1;0;F;362.0;45.77582;3.08524;0;;;;;0;C;;;;;;;;;;;;Individuel;a;n;a;2020-08;63113;0401;631130401;H;63;84.0
pr;a;l;3;22;;1;570;;;0;1;1;0;VI;;45.77829;3.08507;0;;;;False;Ouest;VI;;1.0;;;;;False;;;Électrique;Radiateur;Individuel;a;n;a;2020-08;63113;0401;631130401;H;63;84.0
pr;a;l;4;48;;2;480;;;0;0;0;1;E;254.0;45.77832;3.08215;0;4.0;;0.0;;0;B;;;0.0;;;;True;;;Électrique;Convecteur;Individuel;a;n;a;2020-08;63113;0401;631130401;H;63;84.0
pr;a;l;0;32;;2;630;;;0;0;1;0;VI;;45.77769;3.08567;0;;;;False;0;VI;;1.0;;;;;;;;Électrique;Radiateur;Individuel;a;n;a;2020-08;63113;0401;631130401;H;63;84.0
pr;a;l;0;48;;2;400;;;0;0;0;0;E;254;45.77805;3.08163;Non;;;;;0;B;;;;;;;;;;;;;a;;a;2020-08;63113;0401;631130401;H;63;84.0
pr;a;l;0;59;;2;600;;;0;0;0;0;C;117;45.77896;3.08218;Non;;;;;0;D;;;;;;;;;;;;;a;;a;2020-08;63113;0401;631130401;H;63;84.0
pr;a;l;0;40;;2;455;;;0;0;0;0;VI;;45.77973;3.07827;0;;;;False;0;VI;1948.0;1.0;;;;;;;;Électrique;;Individuel;a;n;a;2020-08;63113;0401;631130401;H;63;84.0
