type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP;REG
pr;a;l;0;46;;2;500;;;0;0;0;0;D;;44.5556;6.06328;Non;;;;;0;A;;;;;;;;;;;;;a;;a;2020-08;05061;0103;050610103;H;05;93.0
pr;a;l;0;38;;2;484;;;0;0;0;0;B;77;44.55665;6.06461;0;;;;;0;C;;;;;;;;;;;;;a;n;a;2020-08;05061;0103;050610103;H;05;93.0
pr;m;l;0;107;;5;700;;;0;0;0;0;0;;44.49642;5.99105;Non;;;;;0;;;;;;;;;;;;;;a;;m;2020-08;05168;0000;051680000;Z;05;93.0
pr;a;l;0;58;;4;700;;;0;0;0;0;0;;44.87465;6.6317;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;05183;0000;051830000;Z;05;93.0
pr;a;l;2;30;;2;372;;;0;0;0;1;F;351.2;44.89916;6.64284;0;3.0;;;;Est;C;;;;;False;;False;;;Électrique;;Individuel;a;n;a;2020-08;05023;0101;050230101;H;05;93.0
pr;a;l;2;38;;2;390;;;0;0;1;0;0;;44.53493;5.82604;0;;;;;Sud;;;;;;;;;;;Électrique;Convecteur;Individuel;a;n;a;2020-08;05179;0000;051790000;Z;05;93.0
pr;a;l;2;44;;3;490;;;0;0;0;1;F;437;44.6604;6.64997;0;;;;True;0;D;;;;;False;;False;;;Électrique;;Individuel;a;n;a;2020-08;05065;0000;050650000;Z;05;93.0
pr;a;l;0;30;;1;475;;;0;0;0;0;E;300;44.56503;6.08213;0;;;;;0;C;;;;;;;;;;;;;a;n;a;2020-08;05061;0105;050610105;H;05;93.0
pr;a;l;0;29;;1;505;;;0;0;0;0;E;295;44.56503;6.08213;0;;;;;0;C;;;;;;;;;;;;;a;n;a;2020-08;05061;0105;050610105;H;05;93.0
pr;a;l;0;76;;3;560;;;0;0;0;0;NS;;44.54427;6.27641;0;;;;;0;;;;;;;;;;;;;;a;n;a;2020-08;05040;0000;050400000;Z;05;93.0
pr;a;l;0;79;;4;651;;;0;0;0;0;C;136;44.54615;6.27662;0;;;;;0;D;;;;;;;;;;;;;a;n;a;2020-08;05040;0000;050400000;Z;05;93.0
pr;a;l;0;20;;1;360;;;0;0;0;0;F;445;44.56057;6.31139;0;;;;;0;D;;;;;;;;;;;;;a;n;a;2020-08;05040;0000;050400000;Z;05;93.0
pr;a;l;0;28;65.9;2;450;;;0;0;1;0;F;375;44.46279;6.05578;0;;;;True;0;D;;1.0;1.0;;;;False;;;Électrique;Radiateur;Individuel;a;n;a;2020-08;05170;0000;051700000;Z;05;93.0
pr;a;l;0;71;;3;710;;;0;0;1;0;E;;44.52597;6.4073;0;;;;;Ouest;C;;;;;;;;;;Électrique;Radiateur;Individuel;a;n;a;2020-08;05164;0000;051640000;Z;05;93.0
pr;a;l;0;38;;2;400;;;0;0;0;0;D;211;44.56113;6.07902;Non;;;;;0;E;;;;;;;;;;;;;a;;a;2020-08;05061;0102;050610102;H;05;93.0
pr;a;l;0;69;;3;580;;;0;0;0;0;D;181;44.5596;6.08139;0;;;;;0;D;;;;;;;;;;;;;a;n;a;2020-08;05061;0102;050610102;H;05;93.0
pr;a;l;0;66;;4;600;;;0;0;0;0;0;;44.55905;6.07514;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;05061;0102;050610102;H;05;93.0
pr;a;l;0;74;;3;600;;;0;0;0;0;D;228;44.56176;6.07782;Non;;;;;0;F;;;;;;;;;;;;;a;;a;2020-08;05061;0102;050610102;H;05;93.0
pr;a;l;1;29;;2;395;;;0;0;1;0;E;262.8;44.5594;6.08109;0;7.0;;0.0;;0;E;;1.0;0.0;;False;;True;;;;Sol;Collectif;a;n;a;2020-08;05061;0102;050610102;H;05;93.0
pr;a;l;0;74;;3;620;;;0;0;0;0;D;228;44.56156;6.07798;0;;;;;0;F;;;;;;;;;;;;;a;n;a;2020-08;05061;0102;050610102;H;05;93.0
pr;a;l;0;33;;1;450;;;0;0;0;0;D;176;44.55691;6.07908;0;;;;;0;E;;;;;;;;;;;;;a;n;a;2020-08;05061;0102;050610102;H;05;93.0
pr;a;l;0;83;;4;700;;;0;0;0;0;D;176;44.56034;6.08136;Non;;;;;0;B;;;;;;;;;;;;;a;;a;2020-08;05061;0102;050610102;H;05;93.0
pr;a;l;0;33;;1;400;;;0;0;0;0;D;176;44.55656;6.07928;Non;;;;;0;E;;;;;;;;;;;;;a;;a;2020-08;05061;0102;050610102;H;05;93.0
pr;a;l;0;46;;2;715;;;0;0;1;0;E;273.0;44.93432;6.5908;0;;;1.0;;Sud-Ouest;G;;;1.0;;;;;;;Fioul;Radiateur;Collectif;a;n;a;2020-08;05133;0000;051330000;Z;05;93.0
pr;a;l;0;55;;3;600;;;0;0;0;0;0;;44.56218;6.08032;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;05061;0102;050610102;H;05;93.0
pr;a;l;0;36;;2;365;;;0;0;0;0;NS;;44.55763;6.0791;0;;;;;0;;;;;;;;;;;;;;a;n;a;2020-08;05061;0101;050610101;H;05;93.0
pr;a;l;0;22;;1;322;;;0;0;0;0;E;290;44.55828;6.07965;0;;;;;0;C;;;;;;;;;;;;;a;n;a;2020-08;05061;0101;050610101;H;05;93.0
pr;a;l;0;38;;2;473;;;0;0;0;0;D;211.0;44.56113;6.07959;0;;;;;0;E;;;;;;;;;;;;;a;n;a;2020-08;05061;0101;050610101;H;05;93.0
pr;a;l;0;44;;2;506;;;0;0;0;0;NS;;44.55888;6.0763;0;;;;;0;;;;;;;;;;;;;;a;n;a;2020-08;05061;0101;050610101;H;05;93.0
pr;a;l;0;30;;1;400;;;0;0;0;0;E;300;44.56476;6.08167;Non;;;;;0;C;;;;;;;;;;;;;a;;a;2020-08;05061;0105;050610105;H;05;93.0
pr;a;l;0;29;;1;500;;;0;0;0;0;E;295;44.56476;6.08167;Non;;;;;0;C;;;;;;;;;;;;;a;;a;2020-08;05061;0105;050610105;H;05;93.0
pr;a;l;0;38;;1;425;;;0;0;0;0;E;235;44.55782;6.0759;0;;;;;0;E;;;;;;;;;;;;;a;n;a;2020-08;05061;0101;050610101;H;05;93.0
pr;a;l;0;36;;1;400;;;0;0;0;0;NS;;44.55805;6.07887;0;;;;;0;;;;;;;;;;;;;;a;n;a;2020-08;05061;0101;050610101;H;05;93.0
pr;a;l;0;48;;2;490;;;0;0;0;0;D;192;44.55927;6.08053;0;;;;;0;B;;;;;;;;;;;;;a;n;a;2020-08;05061;0101;050610101;H;05;93.0
pr;a;l;0;24;;1;345;;;0;0;0;0;F;344;44.55838;6.07929;0;;;;;0;C;;;;;;;;;;;;;a;n;a;2020-08;05061;0101;050610101;H;05;93.0
pr;a;l;0;38;;1;400;;;0;0;0;0;E;235;44.55813;6.07616;Non;;;;;0;E;;;;;;;;;;;;;a;;a;2020-08;05061;0101;050610101;H;05;93.0
pr;a;l;0;34;;1;300;;;0;0;0;0;C;112;44.5587;6.0775;Non;;;;;0;B;;;;;;;;;;;;;a;;a;2020-08;05061;0101;050610101;H;05;93.0
pr;a;l;0;36;;1;400;;;0;0;0;0;0;;44.55842;6.07876;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;05061;0101;050610101;H;05;93.0
pr;a;l;0;61;;3;500;;;0;0;0;0;D;176;44.55856;6.07819;Non;;;;;0;C;;;;;;;;;;;;;a;;a;2020-08;05061;0101;050610101;H;05;93.0
pr;a;l;1;20;;1;400;;;0;0;0;0;0;;44.56006;6.07742;0;;;0.0;;0;;;;0.0;;;;False;;;Électrique;Radiateur;Collectif;a;n;a;2020-08;05061;0101;050610101;H;05;93.0
pr;a;l;0;91;;3;755;;;0;0;0;0;D;210;44.55789;6.07597;0;;;;;0;E;;;;;;;;;;;;;a;n;a;2020-08;05061;0101;050610101;H;05;93.0
pr;a;l;0;38;;2;400;;;0;0;0;0;0;;44.56025;6.07869;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;05061;0101;050610101;H;05;93.0
pr;a;l;0;65;;3;622;;;0;0;0;0;E;323;44.56083;6.07986;0;;;;;0;B;;;;;;;;;;;;;a;n;a;2020-08;05061;0101;050610101;H;05;93.0
pr;a;l;0;65;;3;600;;;0;0;0;0;E;323;44.56042;6.08007;Non;;;;;0;B;;;;;;;;;;;;;a;;a;2020-08;05061;0101;050610101;H;05;93.0
pr;a;l;0;14;;1;300;;;0;0;0;0;F;420;44.55763;6.07833;Non;;;;;0;C;;;;;;;;;;;;;a;;a;2020-08;05061;0101;050610101;H;05;93.0
pr;a;l;0;91;;3;700;;;0;0;0;0;D;210;44.55786;6.07606;Non;;;;;0;E;;;;;;;;;;;;;a;;a;2020-08;05061;0101;050610101;H;05;93.0
pr;a;l;0;48;;2;400;;;0;0;0;0;D;192;44.55791;6.07981;Non;;;;;0;B;;;;;;;;;;;;;a;;a;2020-08;05061;0101;050610101;H;05;93.0
pr;a;l;0;45;;2;560;;;0;1;1;0;E;231;44.54203;6.0579;0;5.0;;;True;0;C;2003.0;1.0;;;;;True;;;Électrique;Radiateur;Collectif;a;n;a;2020-08;05061;0113;050610113;H;05;93.0
pr;a;l;0;63;;3;641;;;0;0;0;0;B;62;44.55253;6.07053;0;;;;;0;C;;;;;;;;;;;;;a;n;a;2020-08;05061;0113;050610113;H;05;93.0
pr;a;l;2;35;;2;496;;;0;0;0;1;E;274;44.8902;6.63617;0;;;0.0;;0;C;;;1.0;;;;False;;;Électrique;Convecteur;Individuel;a;n;a;2020-08;05023;0105;050230105;H;05;93.0
pr;a;l;0;35;;2;447;;;0;0;0;1;E;270;44.8902;6.63617;0;;;1.0;;0;C;;;1.0;;;;False;;;Électrique;;Individuel;a;n;a;2020-08;05023;0105;050230105;H;05;93.0
