REG;DEP;INSEE_COM;type_annonceur;categorie_annonceur;typedebien;typedetransaction;nb_pieces;dpeL;surface_median;prix_bien_median;prix_m2_vente_median;loyer_m2_median_n7;taux_rendement_moy;balcon_moy;eau_moy;bain_moy;nb_log_en_vente
84;07;07001;pr;a;m;v;6;0;178.0;212000.0;1191.01;4.81;0.048;0.0;1.0;1.0;1
84;07;07001;pr;m;m;v;6;VI;100.0;69000.0;690.0;4.81;0.084;0.0;0.0;1.0;1
84;07;07001;pr;network;m;v;6;VI;124.0;187000.0;1508.06;4.81;0.038;0.0;1.0;1.0;1
84;07;07002;pr;a;a;v;5;C;116.0;595000.0;5129.31;;;1.0;1.0;1.0;1
84;07;07002;pr;a;m;v;10;VI;200.0;427000.0;2135.0;;;0.0;1.0;1.0;1
84;07;07002;pr;a;m;v;3;C;76.0;190000.0;2500.0;;;0.0;0.0;0.0;1
84;07;07002;pr;a;m;v;4;0;92.0;220500.0;2396.74;9.66;0.048;0.0;1.0;0.0;1
84;07;07002;pr;a;m;v;6;0;120.0;290000.0;2416.67;;;0.0;0.0;1.0;1
84;07;07002;pr;a;m;v;6;E;140.0;370000.0;2642.86;;;0.0;1.0;2.0;1
84;07;07002;pr;a;m;v;7;D;310.0;469000.0;1512.9;;;0.0;1.0;1.0;1
84;07;07002;pr;a;m;v;8;E;220.0;280000.0;1272.73;;;0.0;1.0;1.0;1
84;07;07002;pr;a;m;vp;13;E;480.0;628000.0;1308.33;;;0.0;0.0;0.0;1
84;07;07002;pr;m;m;v;4;E;132.0;232290.0;1759.77;9.66;0.066;0.0;0.0;0.0;1
84;07;07002;pr;m;m;v;5;E;92.0;270000.0;2934.78;7.08;0.029;0.0;1.0;1.0;1
84;07;07002;pr;m;m;v;6;D;145.0;325000.0;2241.38;;;0.0;0.0;0.0;1
84;07;07003;pr;a;m;v;4;D;95.0;245000.0;2578.95;;;0.0;0.0;1.0;1
84;07;07003;pr;a;m;v;9;0;150.0;280000.0;1866.67;;;0.0;0.0;0.0;1
84;07;07003;pr;m;m;v;4;VI;75.0;230000.0;3066.67;;;0.0;0.0;0.0;1
84;07;07004;pr;a;m;v;6;VI;120.0;170000.0;1416.67;;;0.0;0.0;1.0;1
84;07;07004;pr;m;m;v;11;E;305.0;510000.0;1672.13;;;0.0;3.0;0.0;1
