REG;DEP;INSEE_COM;type_annonceur;categorie_annonceur;typedebien;typedetransaction;nb_pieces;dpeL;surface_median;prix_bien_median;balcon_moy;eau_moy;bain_moy;nb_log
32;80;80001;pa;a;a;l;1;0;40.0;900.0;0.0;1.0;0.0;1
32;80;80001;pa;a;a;l;1;A;25.0;386.0;0.0;0.0;1.0;1
32;80;80001;pa;a;a;l;1;D;18.0;365.0;0.0;0.0;0.0;1
32;80;80001;pa;a;a;l;2;0;40.5;900.0;0.0;1.0;0.0;2
32;80;80001;pa;a;a;l;3;0;76.0;530.0;0.0;0.0;0.0;1
32;80;80001;pa;a;a;l;3;C;66.0;550.0;0.0;0.0;1.0;1
32;80;80001;pa;a;a;l;4;0;113.5;655.0;0.0;0.0;0.5;2
32;80;80001;pr;a;a;l;1;0;24.0;400.0;0.09;0.09;0.73;11
32;80;80001;pr;a;a;l;1;B;26.0;330.0;0.0;1.0;0.0;1
32;80;80001;pr;a;a;l;1;C;26.0;455.0;0.0;0.0;0.5;4
32;80;80001;pr;a;a;l;1;D;24.0;324.5;0.17;0.67;0.25;12
32;80;80001;pr;a;a;l;1;E;26.0;395.0;0.29;0.43;0.5;14
32;80;80001;pr;a;a;l;1;F;25.0;380.0;0.14;0.29;0.86;7
32;80;80001;pr;a;a;l;1;G;31.5;365.0;0.0;0.0;1.0;2
32;80;80001;pr;a;a;l;2;0;38.0;500.0;0.04;0.36;0.56;25
32;80;80001;pr;a;a;l;2;B;46.0;500.0;0.0;0.0;1.0;1
32;80;80001;pr;a;a;l;2;C;57.0;605.0;0.0;0.0;1.0;1
32;80;80001;pr;a;a;l;2;D;48.0;488.0;0.39;0.23;0.68;31
32;80;80001;pr;a;a;l;2;E;42.0;455.0;0.08;0.27;0.65;26
32;80;80001;pr;a;a;l;2;F;42.0;410.0;0.0;0.2;0.6;5
32;80;80001;pr;a;a;l;2;G;40.0;475.0;0.2;0.0;0.8;5
32;80;80001;pr;a;a;l;2;NS;31.0;450.0;0.2;0.6;0.4;5
32;80;80001;pr;a;a;l;2;VI;35.0;550.0;0.0;0.67;0.33;3
32;80;80001;pr;a;a;l;3;0;61.0;550.0;0.26;0.26;0.68;19
32;80;80001;pr;a;a;l;3;C;61.0;540.0;1.0;0.0;1.0;1
32;80;80001;pr;a;a;l;3;D;67.0;572.5;0.32;0.29;0.62;34
32;80;80001;pr;a;a;l;3;E;63.5;580.0;0.25;0.17;0.92;12
32;80;80001;pr;a;a;l;3;F;71.0;670.0;0.0;0.33;0.67;3
32;80;80001;pr;a;a;l;3;NS;66.0;600.0;0.0;0.33;0.67;3
32;80;80001;pr;a;a;l;3;VI;66.0;685.0;0.0;1.0;0.0;2
32;80;80001;pr;a;a;l;4;0;92.0;650.0;0.0;0.25;0.75;4
32;80;80001;pr;a;a;l;4;C;70.0;500.0;0.0;0.0;0.0;1
32;80;80001;pr;a;a;l;4;D;101.0;720.0;0.0;0.1;0.9;10
32;80;80001;pr;a;a;l;4;E;79.0;670.0;0.0;0.5;0.5;2
32;80;80001;pr;a;a;l;4;F;104.0;715.0;1.0;0.0;1.0;1
32;80;80001;pr;a;a;l;5;0;160.0;750.0;0.0;0.0;2.0;1
32;80;80001;pr;a;a;l;5;D;102.0;745.0;0.0;0.0;1.0;1
32;80;80001;pr;a;m;l;2;F;39.5;440.0;0.0;0.5;0.5;2
32;80;80001;pr;a;m;l;3;0;58.0;490.0;0.0;0.36;0.64;11
32;80;80001;pr;a;m;l;3;D;45.0;450.0;0.0;0.4;0.4;5
32;80;80001;pr;a;m;l;3;E;54.5;600.0;0.0;0.25;0.75;4
32;80;80001;pr;a;m;l;3;F;65.0;610.0;0.0;0.0;1.0;1
32;80;80001;pr;a;m;l;3;NS;74.0;770.0;0.0;2.0;0.0;1
32;80;80001;pr;a;m;l;3;VI;51.0;580.0;0.0;1.0;0.0;2
32;80;80001;pr;a;m;l;4;0;81.5;615.0;0.0;0.38;0.62;8
32;80;80001;pr;a;m;l;4;A;85.0;563.0;0.0;1.0;0.0;1
32;80;80001;pr;a;m;l;4;D;64.0;677.0;0.0;0.11;1.0;9
32;80;80001;pr;a;m;l;4;E;65.0;590.0;0.0;0.33;0.33;3
32;80;80001;pr;a;m;l;4;F;65.0;570.0;0.0;0.0;1.0;2
32;80;80001;pr;a;m;l;4;G;104.0;711.0;0.0;0.0;1.0;1
32;80;80001;pr;a;m;l;4;NS;79.0;787.5;0.0;1.0;1.0;2
32;80;80001;pr;a;m;l;5;C;130.0;800.0;0.0;0.0;1.33;3
32;80;80001;pr;a;m;l;5;D;91.0;801.5;0.0;0.0;1.0;2
