type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP;REG
pr;m;l;0;71;;3;601;;;0;0;0;1;E;291;43.94925;2.14906;0;;;;;0;C;;;;;False;;;;;;;;a;n;m;2020-08;81004;0602;810040602;H;81;76.0
pr;a;l;0;42;;2;366;;;0;0;0;1;VI;;43.93819;2.24025;0;;;;;0;C;;;;;;;;;;;;;a;n;a;2020-08;81257;0103;812570103;H;81;76.0
pr;a;l;0;80;100.0;3;490;;;0;0;0;1;0;;43.50576;2.39913;0;;;;False;0;;;1.0;;;;;False;;;Électrique;;;a;n;a;2020-08;81209;0000;812090000;Z;81;76.0
pr;m;l;0;61;;2;435;;;0;0;0;1;0;;43.48749;2.37027;0;2.0;;;True;0;;1948.0;;;;;;;;;Électrique;;;a;n;m;2020-08;81163;0102;811630102;H;81;76.0
pr;a;l;0;75;;3;500;;;0;0;0;0;0;;43.85;1.8;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;81145;0000;811450000;Z;81;76.0
pr;a;l;1;51;;2;513;;;0;1;0;1;D;177;43.76917;1.69224;0;1.0;;1.0;;0;B;;;0.0;;;;False;;;Électrique;Convecteur;Individuel;a;n;a;2020-08;81271;0000;812710000;Z;81;76.0
pr;m;l;0;97;1000.0;4;816;;;0;0;0;1;E;301;43.58653;2.1695;0;;;2.0;;0;F;;;;;;;;;;;;Individuel;a;n;m;2020-08;81273;0000;812730000;Z;81;76.0
pr;m;l;0;116;;5;608;;;0;0;0;0;D;184;43.58195;2.18375;0;1.0;;0.0;False;0;B;;;0.0;;;;;;;;;Individuel;a;n;m;2020-08;81273;0000;812730000;Z;81;76.0
pr;a;l;0;45;;2;400;;;0;0;0;0;0;;43.82119;1.72455;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;81220;0000;812200000;Z;81;76.0
pr;a;l;0;13;;1;195;;;0;0;0;0;F;450.0;43.50239;2.37913;0;;;;True;0;D;1975.0;1.0;;;;;;;;Électrique;Radiateur;Individuel;a;n;a;2020-08;81163;0103;811630103;H;81;76.0
pr;a;l;0;58;;3;300;;;0;0;0;0;0;;43.49937;2.37626;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;81163;0103;811630103;H;81;76.0
pr;a;l;0;80;;4;610;;;0;0;0;1;D;220;43.92701;2.21798;0;;;;;0;C;;1.0;;;;;;;;;;;a;n;a;2020-08;81074;0000;810740000;Z;81;76.0
pr;m;l;0;80;;4;630;;;0;0;0;1;0;;43.49866;2.35968;0;;;;;0;;;1.0;0.0;;;;;;;;;;a;n;m;2020-08;81021;0101;810210101;H;81;76.0
pr;a;l;0;52;;2;400;;;0;0;0;1;0;;43.50247;2.40741;0;0.0;;;;0;;;;;;;;;;;;;Individuel;a;n;a;2020-08;81036;0000;810360000;Z;81;76.0
pr;a;l;1;33;;2;309;;;0;1;0;1;D;187.97;43.58779;2.23978;0;2.0;;;;0;B;;;;;;;False;;;Électrique;Convecteur;Individuel;a;n;a;2020-08;81065;0801;810650801;H;81;76.0
pr;a;l;1;63;;3;524;;;0;1;0;1;D;209;43.58749;2.23249;0;;;1.0;;0;B;;;;;True;;False;;;Électrique;;Individuel;a;n;a;2020-08;81065;0801;810650801;H;81;76.0
pr;m;l;0;90;92.0;4;650;;;0;0;0;1;E;291;43.58888;2.24997;0;;;4.0;;0;F;;;;;;;;;;;;Individuel;a;n;m;2020-08;81065;0404;810650404;H;81;76.0
pr;a;l;1;46;;2;443;;;0;1;0;1;D;194.0;43.58749;2.23249;0;;;1.0;;0;B;;;;;True;;False;;;Électrique;;Individuel;a;n;a;2020-08;81065;0801;810650801;H;81;76.0
pr;m;l;0;97;87.0;4;650;;;0;0;0;1;F;413;43.61377;2.25036;0;;;2.0;;0;G;;;;;;;;;;;;Individuel;a;n;m;2020-08;81065;0204;810650204;H;81;76.0
pr;m;l;0;90;150.0;4;800;;;0;0;1;0;D;195;43.6992;1.84889;0;;;2.0;;Sud;B;;1.0;;;;;;;;Électrique;;;a;n;m;2020-08;81116;0000;811160000;Z;81;76.0
pr;a;l;1;47;;2;515;;;0;0;0;1;D;181;43.92638;2.16168;0;2.0;;0.0;;0;B;2004.0;1.0;1.0;;False;;False;;;Électrique;;Individuel;a;n;a;2020-08;81004;0801;810040801;H;81;76.0
pr;m;l;0;90;115.0;4;596;;;0;0;0;1;D;200.0;43.58491;2.25802;0;;;2.0;;0;D;;;;;;;;;;;;Individuel;a;n;m;2020-08;81065;0402;810650402;H;81;76.0
pr;a;l;5;50;;2;445;;;0;0;0;1;D;228.0;43.92671;2.1611;0;;;1.0;True;0;E;1972.0;1.0;;;;;True;;;Gaz;;;a;n;a;2020-08;81004;0801;810040801;H;81;76.0
pr;m;l;0;82;;4;686;;;0;0;0;1;D;182;43.60525;2.22578;0;0.0;;1.0;False;0;B;;;1.0;;;;;;;Électrique;Convecteur;Individuel;a;n;m;2020-08;81065;0601;810650601;H;81;76.0
pr;m;l;0;82;;3;500;;;0;0;0;1;D;211.0;44.03281;1.83934;0;1.0;;2.0;;0;B;;;;;;;;;;;;Individuel;a;n;m;2020-08;81056;0000;810560000;Z;81;76.0
pr;a;l;1;39;;2;460;;;0;0;0;1;F;397.0;43.94153;2.1494;0;3.0;;;;0;D;;1.0;;;;;True;;;;;;a;n;a;2020-08;81004;0702;810040702;H;81;76.0
pr;a;l;0;60;;3;565;;;0;0;0;1;NS;;43.9372;2.15255;0;;;;;0;;;;;;False;;False;;;;;;a;n;a;2020-08;81004;0702;810040702;H;81;76.0
pr;a;l;0;63;;3;560;;;0;0;0;1;D;167;43.9372;2.15255;0;;;;;0;B;;;;;False;;False;;;;;;a;n;a;2020-08;81004;0702;810040702;H;81;76.0
pr;a;l;1;54;;2;425;;;0;0;0;1;0;;43.76117;1.99567;0;1.0;;0.0;;0;;;1.0;0.0;;False;;False;;;Électrique;;Individuel;a;n;a;2020-08;81105;0102;811050102;H;81;76.0
pr;a;l;0;46;;2;300;;;0;0;0;0;D;195;43.76215;1.98968;Non;;;;;0;B;;;;;;;;;;;;;a;;a;2020-08;81105;0102;811050102;H;81;76.0
pr;a;l;4;18;;1;360;;;0;0;1;0;NS;;43.92058;2.14047;0;4.0;;;;0;;;1.0;;;;;True;;;;;;a;n;a;2020-08;81004;0202;810040202;H;81;76.0
pr;a;l;0;70;;2;540;;;0;1;1;0;VI;;43.92094;2.1435;0;3.0;;;True;0;NS;;1.0;;;True;;False;;;Gaz;Radiateur;Individuel;a;n;a;2020-08;81004;0202;810040202;H;81;76.0
pr;a;l;0;31;;2;500;;;0;1;1;0;NS;;43.9245;2.14682;0;;;;True;0;;;1.0;;;;;;;;;;;a;n;a;2020-08;81004;0202;810040202;H;81;76.0
pr;a;l;1;96;;3;790;;;0;0;0;1;VI;;43.92345;2.14628;0;;;;;0;A;;;;;False;;False;;;;;;a;n;a;2020-08;81004;0202;810040202;H;81;76.0
pr;a;l;4;19;;1;362;;;0;0;1;0;D;215.0;43.92058;2.14047;0;4.0;;;;0;B;;1.0;;;;;True;;;;;;a;n;a;2020-08;81004;0202;810040202;H;81;76.0
pr;a;l;1;18;;1;322;;;0;0;1;0;NS;;43.92058;2.14047;0;4.0;;;;0;;;1.0;;;;;True;;;;;;a;n;a;2020-08;81004;0202;810040202;H;81;76.0
pr;a;l;2;35;;1;430;;;0;0;1;0;VI;;43.92125;2.13962;0;2.0;;0.0;;0;VI;;;0.0;;;;False;;;Électrique;Radiateur;Individuel;a;n;a;2020-08;81004;0202;810040202;H;81;76.0
pr;a;l;0;32;;1;499;;;0;0;1;0;VI;;43.91865;2.1389;0;;;;;0;G;;;;;;;;;;;;;a;n;a;2020-08;81004;0301;810040301;H;81;76.0
pr;m;l;0;75;;4;485;;;0;0;0;2;E;235;43.64797;2.10122;0;;;1.0;;0;C;;;;;;;;;;;;Individuel;a;n;m;2020-08;81075;0000;810750000;Z;81;76.0
pr;a;l;2;18;;1;370;;;0;0;0;0;E;243.0;43.60619;2.23344;0;4.0;;1.0;;0;F;;;;;;;True;;;;;Collectif, Individuel;a;n;a;2020-08;81065;0201;810650201;H;81;76.0
pr;a;l;3;47;;3;580;;;0;0;0;1;E;252;43.6085;2.2372;0;3.0;;;;0;B;;;;;;;;;;;;Individuel;a;n;a;2020-08;81065;0201;810650201;H;81;76.0
pr;a;l;3;37;;2;450;;;0;0;1;0;VI;;43.92232;2.14125;0;3.0;;;;0;A;;;;;False;;False;;;;;;a;n;a;2020-08;81004;0202;810040202;H;81;76.0
pr;a;l;2;18;;1;321;;;0;0;1;0;D;224.0;43.92058;2.14047;0;4.0;;;;0;C;;1.0;;;;;True;;;;;;a;n;a;2020-08;81004;0202;810040202;H;81;76.0
pr;a;l;1;18;;1;339;;;0;0;1;0;VI;;43.92006;2.14079;0;4.0;;;;0;;;1.0;;;;;True;;;;;;a;n;a;2020-08;81004;0202;810040202;H;81;76.0
pr;a;l;3;76;;3;590;;;0;0;0;1;0;;43.92442;2.14747;0;4.0;;;;0;;;;;;;;True;;;;;Individuel;a;n;a;2020-08;81004;0202;810040202;H;81;76.0
