type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP;REG
pr;a;l;1;88;;4;1211;;;0;0;1;1;NS;;45.67325;4.7512;0;2.0;;1.0;;0;;2011.0;1.0;1.0;;False;;True;;;Électrique;;Individuel;a;n;a;2020-08;69027;0104;690270104;H;69;84.0
pr;m;l;0;76;;4;1000;;;0;0;0;0;B;63;45.63426;4.77616;Oui;;;;;0;C;;;;;;;;;;;;;a;;m;2020-08;69133;0000;691330000;Z;69;84.0
pr;l;l;0;250;;3;1900;;;0;0;0;0;0;;46.10226;4.7307;Non;;;;;0;;;;;;;;;;;;;;a;;l;2020-08;69019;0102;690190102;H;69;84.0
pr;a;l;0;39;;2;425;;;0;0;0;0;VI;;45.63123;4.85524;0;1.0;;;;0;A;;;;;False;;False;;;Électrique;;;a;n;a;2020-08;69291;0102;692910102;H;69;84.0
pr;a;l;1;75;;3;737;;;0;0;0;1;E;259;45.63064;4.85461;0;1.0;;1.0;;0;B;;;;;;;;;;;;Individuel;a;n;a;2020-08;69291;0102;692910102;H;69;84.0
pr;a;l;0;33;;1;500;;;0;0;0;0;0;;45.71452;4.74272;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;69043;0102;690430102;H;69;84.0
pr;a;l;0;62;;2;500;;;0;0;0;0;E;253;45.70609;4.74633;Non;;;;;0;B;;;;;;;;;;;;;a;;a;2020-08;69043;0102;690430102;H;69;84.0
pr;a;l;0;118;;3;1400;;;0;0;0;0;0;;45.75854;4.83476;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;69382;0201;693820201;A;69;84.0
pr;a;l;0;180;;6;1900;;;0;0;0;0;0;;45.76419;4.88058;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;69266;1205;692661205;H;69;84.0
pr;a;l;0;17;;1;500;;;0;0;0;0;C;;45.80549;4.75327;Non;;;;;0;D;;;;;;;;;;;;;a;;a;2020-08;69072;0101;690720101;H;69;84.0
