type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP;REG
pr;m;l;0;82;;4;400;;;0;0;0;0;C;;44.61603;1.94124;Non;;;;;0;D;;;;;;;;;;;;;a;;m;2020-08;46051;0000;460510000;Z;46;76.0
pr;m;l;0;90;;4;670;;;0;0;2;0;NS;;44.3546;1.42644;0;;;1.0;True;Nord-Ouest;;;2.0;;;;;;;;;;;a;n;m;2020-08;46172;0000;461720000;Z;46;76.0
pr;a;l;3;67;;3;550;;;0;1;0;1;D;227;44.60886;2.03503;0;3.0;;;False;0;B;;1.0;;;;;False;;;Électrique;Radiateur;Individuel;a;n;a;2020-08;46102;0101;461020101;H;46;76.0
pr;a;l;0;42;;2;400;;;0;0;0;0;D;200;44.46709;1.45203;Non;;;;;0;B;;;;;;;;;;;;;a;;a;2020-08;46042;0301;460420301;H;46;76.0
pr;a;l;1;39;;2;460;;;0;0;0;1;F;345;44.4336;1.43373;0;3.0;;;True;0;C;;1.0;;;;;True;;;Électrique;Radiateur;Individuel;a;n;a;2020-08;46042;0501;460420501;H;46;76.0
pr;a;l;0;39;;2;412;;;0;1;0;1;D;206;44.45662;1.42585;0;;;1.0;;0;B;;;0.0;;;;False;;;;Convecteur;Individuel;a;n;a;2020-08;46042;0501;460420501;H;46;76.0
pr;a;l;0;47;;2;410;;;0;1;0;1;E;264;44.45768;1.42556;0;2.0;;1.0;;0;C;;;0.0;;;;False;;;Électrique;Convecteur;Individuel;a;n;a;2020-08;46042;0501;460420501;H;46;76.0
pr;m;l;0;82;85.0;4;660;;;0;0;0;1;D;185;44.46627;1.45898;0;1.0;;1.0;False;0;B;;;1.0;;;;;;;Électrique;Convecteur;Individuel;a;n;m;2020-08;46042;0301;460420301;H;46;76.0
pr;a;l;0;32;;2;390;;;0;0;0;0;0;;44.46703;1.47268;0;;;;False;0;;;;;;;;;;;Électrique;;Individuel;a;n;a;2020-08;46042;0301;460420301;H;46;76.0
pr;a;l;2;76;;3;680;;;0;1;0;1;C;141;44.4443;1.44061;0;;;1.0;True;Nord-Ouest;D;;1.0;;;;;True;;;;;;a;n;a;2020-08;46042;0101;460420101;H;46;76.0
pr;m;l;0;113;3000.0;4;680;;;0;0;0;1;E;254;44.71735;1.3244;0;;;1.0;;0;C;1980.0;2.0;1.0;;;;;;;Électrique, Bois;Poêle à Bois;Individuel;a;n;m;2020-08;46127;0000;461270000;Z;46;76.0
pr;m;l;0;76;;3;565;;;0;0;0;1;D;157;44.73535;1.37708;0;;;2.0;;0;E;;;0.0;;;;;;;Fioul;;Individuel;a;n;m;2020-08;46127;0000;461270000;Z;46;76.0
pr;m;l;0;89;;3;620;;;0;0;0;1;D;217;44.64343;1.2252;0;;;;True;Nord-Ouest;D;;;;;;;;;;;;;a;n;m;2020-08;46066;0000;460660000;Z;46;76.0
pr;m;l;0;105;;3;765;;;0;0;1;0;F;370;44.50528;1.19115;0;;;;True;Nord-Ouest;C;;1.0;;;;;;;;;;;a;n;m;2020-08;46225;0000;462250000;Z;46;76.0
pr;a;l;0;58;;3;605;;;0;1;1;0;D;221;44.44442;1.43991;0;;;;True;Nord-Ouest;;;1.0;;;;;;;;;;;a;n;a;2020-08;46042;0101;460420101;H;46;76.0
pr;a;l;0;60;;2;470;;;0;0;1;0;E;259.35;44.43757;1.45045;0;;;1.0;True;0;C;;1.0;;;;;False;;;Électrique;Radiateur;Individuel;a;n;a;2020-08;46042;0401;460420401;H;46;76.0
pr;a;l;0;35;;1;250;;;0;0;0;0;0;;44.9075;1.46298;0;;;0.0;;0;;;;;;;;;;;;;;a;n;a;2020-08;46309;0000;463090000;Z;46;76.0
pr;a;l;0;40;20.0;2;420;;;0;0;0;0;0;;44.89271;1.47536;0;;;0.0;;0;;;;;;;;;;;;;;a;n;a;2020-08;46309;0000;463090000;Z;46;76.0
pr;a;l;0;40;;2;435;;;0;0;1;0;0;;44.59993;2.03289;0;;;;False;Est;;;1.0;;;;;;;;Électrique;Radiateur;Individuel;a;n;a;2020-08;46102;0104;461020104;H;46;76.0
