REG;DEP;INSEE_COM;type_annonceur;categorie_annonceur;typedebien;typedetransaction;nb_pieces;dpeL;surface_median;prix_bien_median;balcon_moy;eau_moy;bain_moy;nb_log
28;61;61001;pa;a;a;l;1;D;19.0;320.0;0.0;1.0;0.0;1
28;61;61001;pa;a;a;l;2;E;45.0;450.0;1.0;0.0;0.0;1
28;61;61001;pr;a;a;l;1;0;31.0;300.0;0.0;0.0;0.29;7
28;61;61001;pr;a;a;l;1;D;28.0;350.0;0.09;0.18;0.45;11
28;61;61001;pr;a;a;l;1;E;22.5;345.0;0.1;0.15;0.4;20
28;61;61001;pr;a;a;l;1;F;25.0;325.0;0.08;0.4;0.24;25
28;61;61001;pr;a;a;l;1;G;20.0;235.0;0.0;0.25;0.25;4
28;61;61001;pr;a;a;l;1;VI;23.5;360.0;0.0;0.5;0.5;2
28;61;61001;pr;a;a;l;2;0;33.0;400.0;0.07;0.07;0.73;15
28;61;61001;pr;a;a;l;2;D;47.0;452.0;0.29;0.1;0.71;31
28;61;61001;pr;a;a;l;2;E;40.0;420.0;0.21;0.19;0.55;47
28;61;61001;pr;a;a;l;2;F;45.0;435.0;0.11;0.25;0.5;28
28;61;61001;pr;a;a;l;2;G;38.0;370.0;0.0;0.22;0.22;9
28;61;61001;pr;a;a;l;2;VI;22.0;490.0;0.0;1.0;0.0;1
28;61;61001;pr;a;a;l;3;0;56.0;485.0;0.0;0.0;0.6;5
28;61;61001;pr;a;a;l;3;C;73.0;567.5;0.0;0.25;0.5;4
28;61;61001;pr;a;a;l;3;D;58.0;532.0;0.36;0.16;0.64;25
28;61;61001;pr;a;a;l;3;E;57.0;530.0;0.26;0.13;0.7;23
28;61;61001;pr;a;a;l;3;F;64.0;610.0;0.33;0.33;0.67;3
28;61;61001;pr;a;a;l;3;NS;69.5;690.0;0.0;1.0;0.0;2
28;61;61001;pr;a;a;l;3;VI;64.5;566.5;0.0;1.0;0.0;2
28;61;61001;pr;a;a;l;4;0;101.0;700.0;0.0;0.2;1.2;5
28;61;61001;pr;a;a;l;4;C;80.0;300.0;0.0;0.0;0.0;1
28;61;61001;pr;a;a;l;4;D;75.0;590.0;0.45;0.18;0.64;11
28;61;61001;pr;a;a;l;4;E;76.0;580.0;0.09;0.09;0.91;11
28;61;61001;pr;a;a;l;4;F;69.0;650.0;0.0;0.0;2.0;1
28;61;61001;pr;a;a;l;4;VI;118.0;944.0;0.0;1.0;1.0;1
28;61;61001;pr;a;a;l;5;0;100.5;742.5;0.0;0.5;0.5;2
28;61;61001;pr;a;a;l;5;D;115.0;800.0;0.0;0.0;0.0;1
28;61;61001;pr;a;a;l;5;E;104.5;775.0;0.0;0.0;0.5;2
28;61;61001;pr;a;a;l;5;F;72.0;600.0;0.0;0.0;0.0;1
28;61;61001;pr;a;m;l;2;0;22.0;490.0;0.0;0.0;1.0;1
28;61;61001;pr;a;m;l;2;E;48.0;460.0;0.0;0.0;0.5;2
28;61;61001;pr;a;m;l;2;F;33.5;410.0;0.0;0.25;0.75;4
28;61;61001;pr;a;m;l;3;0;59.0;520.0;0.0;0.0;1.0;1
28;61;61001;pr;a;m;l;3;C;81.0;668.0;0.0;0.0;1.0;2
28;61;61001;pr;a;m;l;3;D;65.0;529.0;0.0;0.25;0.25;4
28;61;61001;pr;a;m;l;3;E;78.0;600.0;0.0;0.4;0.4;5
28;61;61001;pr;a;m;l;3;F;56.0;560.0;0.0;0.67;0.0;3
28;61;61001;pr;a;m;l;3;G;62.5;625.0;0.0;0.5;1.0;2
28;61;61001;pr;a;m;l;3;VI;55.0;500.0;0.0;0.0;0.0;1
28;61;61001;pr;a;m;l;4;0;86.0;700.0;0.0;0.0;1.0;1
28;61;61001;pr;a;m;l;4;C;82.0;640.0;0.0;0.2;0.8;5
28;61;61001;pr;a;m;l;4;D;80.0;535.0;0.0;0.0;0.8;5
28;61;61001;pr;a;m;l;4;E;77.5;607.5;0.0;0.2;0.4;10
28;61;61001;pr;a;m;l;4;F;69.0;590.0;0.0;0.33;0.33;3
28;61;61001;pr;a;m;l;5;C;93.0;700.0;0.0;0.33;0.33;3
28;61;61001;pr;a;m;l;5;D;92.0;550.0;0.0;0.25;0.75;4
28;61;61001;pr;a;m;l;5;E;102.0;717.5;0.0;0.5;1.0;2
28;61;61001;pr;a;m;l;6;0;240.0;300.0;0.0;0.0;0.0;1
28;61;61001;pr;a;m;l;6;E;89.0;600.0;0.0;0.0;0.0;1
28;61;61001;pr;a;m;l;7;C;151.0;960.0;0.0;0.0;2.0;1
28;61;61001;pr;a;m;l;7;E;136.5;1155.0;0.0;0.5;1.0;2
28;61;61001;pr;a;m;l;8;E;207.0;998.0;0.0;0.0;2.0;1
28;61;61001;pr;a;m;l;8;VI;133.0;1155.0;0.0;0.0;2.0;1
28;61;61006;pa;a;m;l;3;G;32.0;700.0;1.0;0.0;0.0;1
28;61;61006;pr;a;a;l;1;0;23.0;340.0;0.0;0.0;1.0;4
28;61;61006;pr;a;a;l;1;E;29.0;306.0;0.0;0.31;0.54;13
28;61;61006;pr;a;a;l;1;F;33.0;305.0;0.0;0.33;0.67;3
28;61;61006;pr;a;a;l;1;VI;29.0;280.5;0.0;0.5;1.0;2
28;61;61006;pr;a;a;l;2;0;36.0;450.0;0.0;0.0;1.0;3
28;61;61006;pr;a;a;l;2;C;50.0;500.0;0.0;0.0;1.0;1
28;61;61006;pr;a;a;l;2;D;50.0;406.0;0.08;0.08;0.62;13
28;61;61006;pr;a;a;l;2;E;41.5;404.0;0.04;0.15;0.77;26
28;61;61006;pr;a;a;l;2;F;36.0;360.0;0.0;0.11;0.67;9
28;61;61006;pr;a;a;l;2;G;30.0;353.0;0.0;0.0;1.0;3
28;61;61006;pr;a;a;l;2;VI;43.5;300.0;0.0;0.17;0.83;6
28;61;61006;pr;a;a;l;3;0;70.0;600.0;0.0;0.0;1.29;7
28;61;61006;pr;a;a;l;3;A;33.0;312.0;0.0;1.0;0.0;1
28;61;61006;pr;a;a;l;3;B;80.0;464.0;0.0;0.0;1.0;1
28;61;61006;pr;a;a;l;3;C;52.0;371.0;0.0;0.0;1.0;1
28;61;61006;pr;a;a;l;3;D;61.5;415.0;0.0;0.0;0.83;6
28;61;61006;pr;a;a;l;3;E;62.0;502.0;0.0;0.0;1.0;12
28;61;61006;pr;a;a;l;3;F;68.0;414.0;0.0;0.0;1.0;3
28;61;61006;pr;a;a;l;3;VI;66.0;337.0;0.0;0.0;1.0;1
28;61;61006;pr;a;a;l;4;D;127.0;642.5;0.0;0.0;1.0;2
28;61;61006;pr;a;a;l;4;E;76.5;525.0;0.0;0.0;0.5;2
28;61;61006;pr;a;a;l;5;0;74.0;690.0;0.0;0.0;1.0;1
28;61;61006;pr;a;a;l;5;D;92.0;650.0;0.0;0.0;1.0;1
28;61;61006;pr;a;a;l;5;E;119.0;695.0;0.0;0.0;2.0;1
28;61;61006;pr;a;a;l;6;E;110.0;605.0;0.0;0.0;2.0;1
28;61;61006;pr;a;m;l;2;D;45.0;400.0;0.0;0.0;0.0;1
28;61;61006;pr;a;m;l;2;E;45.5;400.0;0.0;0.0;0.0;2
28;61;61006;pr;a;m;l;2;G;46.0;530.0;0.0;0.0;1.0;1
28;61;61006;pr;a;m;l;2;VI;61.0;390.0;0.0;0.0;1.0;1
28;61;61006;pr;a;m;l;3;0;46.0;430.0;0.0;0.0;1.0;1
28;61;61006;pr;a;m;l;3;D;63.5;489.5;0.0;0.0;1.0;2
28;61;61006;pr;a;m;l;3;E;58.0;530.0;0.0;0.0;1.0;2
28;61;61006;pr;a;m;l;3;F;51.0;400.0;0.0;0.0;1.0;1
28;61;61006;pr;a;m;l;4;D;90.5;652.5;0.0;0.0;1.25;4
28;61;61006;pr;a;m;l;4;E;72.0;523.0;0.0;0.2;1.0;5
28;61;61006;pr;a;m;l;4;F;66.5;617.0;0.0;0.0;1.0;2
28;61;61006;pr;a;m;l;5;E;94.0;570.0;0.0;0.0;1.0;1
28;61;61006;pr;a;m;l;5;VI;108.0;769.0;0.0;1.0;1.0;1
28;61;61006;pr;a;m;l;6;E;120.0;645.0;0.0;0.0;1.0;1
28;61;61007;pr;a;a;l;1;F;21.0;265.0;0.0;1.0;0.0;1
28;61;61007;pr;a;a;l;1;VI;25.0;255.0;0.0;0.0;0.0;1
28;61;61007;pr;a;a;l;2;D;39.0;420.0;0.0;0.0;0.0;1
28;61;61007;pr;a;a;l;2;E;45.0;430.0;0.0;0.0;1.0;1
28;61;61007;pr;a;a;l;3;E;72.0;503.0;0.0;0.0;0.5;2
28;61;61007;pr;a;a;l;3;G;44.0;385.0;0.0;0.0;1.0;1
28;61;61007;pr;a;a;l;3;VI;59.0;562.0;0.0;1.0;0.0;1
28;61;61007;pr;a;m;l;3;D;62.0;512.5;0.0;0.5;0.0;2
28;61;61007;pr;a;m;l;3;E;73.0;415.0;0.0;1.0;0.0;1
28;61;61007;pr;a;m;l;4;D;98.0;570.0;0.0;0.86;0.0;7
28;61;61007;pr;a;m;l;4;VI;62.0;470.0;0.0;1.0;0.0;1
28;61;61007;pr;a;m;l;5;VI;90.5;602.0;0.0;0.5;0.0;2
28;61;61007;pr;a;m;l;6;D;129.0;620.0;0.0;0.0;0.0;1
28;61;61008;pr;a;m;l;5;D;85.0;630.0;0.0;1.0;0.0;1
28;61;61010;pr;a;a;l;3;NS;58.0;412.0;0.0;0.0;0.0;1
28;61;61024;pr;a;m;l;5;D;135.0;725.0;0.0;0.0;0.0;1
28;61;61035;pr;a;m;l;3;D;78.0;473.0;0.0;1.0;0.0;1
28;61;61035;pr;a;m;l;3;E;80.0;401.0;0.0;0.0;1.0;1
28;61;61035;pr;a;m;l;3;NS;75.0;410.0;0.0;0.0;0.0;1
28;61;61035;pr;a;m;l;4;D;90.0;516.0;0.0;0.0;1.0;1
28;61;61035;pr;a;m;l;4;E;85.0;523.0;0.0;0.0;1.0;1
28;61;61035;pr;a;m;l;4;F;90.0;537.0;0.0;0.0;1.0;1
28;61;61040;pr;a;a;l;3;D;49.0;311.0;0.0;0.0;1.0;1
28;61;61040;pr;a;a;l;3;E;63.0;285.0;0.0;0.0;1.0;1
28;61;61040;pr;a;a;l;4;E;94.0;461.0;0.0;0.0;1.0;1
