type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP;REG
pr;a;l;6;105;;4;2970;;;0;0;0;2;C;131.0;48.89987;2.26581;0;;;;True;0;E;1996.0;2.0;1.0;;True;;True;;;;;;a;n;a;2020-08;92026;0203;920260203;H;92;11.0
pr;a;l;0;60;;3;1400;;;0;0;0;0;0;;48.81206;2.30672;Oui;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;92049;0115;920490115;H;92;11.0
pr;a;l;0;54;;3;1100;;;0;0;0;0;D;219;48.81181;2.30389;Oui;;;;;0;E;;;;;;;;;;;;;a;;a;2020-08;92049;0115;920490115;H;92;11.0
pr;a;l;0;29;;1;800;;;0;0;0;0;D;155;48.90102;2.2698;Oui;;;;;0;D;;;;;;;;;;;;;a;;a;2020-08;92026;0203;920260203;H;92;11.0
pr;a;l;0;54;;3;1100;;;0;0;0;0;D;230;48.81106;2.30465;Oui;;;;;0;D;;;;;;;;;;;;;a;;a;2020-08;92049;0115;920490115;H;92;11.0
pr;a;l;0;110;;4;1900;;;0;0;0;0;D;190;48.822;2.19091;Oui;;;;;0;E;;;;;;;;;;;;;a;;a;2020-08;92077;0103;920770103;H;92;11.0
pr;a;l;0;80;;3;1500;;;0;0;0;0;D;181;48.82124;2.1906;Oui;;;;;0;E;;;;;;;;;;;;;a;;a;2020-08;92077;0103;920770103;H;92;11.0
pr;a;l;0;97;;3;1700;;;0;0;0;0;D;225;48.82259;2.18895;Oui;;;;;0;E;;;;;;;;;;;;;a;;a;2020-08;92077;0103;920770103;H;92;11.0
pr;a;l;0;100;;4;1800;;;0;0;0;0;0;;48.92146;2.27798;Oui;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;92009;0103;920090103;H;92;11.0
pr;a;l;0;44;;2;1150;;;0;0;1;0;D;221;48.92223;2.2764;0;3.0;;1.0;True;0;B;2003.0;1.0;;;True;;True;;;Gaz;Radiateur;Individuel;a;n;a;2020-08;92009;0103;920090103;H;92;11.0
