REG;DEP;INSEE_COM;type_annonceur;categorie_annonceur;typedebien;typedetransaction;nb_pieces;dpeL;surface_median;prix_bien_median;prix_m2_vente_median;loyer_m2_median_n7;taux_rendement_moy;balcon_moy;eau_moy;bain_moy;nb_log_en_vente
53;35;35001;pr;a;a;v;1;E;32.0;87000.0;2718.75;;;0.0;1.0;0.0;1
53;35;35001;pr;a;a;v;2;0;52.0;163000.0;3134.62;;;0.0;1.0;0.0;1
53;35;35001;pr;a;a;v;2;A;44.0;181000.0;4113.64;;;0.0;0.0;0.0;1
53;35;35001;pr;a;a;v;2;D;45.0;176250.0;3916.67;;;0.0;0.0;1.0;1
53;35;35001;pr;a;a;v;2;NS;44.0;174000.0;4046.51;;;0.67;1.0;0.0;3
53;35;35001;pr;a;a;v;2;VI;43.0;157125.0;3643.13;;;0.0;0.0;0.0;2
53;35;35001;pr;a;a;v;3;A;60.0;236500.0;3942.77;;;0.0;0.0;0.5;2
53;35;35001;pr;a;a;v;3;B;64.0;199500.0;3117.19;;;0.0;0.0;0.0;1
53;35;35001;pr;a;a;v;3;C;65.0;193889.0;2984.26;;;1.0;0.0;1.0;2
53;35;35001;pr;a;a;v;3;NS;59.5;232000.0;3893.32;;;1.0;1.0;0.0;2
53;35;35001;pr;a;a;v;3;VI;72.0;223000.0;3097.22;;;0.0;0.0;1.0;1
53;35;35001;pr;a;a;v;4;A;84.0;294000.0;3500.21;9.96;0.034;0.0;0.5;0.5;2
53;35;35001;pr;a;a;v;4;B;84.0;265500.0;3285.71;9.96;0.036;0.0;0.0;1.0;3
53;35;35001;pr;a;a;v;4;C;80.0;213000.0;2662.5;9.96;0.045;0.0;0.0;1.0;1
53;35;35001;pr;a;a;v;4;NS;83.0;289000.0;3481.93;9.96;0.034;1.0;0.0;2.0;1
53;35;35001;pr;a;a;v;5;A;104.0;357500.0;3437.12;9.69;0.034;0.0;0.5;0.5;2
53;35;35001;pr;a;a;v;5;NS;103.0;350000.0;3398.06;9.69;0.034;1.0;1.0;2.0;1
53;35;35001;pr;a;m;v;2;VI;51.0;129000.0;2529.41;;;0.0;0.0;1.0;1
53;35;35001;pr;a;m;v;3;VI;76.0;160500.0;2111.84;;;0.0;1.0;0.0;1
53;35;35001;pr;a;m;v;5;B;89.0;276000.0;3101.12;;;0.0;0.0;1.0;1
53;35;35001;pr;a;m;v;5;C;99.5;338750.0;3415.56;;;0.0;0.5;0.75;4
53;35;35001;pr;a;m;v;5;D;120.0;378151.0;3151.26;;;0.0;1.0;1.0;1
53;35;35001;pr;a;m;v;5;E;120.0;273000.0;2275.0;;;0.0;1.0;1.0;1
53;35;35001;pr;a;m;v;5;VI;83.0;310000.0;3734.94;;;0.0;0.0;1.0;1
53;35;35001;pr;a;m;v;6;C;92.0;318000.0;3456.52;8.94;0.031;0.0;0.0;1.0;1
53;35;35001;pr;a;m;v;6;D;113.0;423000.0;3743.36;8.94;0.029;0.0;2.0;0.0;1
53;35;35001;pr;a;m;v;6;VI;147.0;334400.0;2500.0;8.94;0.042;0.0;1.33;0.67;3
53;35;35001;pr;a;m;v;7;C;250.0;630000.0;2520.0;;;0.0;3.0;1.0;1
53;35;35001;pr;a;m;v;7;D;135.0;450640.0;3338.07;;;0.0;1.0;1.0;1
53;35;35001;pr;a;m;v;7;E;151.0;353700.0;2371.08;;;0.0;1.0;1.0;2
53;35;35001;pr;a;m;v;7;VI;250.0;610000.0;2440.0;;;0.0;2.0;1.0;1
53;35;35001;pr;a;m;v;8;D;145.0;425990.0;2937.86;;;0.0;1.0;1.0;1
53;35;35001;pr;a;m;v;8;E;182.0;632000.0;3472.53;;;0.0;1.0;1.0;1
53;35;35001;pr;a;m;vp;8;C;207.0;713170.0;3445.26;;;0.0;2.0;2.0;4
53;35;35001;pr;b;an;v;3;0;66.0;223000.0;3378.79;;;0.0;0.0;0.0;1
53;35;35001;pr;ca;a;v;2;0;44.0;184000.0;4046.51;;;0.0;0.0;0.0;3
53;35;35001;pr;ca;a;v;3;0;61.5;236000.0;3762.44;;;0.0;0.0;0.0;6
53;35;35001;pr;ca;a;v;4;0;83.0;292000.0;3518.07;9.96;0.034;0.0;0.0;0.0;1
53;35;35001;pr;ca;a;v;5;0;103.0;350000.0;3398.06;9.69;0.034;0.0;0.0;0.0;1
53;35;35001;pr;ca;an;v;2;0;45.0;170750.0;3788.88;;;0.0;0.0;0.0;6
53;35;35001;pr;ca;an;v;3;0;68.5;215250.0;3152.24;;;0.0;0.0;0.0;2
53;35;35001;pr;ca;an;v;4;0;79.0;227572.0;2880.66;9.96;0.042;0.0;0.0;0.0;2
53;35;35001;pr;m;a;v;2;D;46.0;135990.0;2956.3;;;1.0;0.0;1.0;1
53;35;35001;pr;m;a;v;3;NS;63.0;249000.0;3952.38;;;0.0;0.0;0.0;1
53;35;35001;pr;m;a;v;5;NS;103.0;317828.0;3085.71;9.69;0.038;0.0;1.0;1.0;1
53;35;35001;pr;m;m;v;1;NS;200.0;239600.0;1198.0;;;0.0;0.0;0.0;1
