type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP;REG
pr;a;l;4;60;;2;530;;;0;1;1;0;D;180;48.63566;4.94156;0;5.0;;;True;Sud;E;;1.0;;;False;;True;;;Fioul;Radiateur;Collectif;a;n;a;2020-08;52448;0203;524480203;H;52;44.0
pr;a;l;0;58;;3;600;;;0;0;0;0;E;235;48.6387;4.93422;Non;;;;;0;E;;;;;;;;;;;;;a;;a;2020-08;52448;0203;524480203;H;52;44.0
pr;a;l;1;45;;2;303;;;0;0;0;1;0;;48.11214;5.12333;0;3.0;;;;0;;;;;;;;;;;;;Individuel;a;n;a;2020-08;52121;0104;521210104;H;52;44.0
pr;a;l;0;20;;1;250;;;0;0;0;1;0;;48.12645;5.13192;0;0.0;;1.0;;0;;;;;;;;;;;;;Individuel;a;n;a;2020-08;52121;0104;521210104;H;52;44.0
pr;a;l;1;87;;4;650;;;0;0;0;1;E;263;48.1543;5.1368;0;1.0;;1.0;False;0;F;;1.0;;;;;False;;;Fioul;Radiateur;Collectif;a;n;a;2020-08;52072;0000;520720000;Z;52;44.0
pr;m;l;0;159;;5;670;;;0;0;1;1;C;148;48.21879;5.25173;0;;;;;0;A;;2.0;;;False;;;;;;;Individuel;a;n;m;2020-08;52107;0000;521070000;Z;52;44.0
pr;a;l;1;102;;5;764;;;0;0;1;1;B;89;48.64491;4.9655;0;2.0;;;True;Est;D;;2.0;;;False;;True;;;Gaz;Radiateur;Individuel;a;n;a;2020-08;52448;0102;524480102;H;52;44.0
pr;a;l;1;102;;5;767;;;0;1;1;1;B;89;48.64453;4.9657;0;2.0;;;True;Est;D;;2.0;;;False;;True;;;Gaz;Radiateur;Individuel;a;n;a;2020-08;52448;0102;524480102;H;52;44.0
pr;m;l;0;150;;6;700;;;0;0;0;0;0;;48.08708;5.29499;Oui;;;;;0;;;;;;;;;;;;;;a;;m;2020-08;52050;0000;520500000;Z;52;44.0
pr;a;l;0;71;;3;400;;;0;0;0;0;0;;48.63641;4.95008;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;52448;0202;524480202;H;52;44.0
pr;a;l;0;73;;3;500;;;0;0;0;0;C;100;48.63817;4.95104;Non;;;;;0;D;;;;;;;;;;;;;a;;a;2020-08;52448;0202;524480202;H;52;44.0
pr;a;l;0;35;;2;390;;;0;0;0;1;G;527;48.6373;4.94961;0;2.0;;;False;Nord;C;;1.0;;;False;;False;;;Électrique;Radiateur;Individuel;a;n;a;2020-08;52448;0202;524480202;H;52;44.0
pr;a;l;0;80;;4;600;;;0;0;0;0;E;327;47.865;5.33151;Non;;;;;0;F;;;;;;;;;;;;;a;;a;2020-08;52269;0101;522690101;H;52;44.0
pr;a;l;0;86;;3;620;;;0;0;1;0;E;238;48.1072;5.13872;0;5.0;;1.0;True;0;C;1995.0;1.0;;;True;;True;;;Électrique;Radiateur;Individuel;a;n;a;2020-08;52121;0301;521210301;H;52;44.0
pr;a;l;1;38;;2;460;;;0;0;0;1;E;255;48.1095;5.14067;0;2.0;;;True;0;E;;1.0;;;;;False;;;Gaz;Radiateur;Individuel;a;n;a;2020-08;52121;0201;521210201;H;52;44.0
pr;m;l;0;85;;6;800;;;0;0;1;0;F;364;48.1072;5.13117;0;1.0;;;True;0;B;;1.0;;;False;;;;;Électrique;Radiateur;Individuel;a;n;m;2020-08;52121;0301;521210301;H;52;44.0
pr;a;l;1;27;;1;320;;;0;0;0;1;E;299;48.11255;5.14323;0;1.0;;;;0;C;;;;;;;;;;;;Individuel;a;n;a;2020-08;52121;0103;521210103;H;52;44.0
pr;a;l;2;58;;2;470;;;0;1;0;1;D;213;48.11109;5.14198;0;4.0;;1.0;True;0;B;;1.0;;;;;True;;;Gaz;;Collectif;a;n;a;2020-08;52121;0103;521210103;H;52;44.0
pr;a;l;3;66;;3;475;;;0;1;0;1;D;221;48.11157;5.13954;0;3.0;;;False;Est-Ouest;E;;1.0;;;False;;False;;;;Radiateur;Individuel;a;n;a;2020-08;52121;0103;521210103;H;52;44.0
pr;m;l;0;86;;3;600;;;0;0;0;0;0;;48.63644;4.96091;Non;;;;;0;;;;;;;;;;;;;;a;;m;2020-08;52448;0201;524480201;H;52;44.0
pr;a;l;0;36;;1;300;;;0;0;0;0;D;156;48.63679;4.95688;Non;;;;;0;E;;;;;;;;;;;;;a;;a;2020-08;52448;0201;524480201;H;52;44.0
