type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP;REG
pr;a;l;0;52;;3;729;;;0;0;0;1;D;181.0;43.72584;7.255;0;;;;;Est;E;;1.0;;;;;False;;;;;Collectif;a;n;a;2020-08;06088;1202;060881202;H;06;93.0
pr;a;l;0;52;;3;700;;;0;0;0;0;D;181;43.72563;7.25447;Oui;;;;;0;E;;;;;;;;;;;;;a;;a;2020-08;06088;1202;060881202;H;06;93.0
pr;a;l;2;64;;3;1030;;;0;1;0;1;D;224;43.72569;7.25427;0;;;1.0;True;0;E;;;;;;;True;;;Gaz;;Collectif;a;n;a;2020-08;06088;1202;060881202;H;06;93.0
pr;a;l;1;113;;4;1730;;;0;0;0;0;B;51;43.71836;7.27229;0;;;;;Sud;C;;;;;;;;;;Gaz;;Individuel, Central;a;n;a;2020-08;06088;1002;060881002;H;06;93.0
pr;a;l;0;52;;2;880;;;0;0;0;0;0;;43.71871;7.27411;0;4.0;;;;0;;;;;;;;;;;;Radiateur;;a;n;a;2020-08;06088;1002;060881002;H;06;93.0
pr;a;l;0;20;;1;500;;;0;0;0;0;0;;43.66584;7.16989;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;06027;0111;060270111;H;06;93.0
pr;a;l;1;68;;3;1118;;;0;0;0;0;NS;;43.666;7.16774;0;;;;;0;;;;;;False;;False;;;;;;a;n;a;2020-08;06027;0111;060270111;H;06;93.0
pr;a;l;3;28;;2;763;;;0;0;0;0;D;157;43.56747;7.07709;0;1.0;;;;Sud-Est;A;;;;;;;True;;;Électrique;Climatisation révérsible;;a;n;a;2020-08;06155;0108;061550108;H;06;93.0
pr;a;l;4;76;;4;1130;;;0;0;0;1;C;127;43.66569;7.16997;0;4.0;;1.0;;0;B;;;;;;;True;;;;;Individuel;a;n;a;2020-08;06027;0111;060270111;H;06;93.0
pr;a;l;0;20;;1;500;;;0;0;0;0;D;229;43.59739;7.11488;Non;;;;;0;B;;;;;;;;;;;;;a;;a;2020-08;06004;0108;060040108;H;06;93.0
pr;a;l;0;77;;4;1200;;;0;0;0;0;C;120;43.60197;7.12114;Oui;;;;;0;C;;;;;;;;;;;;;a;;a;2020-08;06004;0108;060040108;H;06;93.0
pr;a;l;3;60;;3;940;;;0;0;0;0;NS;;43.60235;7.11514;0;;;;;0;;;;;;True;;True;;;;;Individuel;a;n;a;2020-08;06004;0108;060040108;H;06;93.0
pr;a;l;0;28;;2;700;;;0;0;0;0;D;157;43.56854;7.07736;Non;;;;;0;A;;;;;;;;;;;;;a;;a;2020-08;06155;0108;061550108;H;06;93.0
pr;a;l;0;89;;4;1500;;;0;0;0;0;0;;43.56932;7.07575;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;06155;0108;061550108;H;06;93.0
pr;a;l;0;21;;1;600;;;0;0;0;0;D;216;43.56854;7.07736;Non;;;;;0;B;;;;;;;;124.0;;;;;a;;a;2020-08;06155;0108;061550108;H;06;93.0
pr;a;l;3;31;;3;590;;;0;1;0;1;D;189.21;43.57421;7.06503;0;3.0;;;;0;A;;;;;False;;False;;;Électrique;Convecteur;;a;n;a;2020-08;06155;0108;061550108;H;06;93.0
pr;a;l;0;40;;2;700;;;0;0;0;0;D;155;43.57655;7.01902;Oui;;;;;0;C;;;;;;;;;;;;;a;;a;2020-08;06030;0116;060300116;H;06;93.0
pr;a;l;0;54;;3;1000;;;0;0;0;0;D;193;43.57655;7.01902;Non;;;;;0;F;;;;;;;;;;;;;a;;a;2020-08;06030;0116;060300116;H;06;93.0
pr;a;l;0;43;;2;800;;;0;0;0;0;D;196;43.57803;7.01766;Non;;;;;0;E;;;;;;;;;;;;;a;;a;2020-08;06030;0116;060300116;H;06;93.0
pr;a;l;0;44;;2;800;;;0;0;0;0;D;156;43.57803;7.01766;Oui;;;;;0;E;;;;;;;;;;;;;a;;a;2020-08;06030;0116;060300116;H;06;93.0
pr;a;l;0;70;;3;1550;;;0;1;0;0;D;225.0;43.5783;7.02085;0;;;;;Ouest;B;;;;;;;;;;;;;a;n;a;2020-08;06030;0116;060300116;H;06;93.0
pr;a;l;3;60;;3;940;;;0;0;1;0;B;55;43.60228;7.11557;0;4.0;;2.0;False;0;A;2018.0;2.0;1.0;;;;True;;;Électrique;Radiateur;Individuel;a;n;a;2020-08;06004;0108;060040108;H;06;93.0
pr;a;l;6;77;;4;1290;;;0;0;0;1;C;120;43.60197;7.12114;0;7.0;;1.0;;0;C;;;;;;;True;;;;;Collectif;a;n;a;2020-08;06004;0108;060040108;H;06;93.0
pr;a;l;1;42;;2;770;;;0;1;1;0;A;39.0;43.60226;7.11555;0;4.0;;2.0;False;Est;A;2018.0;;;;;7.0;True;;;Électrique;Radiateur;Individuel;a;n;a;2020-08;06004;0108;060040108;H;06;93.0
pr;a;l;1;60;;3;949;;;0;0;1;0;A;42;43.60271;7.11523;0;4.0;;2.0;False;Ouest;A;2018.0;2.0;1.0;;;;True;;;Électrique;Radiateur;Individuel;a;n;a;2020-08;06004;0108;060040108;H;06;93.0
pr;a;l;0;55;;2;1100;;;0;0;0;0;G;451;43.67514;7.18441;Non;;;;;0;G;;;;;;;;;;;;;a;;a;2020-08;06123;0111;061230111;H;06;93.0
pr;a;l;1;69;;3;995;;;0;0;0;0;0;;43.6776;7.18443;0;;;1.0;False;Sud;;;;;;False;;True;;;Électrique;;Individuel;a;n;a;2020-08;06123;0111;061230111;H;06;93.0
pr;a;l;1;50;;3;790;;;0;0;1;0;0;;43.71489;7.28076;0;;;;False;0;;;1.0;;;;;;;;;;Individuel;a;n;a;2020-08;06088;0602;060880602;H;06;93.0
pr;a;l;0;58;;3;680;;;0;0;0;1;G;469;43.83405;7.35616;0;1.0;;;;0;D;;;;;;;;;;;;Individuel;a;n;a;2020-08;06057;0000;060570000;Z;06;93.0
pr;a;l;0;50;;3;700;;;0;0;0;0;0;;43.71526;7.28061;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;06088;0602;060880602;H;06;93.0
pr;a;l;0;118;;3;1300;;;0;0;0;0;C;118;43.72568;7.27389;Non;;;;;0;D;;;;;;;;;;;;;a;;a;2020-08;06088;1004;060881004;H;06;93.0
pr;a;l;0;33;;2;800;;;0;0;0;0;E;273;43.71814;7.27501;Oui;;;;;0;E;;;;;;;;;;;;;a;;a;2020-08;06088;1002;060881002;H;06;93.0
pr;a;l;0;113;;4;1700;;;0;0;0;0;B;51;43.71842;7.2721;Non;;;;;0;C;;;;;;;;;;;;;a;;a;2020-08;06088;1002;060881002;H;06;93.0
pr;a;l;0;67;;3;1300;;;0;0;1;0;D;152.0;43.71659;7.26557;0;3.0;;;;Sud;B;;1.0;1.0;;True;;True;;;Électrique;;Individuel;a;n;a;2020-08;06088;1002;060881002;H;06;93.0
