idannonce;type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;duree_int;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS_x;TYP_IRIS_y;GRD_QUART;UU2010;REG;DEP
century-21-202_574_29399;pr;a;l;2;20;;1;370;;;0;0;1;0;D;183;43.1468;2.32269;0;3.0;;0.0;;0;A;;1.0;0.0;;False;;False;;;Électrique;Convecteur;Individuel;a;n;;a;2025-12;11201;0000;112010000;Z;Z;1120100;11000;76;11
guy-hoquet-immo-facile-7428361;pr;a;l;2;46;;3;500;;;0;0;1;0;NS;;43.26908;2.72012;0;3.0;;;;Nord;VI;;1.0;;;;;False;;;Électrique;Radiateur;Individuel;a;n;;a;2025-12;11172;0000;111720000;Z;Z;1117200;00154;76;11
ag110849-502630316;pr;m;l;0;67;;3;635;;;0;0;1;0;C;140;43.35083;1.91867;0;;;;;0;D;;;;;;;;;;;;;a;n;;m;2025-12;11382;0000;113820000;Z;Z;1138200;11000;76;11
citya-immobilier-53-GES40130001-512;pr;m;l;0;103;350.0;4;820;;;0;0;1;1;C;131;43.23969;2.22945;0;2.0;;0.0;False;0;A;;;0.0;;;;;;;;;;a;n;;m;2025-12;11437;0000;114370000;Z;Z;1143700;11000;76;11
adapt-immo-1101526004;pr;m;l;0;106;;4;1050;;;0;0;0;1;C;144;43.20384;2.43973;0;2.0;;;False;0;A;;2.0;1.0;;;;;;;;;Individuel;a;n;;m;2025-12;11397;0102;113970102;H;H;1139701;11204;76;11
hektor-agenceepi-30399;pr;a;l;2;52;;3;580;;;0;1;0;1;D;174;43.216;2.40967;0;3.0;;1.0;;0;A;2005.0;1.0;;;;;False;;;Électrique;Radiateur;Individuel;a;n;;a;2025-12;11037;0000;110370000;Z;Z;1103700;11501;76;11
ifsp6a-5091109;pr;a;l;1;46;;3;730;;;0;0;1;0;C;170;43.12446;2.9937;0;2.0;;;;0;A;;1.0;;;False;;False;;;Électrique;Radiateur;Individuel;a;n;;a;2025-12;11024;0000;110240000;Z;Z;1102400;11000;76;11
adapt-immo-1101526096;pr;m;l;0;56;14.0;3;650;;;0;0;1;0;C;165;43.21189;2.44548;0;;;1.0;False;Nord-Ouest;A;2003.0;1.0;1.0;;;;;;;Électrique;;;a;n;;m;2025-12;11397;0101;113970101;H;H;1139701;11204;76;11
immo-facile-45361935;pr;a;l;0;80;;3;530;;;0;1;1;0;F;426;42.99755;2.81217;0;;;;False;0;D;;2.0;;;;;False;;;Électrique;Radiateur;Individuel;a;n;;a;2025-12;11124;0000;111240000;Z;Z;1112400;11000;76;11
ladresse-1-adresse-14229228;pr;m;l;0;68;;2;766;;;0;0;0;0;C;95;43.05963;2.21943;0;;;;;0;C;;;;;;;;;;;;;a;n;;m;2025-12;11206;0102;112060102;H;H;1120601;11301;76;11
hektor-bacimmobilierlimoux-13322;pr;a;l;0;44;;3;460;;;0;0;1;0;D;203;43.05434;2.21314;0;;;;;0;B;;;;;;;;;;;;;a;n;;a;2025-12;11206;0103;112060103;H;H;1120601;11301;76;11
hektor-bacimmobilierlimoux-13329;pr;a;l;1;117;;5;796;;;0;0;0;0;C;154;43.0542;2.2165;0;;;;True;0;D;1948.0;;;;;;False;;;;;Individuel;a;n;;a;2025-12;11206;0101;112060101;H;H;1120601;11301;76;11
ladresse-1-adresse-10072504;pr;a;l;1;79;;3;450;;;0;0;0;0;C;;43.05119;2.22007;0;2.0;;;;0;VI;;;;;;;;;;;;;a;n;;a;2025-12;11206;0101;112060101;H;H;1120601;11301;76;11
century-21-202_3544_5247;pr;a;l;0;96;;4;600;;;0;0;0;1;D;198;43.05443;2.21475;0;4.0;;0.0;;0;B;;1.0;0.0;;False;;False;;;;;Individuel;a;n;;a;2025-12;11206;0101;112060101;H;H;1120601;11301;76;11
ladresse-1-adresse-14232525;pr;m;l;0;68;;4;720;;;0;0;0;0;D;227;43.05505;2.21098;0;;;;;0;D;;;;;;;;;;;;;a;n;;m;2025-12;11206;0103;112060103;H;H;1120601;11301;76;11
hektor-bacimmobilierlimoux-13337;pr;a;l;2;40;;2;460;;;0;1;0;1;C;130;43.04721;2.23823;0;;;1.0;True;0;A;;1.0;;;;;;;;;;;a;n;;a;2025-12;11206;0104;112060104;H;H;1120601;11301;76;11
ifsp6a-5030602;pr;a;l;1;21;;1;340;;;0;0;1;0;NS;;43.1813;3.0109;0;2.0;;;;0;VI;1970.0;1.0;;;False;;False;;;Électrique;Radiateur;Individuel;a;n;;a;2025-12;11262;0103;112620103;H;H;1126201;11502;76;11
iad-france-1963471;pr;a;l;1;44;;2;530;;;0;0;0;0;C;154;43.18433;3.00029;0;4.0;;;False;0;A;1901.0;;;;False;;True;;;Électrique;Radiateur;Individuel;m;n;;a;2025-12;11262;0101;112620101;H;H;1126201;11502;76;11
ladresse-1-adresse-14223078;pr;m;l;0;104;;4;925;;;0;0;1;0;D;146;43.184;2.98376;0;2.0;;;;0;D;1970.0;2.0;;;;;;;;Gaz;Radiateur;Individuel;a;n;8.0;m;2025-12;11262;0504;112620504;H;H;1126201;11502;76;11
century-21-202_2879_61354;pr;a;l;3;38;;2;479;;;0;0;0;1;B;45;43.18373;2.98721;0;;;1.0;;0;B;;;0.0;;False;;False;;;;;;a;n;8.0;a;2025-12;11262;0504;112620504;H;H;1126201;11502;76;11
netty-company51104sgd-appt-3820;pr;a;l;2;64;;3;570;;;0;1;1;0;E;237;43.18068;2.99458;0;3.0;;;True;0;E;;;;;;;False;;;Gaz;;Individuel;a;n;;a;2025-12;11262;0201;112620201;H;H;1126201;11502;76;11
iad-france-1963419;pr;a;l;2;71;;3;820;;;0;0;0;0;C;153;43.18433;3.00029;0;4.0;;;False;0;A;1901.0;;;;False;;True;;;Électrique;Radiateur;Individuel;m;n;;a;2025-12;11262;0101;112620101;H;H;1126201;11502;76;11
ifsp6a-5083308;pr;a;l;-2;50;50.0;3;830;;;0;1;0;1;C;148;43.16409;2.97323;0;5.0;;1.0;;0;B;;1.0;1.0;;False;;False;;;;Pompe à chaleur;Individuel;a;n;;a;2025-12;11262;0206;112620206;H;H;1126201;11502;76;11
ladresse-1-adresse-11037732;pr;a;l;1;83;;4;645;;;0;0;1;0;C;125;43.18834;3.00386;0;3.0;;;;0;A;;1.0;;;;;False;;;Électrique;;Individuel;a;n;;a;2025-12;11262;0301;112620301;H;H;1126201;11502;76;11
netty-company51682yrk-appt-22064;pr;a;l;1;72;;3;765;;;0;1;0;1;C;149;43.17742;3.02894;0;;;;True;0;C;;1.0;;;;;;;;Électrique;;Individuel;a;n;;a;2025-12;11262;0403;112620403;H;H;1126201;11502;76;11
netty-company51682yrk-appt-2787;pr;a;l;1;59;;3;720;;;0;0;1;0;B;104;43.18426;3.00268;0;3.0;;2.0;False;0;A;;;1.0;;True;;False;;;;;Individuel;a;n;8.0;a;2025-12;11262;0301;112620301;H;H;1126201;11502;76;11
netty-company51682yrk-appt-22105;pr;a;l;2;60;;3;660;;;0;0;1;0;B;70;43.18397;3.00288;0;3.0;;2.0;False;0;A;;1.0;1.0;;;;False;;;;;Individuel;a;n;;a;2025-12;11262;0301;112620301;H;H;1126201;11502;76;11
ag911713-501351908;pr;a;l;3;72;;2;785;;;0;0;1;0;C;94;43.18394;3.0021;0;4.0;;;False;0;A;;;;;;;True;;;Électrique;;Individuel;a;n;;a;2025-12;11262;0301;112620301;H;H;1126201;11502;76;11
netty-company51682yrk-appt-19193;pr;a;l;1;37;;2;530;;;0;0;1;0;B;86;43.16503;3.0419;0;3.0;;1.0;False;Nord;A;2013.0;1.0;;;True;;False;;;;;Individuel;a;n;;a;2025-12;11262;0601;112620601;D;H;1126201;11502;76;11
hektor-icheleneluga11-1759;pr;m;l;0;61;;3;700;;;0;0;1;0;D;221;43.18281;3.00431;0;5.0;;;;0;B;;;1.0;;;;;;;;;Individuel;a;n;;m;2025-12;11262;0102;112620102;H;H;1126201;11502;76;11
netty-company51682yrk-appt-22206;pr;a;l;2;58;;3;775;;;0;1;0;1;D;215;43.187;3.02371;0;3.0;;;;0;D;1975.0;;1.0;;;4.0;False;;;Gaz;;Individuel;a;n;;a;2025-12;11262;0402;112620402;H;H;1126201;11502;76;11
netty-company51682yrk-appt-22094;pr;a;l;0;57;;3;730;;;0;0;1;0;C;142;43.15602;3.0087;0;4.0;;;False;0;C;2019.0;;1.0;;;;True;;;;;;a;n;;a;2025-12;11262;0601;112620601;D;H;1126201;11502;76;11
netty-company51682yrk-appt-20367;pr;a;l;2;60;;3;715;;;0;0;1;0;C;141;43.16443;3.04185;0;3.0;;;False;Sud;C;2013.0;1.0;;;;;True;;;Gaz;;Collectif;a;n;;a;2025-12;11262;0601;112620601;D;H;1126201;11502;76;11
netty-company51682yrk-appt-20005;pr;a;l;2;66;;3;705;;;0;1;0;1;C;118;43.16502;3.04148;0;;;2.0;False;0;A;;1.0;;;;9.0;False;;;;;Individuel;a;n;;a;2025-12;11262;0601;112620601;D;H;1126201;11502;76;11
citya-immobilier-53-GES39970003-512;pr;a;l;2;109;;5;657;;;0;0;1;1;C;132;43.2116;2.3524;0;4.0;;0.0;;0;A;;;0.0;;;;False;;;Électrique;Convecteur;Individuel;a;n;;a;2025-12;11069;0103;110690103;H;H;1106901;11501;76;11
ifsp6a-5085903;pr;a;l;3;22;;1;560;;;0;1;0;0;D;268;43.21184;2.3512;0;4.0;;;;0;B;;;;;;;False;;;;;Individuel;a;n;;a;2025-12;11069;0103;110690103;H;H;1106901;11501;76;11
immo-facile-59584016;pr;a;l;0;60;;3;760;;;0;0;0;1;D;197;43.21247;2.33779;0;;;1.0;True;Nord-Sud;D;;1.0;;;;;False;;;Gaz;;Collectif;a;n;;a;2025-12;11069;0903;110690903;H;H;1106901;11501;76;11
laforet-immo-facile-52413056;pr;a;l;1;46;;2;560;;;0;0;0;0;NS;;43.19923;2.31354;0;3.0;;;;0;VI;;;;;;;;;;;;;a;n;;a;2025-12;11069;0501;110690501;D;H;1106901;11501;76;11
hektor-bac-carcassonne-13304;pr;a;l;0;68;;3;690;;;0;0;0;1;D;185;43.21304;2.34911;0;;;;;0;A;;1.0;;;;;;;;Électrique;Radiateur;Individuel;a;n;;a;2025-12;11069;0103;110690103;H;H;1106901;11501;76;11
century-21-202_574_29406;pr;a;l;0;28;;1;373;;;0;0;0;1;E;261;43.21138;2.35023;0;4.0;;0.0;;0;B;;1.0;0.0;;False;;False;;;Électrique;Radiateur;Individuel;a;n;;a;2025-12;11069;0103;110690103;H;H;1106901;11501;76;11
citya-immobilier-53-GES39520001-512;pr;a;l;0;58;;2;750;;;0;0;1;0;C;125;43.21115;2.35187;0;;;0.0;;0;A;;;1.0;;;;False;;;Électrique;;Individuel;a;n;;a;2025-12;11069;0103;110690103;H;H;1106901;11501;76;11
citya-immobilier-53-GES40170002-512;pr;a;l;0;20;;1;400;;;0;0;1;0;D;279;43.21141;2.34416;0;;;0.0;;0;B;;;0.0;;;;False;;;Électrique;Convecteur;Individuel;a;n;;a;2025-12;11069;0903;110690903;H;H;1106901;11501;76;11
immo-facile-59516650;pr;m;l;0;153;465.0;4;950;;;0;0;1;0;D;222;43.22809;2.36265;0;;;;;0;B;2000.0;1.0;;;;;;;;Électrique;;Individuel;a;n;;m;2025-12;11069;0404;110690404;H;H;1106901;11501;76;11
century-21-202_574_29401;pr;m;l;0;91;194.0;6;900;;;0;0;0;1;C;151;43.22394;2.35447;0;;;1.0;;0;A;;2.0;0.0;;;;;;;Gaz;;Central;a;n;;m;2025-12;11069;0404;110690404;H;H;1106901;11501;76;11
century-21-202_574_29411;pr;m;l;0;92;291.0;5;1030;;;0;0;1;1;D;163;43.22667;2.35513;0;;;0.0;;0;D;;2.0;0.0;;;;;;;Gaz;;Individuel, Central;a;n;;m;2025-12;11069;0403;110690403;H;H;1106901;11501;76;11
hektor-odeon-1688;pr;a;l;2;51;;2;490;;;0;0;0;0;D;245;43.21408;2.35541;0;;;;;0;D;1948.0;;;;;;False;;;Électrique;Radiateur;Individuel;a;n;;a;2025-12;11069;0101;110690101;H;H;1106901;11501;76;11
hektor-agenceepi-30727;pr;a;l;3;24;;1;400;;;0;0;1;0;C;203;43.21521;2.35663;0;4.0;;;;0;A;1948.0;1.0;;;;;;;;Électrique;Radiateur;Individuel;a;n;;a;2025-12;11069;0101;110690101;H;H;1106901;11501;76;11
century-21-202_574_29398;pr;a;l;2;43;;2;430;;;0;0;1;0;D;182;43.20008;2.37404;0;4.0;;0.0;;0;A;;1.0;0.0;;False;;False;;;Électrique;Radiateur;Individuel;a;n;;a;2025-12;11069;0703;110690703;H;H;1106901;11501;76;11
nestenn-1-99933330554;pr;a;l;4;88;;3;759;;;0;0;1;0;C;124;43.22173;2.34864;0;5.0;;1.0;True;Sud-Ouest;C;1980.0;1.0;;;False;;True;;;Gaz;Radiateur;Individuel;a;n;;a;2025-12;11069;0402;110690402;H;H;1106901;11501;76;11
century-21-202_574_29405;pr;m;l;0;129;455.0;4;850;;;0;0;0;1;D;172;43.20928;2.34476;0;;;0.0;;0;D;;1.0;0.0;;;;;;;Gaz;;Central;a;n;;m;2025-12;11069;0201;110690201;H;H;1106901;11501;76;11
hektor-agenceepi-28106;pr;a;l;2;42;;2;445;;;0;0;1;0;E;316;43.21383;2.34891;0;4.0;;;False;0;B;;1.0;;;;;False;;;Gaz;;Individuel;a;n;;a;2025-12;11069;0102;110690102;H;H;1106901;11501;76;11
century-21-202_574_29403;pr;a;l;1;71;;3;631;;;0;0;0;1;D;215;43.21527;2.35137;0;;;1.0;;0;B;;1.0;0.0;;False;;False;;;Électrique;Radiateur;Individuel;a;n;;a;2025-12;11069;0102;110690102;H;H;1106901;11501;76;11
ladresse-1-adresse-11489703;pr;m;l;0;80;309.0;4;780;;;0;0;1;0;D;206;43.22541;2.34157;0;2.0;;;;0;D;1970.0;2.0;1.0;;;;;;;Gaz;Radiateur;Individuel;a;n;;m;2025-12;11069;0401;110690401;H;H;1106901;11501;76;11
ladresse-1-adresse-14224383;pr;a;l;4;110;;4;990;;;0;0;1;0;B;78;43.2134;2.35756;0;5.0;;;;Est-Ouest;B;1990.0;2.0;1.0;;;;True;;;Gaz;Radiateur;Individuel;a;n;;a;2025-12;11069;0202;110690202;H;H;1106901;11501;76;11
hektor-icheleneluga11-1681;pr;a;l;0;38;;2;525;;;0;0;1;0;D;207;43.19353;2.93141;0;3.0;;;False;Nord-Est;A;2009.0;1.0;1.0;;;;False;;;Électrique;Radiateur;Individuel;a;n;;a;2025-12;11255;0000;112550000;Z;Z;1125500;11000;76;11
hektor-untourdeclef-1345;pr;m;l;0;90;;4;933;;;0;0;0;0;D;211;43.31626;1.95008;0;1.0;;;;0;C;;;;;;;;;;Gaz;;Individuel;a;n;;m;2025-12;11076;0105;110760105;H;H;1107601;11302;76;11
ladresse-1-adresse-9907557;pr;a;l;0;57;;2;390;;;0;0;1;0;C;135;43.31829;1.95642;0;2.0;;;;0;A;;1.0;;;;;False;;;Électrique;;Individuel;a;n;;a;2025-12;11076;0104;110760104;H;H;1107601;11302;76;11
ag110849-502651685;pr;a;l;0;41;;2;490;;;0;0;0;1;C;152;43.3178;1.95433;0;;;;;0;A;;;;;;;;;;;;;a;n;;a;2025-12;11076;0104;110760104;H;H;1107601;11302;76;11
hektor-agencelannes-2085;pr;a;l;1;62;;2;390;;;0;0;0;1;C;127;43.3192;1.95335;0;3.0;;;False;0;A;1948.0;1.0;;;;;False;;;Électrique;;Individuel;a;n;;a;2025-12;11076;0104;110760104;H;H;1107601;11302;76;11
ladresse-1-adresse-10953908;pr;a;l;2;55;;3;565;;;0;0;0;1;C;172;43.3183;1.95488;0;4.0;;;True;Nord-Est;A;;1.0;;;;;True;;;Électrique;Radiateur;Individuel;a;n;;a;2025-12;11076;0104;110760104;H;H;1107601;11302;76;11
hektor-untourdeclef-914;pr;a;l;2;76;;3;575;;;0;1;1;0;D;203;43.32192;1.95407;0;3.0;;;False;0;E;;1.0;;;;6.0;False;;;;Radiateur;Individuel;a;n;;a;2025-12;11076;0102;110760102;H;H;1107601;11302;76;11
ag752345-502700573;pr;a;l;0;30;;2;347;;;0;0;0;0;C;122;43.31478;1.96539;0;;;1.0;;Nord;A;;;;;True;;True;;;Électrique;;Individuel;m;n;;a;2025-12;11076;0102;110760102;H;H;1107601;11302;76;11
hektor-agencelannes-2091;pr;a;l;2;89;;3;650;;;0;0;1;0;D;234;43.3192;1.95335;0;4.0;;;True;0;D;;;;;;;;;;Gaz;Radiateur;Individuel;a;n;;a;2025-12;11076;0104;110760104;H;H;1107601;11302;76;11
ag110849-500306510;pr;a;l;0;65;;3;530;;;0;0;0;0;C;148;43.31997;1.95401;0;;;;;0;A;;;;;;;;;;;;;a;n;;a;2025-12;11076;0104;110760104;H;H;1107601;11302;76;11
hektor-anaisimmobilier-2267;pr;a;l;3;27;;2;450;;;0;1;1;0;C;152;43.10452;3.09549;0;4.0;;1.0;False;Sud-Ouest;A;1981.0;1.0;;;;4.0;False;;;;;Individuel;a;n;;a;2025-12;11170;0000;111700000;Z;Z;1117000;11110;76;11
hektor-agence270-16088;pr;m;l;0;96;;4;944;;;0;0;0;1;C;156;43.20069;2.75321;0;3.0;;;;0;A;;1.0;;;;;;;;Électrique;Radiateur;Individuel;a;n;;m;2025-12;11203;0103;112030103;H;A;1120301;11206;76;11
ladresse-1-adresse-14224488;pr;m;l;0;67;20.0;3;820;;;0;0;1;0;C;133;43.2004;2.74888;0;2.0;;;;0;A;2002.0;2.0;1.0;;;;;;;;Pompe à chaleur;Individuel;a;n;;m;2025-12;11203;0106;112030106;H;A;1120301;11206;76;11
netty-company51682yrk-appt-3235;pr;a;l;1;52;;3;537;;;0;0;0;1;D;235;43.20191;2.75605;0;;;;False;Sud;B;;1.0;;;;;False;;;;;Individuel;a;n;;a;2025-12;11203;0103;112030103;H;A;1120301;11206;76;11
immo-facile-59630081;pr;m;l;0;97;;4;1290;;;0;0;0;1;C;126;43.02712;2.98655;0;;;;;0;A;1989.0;1.0;;;;;;;;;Pompe à chaleur;Individuel;a;n;;m;2025-12;11379;0101;113790101;H;H;1137901;11201;76;11
netty-company51682yrk-appt-6855;pr;a;l;1;80;;3;590;;;0;0;1;0;C;177;43.03104;2.97707;0;3.0;;;;Nord;A;;1.0;;;;;;;;;;Individuel;a;n;;a;2025-12;11379;0102;113790102;H;H;1137901;11201;76;11
century-21-202_3176_5441;pr;a;l;3;41;;2;560;;;0;0;1;1;A;43;43.1817;2.98563;0;4.0;;1.0;;0;A;;1.0;1.0;;False;;True;;;Électrique;Radiateur;Individuel;a;n;14.0;a;2025-11;11262;0504;112620504;H;H;1126201;11502;76;11
immo-facile-45361750;pr;a;l;1;64;;3;690;;;0;0;0;1;NS;;43.02044;2.97916;0;3.0;;1.0;True;0;VI;2020.0;1.0;1.0;;;;False;;;Électrique;;Individuel;a;n;7.0;a;2025-11;11379;0101;113790101;H;H;1137901;11201;76;11
immo-facile-45361823;pr;m;l;0;52;;3;720;;;0;0;1;0;NS;210;43.02801;2.98601;0;;;;False;0;B;;1.0;1.0;;;;;;;Électrique;Radiateur;Individuel;a;n;;m;2025-11;11379;0101;113790101;H;H;1137901;11201;76;11
ladresse-1-adresse-12695369;pr;a;l;1;38;;2;630;;;0;0;1;0;B;58;43.18864;2.98978;0;3.0;;1.0;;0;B;;;1.0;;;;True;;;;;Individuel;a;n;14.0;a;2025-11;11262;0505;112620505;H;H;1126201;11502;76;11
ladresse-1-adresse-13077850;pr;a;l;1;21;;1;435;;;0;0;0;1;D;206;43.18983;3.01671;0;2.0;;1.0;;0;B;;;;;;;;;;Électrique;;Individuel;a;n;;a;2025-11;11262;0305;112620305;H;H;1126201;11502;76;11
ifsp6a-5066535;pr;a;l;0;29;;1;340;;;0;0;0;0;E;9;43.18103;3.00992;0;2.0;;;;0;B;;;;;False;;False;;;;;Individuel;a;n;6.0;a;2025-11;11262;0103;112620103;H;H;1126201;11502;76;11
ladresse-1-adresse-14149643;pr;a;l;0;114;;4;1150;;;0;0;1;1;C;120;43.18267;3.00879;0;3.0;;;False;Sud-Est;A;;2.0;1.0;;False;;False;;;Électrique;Radiateur;Individuel;a;n;21.0;a;2025-11;11262;0103;112620103;H;H;1126201;11502;76;11
