type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP;REG
pr;a;l;1;11;;1;380;;;0;1;1;0;VI;;48.12165;-1.71305;0;3.0;;;True;Sud;;;1.0;;;;;;;;;;Collectif;a;n;a;2020-08;35238;1006;352381006;H;35;53.0
pr;a;l;0;85;;6;300;;;0;0;0;0;A;;48.12346;-1.70495;Non;;;;;0;A;;;;;;;;;;;;;a;;a;2020-08;35238;1005;352381005;H;35;53.0
pr;a;l;0;91;;5;400;;;0;0;0;0;C;;48.12156;-1.7096;Non;;;;;0;B;;;;;;;;;;;;;a;;a;2020-08;35238;1006;352381006;H;35;53.0
pr;a;l;1;10;;1;415;;;0;0;0;0;0;;48.1233;-1.70584;0;0.0;;;;0;;1960.0;;;;;;False;;;;;;a;n;a;2020-08;35238;1005;352381005;H;35;53.0
pr;a;l;0;74;;4;800;;;0;0;0;0;B;60;48.14846;-1.65427;Non;;;;;0;C;;;;;;;;;;;;;a;;a;2020-08;35278;0101;352780101;H;35;53.0
pr;a;l;0;82;;4;500;;;0;0;0;0;B;;48.12803;-1.70256;Non;;;;;0;B;;;;;;;;;;;;;a;;a;2020-08;35238;1007;352381007;H;35;53.0
pr;a;l;5;60;;3;682;;;0;1;0;1;B;58.9;48.13419;-1.70098;0;0.0;;;;0;D;2016.0;;;;;;False;;;;;Collectif;a;n;a;2020-08;35238;1007;352381007;H;35;53.0
pr;m;l;0;77;;4;900;;;0;0;0;0;E;296;48.09061;-1.61541;Non;;;;;0;F;;;;;;;;;;;;;a;;m;2020-08;35055;0101;350550101;H;35;53.0
pr;m;l;0;34;;2;400;;;0;0;0;0;E;243;47.72705;-2.08722;Non;;;;;0;B;;;;;;;;;;;;;a;;m;2020-08;35013;0000;350130000;Z;35;53.0
pr;a;l;0;18;;1;600;;;0;0;0;0;0;;48.1156;-1.71694;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;35238;0307;352380307;D;35;53.0
pr;a;l;0;71;;2;700;;;0;0;0;0;C;145;48.11043;-1.66374;Non;;;;;0;D;;;;;;;;;;;;;a;;a;2020-08;35238;0205;352380205;H;35;53.0
pr;a;l;0;21;;1;440;;;0;0;1;0;F;406;48.11154;-1.66496;0;0.0;;;;0;D;1987.0;;;;;;False;;;Électrique;Convecteur;Individuel;a;n;a;2020-08;35238;0205;352380205;H;35;53.0
pr;a;l;4;126;;6;1300;;;0;0;0;2;E;251;48.11311;-1.66247;0;;;;;0;C;;;;;False;;True;;;Électrique;Convecteur;;a;n;a;2020-08;35238;0205;352380205;H;35;53.0
pr;a;l;0;42;;2;600;;;0;0;0;0;F;400;48.11213;-1.6662;Non;;;;;0;G;;;;;;;;;;;;;a;;a;2020-08;35238;0204;352380204;H;35;53.0
pr;a;l;0;35;;2;300;;;0;0;0;0;F;394;48.02137;-2.17152;Non;;;;;0;D;;;;;;;;0.0;;;;;a;;a;2020-08;35211;0000;352110000;Z;35;53.0
pr;a;l;0;16;;1;530;;;0;0;1;0;F;419.0;48.11097;-1.70117;0;;;;;0;D;;1.0;;;;;;;;Électrique;;Individuel;a;n;a;2020-08;35238;0305;352380305;H;35;53.0
pr;a;l;0;70;;3;800;;;0;0;0;0;A;46;48.10717;-1.70344;Non;;;;;0;B;;;;;;;;;;;;;a;;a;2020-08;35238;0305;352380305;H;35;53.0
pr;m;l;0;63;;3;700;;;0;0;0;0;B;54;48.17665;-1.93229;Non;;;;;0;C;;;;;;;;;;;;;a;;m;2020-08;35023;0000;350230000;Z;35;53.0
pr;m;l;0;115;;7;1200;;;0;0;0;0;C;121;48.02613;-1.72873;Non;;;;;0;D;;;;;;;;;;;;;a;;m;2020-08;35047;0106;350470106;H;35;53.0
pr;a;l;2;13;;1;420;;;0;0;1;0;F;390.0;48.11775;-1.67648;0;2.0;;;;0;C;;;;;False;;False;;;Électrique;;Individuel;a;n;a;2020-08;35238;0203;352380203;H;35;53.0
pr;a;l;0;29;;1;340;;;0;0;1;0;B;59.0;48.64206;-1.99086;0;;;1.0;;0;C;2013.0;1.0;;;True;;True;;;Gaz;Radiateur;Individuel;a;n;a;2020-08;35288;0201;352880201;H;35;53.0
pr;a;l;0;64;;4;720;;;0;0;1;0;D;227;48.09535;-1.66951;0;4.0;;;True;Nord-Sud;E;;1.0;;;;;False;;;Gaz;Radiateur;Individuel;a;n;a;2020-08;35238;0804;352380804;H;35;53.0
pr;a;l;2;10;;1;395;;;0;0;1;0;VI;;48.11544;-1.67849;0;;;;True;0;A;;;;;False;;False;;;Électrique;;Individuel;a;n;a;2020-08;35238;0102;352380102;H;35;53.0
pr;a;l;2;26;;1;440;;;0;0;1;0;E;329.0;48.11249;-1.67624;0;2.0;;;;0;C;;;;;True;;False;;;Électrique;;Individuel;a;n;a;2020-08;35238;0102;352380102;H;35;53.0
pr;a;l;0;38;;2;850;;;0;0;0;1;E;273.0;48.10894;-1.67869;0;;;;;Sud-Ouest;B;;1.0;;;;;False;;;Électrique;;Individuel;a;n;a;2020-08;35238;0104;352380104;H;35;53.0
pr;a;l;1;61;;2;750;;;0;1;1;0;C;136;48.08728;-1.61845;0;1.0;;0.0;;Sud-Ouest;D;;;0.0;;;;False;;;Gaz;Radiateur;Individuel;a;n;a;2020-08;35055;0103;350550103;H;35;53.0
pr;a;l;0;18;;1;346;;;0;0;1;0;F;374.0;48.02377;-1.75932;0;;;1.0;;0;C;;;;;False;;False;;;Électrique;;Individuel;a;n;a;2020-08;35047;0104;350470104;H;35;53.0
pr;m;l;0;80;639.0;4;600;;;0;0;1;0;E;312;48.36957;-1.44226;0;;;;;0;B;;;;;;;;;;Électrique;Radiateur;Individuel;a;n;m;2020-08;35075;0000;350750000;Z;35;53.0
pr;a;l;1;22;;1;485;;;0;0;0;1;A;;48.14587;-1.6258;0;4.0;;;;sud-ouest;A;;;;;True;;True;;;Électrique;;Individuel;a;n;a;2020-08;35238;0510;352380510;D;35;53.0
pr;m;l;0;105;;5;1030;;;0;0;1;1;B;76.0;48.67785;-1.98301;0;;;1.0;;0;A;;;;;False;;;;;;;Individuel;a;n;m;2020-08;35288;0108;352880108;H;35;53.0
pr;a;l;0;57;;3;730;;;0;0;0;1;VI;;48.09942;-1.68286;0;2.0;;;;Sud;VI;1993.0;1.0;;;;;False;;;Électrique;;Individuel;a;n;a;2020-08;35238;0807;352380807;H;35;53.0
pr;a;l;0;63;;3;584;;;0;0;0;0;0;;48.63212;-1.9929;0;0.0;;;;0;;;;;;;;False;;;;;;a;n;a;2020-08;35288;0210;352880210;H;35;53.0
pr;a;l;0;72;;4;1037;;;0;0;0;1;D;178;48.08295;-1.69512;0;4.0;;;True;Sud-Ouest;E;1958.0;1.0;;;False;;False;;;Gaz;Radiateur;Individuel;a;n;a;2020-08;35238;1204;352381204;H;35;53.0
pr;a;l;1;63;;3;675;;;0;0;0;1;B;67.1;48.03398;-1.71228;0;3.0;;1.0;True;0;C;;;;;False;;True;;;Gaz;;Individuel;a;n;a;2020-08;35066;0102;350660102;H;35;53.0
pr;a;l;2;107;;4;1400;;;0;0;0;1;D;208;48.11316;-1.68451;0;3.0;;;;0;E;;;;;True;;False;;;Gaz;;Individuel;a;n;a;2020-08;35238;0108;352380108;H;35;53.0
pr;a;l;2;25;;2;625;;;0;0;1;0;E;246.0;48.11574;-1.67914;0;3.0;;;;0;C;;;;;;;;;;;;Individuel;a;n;a;2020-08;35238;0109;352380109;H;35;53.0
pr;a;l;1;43;;2;276;;;0;0;1;0;0;;48.10227;-1.06114;0;2.0;;;;0;;;;;;;;False;;;Électrique;Convecteur;Individuel;a;n;a;2020-08;35038;0000;350380000;Z;35;53.0
pr;a;l;0;48;;3;580;;;0;0;0;0;E;276;48.59418;-1.59787;0;1.0;;;;0;C;;;;;;;;;;;;;a;n;a;2020-08;35247;0000;352470000;Z;35;53.0
pr;a;l;0;34;10.0;2;300;;;0;0;1;0;D;229;48.59507;-1.6148;0;1.0;;1.0;True;0;C;;1.0;1.0;;False;;False;;;Électrique;;Individuel;a;n;a;2020-08;35247;0000;352470000;Z;35;53.0
pr;a;l;0;21;;1;420;;;0;0;1;0;F;354.0;48.12298;-1.66519;0;2.0;;1.0;;0;C;;;;;True;;False;;;Électrique;;Individuel;a;n;a;2020-08;35238;0202;352380202;H;35;53.0
pr;a;l;8;43;;2;550;;;0;0;0;1;A;49.4;48.13798;-1.66262;0;8.0;;;True;Ouest;C;;;;;False;;True;;;Gaz;;Individuel;a;n;a;2020-08;35238;0508;352380508;H;35;53.0
pr;a;l;2;64;;3;705;;;0;1;0;0;B;64;48.1393;-1.65825;0;;;;False;0;C;;;;False;False;5.0;True;;;Gaz;;Individuel;a;n;a;2020-08;35238;0508;352380508;H;35;53.0
pr;a;l;3;93;;5;405;;;0;0;2;0;D;196;48.11692;-1.70607;0;4.0;;0.0;;0;B;1974.0;;0.0;;True;;False;;;Gaz;Sol;Collectif;a;n;a;2020-08;35238;1002;352381002;H;35;53.0
pr;a;l;0;132;;5;1200;;;0;0;0;0;C;125;48.11734;-1.70752;Non;;;;;0;D;;;;;;;;;;;;;a;;a;2020-08;35238;1002;352381002;H;35;53.0
pr;a;l;0;40;;2;600;;;0;0;0;0;D;189;48.11734;-1.70752;Non;;;;;0;F;;;;;;;;;;;;;a;;a;2020-08;35238;1002;352381002;H;35;53.0
pr;a;l;0;76;;3;500;;;0;0;0;0;E;271;48.35284;-1.2006;Non;;;;;0;F;;;;;;;;;;;;;a;;a;2020-08;35115;0101;351150101;H;35;53.0
pr;a;l;0;72;;1;300;;;0;0;0;0;G;451;48.34773;-1.19576;Non;;;;;0;G;;;;;;;;;;;;;a;;a;2020-08;35115;0101;351150101;H;35;53.0
pr;a;l;0;66;;4;700;;;0;0;0;0;0;;48.09211;-1.66596;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;35238;0802;352380802;H;35;53.0
pr;a;l;0;40;;2;500;;;0;0;0;0;E;272;48.11218;-1.68985;Non;;;;;0;F;;;;;;;;;;;;;a;;a;2020-08;35238;0303;352380303;H;35;53.0
pr;a;l;0;30;;1;500;;;0;0;0;0;D;169;48.0979;-1.65995;Non;;;;;0;E;;;;;;;;;;;;;a;;a;2020-08;35238;0701;352380701;H;35;53.0
pr;m;l;0;87;;4;761;;;0;0;1;0;B;63;48.57519;-1.8827;0;0.0;;;False;0;A;1915.0;;1.0;;;;;;;;Radiateur;Individuel;a;n;m;2020-08;35279;0000;352790000;Z;35;53.0
pr;a;l;0;18;;1;300;;;0;0;0;0;0;;48.1206;-1.65058;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;35238;0601;352380601;H;35;53.0
pr;a;l;0;29;;1;440;;;0;1;0;1;F;367.0;48.09787;-1.6419;0;4.0;;;False;0;C;;1.0;;False;False;3.0;False;;;;;;a;n;a;2020-08;35238;0703;352380703;H;35;53.0
pr;a;l;0;23;;1;521;;;0;0;0;1;0;;48.10692;-1.66532;0;5.0;;1.0;;0;;;;;;False;;True;;;;;Collectif;a;n;a;2020-08;35238;0208;352380208;H;35;53.0
pr;a;l;1;57;;3;670;;;0;0;0;1;E;243;48.10941;-1.67315;0;3.0;;;True;0;C;;;;;False;;False;;;Électrique;;Individuel;a;n;a;2020-08;35238;0208;352380208;H;35;53.0
pr;a;l;0;39;;2;400;;;0;0;0;0;D;;48.01396;-1.59364;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;35250;0000;352500000;Z;35;53.0
pr;a;l;0;75;;3;719;;;0;0;0;0;0;;48.65701;-1.97701;0;0.0;;;;0;;;;;;;;False;;;;;;a;n;a;2020-08;35288;0109;352880109;H;35;53.0
pr;m;l;0;25;;2;400;;;0;0;0;0;C;;48.09422;-1.6477;Non;;;;;0;C;;;;;;;;;;;;;a;;m;2020-08;35238;0706;352380706;H;35;53.0
pr;a;l;1;65;;1;530;;;0;1;0;1;0;;47.84601;-1.68458;0;1.0;;;;0;;1915.0;;1.0;;;;False;;;Électrique;Radiateur;Individuel;a;n;a;2020-08;35012;0101;350120101;H;35;53.0
