type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP;REG
pr;a;l;0;40;;2;380;;;0;0;1;0;VI;;46.4659;-0.81269;0;2.0;;;;0;G;;1.0;;;False;;False;;;Électrique;Radiateur;Individuel;a;n;a;2020-08;85092;0101;850920101;H;85;52.0
pr;a;l;1;35;;2;450;;;0;0;0;0;E;274;46.66373;-1.45046;0;2.0;;1.0;False;0;C;;;;False;False;;False;;;;;;a;n;a;2020-08;85191;0801;851910801;H;85;52.0
pr;m;l;0;89;473.0;4;760;;;0;0;1;0;A;;46.79861;-1.15051;0;;;;;0;G;2020.0;1.0;;;;;;;;;Radiateur;Individuel;a;n;m;2020-08;85084;0000;850840000;Z;85;52.0
pr;a;l;0;70;;4;520;;;0;1;1;0;D;196;46.46487;-0.81759;0;2.0;;1.0;True;0;E;;1.0;;;False;;False;;;Gaz;Radiateur;Individuel;a;n;a;2020-08;85092;0101;850920101;H;85;52.0
pr;m;l;0;135;50.0;6;650;;;0;0;0;1;E;239;46.46657;-0.8101;0;;;;;0;F;1900.0;2.0;;;False;;;;;Gaz;Radiateur;Individuel;a;n;m;2020-08;85092;0101;850920101;H;85;52.0
pr;m;l;0;122;1034.0;5;870;;;0;0;0;1;C;131;46.91216;-2.03362;0;;;;;0;D;1992.0;1.0;;;;;;;;Gaz;;Individuel;a;n;m;2020-08;85018;0000;850180000;Z;85;52.0
pr;a;l;0;53;;2;470;;;0;0;1;0;E;316;46.86997;-1.0078;0;;;1.0;;0;C;1959.0;;0.0;;;;False;;;Électrique;Convecteur;Individuel;a;n;a;2020-08;85109;0105;851090105;H;85;52.0
pr;m;l;0;104;;4;650;;;0;0;0;1;VI;;46.87078;-1.01509;0;3.0;;0.0;False;0;VI;;;0.0;;;;;;;Électrique;Convecteur;Individuel;a;n;m;2020-08;85109;0105;851090105;H;85;52.0
pr;m;l;0;58;;3;508;;;0;0;0;1;C;118.0;46.85622;-1.02672;0;0.0;;0.0;False;0;D;1991.0;;0.0;;;;;;;Gaz;Radiateur;Individuel;a;n;m;2020-08;85109;0102;851090102;H;85;52.0
pr;m;l;0;30;200.0;2;410;;;0;0;1;0;E;302.0;46.87531;-1.04542;0;0.0;;0.0;False;0;C;;;1.0;;;;;;;Électrique;Convecteur;Individuel;a;n;m;2020-08;85109;0103;851090103;H;85;52.0
pr;m;l;0;169;;6;800;;;0;0;0;0;D;155;46.5202;-0.90128;Oui;;;;;0;A;;;;;;;;;;;;;a;;m;2020-08;85110;0000;851100000;Z;85;52.0
pr;a;l;0;31;;1;304;;;0;0;0;0;E;258.6;46.93652;-1.88502;0;1.0;;;;0;C;;;;;False;;False;;;;;Individuel;a;n;a;2020-08;85024;0000;850240000;Z;85;52.0
pr;a;l;0;30;;2;408;;;0;0;1;0;D;178;46.66077;-1.40841;0;;;1.0;;0;B;;;;;False;;False;;;Électrique;;Individuel;a;n;a;2020-08;85191;0402;851910402;H;85;52.0
pr;m;l;0;84;;2;411;;;0;0;1;0;VI;;46.8129;-0.85358;0;0.0;;0.0;False;0;VI;;;0.0;;;;;;;Électrique;Convecteur;Individuel;a;n;m;2020-08;85090;0000;850900000;Z;85;52.0
pr;a;l;0;37;;1;560;;;0;0;0;0;VI;;46.49127;-1.79562;0;7.0;;;;0;VI;;;;;;;;;;;;;a;n;a;2020-08;85194;0106;851940106;H;85;52.0
pr;a;l;0;58;;3;600;;;0;0;0;0;0;;46.49478;-1.79724;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;85194;0106;851940106;H;85;52.0
pr;a;l;0;71;;3;400;;;0;0;0;0;C;;46.6691;-1.41869;Non;;;;;0;A;;;;;;;;;;;;;a;;a;2020-08;85191;0302;851910302;H;85;52.0
pr;a;l;3;19;;1;347;;;0;0;1;0;C;147;46.6732;-1.4189;0;;;1.0;False;0;A;1989.0;;;;;;True;;;Électrique;;Individuel;a;n;a;2020-08;85191;0302;851910302;H;85;52.0
pr;a;l;4;20;;1;398;;;0;0;0;0;E;239;46.67543;-1.42355;0;6.0;;;False;0;B;;;;False;False;;True;;;Électrique;;Individuel;a;n;a;2020-08;85191;0302;851910302;H;85;52.0
pr;a;l;3;18;;1;318;;;0;0;1;0;0;;46.674;-1.42059;0;5.0;;1.0;;0;;;;;;False;;True;;;Électrique;Convecteur;;a;n;a;2020-08;85191;0302;851910302;H;85;52.0
pr;a;l;1;77;;3;574;;;0;0;1;0;D;158.0;46.84555;-1.87979;0;;;0.0;;0;B;;;0.0;;;;False;;;Électrique;Convecteur;Individuel;a;n;a;2020-08;85047;0101;850470101;H;85;52.0
pr;a;l;3;43;;2;375;;;0;0;1;0;0;;46.84899;-1.8777;0;;;0.0;;0;;;;0.0;;;;False;;;Électrique;Convecteur;Individuel;a;n;a;2020-08;85047;0101;850470101;H;85;52.0
pr;a;l;1;55;;3;580;;;0;1;1;0;0;;46.85043;-1.87424;0;2.0;;;;0;;;;;;True;;False;;;Électrique;Convecteur;;a;n;a;2020-08;85047;0101;850470101;H;85;52.0
pr;a;l;3;78;;3;770;;;0;0;0;0;A;46.4;46.84376;-1.87522;0;0.0;;2.0;;0;B;1901.0;;;;;;False;;;;;;a;n;a;2020-08;85047;0101;850470101;H;85;52.0
