REG;DEP;INSEE_COM;type_annonceur;categorie_annonceur;typedebien;typedetransaction;nb_pieces;dpeL;surface_median;prix_bien_median;prix_m2_vente_median;loyer_m2_median_n7;taux_rendement_moy;balcon_moy;eau_moy;bain_moy;nb_log_en_vente
11;75;75101;pr;a;a;pi;2;0;22.0;320000.0;14545.45;42.11;0.035;0.0;0.0;0.0;1
11;75;75101;pr;a;a;v;1;0;20.0;275000.0;14200.0;44.64;0.039;0.12;0.61;0.15;67
11;75;75101;pr;a;a;v;1;A;24.0;453000.0;18875.0;44.64;0.028;0.0;0.0;0.0;1
11;75;75101;pr;a;a;v;1;B;29.0;399000.0;13758.62;44.64;0.039;0.0;0.0;1.0;1
11;75;75101;pr;a;a;v;1;C;23.5;417000.0;17754.53;44.64;0.033;0.0;0.5;0.17;6
11;75;75101;pr;a;a;v;1;D;27.0;317200.0;13500.0;44.64;0.039;0.0;0.62;0.19;21
11;75;75101;pr;a;a;v;1;E;26.0;392000.0;15000.0;44.64;0.036;0.02;0.44;0.22;50
11;75;75101;pr;a;a;v;1;F;21.0;280000.0;15210.53;44.64;0.08;0.04;0.65;0.35;23
11;75;75101;pr;a;a;v;1;G;18.5;250500.0;14142.86;44.64;0.037;0.0;0.38;0.31;16
11;75;75101;pr;a;a;v;1;NS;20.5;336000.0;14884.09;44.64;0.037;0.0;0.41;0.23;22
11;75;75101;pr;a;a;v;1;VI;23.0;315000.0;14232.14;44.64;0.04;0.02;0.47;0.27;45
11;75;75101;pr;a;a;v;2;0;42.0;577000.0;13854.42;42.11;0.038;0.14;0.39;0.34;118
11;75;75101;pr;a;a;v;2;A;40.5;551500.0;13633.84;42.11;0.038;0.0;1.0;0.0;2
11;75;75101;pr;a;a;v;2;B;46.0;540000.0;11739.13;42.11;0.043;0.0;0.6;0.2;5
11;75;75101;pr;a;a;v;2;C;51.0;690000.0;14166.67;42.11;0.036;0.06;0.55;0.19;31
11;75;75101;pr;a;a;v;2;D;44.5;631300.0;14546.75;42.11;0.035;0.0;0.48;0.38;42
11;75;75101;pr;a;a;v;2;E;46.0;627500.0;13088.89;42.11;0.037;0.0;0.45;0.4;53
11;75;75101;pr;a;a;v;2;F;45.0;574000.0;13086.21;42.11;0.038;0.0;0.36;0.36;25
11;75;75101;pr;a;a;v;2;G;44.0;677500.0;14825.0;42.11;0.034;0.07;0.33;0.1;30
11;75;75101;pr;a;a;v;2;NS;41.0;582000.0;14134.62;42.11;0.036;0.09;0.43;0.48;23
