idannonce;type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;duree_int;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS_x;TYP_IRIS_y;GRD_QUART;UU2010;REG;DEP
hektor-cotiimmobilier201-916;pr;a;l;0;52;;2;688;;;0;0;1;0;0;;41.67352;8.90163;0;;;;;0;;;1.0;1.0;;;;;;;;;Individuel;a;n;7.0;a;2024-09;2A249;0000;2A2490000;Z;Z;2A24900;2A104;94;2A
hektor-cotiimmobilier201-224;pr;a;l;1;48;;2;690;;;0;1;1;0;A;47;41.66843;8.90804;0;;;1.0;;0;E;;1.0;;;;;True;;;Électrique;;Individuel;a;n;7.0;a;2024-09;2A249;0000;2A2490000;Z;Z;2A24900;2A104;94;2A
hektor-cotiimmobilier201-915;pr;a;l;2;70;;3;900;;;0;0;1;0;0;;41.67352;8.90163;0;3.0;;1.0;;0;;2023.0;1.0;1.0;;;;True;;;;;Individuel;a;n;5.0;a;2024-09;2A249;0000;2A2490000;Z;Z;2A24900;2A104;94;2A
hektor-cotiimmobilier201-909;pr;a;l;0;55;;3;845;;;0;0;0;1;0;;41.67463;8.90404;0;;;1.0;;0;;;1.0;2.0;;;;;;;;;Individuel;a;n;20.0;a;2024-09;2A249;0000;2A2490000;Z;Z;2A24900;2A104;94;2A
hektor-cotiimmobilier201-750;pr;a;l;1;43;;2;660;;;0;0;0;0;B;55;41.67546;8.90398;0;5.0;;;;0;C;;;;;;;;;;;;;a;n;51.0;a;2024-09;2A249;0000;2A2490000;Z;Z;2A24900;2A104;94;2A
hektor-cotiimmobilier201-1147;pr;a;l;1;40;;2;610;;;0;0;1;0;0;;41.67463;8.90404;0;;;;;0;;;1.0;;;;;False;;;;;;a;n;28.0;a;2024-09;2A249;0000;2A2490000;Z;Z;2A24900;2A104;94;2A
hektor-cotiimmobilier201-665;pr;a;l;3;30;;2;708;;;0;0;1;0;B;86;41.67548;8.90364;0;5.0;;;;0;B;;;1.0;;;;True;;;Électrique;;Individuel;a;n;51.0;a;2024-09;2A249;0000;2A2490000;Z;Z;2A24900;2A104;94;2A
apimo-82268738;pr;a;l;1;43;;2;695;;;0;0;0;0;0;;41.83566;9.37345;0;5.0;;1.0;;0;;;;1.0;;;;;;;Électrique;Climatisation révérsible;Individuel;a;n;20.0;a;2024-09;2A269;0000;2A2690000;Z;Z;2A26900;2A000;94;2A
apimo-83502148;pr;a;l;2;45;;3;750;;;0;0;0;0;0;;41.83566;9.37345;0;;;;;0;;;;1.0;;;;;;;;;;a;n;33.0;a;2024-09;2A269;0000;2A2690000;Z;Z;2A26900;2A000;94;2A
ag200149-436526819;pr;m;l;0;126;;4;1683;;;0;1;2;0;B;97;41.98334;8.79604;0;2.0;;;True;0;A;;;;;False;;;;;;Pompe à chaleur;Individuel;a;n;28.0;m;2024-08;2A001;0000;2A0010000;Z;Z;2A00100;2A105;94;2A
ag210198-435583103;pr;a;l;0;30;;2;630;;;0;0;1;0;D;223;41.98264;8.80033;0;;;2.0;;Sud;B;;1.0;;;False;;False;;;Électrique;;Individuel;network;n;14.0;a;2024-08;2A001;0000;2A0010000;Z;Z;2A00100;2A105;94;2A
immo-facile-56293698;pr;a;l;0;40;;2;900;;;0;0;1;0;B;75;41.95938;8.80309;0;2.0;;1.0;;0;A;;1.0;;;False;;False;;;;;Individuel;a;n;26.0;a;2024-08;2A001;0000;2A0010000;Z;Z;2A00100;2A105;94;2A
century-21-202_3164_4549;pr;m;l;0;54;;3;930;;;0;0;0;1;E;235;41.92381;8.84417;0;;;0.0;;0;B;1950.0;1.0;0.0;;;;;;;Électrique;Radiateur;Individuel;a;n;14.0;m;2024-08;2A032;0000;2A0320000;Z;Z;2A03200;2A103;94;2A
hektor-cotiimmobilier201-620;pr;a;l;0;80;;3;900;;;0;0;1;0;B;;41.67228;8.90077;0;;;;;0;C;;;1.0;;;;True;;;;;;a;n;20.0;a;2024-08;2A249;0000;2A2490000;Z;Z;2A24900;2A104;94;2A
ag200149-435788210;pr;a;l;2;70;;3;1050;;;0;1;2;0;B;104;41.9242;8.73902;0;6.0;;;False;0;A;;;;;False;;False;;;;Pompe à chaleur;Individuel;a;n;26.0;a;2024-08;2A004;0103;2A0040103;H;H;2A00401;2A501;94;2A
netty-isula-appt-1315;pr;a;l;0;45;;2;600;;;0;0;0;0;0;;41.9264;8.7376;0;;;;False;0;;;;;;;;False;;;;;;a;n;85.0;a;2024-08;2A004;0103;2A0040103;H;H;2A00401;2A501;94;2A
ag200050-436348193;pr;a;l;1;36;;2;800;;;0;0;1;1;C;134;41.92483;8.73682;0;;;1.0;True;0;A;;1.0;;;;;True;;;;;;a;n;35.0;a;2024-08;2A004;0103;2A0040103;H;H;2A00401;2A501;94;2A
hektor-2_ag200136-1074;pr;a;l;1;40;;2;757;;;0;0;1;0;0;;41.591;9.2787;0;;;;;0;;;1.0;1.0;;;;;;;;;Individuel;a;n;5.0;a;2024-08;2A247;0101;2A2470101;H;H;2A24701;2A301;94;2A
hektor-2_ag200136-2062;pr;m;l;0;86;200.0;4;1490;;;0;0;1;1;C;138;41.59047;9.27956;0;2.0;;2.0;;0;A;2021.0;1.0;1.0;;;;;;;;;Individuel;a;n;14.0;m;2024-08;2A247;0101;2A2470101;H;H;2A24701;2A301;94;2A
ag200149-434829041;pr;a;l;2;17;;1;485;;;0;1;1;0;0;;41.92832;8.73808;0;4.0;;;False;Ouest;;;;;;False;;False;;;Électrique;;Individuel;a;n;14.0;a;2024-08;2A004;0101;2A0040101;H;H;2A00401;2A501;94;2A
ag200149-436021901;pr;a;l;1;16;;1;485;;;0;1;1;0;D;204;41.92832;8.73808;0;2.0;;;False;0;B;;;;;False;;False;;;;Pompe à chaleur;Individuel;a;n;14.0;a;2024-08;2A004;0101;2A0040101;H;H;2A00401;2A501;94;2A
ag200077-434795369;pr;a;l;4;67;;3;1168;;;0;0;1;0;A;48;41.93022;8.75804;0;;;1.0;;0;A;;1.0;;;True;;True;;;Électrique;;Individuel;a;n;20.0;a;2024-08;2A004;0801;2A0040801;H;H;2A00401;2A501;94;2A
ladresse-1-adresse-11000396;pr;a;l;4;59;;3;902;;;0;0;0;1;C;125;41.93544;8.75711;0;7.0;;;;Sud;D;;1.0;;;;;;;;Gaz;;Individuel;a;n;8.0;a;2024-08;2A004;0801;2A0040801;H;H;2A00401;2A501;94;2A
century-21-202_3164_4521;pr;a;l;0;80;;3;960;;;0;0;1;0;NS;;41.93094;8.75718;0;;;1.0;;0;;;1.0;0.0;;False;;True;;;Électrique;Radiateur;Individuel;a;n;8.0;a;2024-08;2A004;0801;2A0040801;H;H;2A00401;2A501;94;2A
netty-company34713mnf-appt-6793;pr;a;l;4;65;;3;898;;;0;0;1;0;D;177;41.93114;8.75823;0;;;;;0;D;;;1.0;;;;True;;;Gaz;;;a;n;8.0;a;2024-08;2A004;0801;2A0040801;H;H;2A00401;2A501;94;2A
ag200077-433658195;pr;a;l;4;28;;1;710;;;0;0;1;0;B;78;41.93533;8.75703;0;;;;;0;A;;1.0;;;;;True;;;;;Individuel;a;n;8.0;a;2024-08;2A004;0801;2A0040801;H;H;2A00401;2A501;94;2A
hektor-alphagest-2052;pr;a;l;1;68;;3;1000;;;0;1;1;0;0;;41.91575;8.72564;0;5.0;;;False;Sud;;1963.0;1.0;1.0;;;5.0;False;;;Électrique;Radiateur;Individuel;a;n;26.0;a;2024-08;2A004;0302;2A0040302;H;H;2A00401;2A501;94;2A
hektor-alphagest-2051;pr;a;l;5;80;;3;1300;;;0;2;1;0;C;140;41.91723;8.72898;0;6.0;;;False;Sud-Est;A;1940.0;1.0;;;;;True;;;;;Individuel;a;n;14.0;a;2024-08;2A004;0302;2A0040302;H;H;2A00401;2A501;94;2A
guy-hoquet-immo-facile-7063234;pr;a;l;1;54;;3;890;;;0;0;0;0;NS;;41.92882;8.73182;0;5.0;;;;0;VI;;;;;;;;;;;;;a;n;14.0;a;2024-08;2A004;0503;2A0040503;H;H;2A00401;2A501;94;2A
immo-facile-56307869;pr;a;l;4;38;;1;750;;;0;0;1;0;D;189;41.92107;8.7356;0;;;1.0;;0;A;;1.0;;;True;;True;;;;;Individuel;a;n;14.0;a;2024-08;2A004;0201;2A0040201;H;H;2A00401;2A501;94;2A
century-21-202_3164_4542;pr;a;l;4;30;;1;480;;;0;0;0;1;E;231;41.92086;8.73764;0;6.0;;0.0;;0;B;;1.0;0.0;;True;;True;;;Électrique;Radiateur;Individuel;a;n;5.0;a;2024-08;2A004;0201;2A0040201;H;H;2A00401;2A501;94;2A
ag200149-433749995;pr;a;l;3;49;;2;827;;;0;0;1;0;0;;41.93535;8.79347;0;7.0;;;False;0;;;;;;True;;True;;;;Pompe à chaleur;Individuel;a;n;48.0;a;2024-08;2A004;0901;2A0040901;A;H;2A00401;2A501;94;2A
ag200050-436348202;pr;a;l;0;42;;1;875;;;0;1;1;0;C;125;41.93452;8.74621;0;;;;;0;C;;;;;;;True;;;;;;a;n;8.0;a;2024-08;2A004;0701;2A0040701;H;H;2A00401;2A501;94;2A
ag200149-433749956;pr;a;l;1;98;;4;1044;;;0;1;0;1;D;182;41.93918;8.74668;0;;;;False;Est;D;;;;;True;;False;;;Gaz;;Individuel;a;n;29.0;a;2024-08;2A004;0703;2A0040703;H;H;2A00401;2A501;94;2A
ag200050-436245227;pr;a;l;1;44;;2;730;;;0;0;1;1;D;175;41.91759;8.7359;0;;;;;0;D;;;;;;;True;;;;;;a;n;79.0;a;2024-08;2A004;0203;2A0040203;H;H;2A00401;2A501;94;2A
ag200050-433143059;pr;a;l;2;100;;4;1647;;;0;0;1;1;C;121;41.91254;8.72125;0;;;;True;0;A;;;;;;;True;;;;;;a;n;36.0;a;2024-08;2A004;0401;2A0040401;H;H;2A00401;2A501;94;2A
stephane-plaza-4-4710663;pr;a;l;0;114;;5;1600;;;0;0;1;0;D;211;41.91936;8.73426;0;6.0;;;;0;B;;2.0;;;True;;False;;;;Pompe à chaleur;Individuel;a;n;14.0;a;2024-08;2A004;0203;2A0040203;H;H;2A00401;2A501;94;2A
ag200050-434142308;pr;a;l;0;45;;2;770;;;0;0;1;0;E;267;41.91975;8.73345;0;;;;;0;C;;;;;;;;;;;;;a;n;41.0;a;2024-08;2A004;0203;2A0040203;H;H;2A00401;2A501;94;2A
stephane-plaza-4-4710917;pr;a;l;1;102;;4;1600;;;0;1;0;0;B;104;41.91936;8.73426;0;6.0;;;;0;A;;;;;True;;False;;;;Pompe à chaleur;Individuel;a;n;77.0;a;2024-08;2A004;0203;2A0040203;H;H;2A00401;2A501;94;2A
guy-hoquet-immo-facile-7065342;pr;a;l;2;61;;3;1180;;;0;0;0;0;C;118;41.91043;8.71434;0;6.0;;;;0;A;;;;;;;;;;;;;a;n;48.0;a;2024-08;2A004;0401;2A0040401;H;H;2A00401;2A501;94;2A
ag200149-436021895;pr;a;l;1;45;;2;768;;;0;1;0;1;0;;41.9195;8.73699;0;7.0;;;False;0;;;;;;True;;False;;;;Pompe à chaleur;Individuel;a;n;14.0;a;2024-08;2A004;0202;2A0040202;H;H;2A00401;2A501;94;2A
hektor-TERRAAJACCIO2021-932;pr;a;l;2;47;;2;810;;;0;0;1;0;0;;41.93252;8.7411;0;5.0;;1.0;;Sud-Est;;2018.0;1.0;;;;;True;;;Gaz;Radiateur;Individuel;a;n;21.0;a;2024-08;2A004;0601;2A0040601;H;H;2A00401;2A501;94;2A
hektor-TERRAAJACCIO2021-2329;pr;a;l;1;55;;2;850;;;0;0;1;0;C;126;41.94921;8.7558;0;3.0;;1.0;;Est;A;2005.0;1.0;1.0;;;;False;;;;;Individuel;a;n;54.0;a;2024-08;2A004;0903;2A0040903;H;H;2A00401;2A501;94;2A
ag200149-434297951;pr;a;l;6;42;;2;836;;;0;0;1;0;0;;41.94443;8.75161;0;7.0;;;False;sud-ouest;;;;;;True;;True;;;;Pompe à chaleur;Individuel;a;n;20.0;a;2024-08;2A004;0903;2A0040903;H;H;2A00401;2A501;94;2A
netty-company34713mnf-appt-6799;pr;a;l;0;33;;2;695;;;0;0;1;0;D;224;41.93218;8.73479;0;;;;False;0;B;1997.0;;;;;;False;;;;Pompe à chaleur;Individuel;a;n;21.0;a;2024-08;2A004;0501;2A0040501;H;H;2A00401;2A501;94;2A
century-21-202_3164_4273;pr;a;l;4;60;;2;850;;;0;0;0;1;C;95;41.93047;8.73482;0;7.0;;0.0;;0;;;1.0;0.0;;False;;True;;;Gaz;;Individuel;a;n;85.0;a;2024-08;2A004;0501;2A0040501;H;H;2A00401;2A501;94;2A
ag200149-433322864;pr;a;l;2;100;;4;1200;;;0;1;0;1;C;123;41.93811;8.76358;0;7.0;;;False;0;A;;;;;True;;True;;;Électrique;;Individuel;a;n;36.0;a;2024-08;2A004;0803;2A0040803;H;H;2A00401;2A501;94;2A
ag200050-436500281;pr;a;l;5;85;;3;940;;;0;1;1;0;D;141;41.93626;8.7392;0;;;;False;0;D;;1.0;;;;;True;;;Gaz;;;a;n;79.0;a;2024-08;2A004;0602;2A0040602;H;H;2A00401;2A501;94;2A
ag200077-435852107;pr;a;l;1;61;;3;990;;;0;1;0;1;B;92;41.93413;8.73865;0;7.0;;;True;0;A;;1.0;;;True;;True;;;;;Individuel;a;n;48.0;a;2024-08;2A004;0602;2A0040602;H;H;2A00401;2A501;94;2A
ag200077-434230730;pr;a;l;3;69;;3;1042;;;0;0;1;0;A;40;41.94781;8.77284;0;5.0;;1.0;;0;A;;2.0;;;True;;True;;;;;Individuel;a;n;54.0;a;2024-08;2A004;0902;2A0040902;H;H;2A00401;2A501;94;2A
netty-company34713mnf-appt-6805;pr;a;l;1;93;;4;1002;;;0;1;0;1;D;211;41.94498;8.7631;0;;;;True;0;D;;;1.0;;;5.0;True;;;Gaz;;;a;n;79.0;a;2024-08;2A004;0902;2A0040902;H;H;2A00401;2A501;94;2A
ladresse-1-adresse-13705800;pr;a;l;1;31;;1;630;;;0;1;1;0;A;49;41.94685;8.76666;0;7.0;;;;Est;A;2024.0;1.0;;;;;True;;;Électrique;;Individuel;a;n;14.0;a;2024-08;2A004;0902;2A0040902;H;H;2A00401;2A501;94;2A
netty-company34713mnf-appt-6803;pr;a;l;2;42;;2;978;;;0;0;1;0;C;141;41.92145;8.72318;0;;;;;0;A;;1.0;1.0;;;;True;;;;Pompe à chaleur;;a;n;26.0;a;2024-08;2A004;0301;2A0040301;H;H;2A00401;2A501;94;2A
netty-company34713mnf-appt-6801;pr;a;l;4;74;;3;939;;;0;1;0;1;C;139;41.94143;8.77025;0;;;;False;Sud;B;;;1.0;;;5.0;True;;;Électrique;;Individuel;a;n;5.0;a;2024-08;2A004;0902;2A0040902;H;H;2A00401;2A501;94;2A
hektor-2_ag200136-1499;pr;a;l;0;58;;2;895;;;0;0;1;0;A;26;41.38788;9.16015;0;2.0;;2.0;False;Sud-Ouest;A;2024.0;1.0;1.0;;;;False;;;;;Individuel;a;n;26.0;a;2024-08;2A041;0000;2A0410000;Z;Z;2A04100;2A101;94;2A
hektor-ag200136-2049;pr;a;l;1;68;;3;980;;;0;0;1;0;A;26;41.38788;9.16015;0;2.0;;2.0;False;0;A;2023.0;1.0;1.0;;;;False;;;;;Individuel;a;n;8.0;a;2024-08;2A041;0000;2A0410000;Z;Z;2A04100;2A101;94;2A
ag200149-436021871;pr;m;l;0;100;;4;1500;;;0;0;1;0;C;114;41.98618;8.77072;0;2.0;;1.0;False;0;A;;;;;False;;;;;;Pompe à chaleur;Individuel;a;n;5.0;m;2024-08;2A006;0000;2A0060000;Z;Z;2A00600;2A000;94;2A
immo-facile-56298625;pr;m;l;0;43;3000.0;2;790;;;0;0;1;0;NS;;41.96922;8.85038;0;;;;;0;VI;;;;;;;;;;;;;a;n;20.0;m;2024-08;2A103;0000;2A1030000;Z;Z;2A10300;2A000;94;2A
immo-facile-56307744;pr;a;l;2;34;;2;630;;;0;0;0;0;C;130;41.9525;8.7902;0;6.0;;1.0;;0;A;;;;;True;;True;;;;;Individuel;a;n;34.0;a;2024-08;2A271;0000;2A2710000;Z;Z;2A27100;2A000;94;2A
netty-company34713mnf-house-1063;pr;m;l;0;146;1008.0;6;2000;;;0;0;2;1;A;68;41.85029;8.8151;0;2.0;;;False;Sud-Ouest;A;2019.0;3.0;2.0;;;;;;;;Pompe à chaleur;Individuel;a;n;8.0;m;2024-08;2A228;0000;2A2280000;Z;Z;2A22800;2A000;94;2A
netty-company34713mnf-appt-6782;pr;a;l;0;35;;1;530;;;0;0;0;1;D;206;41.99247;8.81733;0;;;;;0;B;;1.0;1.0;;;;;;;Électrique;;;a;n;22.0;a;2024-07;2A271;0000;2A2710000;Z;Z;2A27100;2A000;94;2A
ag200149-430955963;pr;a;l;3;23;;1;519;;;0;0;1;0;0;;41.95281;8.79016;0;6.0;;;False;Ouest;;;;;;True;;True;;;Électrique;;Individuel;a;n;29.0;a;2024-07;2A271;0000;2A2710000;Z;Z;2A27100;2A000;94;2A
ag200149-431536193;pr;a;l;1;48;;2;683;;;0;0;1;0;0;;41.85232;8.81033;0;5.0;;;False;0;;;;;;False;;False;;;Électrique;;Individuel;a;n;22.0;a;2024-07;2A228;0000;2A2280000;Z;Z;2A22800;2A000;94;2A
hektor-ag200136-1219;pr;m;l;0;125;1200.0;5;1456;;;0;0;1;1;0;;41.56262;9.17845;0;;;3.0;;Sud-Est;;2016.0;2.0;1.0;;;;;;;;;;a;n;8.0;m;2024-07;2A288;0000;2A2880000;Z;Z;2A28800;2A000;94;2A
hektor-cotiimmobilier201-856;pr;a;l;1;24;;1;625;;;0;0;0;1;0;;41.67463;8.90404;0;;;1.0;;0;C;;1.0;1.0;;;;;;;;;;a;n;22.0;a;2024-07;2A249;0000;2A2490000;Z;Z;2A24900;2A104;94;2A
hektor-alphagest-2048;pr;m;l;0;65;;3;1050;;;0;0;1;0;C;121;41.90502;8.82217;0;1.0;;;;Sud-Est;A;1997.0;1.0;1.0;;;;;;;;;;a;n;8.0;m;2024-07;2A130;0000;2A1300000;Z;Z;2A13000;2A000;94;2A
century-21-202_3164_4479;pr;m;l;0;157;;4;2800;;;0;0;1;1;NS;;41.8734;8.78788;0;;;0.0;;0;;;3.0;0.0;;;;;;;Électrique;Climatisation révérsible;Individuel;a;n;84.0;m;2024-07;2A130;0000;2A1300000;Z;Z;2A13000;2A000;94;2A
netty-company34713mnf-appt-6763;pr;a;l;-2;44;;2;980;;;0;0;1;0;C;130;41.88555;8.81095;0;;;2.0;True;Nord-Est;A;2024.0;1.0;1.0;;;;False;;;;Pompe à chaleur;Individuel;a;n;42.0;a;2024-07;2A130;0000;2A1300000;Z;Z;2A13000;2A000;94;2A
netty-company34713mnf-appt-6776;pr;a;l;3;45;;2;950;;;0;0;1;0;A;34;41.89099;8.80899;0;4.0;;1.0;False;Sud;A;2017.0;;1.0;;;;True;;;;Pompe à chaleur;;a;n;42.0;a;2024-07;2A130;0000;2A1300000;Z;Z;2A13000;2A000;94;2A
netty-company34713mnf-appt-6774;pr;a;l;1;38;;2;800;;;0;0;0;1;B;94;41.89788;8.81016;0;2.0;;1.0;False;Est;A;2013.0;;1.0;;;;False;;;;Pompe à chaleur;Individuel;a;n;22.0;a;2024-07;2A130;0000;2A1300000;Z;Z;2A13000;2A000;94;2A
netty-company34713mnf-appt-6770;pr;a;l;13;106;;4;1330;;;0;0;1;1;D;139;41.93097;8.73511;0;;;;True;0;D;;2.0;1.0;;;;True;;;Gaz;;;a;n;15.0;a;2024-07;2A004;0501;2A0040501;H;H;2A00401;2A501;94;2A
netty-isula-appt-1312;pr;a;l;1;119;;4;1350;;;0;1;2;0;0;;41.94299;8.73268;0;;;;;0;;;1.0;;;;;;;;;;;a;n;50.0;a;2024-07;2A004;0903;2A0040903;H;H;2A00401;2A501;94;2A
ladresse-1-adresse-11000215;pr;a;l;4;56;;3;900;;;0;0;0;0;A;38;41.94347;8.75184;0;5.0;;;;0;A;2017.0;;;;;;;;;Électrique;;Individuel;a;n;22.0;a;2024-07;2A004;0903;2A0040903;H;H;2A00401;2A501;94;2A
guy-hoquet-immo-facile-6950663;pr;m;l;0;94;100.0;3;1245;;;0;0;0;1;C;117;41.94697;8.74376;0;;;2.0;;0;A;;1.0;1.0;;;;;;;;Pompe à chaleur;Individuel;a;n;15.0;m;2024-07;2A004;0903;2A0040903;H;H;2A00401;2A501;94;2A
netty-company34713mnf-appt-6787;pr;a;l;0;40;;2;825;;;0;0;1;0;D;170;41.93508;8.74635;0;;;;;0;B;;;2.0;;;;;;;;Pompe à chaleur;;a;n;121.0;a;2024-07;2A004;0701;2A0040701;H;H;2A00401;2A501;94;2A
ag200050-430814120;pr;a;l;0;67;;3;840;;;0;0;1;1;D;204;41.93833;8.7888;0;2.0;;;False;Nord;B;;1.0;;;;;False;;;Électrique;;Individuel;a;n;22.0;a;2024-07;2A004;0901;2A0040901;A;H;2A00401;2A501;94;2A
ag200050-431337563;pr;a;l;1;85;;4;899;;;0;0;1;0;D;211;41.93719;8.75508;0;;;;False;0;D;;1.0;;;;;False;;;;;;a;n;115.0;a;2024-07;2A004;0802;2A0040802;H;H;2A00401;2A501;94;2A
ag200149-430955951;pr;a;l;4;51;;2;732;;;0;0;0;1;0;;41.9388;8.75685;0;9.0;;;False;0;;;;;;True;;True;;;Électrique;;Individuel;a;n;29.0;a;2024-07;2A004;0802;2A0040802;H;H;2A00401;2A501;94;2A
century-21-202_3164_4488;pr;a;l;3;70;;3;830;;;0;0;0;1;0;;41.93594;8.74465;0;7.0;;0.0;;0;;;1.0;0.0;;True;;True;;;Gaz;Radiateur;Individuel;a;n;29.0;a;2024-07;2A004;0703;2A0040703;H;H;2A00401;2A501;94;2A
hektor-lespaceporto-292;pr;a;l;1;43;;3;680;;;0;0;0;1;D;187;41.59077;9.27935;0;;;;;0;A;;1.0;;;;;;;;;;Individuel;a;n;22.0;a;2024-07;2A247;0101;2A2470101;H;H;2A24701;2A301;94;2A
hektor-ag200136-1498;pr;a;l;1;42;;2;742;;;0;0;1;0;A;61;41.59077;9.27935;0;4.0;;1.0;False;Nord-Est;A;2023.0;;1.0;;;;True;;;;;Individuel;a;n;8.0;a;2024-07;2A247;0101;2A2470101;H;H;2A24701;2A301;94;2A
hektor-ag200136-1325;pr;a;l;0;90;;4;1260;;;0;0;2;0;0;;41.59077;9.27935;0;;;;;0;;2022.0;2.0;1.0;;;;;;;;;;a;n;22.0;a;2024-07;2A247;0101;2A2470101;H;H;2A24701;2A301;94;2A
ag200149-430236344;pr;a;l;0;29;;1;601;;;0;0;1;0;D;199;41.92486;8.73643;0;5.0;;;False;0;B;;;;;False;;False;;;Électrique;;Individuel;a;n;29.0;a;2024-07;2A004;0103;2A0040103;H;H;2A00401;2A501;94;2A
hektor-8759-15;pr;a;l;1;50;;2;812;;;0;0;0;0;D;228;41.9264;8.7376;0;;;;;0;E;;;;;;;;;;;;;a;n;84.0;a;2024-07;2A004;0103;2A0040103;H;H;2A00401;2A501;94;2A
ag200077-430488656;pr;a;l;2;25;;2;770;;;0;1;1;0;D;222;41.92345;8.73726;0;5.0;;;;0;B;;1.0;;;;;False;;;Électrique;;Individuel;a;n;15.0;a;2024-07;2A004;0103;2A0040103;H;H;2A00401;2A501;94;2A
ag681237-432568436;pr;a;l;0;100;;4;1280;;;0;1;0;1;B;79;41.93522;8.70114;0;;;3.0;;0;D;;1.0;;;;;True;;;;;;a;n;108.0;a;2024-07;2A004;0503;2A0040503;H;H;2A00401;2A501;94;2A
nestenn-1-99938957408;pr;a;l;2;84;;4;1450;;;0;0;0;0;D;;41.93506;8.70093;0;5.0;;;;0;VI;;;;;;;;;;;;;a;n;22.0;a;2024-07;2A004;0503;2A0040503;H;H;2A00401;2A501;94;2A
netty-company34713mnf-appt-6785;pr;a;l;0;56;;2;798;;;0;0;1;0;C;83;41.91168;8.71518;0;;;;;Sud;C;;;;;;;True;;;Gaz;;;a;n;121.0;a;2024-07;2A004;0503;2A0040503;H;H;2A00401;2A501;94;2A
nestenn-1-99938913696;pr;a;l;2;105;;3;1530;;;0;0;1;0;NS;;41.93506;8.70093;0;7.0;;1.0;;0;VI;;1.0;1.0;;True;;True;;;;Pompe à chaleur;;a;n;36.0;a;2024-07;2A004;0503;2A0040503;H;H;2A00401;2A501;94;2A
century-21-202_3164_4482;pr;a;l;1;56;;3;650;;;0;0;0;1;NS;;41.92625;8.7264;0;6.0;;0.0;;0;;;1.0;0.0;;False;;False;;;Gaz;;Individuel;a;n;36.0;a;2024-07;2A004;0503;2A0040503;H;H;2A00401;2A501;94;2A
century-21-202_3164_4505;pr;a;l;4;101;;4;1590;;;0;1;1;1;NS;;41.91012;8.71163;0;5.0;;0.0;;0;;;;1.0;;True;;True;;;Électrique;Radiateur;Individuel;a;n;8.0;a;2024-07;2A004;0402;2A0040402;H;H;2A00401;2A501;94;2A
hektor-alphagest-2046;pr;a;l;3;79;;3;1250;;;0;1;0;0;C;117;41.90975;8.65004;0;6.0;;;False;Sud;A;1985.0;;;;;;True;;;;Radiateur;Individuel;a;n;15.0;a;2024-07;2A004;0402;2A0040402;H;H;2A00401;2A501;94;2A
century-21-202_3164_4494;pr;a;l;5;52;;2;895;;;0;0;1;0;NS;;41.9103;8.71158;0;10.0;;0.0;;0;;;1.0;0.0;;False;;True;;;Électrique;Radiateur;Individuel;a;n;121.0;a;2024-07;2A004;0402;2A0040402;H;H;2A00401;2A501;94;2A
ag200077-431495603;pr;a;l;5;32;;1;754;;;0;0;1;1;D;171;41.90952;8.7083;0;10.0;;;;0;A;;1.0;;;;;True;;;Électrique;;Individuel;a;n;8.0;a;2024-07;2A004;0402;2A0040402;H;H;2A00401;2A501;94;2A
century-21-202_3164_4487;pr;m;l;0;160;;4;2700;;;0;0;0;2;NS;;41.90632;8.67053;0;;;0.0;;0;;;3.0;0.0;;;;;;;Électrique;Climatisation révérsible;Individuel;a;n;42.0;m;2024-07;2A004;0402;2A0040402;H;H;2A00401;2A501;94;2A
netty-company34713mnf-appt-6768;pr;a;l;2;54;;2;894;;;0;0;1;0;D;220;41.90935;8.70825;0;;;;;Sud-Est;D;;;1.0;;;;True;;;Gaz;;;a;n;8.0;a;2024-07;2A004;0402;2A0040402;H;H;2A00401;2A501;94;2A
ag200149-429334781;pr;a;l;1;54;;2;856;;;0;0;0;1;B;53;41.90916;8.71843;0;7.0;;;False;0;A;;;;;False;;True;;;;Pompe à chaleur;Individuel;a;n;29.0;a;2024-07;2A004;0401;2A0040401;H;H;2A00401;2A501;94;2A
ag200050-431679803;pr;a;l;6;41;;2;832;;;0;0;1;0;D;161;41.91014;8.7143;0;;;1.0;;0;A;;1.0;;;;;;;;;;;a;n;50.0;a;2024-07;2A004;0401;2A0040401;H;H;2A00401;2A501;94;2A
netty-isula-appt-1064;pr;a;l;2;121;;4;1944;;;0;0;1;1;D;125;41.90956;8.7175;0;;;;True;Sud-Ouest;D;1975.0;;2.0;;;;True;;;Gaz;;Collectif;a;n;115.0;a;2024-07;2A004;0401;2A0040401;H;H;2A00401;2A501;94;2A
nestenn-1-99938608668;pr;a;l;5;66;;3;980;;;0;1;1;1;C;;41.93346;8.7431;0;6.0;;;False;Sud;VI;1956.0;1.0;;;True;;False;;;;Pompe à chaleur;Individuel;a;n;36.0;a;2024-07;2A004;0601;2A0040601;H;H;2A00401;2A501;94;2A
