idannonce;type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;duree_int;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS_x;TYP_IRIS_y;GRD_QUART;UU2010;REG;DEP;loyer_m2_median_n6;nb_log_n6;taux_rendement_n6;loyer_m2_median_n7;nb_log_n7;taux_rendement_n7;prix_m2_vente
century-21-202_2447_15085;pr;a;v;0;124;;5;339000;;;0;0;0;1;0;;43.36988;-1.43919;Oui;0.0;;0.0;;0;;1600.0;2.0;0.0;;False;;False;2.0;567.0;Électrique, Bois;Poêle à Bois;Individuel;a;n;;a;2021-02;64317;0000;643170000;Z;Z;6431700;00751;75;64;;;;;;;2733.87
iad-france-901098;pr;a;v;4;90;;4;225000;;;0;1;0;0;D;218.0;43.30228;-0.38831;Oui;5.0;;1.0;False;0;B;1980.0;;;;True;;True;48.0;1896.0;Électrique;Radiateur;Individuel;m;n;;a;2021-02;64129;0105;641290105;H;H;6412901;64601;75;64;9.2;7.0;0.044;7.7;36.0;0.037;2500.0
orpi-1-102019E1UCWE;pr;a;v;1;65;;3;124000;;;0;0;0;1;E;264.0;43.30171;-0.39772;Non;4.0;;1.0;;0;F;;;;;;;True;;828.0;;;Individuel;a;n;;a;2021-02;64129;0106;641290106;H;H;6412901;64601;75;64;9.74;14.0;0.061;9.18;89.0;0.058;1907.69
square-habitat-1D8DC2F7-6B0B-4B6D-AD3B-5DAF26045551;pr;m;v;0;206;1008.0;8;315000;;;0;1;2;0;D;177;43.30262;-0.38286;Non;;;8.0;True;Nord-Sud;D;;2.0;1.0;;False;18.0;;;;Gaz;Radiateur;Individuel;a;n;;m;2021-02;64129;0105;641290105;H;H;6412901;64601;75;64;;;;;;;1529.13
immo-facile-43724985;pr;a;v;0;37;;2;58000;;;0;0;0;0;C;106;43.30119;-0.38494;Oui;1.0;;;;Sud-Ouest;D;1902.0;;;;;;;9.0;552.0;;;;a;n;;a;2021-02;64129;0105;641290105;H;H;6412901;64601;75;64;11.25;39.0;0.086;11.17;95.0;0.086;1567.57
iad-france-897043;pr;a;v;3;83;;4;285000;;;0;1;0;0;C;123;43.30592;-0.38135;Oui;4.0;;1.0;False;0;A;2005.0;;;;True;;True;75.0;1580.52;Électrique;Radiateur;Individuel;m;n;;a;2021-02;64129;0104;641290104;H;H;6412901;64601;75;64;4.0;1.0;0.014;7.7;36.0;0.027;3433.73
adapt-immo-6403678274;pr;a;v;0;227;;6;383000;;;0;0;1;1;0;;43.30587;-0.38099;Non;;;2.0;False;0;;2020.0;2.0;;;;;False;3.0;;;;;a;n;;a;2021-02;64129;0104;641290104;H;H;6412901;64601;75;64;;;;;;;1687.22
adapt-immo-6403678276;pr;m;v;0;227;;6;383000;;;0;0;1;1;0;;43.30587;-0.38099;Non;;;2.0;False;0;;2020.0;2.0;;;;;;3.0;;;;;a;n;;m;2021-02;64129;0104;641290104;H;H;6412901;64601;75;64;;;;8.41;3.0;0.06;1687.22
gedeon-22361926;pr;a;v;0;41;;2;160000;;;0;0;0;1;C;150.0;43.50437;-1.47743;0;3.0;;1.0;;0;B;;1.0;;;;;True;;;;;;a;n;;a;2021-02;64102;1201;641021201;H;H;6410201;00751;75;64;12.33;21.0;0.038;13.0;434.0;0.04;3902.44
immo-facile-2350390;pr;a;v;0;44;;2;254000;;;0;0;1;0;B;51;43.48348;-1.48815;Oui;4.0;;1.0;;Sud-Ouest;A;2019.0;1.0;1.0;;True;;True;50.0;468.0;Gaz;Radiateur;Individuel;a;n;;a;2021-02;64102;0902;641020902;H;H;6410201;00751;75;64;14.37;6.0;0.03;13.0;434.0;0.027;5772.73
orpi-1-067011E1TAQ9;pr;a;v;1;42;;2;164000;;;0;0;0;1;D;213;43.48919;-1.4756;Oui;4.0;;;;0;F;;;;;;;;8.0;780.0;;;Individuel;a;n;;a;2021-02;64102;0501;641020501;H;H;6410201;00751;75;64;12.67;114.0;0.039;13.0;434.0;0.04;3904.76
immo-facile-99935620565;pr;m;v;0;98;852.0;4;843600;;;0;1;1;1;E;249;43.49377;-1.48438;Non;;;;;0;F;1955.0;2.0;;;;;;;;Gaz;Radiateur;Individuel;a;n;;m;2021-02;64102;0701;641020701;H;H;6410201;00751;75;64;12.5;1.0;0.017;10.49;8.0;0.015;8608.16
square-habitat-FB2719E9-707E-4068-A509-7E9972FF3B32;pr;a;v;1;56;;2;203300;;;0;0;0;1;D;193;43.49308;-1.4741;Oui;3.0;;;False;Nord-Est;B;;1.0;;;False;;True;12.0;1213.0;;;;a;n;;a;2021-02;64102;0501;641020501;H;H;6410201;00751;75;64;12.67;114.0;0.042;13.0;434.0;0.043;3630.36
ag340369-279964145;pr;a;v;3;41;;2;198000;;;0;0;1;0;D;157;43.49016;-1.47999;Oui;4.0;;0.0;;Nord-Est;A;;1.0;;;;;;7.0;708.0;Électrique;;;network;n;;a;2021-02;64102;0501;641020501;H;H;6410201;00751;75;64;12.67;114.0;0.031;13.0;434.0;0.032;4829.27
hektor-1_cotedargent-11503;pr;a;v;3;164;;5;990000;;;0;0;3;0;0;;43.49157;-1.48123;Non;3.0;;1.0;False;Sud;;;3.0;2.0;;;;True;;;Gaz;Radiateur;Individuel;a;n;;a;2021-02;64102;0701;641020701;H;H;6410201;00751;75;64;13.59;1.0;0.027;10.52;11.0;0.021;6036.59
orpi-1-067042E1UAOC;pr;a;v;0;80;30.0;3;537000;;;0;0;0;2;0;;43.48997;-1.48916;Non;3.0;;2.0;;0;;;;;;;;True;0.0;768.0;;;Individuel;a;n;;a;2021-02;64102;0701;641020701;H;H;6410201;00751;75;64;11.8;12.0;0.021;11.4;346.0;0.02;6712.5
keller-williams-1-34_1_34-32108;pr;a;v;5;89;;4;450000;;;0;0;0;1;0;;43.50564;-1.45441;Non;5.0;;2.0;;Sud;;2021.0;1.0;1.0;;True;;True;3.0;1400.0;;;;a;n;;a;2021-02;64102;0201;641020201;H;H;6410201;00751;75;64;11.32;4.0;0.027;11.16;73.0;0.026;5056.18
immo-facile-43661556;pr;a;v;1;34;;1;142000;;;0;0;0;0;VI;;43.50988;-1.43288;Oui;2.0;;;;0;VI;;;;;;;;;;;;;a;n;;a;2021-02;64102;0201;641020201;H;H;6410201;00751;75;64;12.11;2.0;0.035;15.69;171.0;0.045;4176.47
hektor-1_cotedargent-11501;pr;a;v;1;98;;4;495000;;;0;0;2;0;0;;43.49157;-1.48123;Non;3.0;;1.0;False;Sud;;;3.0;3.0;;;;True;;;Gaz;Radiateur;Individuel;a;n;;a;2021-02;64102;0701;641020701;H;H;6410201;00751;75;64;12.85;8.0;0.031;11.16;73.0;0.027;5051.02
hektor-504613-12730;pr;a;v;1;55;;2;171000;;;0;0;1;0;NS;;43.4883;-1.47339;Oui;2.0;;;False;Sud-Est;NS;1610.0;1.0;;;;;False;12.0;227.0;Électrique;Radiateur;Individuel;a;n;;a;2021-02;64102;0301;641020301;H;H;6410201;00751;75;64;12.46;40.0;0.048;13.0;434.0;0.05;3109.09
nexity-GB00122599;pr;a;v;2;34;;2;148000;;;0;0;0;0;VI;;43.48902;-1.47364;Non;3.0;;;False;Sud;VI;;;;;False;;False;;466.0;;;;a;n;;a;2021-02;64102;0301;641020301;H;H;6410201;00751;75;64;12.46;40.0;0.034;13.0;434.0;0.036;4352.94
orpi-1-067048E1U3B3;pr;a;v;3;71;;3;304000;;;0;0;0;1;A;43;43.47554;-1.48474;Oui;4.0;;2.0;;0;B;;;;;;;True;28.0;1663.0;;;;a;n;;a;2021-02;64102;0903;641020903;H;H;6410201;00751;75;64;11.33;6.0;0.032;11.4;346.0;0.032;4281.69
rodacom-4610711;pr;a;v;2;122;;4;612000;;;0;0;3;0;0;;43.50116;-1.44353;Non;2.0;;;False;Ouest;;;3.0;;;;;True;;;Gaz;;Individuel;a;n;;a;2021-02;64102;1002;641021002;H;H;6410201;00751;75;64;10.86;2.0;0.026;11.16;73.0;0.027;5016.39
ag440414-287385671;pr;a;v;1;75;;4;208500;;;0;1;1;1;D;210;43.49742;-1.44716;Non;;;;;0;E;;1.0;;;False;;False;30.0;2294.0;;;Collectif;m;n;;a;2021-02;64102;1002;641021002;H;H;6410201;00751;75;64;10.86;2.0;0.047;11.16;73.0;0.048;2780.0
