REG;DEP;INSEE_COM;type_annonceur;categorie_annonceur;typedebien;typedetransaction;nb_pieces;dpeL;surface_median;prix_bien_median;prix_m2_vente_median;loyer_m2_median_n7;taux_rendement_moy;balcon_moy;eau_moy;bain_moy;nb_log_en_vente
32;59;59001;pr;a;m;v;5;C;146.0;148000.0;1013.7;;;0.0;0.0;1.0;1
32;59;59001;pr;a;m;v;5;D;147.0;235000.0;1598.64;;;0.0;0.0;1.0;1
32;59;59001;pr;cm;m;v;1;A;149.0;257000.0;1724.83;;;0.0;0.0;0.0;1
32;59;59001;pr;cm;m;v;4;A;110.0;266000.0;2418.18;;;0.0;0.0;0.0;1
32;59;59001;pr;cm;m;v;5;A;120.0;246000.0;2166.67;;;0.0;0.0;0.0;3
32;59;59001;pr;cm;m;v;6;A;105.0;246000.0;2342.86;;;0.0;0.0;0.0;1
32;59;59001;pr;cm;m;v;7;A;150.0;285000.0;1900.0;;;0.0;0.0;0.0;1
32;59;59001;pr;cm;m;v;8;A;150.0;283500.0;1893.32;;;0.0;0.0;0.0;2
32;59;59002;pr;a;a;v;5;C;90.0;228800.0;2542.22;;;0.0;0.0;0.0;1
32;59;59002;pr;a;m;v;3;D;80.0;115000.0;1437.5;11.76;0.098;0.0;0.0;1.0;1
32;59;59002;pr;a;m;v;3;VI;85.0;160600.0;1889.41;11.76;0.075;0.0;1.0;0.0;1
32;59;59002;pr;a;m;v;4;C;100.0;201800.0;2018.0;;;0.0;0.0;1.0;1
32;59;59002;pr;a;m;v;4;D;100.0;157600.0;1628.57;;;0.0;0.14;0.86;7
32;59;59002;pr;a;m;v;4;G;100.0;198900.0;1989.0;;;0.0;0.0;1.0;1
32;59;59002;pr;a;m;v;5;VI;129.0;178900.0;1386.82;;;0.0;1.0;1.0;1
32;59;59002;pr;a;m;v;6;F;164.0;214100.0;1305.49;;;0.0;0.0;1.0;1
32;59;59002;pr;a;m;v;7;D;100.0;166000.0;1660.0;;;0.0;1.0;1.0;1
32;59;59002;pr;m;m;v;3;C;80.0;120000.0;1500.0;11.76;0.094;0.0;0.0;0.0;1
32;59;59002;pr;m;m;v;3;E;92.5;118500.0;1291.82;11.76;0.121;0.0;0.0;0.0;2
32;59;59002;pr;m;m;v;3;NS;85.0;159000.0;1870.59;11.76;0.075;0.0;0.0;0.0;1
32;59;59002;pr;m;m;v;4;D;117.0;269500.0;2303.42;;;0.0;0.0;0.0;1
32;59;59002;pr;m;m;v;4;NS;119.0;147000.0;1235.29;;;0.0;0.0;1.0;1
32;59;59002;pr;m;m;v;5;C;86.0;100900.0;1173.26;;;0.0;0.0;1.0;1
32;59;59002;pr;m;m;v;5;VI;80.0;65500.0;818.75;;;0.0;0.0;1.0;1
