REG;DEP;INSEE_COM;type_annonceur;categorie_annonceur;typedebien;typedetransaction;nb_pieces;dpeL;surface_median;prix_bien_median;balcon_moy;eau_moy;bain_moy;nb_log
84;42;42001;pr;a;a;l;4;0;75.0;504.0;1.0;0.0;1.0;1
84;42;42001;pr;a;a;l;5;0;90.0;638.0;0.0;0.0;1.0;1
84;42;42003;pa;a;a;l;7;0;168.0;600.0;0.0;0.0;1.0;1
84;42;42003;pr;a;a;l;5;VI;121.0;566.0;0.0;1.0;0.0;2
84;42;42003;pr;a;m;l;3;VI;68.0;590.0;0.0;1.0;0.0;1
84;42;42003;pr;a;m;l;4;C;115.0;655.0;1.0;0.0;1.0;1
84;42;42003;pr;a;m;l;4;D;98.0;880.0;0.0;1.0;0.0;1
84;42;42003;pr;a;m;l;5;C;151.0;875.0;0.0;1.0;1.0;1
84;42;42003;pr;a;m;l;5;E;95.0;820.0;0.0;2.0;0.0;1
84;42;42003;pr;a;m;l;5;VI;126.0;950.0;0.0;1.0;1.0;1
84;42;42005;pa;a;a;l;2;0;60.0;570.0;1.0;0.0;1.0;1
84;42;42005;pr;a;a;l;1;0;36.0;360.0;0.0;1.0;0.0;1
84;42;42005;pr;a;a;l;1;C;21.0;302.0;0.0;1.0;0.0;1
84;42;42005;pr;a;a;l;1;D;33.0;445.0;0.0;1.0;0.0;1
84;42;42005;pr;a;a;l;1;F;31.0;367.0;0.0;1.0;0.0;1
84;42;42005;pr;a;a;l;1;G;28.0;309.0;0.0;0.0;1.0;1
84;42;42005;pr;a;a;l;2;0;51.0;492.0;1.0;1.0;0.0;1
84;42;42005;pr;a;a;l;2;B;57.0;605.0;0.2;0.8;0.2;5
84;42;42005;pr;a;a;l;2;C;54.0;500.0;0.29;0.43;0.43;7
84;42;42005;pr;a;a;l;2;D;55.5;545.0;0.3;0.4;0.6;10
84;42;42005;pr;a;a;l;3;0;69.0;567.5;0.25;0.25;0.0;4
84;42;42005;pr;a;a;l;3;A;76.0;765.0;1.0;0.0;1.0;1
84;42;42005;pr;a;a;l;3;B;75.0;728.5;0.0;0.25;0.75;4
84;42;42005;pr;a;a;l;3;C;72.0;628.0;0.21;0.21;0.79;19
84;42;42005;pr;a;a;l;3;D;65.0;556.0;0.25;0.33;0.58;12
84;42;42005;pr;a;a;l;3;E;67.0;499.0;0.33;0.33;0.33;3
84;42;42005;pr;a;a;l;3;VI;70.0;590.0;0.33;0.33;0.0;3
84;42;42005;pr;a;a;l;4;0;96.0;600.0;0.0;0.0;0.33;3
84;42;42005;pr;a;a;l;4;B;94.5;868.0;0.0;0.0;1.0;2
84;42;42005;pr;a;a;l;4;C;89.5;717.5;0.17;0.0;0.33;6
84;42;42005;pr;a;a;l;4;D;76.0;642.0;0.0;0.75;0.25;4
84;42;42005;pr;a;a;l;5;D;120.0;700.0;0.0;2.0;2.0;1
84;42;42005;pr;a;m;l;3;0;74.0;760.0;0.0;1.0;0.0;1
84;42;42005;pr;a;m;l;3;C;57.0;650.0;0.0;0.0;0.0;1
84;42;42005;pr;a;m;l;4;0;93.0;950.0;0.0;1.0;1.0;2
84;42;42005;pr;a;m;l;4;B;80.0;812.0;0.0;0.0;0.0;1
84;42;42005;pr;a;m;l;4;C;118.0;900.0;0.0;0.0;1.0;1
84;42;42005;pr;a;m;l;4;E;85.0;742.0;0.0;0.0;1.0;1
84;42;42005;pr;a;m;l;5;C;114.0;1038.0;1.0;2.0;0.0;1
84;42;42005;pr;a;m;l;5;D;101.0;968.0;0.0;0.0;1.0;1
84;42;42005;pr;a;m;l;7;E;170.0;1900.0;0.0;1.0;1.0;1
84;42;42006;pr;a;a;l;2;E;40.0;298.0;0.0;0.0;1.0;4
84;42;42006;pr;a;a;l;3;E;59.0;410.0;0.0;0.0;1.0;1
84;42;42006;pr;a;m;l;4;E;76.0;592.0;0.0;1.0;0.0;1
84;42;42008;pr;a;m;l;3;0;91.0;495.0;0.0;1.0;0.0;1
84;42;42008;pr;a;m;l;4;E;105.0;550.0;0.0;0.0;1.0;1
84;42;42010;pr;a;a;l;1;0;33.0;290.0;0.0;1.0;0.0;1
84;42;42010;pr;a;a;l;2;VI;30.0;380.0;0.0;0.0;1.0;1
84;42;42010;pr;a;a;l;3;VI;60.0;450.0;0.0;0.0;1.0;1
84;42;42011;pa;a;a;l;3;0;48.0;382.0;0.0;0.0;0.0;1
