REG;DEP;INSEE_COM;type_annonceur;categorie_annonceur;typedebien;typedetransaction;nb_pieces;dpeL;surface_median;prix_bien_median;prix_m2_vente_median;loyer_m2_median_n7;taux_rendement_moy;balcon_moy;eau_moy;bain_moy;nb_log_en_vente
2;972;97201;pr;a;m;v;10;0;200.0;185000.0;925.0;;;0.0;2.0;1.0;1
2;972;97201;pr;a;m;v;10;NS;200.0;185000.0;925.0;;;0.0;2.0;1.0;1
2;972;97201;pr;a;m;v;3;VI;65.0;59000.0;907.69;;;0.0;0.0;0.0;1
2;972;97201;pr;a;m;v;4;VI;75.0;147150.0;1962.0;;;0.0;1.0;1.0;1
2;972;97201;pr;a;m;v;5;0;141.0;169500.0;1202.13;;;0.0;-1.0;1.0;1
2;972;97201;pr;a;m;v;5;VI;141.0;169500.0;1202.13;;;0.0;0.0;1.0;2
2;972;97201;pr;a;m;v;8;VI;150.0;290000.0;1933.33;;;0.0;0.0;0.0;1
2;972;97201;pr;m;m;v;3;NS;65.0;163000.0;2507.69;;;0.0;0.0;1.0;1
2;972;97201;pr;m;m;v;5;NS;71.0;336000.0;4732.39;;;0.0;1.0;0.0;1
2;972;97201;pr;m;m;vp;8;NS;205.0;376000.0;1834.15;;;1.0;0.0;1.0;1
2;972;97202;pr;a;a;v;1;G;29.5;170000.0;5769.01;18.34;0.038;0.0;1.0;0.0;2
2;972;97202;pr;a;a;v;1;VI;45.0;139000.0;3102.5;18.34;0.071;0.0;0.5;0.0;2
2;972;97202;pr;a;a;v;2;0;35.0;208000.0;5942.86;;;0.0;0.0;1.0;1
2;972;97202;pr;a;a;v;2;G;34.0;164000.0;4823.53;;;0.0;1.0;0.0;1
2;972;97202;pr;a;a;v;2;NS;31.0;239000.0;7709.68;;;0.0;1.0;0.0;1
2;972;97202;pr;a;a;v;3;VI;83.0;254000.0;3060.24;13.52;0.053;0.0;1.0;0.0;1
2;972;97202;pr;a;m;v;4;0;89.5;500000.0;5637.8;;;0.0;0.0;2.0;2
2;972;97202;pr;a;m;v;5;G;112.5;755000.0;6711.24;;;0.0;2.0;0.0;2
2;972;97202;pr;a;m;v;7;0;164.0;443000.0;2701.22;;;0.0;0.0;2.67;3
2;972;97202;pr;a;m;v;7;G;166.0;755000.0;4548.19;;;0.0;3.0;0.0;1
2;972;97202;pr;a;m;v;9;0;152.0;443000.0;2914.47;;;0.0;0.0;4.0;1
2;972;97202;pr;a;m;vp;4;0;80.0;600000.0;7500.0;;;0.0;0.0;2.0;1
2;972;97202;pr;m;m;vp;8;NS;280.0;1350000.0;4821.43;;;0.0;0.0;4.0;1
2;972;97202;pr;network;m;v;7;D;152.0;443000.0;2914.47;;;0.0;3.0;0.0;1
2;972;97203;pr;a;m;v;4;0;110.0;179500.0;1791.72;;;0.25;0.75;1.5;4
2;972;97203;pr;a;m;v;4;F;96.0;185000.0;1927.08;;;0.0;-1.0;3.0;1
2;972;97203;pr;a;m;v;4;VI;100.0;175000.0;1822.92;;;0.0;0.33;1.33;3
2;972;97203;pr;a;m;v;5;VI;138.0;374500.0;2713.77;;;0.0;0.0;0.0;1
2;972;97203;pr;a;m;v;6;0;158.0;269000.0;1702.53;9.64;0.068;0.0;3.0;0.0;1
2;972;97203;pr;a;m;v;6;VI;158.0;270000.0;1708.86;9.64;0.068;0.0;3.0;0.0;1
2;972;97203;pr;a;m;v;7;VI;198.0;428000.0;2161.62;;;0.0;2.0;1.0;1
2;972;97203;pr;a;m;v;8;0;220.0;335000.0;1522.73;;;0.0;0.0;3.0;1
2;972;97203;pr;network;m;v;5;NS;166.5;276900.0;1663.8;;;0.0;0.5;0.5;2
2;972;97204;pr;a;a;v;2;0;43.0;135000.0;3139.53;;;0.0;1.0;1.0;1
2;972;97204;pr;a;m;v;3;0;60.0;224700.0;3745.0;;;0.0;2.0;0.0;1
2;972;97204;pr;a;m;v;4;0;107.0;276600.0;2649.56;;;0.0;1.5;1.5;2
2;972;97204;pr;a;m;v;4;NS;90.0;275000.0;3055.56;;;0.0;2.0;0.0;2
2;972;97204;pr;a;m;v;5;0;124.0;640000.0;5161.29;;;1.0;0.0;2.0;1
2;972;97204;pr;a;m;v;5;A;150.0;398000.0;2653.33;;;0.0;0.0;0.0;1
2;972;97204;pr;a;m;v;5;VI;114.0;435000.0;3815.79;;;0.0;2.0;1.0;1
2;972;97204;pr;a;m;v;6;0;190.0;447000.0;2352.63;;;0.0;0.0;2.0;1
2;972;97204;pr;a;m;v;6;NS;134.0;450000.0;3358.21;;;0.0;2.0;0.0;1
2;972;97204;pr;m;m;v;3;NS;142.0;399000.0;2809.86;;;0.0;0.0;0.0;1
2;972;97204;pr;m;m;v;9;NS;220.0;415000.0;1886.36;;;0.0;0.0;0.0;1
2;972;97205;pr;a;a;v;3;0;59.0;207000.0;2874.58;19.46;0.081;1.0;0.67;0.33;3
2;972;97205;pr;a;a;v;3;NS;67.0;164000.0;2447.76;19.46;0.095;1.0;1.0;0.0;1
2;972;97205;pr;a;a;v;3;VI;59.0;198450.0;3363.56;19.46;0.069;0.0;1.0;0.0;3
2;972;97205;pr;a;m;v;3;NS;80.0;363000.0;4537.5;21.25;0.056;0.0;1.0;0.0;1
2;972;97205;pr;a;m;v;4;0;82.0;443000.0;5402.44;11.11;0.025;0.0;0.0;2.0;1
2;972;97205;pr;a;m;v;4;VI;98.0;305000.0;3112.24;11.11;0.043;1.0;2.0;0.0;1
2;972;97205;pr;a;m;v;5;0;166.5;599500.0;3586.38;14.72;0.056;0.0;1.25;1.0;4
2;972;97205;pr;a;m;v;5;NS;180.0;770000.0;4277.78;14.72;0.041;0.0;2.67;0.0;3
2;972;97205;pr;a;m;v;5;VI;189.0;530000.0;2804.23;14.72;0.063;0.0;3.0;0.0;1
2;972;97205;pr;a;m;v;6;0;222.0;1380000.0;6216.22;;;0.0;0.0;0.0;1
2;972;97205;pr;a;m;v;6;D;180.0;603000.0;3350.0;;;0.0;0.0;0.0;1
2;972;97205;pr;a;m;v;7;0;139.0;340000.0;2446.04;;;1.0;2.0;1.0;1
2;972;97205;pr;a;m;v;7;NS;225.0;880000.0;3972.22;;;0.0;2.0;0.0;2
2;972;97205;pr;a;m;v;7;VI;152.0;735000.0;4835.53;;;0.0;2.0;0.0;1
2;972;97205;pr;a;m;v;8;0;229.0;337262.5;1500.3;;;0.5;1.5;0.5;2
2;972;97205;pr;ca;an;v;3;0;70.0;385000.0;5500.0;19.46;0.042;0.0;0.0;0.0;1
2;972;97205;pr;m;m;pi;6;NS;160.0;530000.0;3312.5;;;0.0;3.0;0.0;1
2;972;97205;pr;m;m;v;3;NS;81.0;220000.0;2716.05;21.25;0.094;0.0;1.0;0.0;1
2;972;97205;pr;m;m;v;4;NS;90.0;484983.0;5388.7;11.11;0.025;0.0;2.0;0.0;1
2;972;97205;pr;m;m;v;5;E;124.0;525000.0;4233.87;14.72;0.042;0.0;3.0;0.0;1
2;972;97205;pr;m;m;v;8;NS;250.0;300000.0;1200.0;;;0.0;0.0;0.0;2
2;972;97206;pr;a;a;v;1;0;26.0;154000.0;5923.08;20.0;0.042;0.0;0.0;0.67;3
2;972;97206;pr;a;a;v;1;G;28.0;110000.0;3928.57;20.0;0.061;0.0;1.0;0.0;1
2;972;97206;pr;a;a;v;1;NS;29.0;106500.0;3623.8;20.0;0.068;0.0;1.0;0.0;2
2;972;97206;pr;a;a;v;1;VI;20.0;169000.0;8450.0;20.0;0.028;1.0;1.0;0.0;1
2;972;97206;pr;a;a;v;2;0;42.0;171700.0;4366.66;16.5;0.046;0.0;0.0;0.83;6
2;972;97206;pr;a;a;v;2;E;46.0;190000.0;4130.43;16.5;0.048;1.0;1.0;0.0;1
2;972;97206;pr;a;a;v;2;F;38.0;240000.0;6315.79;16.5;0.031;0.0;1.0;0.0;1
2;972;97206;pr;a;a;v;2;G;48.0;200000.0;4166.67;16.5;0.048;1.0;1.0;0.0;1
2;972;97206;pr;a;a;v;2;NS;40.0;169000.0;4225.0;16.5;0.046;0.0;0.67;0.33;3
2;972;97206;pr;a;a;v;3;0;71.0;250000.0;3521.13;14.38;0.049;0.0;0.0;1.0;1
2;972;97206;pr;a;a;v;3;B;64.0;259000.0;4046.88;14.38;0.043;0.0;2.0;0.0;1
2;972;97206;pr;a;a;v;3;G;53.0;221000.0;4165.77;14.38;0.041;0.5;1.5;0.0;2
2;972;97206;pr;a;a;v;3;NS;85.0;253800.0;2985.88;14.38;0.058;1.0;2.0;0.0;1
2;972;97206;pr;a;m;v;10;VI;164.0;650000.0;3963.41;;;0.0;4.0;0.0;1
2;972;97206;pr;a;m;v;11;G;201.0;830000.0;4129.35;;;0.0;5.0;0.0;2
2;972;97206;pr;a;m;v;3;0;65.0;266500.0;4100.0;20.2;0.059;0.0;0.0;0.67;3
2;972;97206;pr;a;m;v;4;0;113.0;345000.0;3511.9;17.41;0.088;0.0;0.67;0.67;3
2;972;97206;pr;a;m;v;4;G;96.0;510000.0;5312.5;17.41;0.039;0.0;1.0;0.0;1
2;972;97206;pr;a;m;v;4;NS;111.0;358000.0;3225.23;17.41;0.065;0.0;0.0;0.0;1
2;972;97206;pr;a;m;v;4;VI;112.0;358000.0;3196.43;17.41;0.065;1.0;1.0;0.0;1
2;972;97206;pr;a;m;v;5;0;135.0;487000.0;3781.94;;;0.17;0.17;1.67;12
2;972;97206;pr;a;m;v;5;E;110.0;435000.0;3954.55;;;0.0;0.0;0.0;1
2;972;97206;pr;a;m;v;5;F;114.0;690000.0;6052.63;;;0.0;2.0;0.0;1
2;972;97206;pr;a;m;v;5;G;110.0;514000.0;4663.64;;;0.0;2.0;0.57;7
2;972;97206;pr;a;m;v;5;NS;111.0;532000.0;4792.79;;;0.0;0.0;0.0;1
2;972;97206;pr;a;m;v;5;VI;114.0;295000.0;2870.0;;;0.4;2.2;0.2;5
2;972;97206;pr;a;m;v;6;0;143.0;774000.0;3356.64;;;0.0;0.57;1.43;7
2;972;97206;pr;a;m;v;6;D;133.0;426000.0;3203.01;;;0.0;0.0;0.0;1
2;972;97206;pr;a;m;v;6;G;152.0;990000.0;6513.16;;;0.0;3.0;0.0;1
2;972;97206;pr;a;m;v;6;NS;161.0;449350.0;2790.99;;;1.0;3.0;1.0;1
2;972;97206;pr;a;m;v;7;0;280.0;495000.0;1767.86;;;0.0;2.0;2.0;1
2;972;97206;pr;a;m;v;7;G;230.0;862000.0;3747.83;;;0.0;5.0;1.0;1
2;972;97206;pr;a;m;v;7;NS;230.0;866250.0;3766.3;;;0.0;5.0;1.0;1
2;972;97206;pr;a;m;v;7;VI;300.0;1260000.0;4200.0;;;2.0;4.0;1.0;1
2;972;97206;pr;a;m;v;8;0;180.0;527000.0;2960.67;;;0.0;0.0;3.2;5
2;972;97206;pr;a;m;vp;5;NS;150.0;459400.0;3062.67;;;0.0;3.0;0.0;1
2;972;97206;pr;a;m;vp;7;0;212.0;573000.0;2702.83;;;0.0;4.0;1.0;1
2;972;97206;pr;a;m;vp;9;0;170.0;881875.0;5187.5;;;0.0;4.0;0.0;1
2;972;97206;pr;m;a;v;1;F;26.0;165402.5;6361.64;20.0;0.038;0.5;0.0;0.5;2
2;972;97206;pr;m;a;v;1;NS;25.0;152000.0;6080.0;20.0;0.039;0.0;0.0;1.0;1
2;972;97206;pr;m;m;v;3;NS;60.0;320000.0;5333.33;20.2;0.045;0.0;0.0;0.0;1
2;972;97206;pr;m;m;v;5;0;110.0;419000.0;3809.09;;;0.0;2.0;0.0;1
2;972;97206;pr;m;m;v;5;G;125.0;498990.0;3991.92;;;0.0;3.0;0.0;1
2;972;97206;pr;m;m;v;5;NS;180.0;599000.0;3327.78;;;0.0;0.0;0.0;1
2;972;97206;pr;m;m;vp;5;NS;150.0;695000.0;4633.33;;;0.0;0.0;2.0;1
2;972;97206;pr;network;m;v;4;NS;84.0;298000.0;3547.62;17.41;0.059;1.0;2.0;0.0;2
2;972;97207;pr;a;a;v;1;0;25.5;55000.0;2202.38;21.5;0.118;0.25;0.25;0.5;4
2;972;97207;pr;a;a;v;1;VI;28.0;55000.0;1964.29;21.5;0.131;0.0;1.0;0.0;1
2;972;97207;pr;a;a;v;2;0;45.5;142000.0;3038.66;15.58;0.06;0.0;0.0;0.5;4
2;972;97207;pr;a;a;v;2;A;48.0;178500.0;3718.75;15.58;0.05;0.0;0.71;0.14;7
2;972;97207;pr;a;a;v;2;E;42.0;140000.0;3333.33;15.58;0.056;0.0;1.0;0.0;1
2;972;97207;pr;a;a;v;2;G;53.0;130000.0;2509.16;15.58;0.076;0.5;1.0;0.0;2
2;972;97207;pr;a;a;v;2;NS;46.5;178500.0;3644.38;15.58;0.053;0.0;0.88;0.25;8
2;972;97207;pr;a;a;v;2;VI;36.0;118000.0;3194.44;15.58;0.059;0.0;0.67;0.0;3
2;972;97207;pr;a;a;v;3;0;70.5;177000.0;2498.8;12.48;0.063;0.06;0.25;0.56;16
2;972;97207;pr;a;a;v;3;A;58.0;204750.0;3530.17;12.48;0.042;0.0;0.56;0.0;9
2;972;97207;pr;a;a;v;3;D;68.0;168000.0;2470.59;12.48;0.061;0.0;0.0;1.0;1
2;972;97207;pr;a;a;v;3;F;55.0;135000.0;2454.55;12.48;0.061;0.0;1.0;0.0;1
2;972;97207;pr;a;a;v;3;G;68.0;185000.0;2632.35;12.48;0.055;0.43;0.57;0.29;7
2;972;97207;pr;a;a;v;3;NS;59.0;204750.0;3530.17;12.48;0.049;0.0;0.37;0.47;19
2;972;97207;pr;a;a;v;3;VI;71.0;168000.0;2661.29;12.48;0.057;0.33;0.67;0.11;9
