REG;DEP;INSEE_COM;type_annonceur;categorie_annonceur;typedebien;typedetransaction;nb_pieces;dpeL;surface_median;prix_bien_median;balcon_moy;eau_moy;bain_moy;nb_log
11;93;93001;pa;a;a;l;1;0;20.5;650.0;0.6;0.4;0.6;10
11;93;93001;pa;a;a;l;1;A;27.0;800.0;1.0;0.0;1.0;1
11;93;93001;pa;a;a;l;2;0;32.0;816.5;0.25;0.25;0.25;8
11;93;93001;pa;a;a;l;2;B;42.0;677.5;0.0;0.0;1.0;2
11;93;93001;pa;a;a;l;2;C;43.0;860.0;0.0;0.0;1.0;1
11;93;93001;pa;a;a;l;2;F;32.0;650.0;0.0;1.0;0.0;1
11;93;93001;pa;a;a;l;3;0;63.0;1140.0;0.38;0.0;0.88;8
11;93;93001;pa;a;a;l;3;B;66.0;1200.0;1.0;0.0;1.0;1
11;93;93001;pa;a;a;l;3;C;63.0;800.0;1.0;1.0;1.0;1
11;93;93001;pa;a;a;l;4;0;70.0;660.0;0.0;0.2;0.4;5
11;93;93001;pa;a;a;l;4;B;73.0;1245.0;1.5;0.0;1.5;2
11;93;93001;pa;a;a;l;4;D;45.0;1405.0;0.0;0.0;1.0;1
11;93;93001;pa;a;a;l;5;0;91.0;1150.0;1.5;0.0;0.5;2
11;93;93001;pa;a;a;l;8;0;90.0;535.0;1.0;0.0;0.0;1
11;93;93001;pa;a;l;l;4;0;126.0;1700.0;1.0;0.0;1.0;1
11;93;93001;pa;a;m;l;4;0;103.0;1162.5;0.0;0.0;1.0;2
11;93;93001;pr;a;a;l;1;0;23.0;620.0;0.07;0.26;0.26;43
11;93;93001;pr;a;a;l;1;A;24.5;720.0;0.1;0.4;0.2;10
11;93;93001;pr;a;a;l;1;B;31.0;703.5;0.21;0.29;0.57;14
11;93;93001;pr;a;a;l;1;C;20.0;575.0;0.09;0.39;0.26;23
11;93;93001;pr;a;a;l;1;D;26.5;693.5;0.18;0.44;0.71;34
11;93;93001;pr;a;a;l;1;E;24.0;662.0;0.0;0.33;0.38;24
11;93;93001;pr;a;a;l;1;F;20.0;617.0;0.07;0.33;0.2;15
11;93;93001;pr;a;a;l;1;G;16.0;625.0;0.0;0.2;0.2;5
11;93;93001;pr;a;a;l;1;NS;24.0;665.0;0.1;0.52;0.33;21
11;93;93001;pr;a;a;l;1;VI;20.0;629.5;0.14;0.54;0.22;50
11;93;93001;pr;a;a;l;2;0;36.0;800.0;0.1;0.24;0.3;89
11;93;93001;pr;a;a;l;2;A;44.0;890.0;0.67;0.0;1.0;3
11;93;93001;pr;a;a;l;2;B;45.0;860.0;0.36;0.31;0.51;45
11;93;93001;pr;a;a;l;2;C;42.0;840.0;0.24;0.45;0.39;38
11;93;93001;pr;a;a;l;2;D;38.0;810.0;0.2;0.41;0.42;85
11;93;93001;pr;a;a;l;2;E;36.0;799.0;0.1;0.41;0.54;71
11;93;93001;pr;a;a;l;2;F;32.0;800.0;0.0;0.58;0.26;19
11;93;93001;pr;a;a;l;2;G;29.5;670.0;0.0;0.29;0.43;14
11;93;93001;pr;a;a;l;2;NS;36.0;815.0;0.1;0.48;0.1;31
11;93;93001;pr;a;a;l;2;VI;35.0;830.0;0.12;0.49;0.25;83
11;93;93001;pr;a;a;l;3;0;60.0;1078.0;0.14;0.15;0.32;74
11;93;93001;pr;a;a;l;3;A;64.0;1178.0;0.33;0.0;0.83;6
11;93;93001;pr;a;a;l;3;B;64.0;1143.5;0.38;0.13;0.9;68
11;93;93001;pr;a;a;l;3;C;60.5;1147.5;0.42;0.33;0.54;24
11;93;93001;pr;a;a;l;3;D;61.0;1108.0;0.39;0.22;0.57;49
11;93;93001;pr;a;a;l;3;E;54.5;1002.5;0.15;0.24;0.68;34
11;93;93001;pr;a;a;l;3;F;45.0;850.0;0.29;0.43;0.14;7
11;93;93001;pr;a;a;l;3;G;50.0;1125.0;0.0;0.5;0.0;2
11;93;93001;pr;a;a;l;3;NS;60.5;1083.0;0.3;0.33;0.5;30
11;93;93001;pr;a;a;l;3;VI;57.0;1077.0;0.14;0.29;0.51;51
11;93;93001;pr;a;a;l;4;0;75.0;1300.0;0.21;0.14;0.29;14
11;93;93001;pr;a;a;l;4;A;85.0;1500.0;0.0;0.33;0.67;3
11;93;93001;pr;a;a;l;4;B;80.0;1306.5;0.79;0.43;1.11;28
11;93;93001;pr;a;a;l;4;C;79.5;1117.5;0.12;0.25;0.38;8
11;93;93001;pr;a;a;l;4;D;83.0;1400.0;0.23;0.15;0.46;13
11;93;93001;pr;a;a;l;4;E;76.5;1277.0;0.38;0.5;0.75;8
11;93;93001;pr;a;a;l;4;F;71.0;1154.0;0.67;0.67;0.67;3
11;93;93001;pr;a;a;l;4;G;86.0;1157.0;2.0;0.0;1.0;1
11;93;93001;pr;a;a;l;4;NS;80.0;1500.0;0.33;1.0;0.67;3
11;93;93001;pr;a;a;l;4;VI;79.0;1400.0;0.27;0.45;0.55;11
11;93;93001;pr;a;a;l;5;0;97.0;1342.0;0.0;0.33;0.67;3
11;93;93001;pr;a;a;l;5;A;90.0;2588.0;0.0;0.0;0.0;1
11;93;93001;pr;a;a;l;5;B;94.0;1400.0;0.33;0.67;0.67;3
11;93;93001;pr;a;a;l;5;C;94.0;1766.5;0.5;1.0;1.0;2
11;93;93001;pr;a;a;l;5;D;10.0;530.0;0.0;0.2;0.6;5
11;93;93001;pr;a;a;l;5;VI;103.5;2140.0;0.25;1.0;0.75;4
11;93;93001;pr;a;a;l;6;B;97.0;2460.0;1.0;1.0;1.0;1
11;93;93001;pr;a;a;l;6;D;100.0;500.0;0.0;0.0;0.0;1
11;93;93001;pr;a;a;l;7;C;100.0;700.0;0.0;0.0;0.0;1
11;93;93001;pr;a;a;l;11;A;182.0;600.0;0.0;0.0;0.0;1
11;93;93001;pr;a;l;l;1;0;9.0;300.0;0.0;0.0;0.0;1
11;93;93001;pr;a;l;l;10;0;700.0;6200.0;0.0;0.0;0.0;1
11;93;93001;pr;a;m;l;1;E;30.0;750.0;0.0;1.0;0.0;1
11;93;93001;pr;a;m;l;1;NS;10.0;768.0;0.0;1.0;4.0;1
11;93;93001;pr;a;m;l;2;0;37.0;980.0;0.0;0.0;0.0;1
11;93;93001;pr;a;m;l;2;D;34.0;720.0;0.0;1.0;0.0;1
11;93;93001;pr;a;m;l;2;E;31.0;870.0;0.0;0.0;1.0;1
11;93;93001;pr;a;m;l;2;G;34.0;720.0;0.0;0.0;0.0;1
11;93;93001;pr;a;m;l;2;VI;50.0;960.0;0.0;0.0;1.0;1
11;93;93001;pr;a;m;l;3;0;57.0;920.0;0.0;0.0;2.0;1
11;93;93001;pr;a;m;l;3;D;73.0;1250.0;0.0;1.0;0.0;1
11;93;93001;pr;a;m;l;3;G;58.0;1100.0;0.0;1.0;1.0;1
11;93;93001;pr;a;m;l;3;NS;65.0;1000.0;0.0;1.0;1.0;1
11;93;93001;pr;a;m;l;3;VI;83.0;1400.0;0.0;1.0;0.0;1
