type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP;REG
pr;a;l;1;119;;5;3058;;;0;1;2;1;C;130.0;48.83675;2.29565;0;;;;True;0;D;1971.0;1.0;;;True;;True;;;;Radiateur;Collectif;a;n;a;2020-08;75115;5714;751155714;H;75;11.0
pr;a;l;10;51;;2;1634;;;0;0;0;1;C;129;48.83647;2.29527;0;;;;True;0;D;1971.0;1.0;1.0;;True;;True;;;;Radiateur;Collectif;a;n;a;2020-08;75115;5714;751155714;H;75;11.0
pr;a;l;0;67;;3;2300;;;0;0;0;0;0;;48.83685;2.29735;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;75115;5714;751155714;H;75;11.0
pr;a;l;6;35;;2;1020;;;0;0;0;1;NS;;48.8394;2.26596;0;6.0;;;;0;;;1.0;;;;;True;;;Électrique;;Individuel;a;n;a;2020-08;75116;6102;751166102;H;75;11.0
pr;a;l;0;42;;2;1500;;;0;0;0;0;0;;48.83914;2.26066;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;75116;6105;751166105;H;75;11.0
pr;a;l;7;35;;1;1049;;;0;0;1;0;NS;;48.84022;2.25891;0;6.0;;;True;0;;;1.0;;;;;True;;;;;;a;n;a;2020-08;75116;6105;751166105;H;75;11.0
pr;a;l;6;41;;2;1198;;;0;0;1;0;C;111;48.83915;2.26466;0;6.0;;;True;0;D;1900.0;1.0;;;;;True;;;Gaz;;Individuel;a;n;a;2020-08;75116;6102;751166102;H;75;11.0
pr;a;l;0;55;;2;1300;;;0;0;0;0;D;155;48.83853;2.2587;Oui;;;;;0;D;;;;;;;;;;;;;a;;a;2020-08;75116;6105;751166105;H;75;11.0
pr;a;l;0;37;;2;1100;;;0;0;0;0;0;;48.85211;2.39954;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;75120;8015;751208015;H;75;11.0
pr;a;l;2;51;;2;1422;;;0;0;0;1;E;270;48.83645;2.29481;0;9.0;;1.0;True;0;G;1978.0;1.0;;;True;;True;;;;;Collectif;a;n;a;2020-08;75115;5714;751155714;H;75;11.0
pr;a;l;3;65;;2;1250;;;0;0;1;0;VI;;48.85414;2.4007;0;;;;;0;;;1.0;;;;;;;;;;;a;n;a;2020-08;75120;8015;751208015;H;75;11.0
pr;a;l;0;42;;2;1300;;;0;0;0;0;0;;48.83597;2.29487;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;75115;5714;751155714;H;75;11.0
pr;a;l;0;43;;2;1600;;;0;0;0;0;0;;48.86403;2.37564;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;75111;4212;751114212;H;75;11.0
pr;a;l;2;28;;1;1020;;;0;1;0;1;0;;48.86437;2.37578;0;10.0;;;;0;;1975.0;;;;;;True;;;;Radiateur;Collectif;a;n;a;2020-08;75111;4212;751114212;H;75;11.0
pr;a;l;1;42;;2;1240;;;0;0;1;0;F;398;48.83579;2.28432;0;6.0;;;;0;D;1900.0;1.0;0.0;;True;;True;;;Électrique;Convecteur;Individuel;a;n;a;2020-08;75115;5710;751155710;H;75;11.0
pr;a;l;0;103;;5;3300;;;0;0;0;0;0;;48.87985;2.30031;Non;;;;;0;;;;;;;;;25.0;;;;;a;;a;2020-08;75117;6606;751176606;H;75;11.0
pr;a;l;6;47;;2;2000;;;0;0;0;1;NS;;48.88032;2.29982;0;;;;False;0;;;2.0;;;;;True;;;;;;a;n;a;2020-08;75117;6606;751176606;H;75;11.0
pr;a;l;6;57;;2;1545;;;0;0;1;1;F;332.0;48.84531;2.40342;0;7.0;;;;0;D;;1.0;;;True;;;;;Électrique;;Collectif;a;n;a;2020-08;75112;4513;751124513;H;75;11.0
pr;a;l;0;57;;2;1500;;;0;0;0;0;F;332;48.84505;2.40354;Non;;;;;0;D;;;;;;;;;;;;;a;;a;2020-08;75112;4513;751124513;H;75;11.0
pr;a;l;0;60;;2;2600;;;0;0;0;0;0;;48.85198;2.33508;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;75106;2203;751062203;H;75;11.0
pr;a;l;0;55;;2;1890;;;0;0;0;1;VI;;48.89289;2.32455;0;;;;True;0;;;;;;;;False;;;Électrique;;Individuel;a;n;a;2020-08;75117;6808;751176808;H;75;11.0
pr;a;l;0;18;;1;1000;;;0;0;0;0;0;;48.85405;2.3387;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;75106;2102;751062102;H;75;11.0
pr;a;l;0;28;;1;1400;;;0;0;0;0;A;;48.8549;2.3378;Non;;;;;0;A;;;;;;;;;;;;;a;;a;2020-08;75106;2102;751062102;H;75;11.0
pr;a;l;0;35;;2;1400;;;0;0;0;0;E;;48.85476;2.33788;Non;;;;;0;E;;;;;;;;50.0;;;;;a;;a;2020-08;75106;2102;751062102;H;75;11.0
pr;a;l;0;30;;2;1720;;;0;0;0;0;NS;;48.85547;2.33704;0;;;;;0;;;;;;;;False;;;;;;a;n;a;2020-08;75106;2102;751062102;H;75;11.0
pr;a;l;0;28;;1;1398;;;0;0;0;0;NS;;48.8552;2.33763;0;;;;;0;;;;;;;;False;;;;;;a;n;a;2020-08;75106;2102;751062102;H;75;11.0
pr;a;l;8;101;;5;2549;;;0;1;1;1;D;153.0;48.8376;2.28649;0;12.0;;;;0;F;1972.0;1.0;0.0;;True;;True;;;;Radiateur;Collectif;a;n;a;2020-08;75115;5710;751155710;H;75;11.0
pr;a;l;0;11;;1;600;;;0;0;0;0;0;;48.87998;2.30211;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;75117;6606;751176606;H;75;11.0
pr;a;l;0;137;;5;4300;;;0;0;0;0;0;;48.88129;2.30026;Oui;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;75117;6606;751176606;H;75;11.0
pr;a;l;0;47;;2;2000;;;0;0;0;0;0;;48.88152;2.30061;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;75117;6606;751176606;H;75;11.0
pr;a;l;2;33;;2;1380;;;0;0;0;1;NS;;48.85249;2.33426;0;5.0;;;False;Est;;;1.0;;;;;True;;;;;;a;n;a;2020-08;75106;2203;751062203;H;75;11.0
pr;a;l;0;30;;2;1559;;;0;0;0;0;NS;;48.86419;2.35352;0;;;;;0;;;;;;;;False;;;;;;a;n;a;2020-08;75103;1204;751031204;H;75;11.0
pr;a;l;0;33;;2;1100;;;0;0;0;0;E;278;48.84274;2.36353;Oui;;;;;0;C;;;;;;;;;;;;;a;;a;2020-08;75105;1805;751051805;H;75;11.0
pr;a;l;7;38;;2;1194;;;0;0;0;0;C;141;48.83204;2.29343;0;8.0;;;;0;D;;;;;True;;True;;;;;Central;a;n;a;2020-08;75115;5705;751155705;H;75;11.0
pr;a;l;0;45;;2;1700;;;0;0;0;0;A;;48.8646;2.35329;Non;;;;;0;A;;;;;;;;;;;;;a;;a;2020-08;75103;1204;751031204;H;75;11.0
pr;a;l;0;84;;3;2000;;;0;0;0;0;0;;48.86405;2.35219;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;75103;1204;751031204;H;75;11.0
pr;a;l;5;143;;5;3900;;;0;0;1;1;0;;48.87712;2.34581;0;;;;False;0;;1867.0;2.0;1.0;;;;True;;;Gaz;Radiateur;Individuel;a;n;a;2020-08;75109;3601;751093601;H;75;11.0
pr;a;l;1;35;;2;1240;;;0;0;0;1;E;330;48.87286;2.37074;0;;;;False;0;C;1850.0;1.0;;;;;;;;Électrique;Radiateur;Individuel;a;n;a;2020-08;75110;4003;751104003;H;75;11.0
pr;a;l;2;22;;1;859;;;0;0;0;0;NS;;48.87692;2.34454;0;;;;;Est;;;;;;True;;False;;;;;Individuel;a;n;a;2020-08;75109;3601;751093601;H;75;11.0
pr;a;l;0;45;;2;1700;;;0;0;0;0;0;;48.87217;2.37155;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;75110;4003;751104003;H;75;11.0
pr;a;l;1;36;;2;1333;;;0;0;0;1;D;;48.84094;2.36178;0;;;;;0;C;;;;;;;;;;;;;a;n;a;2020-08;75105;1805;751051805;H;75;11.0
pr;a;l;0;25;;1;800;;;0;0;0;0;0;;48.83434;2.29581;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;75115;5705;751155705;H;75;11.0
pr;a;l;0;27;;1;1484;;;0;0;0;0;NS;;48.85152;2.33407;0;;;;;0;;;;;;;;False;;;;;;a;n;a;2020-08;75106;2203;751062203;H;75;11.0
pr;a;l;2;31;;1;1450;;;0;0;1;0;E;275.0;48.85152;2.33407;0;;;;False;0;B;;1.0;;;;;False;;;Électrique;;;a;n;a;2020-08;75106;2203;751062203;H;75;11.0
pr;a;l;0;30;;1;900;;;0;0;0;0;0;;48.83434;2.29581;Oui;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;75115;5705;751155705;H;75;11.0
pr;a;l;0;46;;2;1400;;;0;0;0;0;0;;48.83392;2.29691;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;75115;5705;751155705;H;75;11.0
pr;a;l;0;35;;2;900;;;0;0;0;0;F;367;48.83324;2.2962;Oui;;;;;0;C;;;;;;;;;;;;;a;;a;2020-08;75115;5705;751155705;H;75;11.0
pr;a;l;0;32;;2;1200;;;0;0;0;0;0;;48.83093;2.29297;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;75115;5705;751155705;H;75;11.0
