type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP;REG
pr;a;l;0;38;;2;500;;;0;0;0;0;0;;46.07287;-1.00104;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;17443;0000;174430000;Z;17;75.0
pr;a;l;0;98;;5;400;;;0;0;0;0;A;;46.1749;-1.142;Non;;;;;0;A;;;;;;;;;;;;;a;;a;2020-08;17300;0702;173000702;H;17;75.0
pr;m;l;0;87;580.0;3;670;;;0;0;0;1;0;;45.64121;-0.83435;0;;;3.0;;0;;;;;;;;;;;;;Individuel;a;n;m;2020-08;17232;0000;172320000;Z;17;75.0
pr;m;l;0;96;518.0;4;610;;;0;0;0;1;0;;45.7921;-0.51882;0;;;;False;0;;1900.0;1.0;;;;;;;;;;;a;n;m;2020-08;17147;0000;171470000;Z;17;75.0
pr;m;l;0;102;;4;1040;;;0;0;0;0;D;189;46.19201;-1.15053;0;;;;False;0;B;;;;False;False;;;;;;;;a;n;m;2020-08;17200;0102;172000102;H;17;75.0
pr;a;l;1;48;;2;505;;;0;0;0;1;VI;;45.74674;-0.61397;0;3.0;;;;0;VI;2008.0;1.0;;;;;;;;Électrique;;Individuel;a;n;a;2020-08;17415;0201;174150201;H;17;75.0
pr;a;l;0;32;;2;394;;;0;1;0;1;D;190;45.94558;-0.90199;0;1.0;;;;0;B;2008.0;1.0;0.0;;True;;False;;;Électrique;Convecteur;Individuel;a;n;a;2020-08;17449;0102;174490102;H;17;75.0
pr;a;l;1;41;;2;528;;;0;0;0;1;B;57.3;46.20222;-1.16577;0;1.0;;1.0;;0;C;;;;;;;;;;;;Individuel;a;n;a;2020-08;17264;0102;172640102;H;17;75.0
pr;a;l;1;64;;3;830;;;0;0;0;1;B;52.0;46.20174;-1.17317;0;1.0;;2.0;;0;A;;;;;;;;;;;;Collectif, Individuel;a;n;a;2020-08;17264;0102;172640102;H;17;75.0
pr;a;l;1;32;;1;547;;;0;1;1;0;A;20.9;46.20207;-1.17358;0;;;1.0;;0;A;;;;;False;;False;;;;;Collectif;a;n;a;2020-08;17264;0102;172640102;H;17;75.0
pr;m;l;0;80;;3;807;;;0;0;0;1;0;;46.2306;-1.13853;0;;;1.0;;0;;;;;;;;;;;;;Individuel;a;n;m;2020-08;17222;0000;172220000;Z;17;75.0
pr;a;l;2;58;;4;650;;;0;0;0;1;D;227;45.93488;-0.97608;0;3.0;;1.0;;0;B;;;;;;;;;;;;Individuel;a;n;a;2020-08;17299;0204;172990204;H;17;75.0
pr;m;l;0;125;;4;1350;;;0;0;1;1;E;306;46.18763;-1.03879;0;;;;;0;C;;;;;False;;;;;;;;a;n;m;2020-08;17407;0000;174070000;Z;17;75.0
pr;m;l;0;100;243.0;4;1080;;;0;0;0;0;D;153;46.17269;-1.10801;0;;;;False;0;B;2011.0;;;;False;;;;;Électrique;Radiateur;;m;n;m;2020-08;17274;0101;172740101;H;17;75.0
pr;m;l;0;126;221.0;4;710;;;0;0;1;1;VI;;45.5996;-0.74906;0;1.0;;1.0;False;0;VI;;2.0;1.0;;;;;;;Électrique;Radiateur;Individuel;a;n;m;2020-08;17310;0000;173100000;Z;17;75.0
pr;a;l;0;38;;2;450;;;0;0;0;1;D;206;45.93437;-0.96207;0;1.0;;;;0;B;;;;;;;;;;;;Individuel;a;n;a;2020-08;17299;0102;172990102;H;17;75.0
pr;a;l;0;42;;2;470;;;0;0;0;1;D;216.4;45.93518;-0.9649;0;0.0;;;;0;B;;;;;;;;;;;;Individuel;a;n;a;2020-08;17299;0102;172990102;H;17;75.0
pr;a;l;0;44;;2;500;;;0;0;0;0;D;224;45.935;-0.95968;Non;;;;;0;B;;;;;;;;;;;;;a;;a;2020-08;17299;0102;172990102;H;17;75.0
pr;a;l;0;65;;3;500;;;0;0;0;0;0;;45.93341;-0.96088;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;17299;0102;172990102;H;17;75.0
pr;a;l;0;62;;3;500;;;0;0;0;0;E;300;45.935;-0.95968;Non;;;;;0;C;;;;;;;;;;;;;a;;a;2020-08;17299;0102;172990102;H;17;75.0
pr;a;l;3;40;;1;520;;;0;0;0;1;E;258.9;46.15887;-1.15201;0;4.0;;;;0;C;;;;;;;;;;;;Individuel;a;n;a;2020-08;17300;0102;173000102;H;17;75.0
pr;a;l;4;51;;2;675;;;0;0;0;1;D;193;46.16646;-1.16013;0;4.0;;;;0;E;;;;;;;;;;;;Individuel;a;n;a;2020-08;17300;0603;173000603;H;17;75.0
