type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP;REG
pr;a;l;0;35;;1;500;;;0;0;0;0;G;480;46.46302;6.03191;Non;;;;;0;D;;;;;;;;;;;;;a;;a;2020-08;39441;0000;394410000;Z;39;27.0
pr;a;l;0;96;;4;600;;;0;0;0;0;0;;46.38741;5.86777;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;39478;0102;394780102;H;39;27.0
pr;a;l;0;70;;3;500;;;0;0;0;0;D;183;46.38741;5.86777;Non;;;;;0;E;;;;;;;;;;;;;a;;a;2020-08;39478;0102;394780102;H;39;27.0
pr;a;l;0;53;;3;500;;;0;0;0;0;0;;46.52394;6.02237;Oui;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;39368;0101;393680101;H;39;27.0
pr;a;l;0;69;;3;500;;;0;0;0;0;A;1;46.93729;5.54076;Non;;;;;0;A;;;;;;;;;;;;;a;;a;2020-08;39507;0000;395070000;Z;39;27.0
pr;m;l;0;70;;3;500;;;0;0;0;0;0;;47.018;5.6419;Non;;;;;0;;;;;;;;;;;;;;a;;m;2020-08;39350;0000;393500000;Z;39;27.0
pr;m;l;0;80;;4;520;;;0;0;0;1;D;165;47.25028;5.70309;0;;;;False;0;D;;1.0;;;;;;;;;;;a;n;m;2020-08;39402;0000;394020000;Z;39;27.0
pr;m;l;0;80;;4;500;;;0;0;0;0;D;165;47.24909;5.70175;Non;;;;;0;D;;;;;;;;;;;;;a;;m;2020-08;39402;0000;394020000;Z;39;27.0
pr;a;l;0;61;;4;600;;;0;0;0;0;D;152;46.57398;5.95472;Non;;;;;0;D;;;;;;;;;;;;;a;;a;2020-08;39487;0000;394870000;Z;39;27.0
pr;a;l;0;65;;2;300;;;0;0;0;0;C;150;46.38394;5.86317;Non;;;;;0;C;;;;;;;;;;;;;a;;a;2020-08;39478;0103;394780103;H;39;27.0
pr;a;l;0;70;;3;500;;;0;0;0;0;0;;46.65949;6.07406;Oui;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;39228;0000;392280000;Z;39;27.0
pr;a;l;2;64;;3;540;;;0;0;0;1;E;330;46.67002;5.56079;0;;;1.0;;0;C;;;0.0;;;;True;;;Électrique;Convecteur;Individuel;a;n;a;2020-08;39300;0103;393000103;H;39;27.0
pr;a;l;0;80;;3;510;;;0;0;0;1;D;215;47.14887;5.65934;0;;;;False;Sud;C;;1.0;;;;;False;;;;;;a;n;a;2020-08;39396;0000;393960000;Z;39;27.0
pr;a;l;0;37;;2;400;;;0;0;0;0;E;275;46.51653;6.02585;Non;;;;;0;C;;;;;;;;;;;;;a;;a;2020-08;39368;0102;393680102;H;39;27.0
pr;a;l;4;27;;1;550;;;0;0;1;0;D;197;46.48549;6.06034;0;4.0;;1.0;;0;F;;1.0;0.0;;True;;True;;;Fioul;;Collectif;a;n;a;2020-08;39470;0000;394700000;Z;39;27.0
pr;a;l;0;76;;3;1000;;;0;0;0;0;D;200;46.50234;6.07738;Oui;;;;;0;E;;;;;;;;;;;;;a;;a;2020-08;39470;0000;394700000;Z;39;27.0
pr;a;l;0;23;;1;400;;;0;0;0;0;E;252;46.48434;6.06181;Oui;;;;;0;C;;;;;;;;;;;;;a;;a;2020-08;39470;0000;394700000;Z;39;27.0
pr;a;l;2;63;;3;477;;;0;0;0;0;E;258;46.66738;5.55944;0;2.0;;;False;0;F;;;;False;False;;False;;;;;;a;n;a;2020-08;39300;0101;393000101;H;39;27.0
pr;a;l;2;31;;1;320;;;0;1;1;0;E;247;46.67378;5.52553;0;;;;False;0;C;;1.0;;True;False;;False;;;Fioul;;;a;n;a;2020-08;39362;0000;393620000;Z;39;27.0
pr;a;l;1;33;;1;367;;;0;0;0;1;D;197;47.0971;5.49831;0;3.0;;;True;0;F;;1.0;;False;False;;True;;;Fioul;;;a;n;a;2020-08;39198;0103;391980103;H;39;27.0
pr;a;l;1;21;;1;296;;;0;0;0;1;F;371;47.0822;5.46828;0;1.0;;;True;0;C;;;;False;False;;False;;;;;;a;n;a;2020-08;39198;0108;391980108;H;39;27.0
pr;a;l;1;46;;2;474;;;0;0;0;0;D;200;46.67253;5.55353;0;;;;False;0;E;;;;False;False;;False;;;;;;a;n;a;2020-08;39300;0102;393000102;H;39;27.0
pr;a;l;3;45;;2;440;;;0;0;0;0;E;309;46.67326;5.54522;0;;;;False;0;C;;;;False;False;;False;;;;;;a;n;a;2020-08;39300;0102;393000102;H;39;27.0
pr;a;l;2;32;;1;367;;;0;1;0;1;D;225;47.09672;5.49939;0;;;;True;0;F;1973.0;1.0;;False;False;;True;;;Fioul;;;a;n;a;2020-08;39198;0103;391980103;H;39;27.0
pr;a;l;5;65;;4;710;;;0;1;0;1;VI;;47.09612;5.49318;0;6.0;;;True;0;VI;1967.0;;;False;False;;True;;;;;;a;n;a;2020-08;39198;0106;391980106;H;39;27.0
pr;a;l;2;76;;4;633;;;0;1;0;1;D;157;47.09597;5.49243;0;5.0;;;True;0;E;1967.0;;;False;False;;True;;;;;;a;n;a;2020-08;39198;0106;391980106;H;39;27.0
pr;a;l;0;67;;3;495;;;0;0;0;1;VI;;46.67451;5.57491;0;4.0;;;;0;G;;1.0;;;False;;False;;;Fioul;Radiateur;Collectif;a;n;a;2020-08;39300;0105;393000105;H;39;27.0
pr;a;l;0;40;;2;353;;;0;0;0;0;VI;;46.43616;5.34277;0;;;0.0;;0;VI;;;0.0;;;;False;;;;;;a;n;a;2020-08;39475;0000;394750000;Z;39;27.0
pr;a;l;3;94;;3;385;;;0;0;1;0;C;149;46.43519;5.343;0;;;0.0;;0;D;;;0.0;;;;False;;;;;;a;n;a;2020-08;39475;0000;394750000;Z;39;27.0
pr;a;l;2;75;;3;415;;;0;0;1;0;VI;;46.43708;5.34255;0;;;0.0;;0;VI;;;0.0;;;;False;;;;;;a;n;a;2020-08;39475;0000;394750000;Z;39;27.0
