type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP;REG
pr;a;l;0;45;;2;400;;;0;0;0;0;E;272;49.11515;-1.06106;Oui;;;;;0;C;;;;;;;;;;;;;a;;a;2020-08;50502;0304;505020304;A;50;28.0
pr;a;l;0;33;;1;300;;;0;0;0;0;D;203;49.0436;-1.43366;Oui;;;;;0;B;;;;;;;;;;;;;a;;a;2020-08;50147;0103;501470103;H;50;28.0
pr;a;l;0;71;;3;698;;;0;1;1;1;VI;;49.63956;-1.63598;0;4.0;;1.0;True;0;NS;;1.0;;;False;;True;;;Gaz;;Collectif;a;n;a;2020-08;50129;0202;501290202;H;50;28.0
pr;m;l;0;85;200.0;5;858;;;0;0;0;1;E;289.0;49.63214;-1.61139;0;;;0.0;;0;C;1936.0;2.0;0.0;;;;;;;Gaz;Chaudière;Central;a;n;m;2020-08;50129;0403;501290403;H;50;28.0
pr;a;l;0;78;;3;745;;;0;0;0;1;C;111.21;49.63904;-1.63709;0;2.0;;1.0;;0;D;2007.0;2.0;0.0;;False;;False;;;Gaz, Électrique;;Individuel;a;n;a;2020-08;50129;0202;501290202;H;50;28.0
pr;m;l;0;65;;3;655;;;0;0;1;0;VI;;49.22907;-1.47185;0;1.0;;1.0;;0;G;;2.0;1.0;;False;;;;;Électrique;;Individuel;a;n;m;2020-08;50629;0000;506290000;Z;50;28.0
pr;a;l;3;64;;3;558;;;0;1;1;0;B;52;49.11289;-1.10326;0;3.0;;2.0;True;0;C;2017.0;1.0;;;;;True;;;Gaz;Radiateur;Individuel;a;n;a;2020-08;50502;0101;505020101;A;50;28.0
pr;a;l;0;54;;2;502;;;0;1;0;1;0;;49.60665;-1.55496;0;2.0;;1.0;;0;;;;0.0;;;;False;;;Électrique;Radiateur;Individuel;a;n;a;2020-08;50129;1103;501291103;H;50;28.0
pr;a;l;4;48;;1;451;;;0;1;1;0;D;179.0;49.64222;-1.65378;0;;;;False;0;B;;;;False;False;;False;;;Électrique;;Individuel;a;n;a;2020-08;50129;0802;501290802;H;50;28.0
pr;a;l;1;21;;1;440;;;0;0;1;0;C;137.0;49.63668;-1.57692;0;2.0;;1.0;;0;B;;;0.0;;False;;False;;;Électrique;;;a;n;a;2020-08;50129;1502;501291502;H;50;28.0
