type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP;REG
pr;a;l;0;59;;3;600;;;0;0;0;0;0;;45.53761;5.67087;0;;;0.0;;0;;1978.0;;0.0;;;;False;;;Électrique;Radiateur;;a;n;a;2020-08;38315;0000;383150000;Z;38;84.0
pr;a;l;3;19;;1;265;;;0;0;1;0;0;;45.53598;5.67181;0;;;0.0;;0;;1930.0;;0.0;;;;False;;;Électrique;Convecteur;;a;n;a;2020-08;38315;0000;383150000;Z;38;84.0
pr;a;l;0;110;;5;560;;;0;1;1;1;VI;;45.53635;5.66963;0;2.0;;;True;0;VI;1900.0;2.0;;;False;;;;;Gaz;Radiateur;Individuel;a;n;a;2020-08;38315;0000;383150000;Z;38;84.0
pr;a;l;0;72;;3;710;;;0;0;0;1;E;263;45.17518;5.69791;0;;;;True;0;E;;1.0;;;;;False;;;;;;a;n;a;2020-08;38485;0101;384850101;H;38;84.0
pr;a;l;3;52;;3;572;;;0;1;1;0;D;166.0;45.17659;5.69712;0;;;;True;0;E;;1.0;;;;;False;;;;;Individuel;a;n;a;2020-08;38485;0101;384850101;H;38;84.0
pr;a;l;0;80;;4;900;;;0;0;0;0;0;;45.17175;5.69492;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;38485;0101;384850101;H;38;84.0
pr;a;l;0;88;;4;990;;;0;0;1;0;C;117;45.42612;5.72998;0;;;;;0;A;;;;;;;;;;;;;a;n;a;2020-08;38236;0000;382360000;Z;38;84.0
pr;a;l;0;88;;4;900;;;0;0;0;0;C;117;45.42362;5.72517;Non;;;;;0;A;;;;;;;;;;;;;a;;a;2020-08;38236;0000;382360000;Z;38;84.0
pr;a;l;0;75;;4;500;;;0;0;0;0;0;;45.34866;5.49757;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;38337;0102;383370102;H;38;84.0
pr;a;l;0;92;;4;600;;;0;0;0;0;D;195;45.21002;5.4018;Non;;;;;0;B;;;;;;;;6.0;;;;;a;;a;2020-08;38559;0000;385590000;Z;38;84.0
pr;a;l;0;87;;3;700;;;0;0;0;0;D;227;45.15545;5.32217;Non;;;;;0;C;;;;;;;;;;;;;a;;a;2020-08;38416;0102;384160102;H;38;84.0
pr;a;l;0;84;;4;1100;;;0;0;0;0;0;;45.29276;5.99142;Oui;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;38504;0000;385040000;Z;38;84.0
pr;a;l;0;71;;3;900;;;0;0;0;0;0;;45.29276;5.99142;Oui;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;38504;0000;385040000;Z;38;84.0
pr;a;l;0;76;;3;900;;;0;0;0;0;0;;45.29276;5.99142;Oui;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;38504;0000;385040000;Z;38;84.0
pr;a;l;0;90;;3;600;;;0;0;0;0;0;;45.67175;5.41074;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;38483;0000;384830000;Z;38;84.0
pr;a;l;0;60;;3;500;;;0;0;0;0;C;98;45.45769;5.00479;Non;;;;;0;A;;;;;;;;;;;;;a;;a;2020-08;38160;0000;381600000;Z;38;84.0
pr;a;l;0;65;;3;600;;;0;0;0;0;C;91;45.22155;5.68848;Non;;;;;0;C;;;;;;;;;;;;;a;;a;2020-08;38382;0203;383820203;H;38;84.0
pr;m;l;0;110;700.0;5;990;;;0;0;1;1;A;;45.45667;5.54805;0;;;;True;0;A;;;;;;;;;;;;Individuel;a;n;m;2020-08;38256;0000;382560000;Z;38;84.0
pr;a;l;0;49;;3;400;;;0;0;0;0;C;122;45.48946;5.59154;Non;;;;;0;B;;;;;;;;;;;;;a;;a;2020-08;38256;0000;382560000;Z;38;84.0
pr;a;l;0;38;;2;600;;;0;0;0;0;E;240;45.21024;5.78245;Non;;;;;0;C;;;;;;;;;;;;;a;;a;2020-08;38229;0101;382290101;H;38;84.0
pr;a;l;0;81;;3;700;;;0;0;0;0;C;101;45.59104;5.15463;Non;;;;;0;D;;;;;;;;;;;;;a;;a;2020-08;38339;0000;383390000;Z;38;84.0
pr;a;l;0;41;;2;600;;;0;0;0;0;0;;45.5849;5.14714;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;38339;0000;383390000;Z;38;84.0
pr;m;l;0;115;;5;900;;;0;0;0;0;E;281;45.3406;4.8214;Non;;;;;0;B;;;;;;;;;;;;;a;;m;2020-08;38468;0000;384680000;Z;38;84.0
pr;a;l;0;36;;1;500;;;0;0;0;0;E;272;45.1916;5.695;Oui;;;;;0;C;;;;;;;;;;;;;a;;a;2020-08;38169;0104;381690104;H;38;84.0
pr;a;l;0;31;;2;400;;;0;0;0;0;E;305;45.1901;5.68963;Non;;;;;0;C;;;;;;;;;;;;;a;;a;2020-08;38169;0104;381690104;H;38;84.0
pr;a;l;0;90;;5;300;;;0;0;0;0;C;;45.1923;5.69353;Non;;;;;0;C;;;;;;;;;;;;;a;;a;2020-08;38169;0104;381690104;H;38;84.0
pr;a;l;1;43;;2;608;;;0;1;1;0;B;58;45.17791;5.76823;0;;;1.0;False;0;B;;1.0;;;;;True;;;;;Collectif;a;n;a;2020-08;38421;0501;384210501;H;38;84.0
