REG;DEP;INSEE_COM;type_annonceur;categorie_annonceur;typedebien;typedetransaction;nb_pieces;dpeL;surface_median;prix_bien_median;balcon_moy;eau_moy;bain_moy;nb_log
52;53;53001;pr;a;a;l;2;VI;59.0;465.0;0.0;1.0;0.0;4
52;53;53001;pr;a;m;l;3;E;70.0;610.0;0.0;1.0;0.0;1
52;53;53001;pr;a;m;l;4;VI;74.0;500.0;0.0;1.0;0.0;1
52;53;53005;pr;a;a;l;1;0;28.0;250.0;0.0;1.0;0.0;2
52;53;53005;pr;a;a;l;1;NS;12.0;180.0;0.0;1.0;0.0;2
52;53;53005;pr;a;a;l;2;0;32.0;330.0;0.0;1.0;0.0;9
52;53;53005;pr;a;a;l;2;E;39.0;320.0;0.0;1.0;0.0;3
52;53;53005;pr;a;a;l;2;NS;26.0;310.0;0.0;1.0;0.0;4
52;53;53005;pr;a;a;l;2;VI;40.0;365.0;0.0;1.0;0.0;1
52;53;53005;pr;a;a;l;3;0;62.0;428.0;0.0;1.0;0.0;3
52;53;53005;pr;a;a;l;3;E;56.0;375.0;0.0;0.5;0.5;2
52;53;53005;pr;a;a;l;3;VI;70.0;454.0;0.0;1.0;0.0;2
52;53;53005;pr;a;a;l;4;0;81.0;430.0;0.0;1.0;0.0;1
52;53;53005;pr;a;m;l;3;0;71.0;540.0;0.0;1.0;0.0;1
52;53;53005;pr;a;m;l;4;0;105.0;700.0;0.0;1.0;0.0;1
52;53;53007;pr;a;m;l;3;E;58.0;445.0;0.0;1.0;0.0;1
52;53;53007;pr;a;m;l;3;VI;68.0;525.0;0.0;0.0;0.0;1
52;53;53007;pr;a;m;l;5;C;119.0;642.5;0.0;0.0;0.5;2
52;53;53007;pr;a;m;l;5;E;129.5;695.0;0.0;0.0;1.0;2
52;53;53007;pr;a;m;l;5;VI;111.0;736.0;0.0;2.0;0.0;1
52;53;53011;pa;a;m;l;5;0;86.0;540.0;0.0;0.0;0.0;1
52;53;53011;pr;a;m;l;2;0;66.0;300.0;0.0;1.0;0.0;1
52;53;53011;pr;a;m;l;2;F;57.0;300.0;0.0;1.0;0.0;1
52;53;53015;pr;a;a;l;2;0;35.0;335.0;0.0;1.0;0.0;1
52;53;53015;pr;a;a;l;3;0;50.0;435.0;0.0;1.0;0.0;1
52;53;53015;pr;a;m;l;2;VI;56.0;419.0;0.0;1.0;0.0;1
52;53;53015;pr;a;m;l;3;E;83.0;442.0;0.0;1.0;0.0;1
52;53;53015;pr;a;m;l;4;F;58.0;450.0;0.0;1.0;0.0;1
52;53;53015;pr;a;m;l;6;C;129.0;745.0;0.0;1.0;1.0;1
52;53;53016;pr;a;a;l;2;VI;64.0;300.0;0.0;1.0;0.0;1
52;53;53017;pr;a;m;l;3;F;63.0;450.0;0.0;1.0;0.0;1
52;53;53017;pr;a;m;l;5;F;69.0;543.0;0.0;0.0;1.0;1
52;53;53018;pr;a;m;l;3;E;55.0;300.0;0.0;1.0;0.0;1
52;53;53019;pr;a;m;l;3;VI;91.0;480.0;0.0;1.0;1.0;1
52;53;53021;pr;a;m;l;4;0;86.0;800.0;0.0;0.0;0.0;1
52;53;53022;pr;a;m;l;2;0;32.0;320.0;0.0;1.0;0.0;1
52;53;53023;pr;a;m;l;3;C;65.0;550.0;0.0;1.0;0.0;1
52;53;53025;pr;a;m;l;3;D;90.0;550.0;0.0;0.0;1.0;1
52;53;53026;pr;a;m;l;5;D;90.0;580.0;0.0;0.0;1.0;1
52;53;53027;pr;a;m;l;4;E;80.0;544.0;0.0;0.0;1.0;1
52;53;53031;pr;a;a;l;2;C;53.0;350.0;0.0;1.0;0.0;1
52;53;53034;pr;a;a;l;3;A;85.0;666.0;0.0;1.0;0.0;1
52;53;53034;pr;a;a;l;6;C;105.0;600.0;0.0;0.0;1.0;1
52;53;53034;pr;a;m;l;4;0;74.0;660.0;0.0;1.0;0.0;1
52;53;53034;pr;a;m;l;4;B;101.0;825.0;0.0;0.0;1.0;1
52;53;53034;pr;a;m;l;4;C;88.0;715.0;0.0;0.0;1.0;2
52;53;53034;pr;a;m;l;4;D;84.5;643.0;0.0;0.5;0.5;2
52;53;53034;pr;a;m;l;5;A;90.0;770.0;0.0;0.0;1.0;1
52;53;53034;pr;a;m;l;5;C;125.0;800.0;0.0;0.0;1.0;1
52;53;53034;pr;a;m;l;5;D;85.0;685.0;0.0;0.0;1.0;3
52;53;53034;pr;a;m;l;5;VI;117.0;878.0;0.0;1.0;1.0;1
52;53;53034;pr;a;m;l;7;C;186.0;1000.0;0.0;1.0;1.0;1
52;53;53034;pr;a;m;l;7;NS;185.0;1000.0;0.0;0.0;1.0;1
52;53;53036;pr;a;a;l;3;0;90.0;538.0;0.0;1.0;0.0;1
52;53;53036;pr;a;m;l;4;F;94.0;555.0;0.0;0.0;1.0;1
52;53;53036;pr;a;m;l;4;VI;70.0;500.0;0.0;1.0;0.0;1
52;53;53036;pr;a;m;l;5;C;150.0;650.0;0.0;1.0;0.67;3
52;53;53036;pr;a;m;l;5;D;139.0;645.0;0.0;1.0;1.0;1
52;53;53037;pr;a;m;l;3;F;68.0;500.0;0.0;0.0;1.0;1
52;53;53037;pr;a;m;l;4;G;100.0;600.0;0.0;0.0;0.0;1
52;53;53039;pr;a;a;l;2;D;41.0;380.0;0.2;0.0;1.0;5
52;53;53039;pr;a;a;l;3;0;55.0;450.0;0.0;0.0;1.0;1
52;53;53039;pr;a;a;l;3;D;60.0;510.0;0.0;1.0;0.0;1
52;53;53039;pr;a;a;l;3;E;60.0;509.0;0.0;1.0;0.0;1
52;53;53039;pr;a;m;l;3;D;57.0;560.0;0.0;0.0;1.0;1
52;53;53039;pr;a;m;l;3;E;60.0;482.0;0.0;0.0;1.0;3
52;53;53039;pr;a;m;l;5;C;91.0;590.0;0.0;1.0;0.0;1
52;53;53049;pr;a;m;l;6;D;100.0;680.0;0.0;1.0;1.0;1
52;53;53054;pa;a;m;l;3;0;87.0;580.0;0.0;0.0;1.0;1
52;53;53054;pr;a;a;l;1;C;9.5;400.0;0.0;1.0;0.0;2
52;53;53054;pr;a;a;l;1;NS;9.0;400.0;0.0;1.0;0.0;1
52;53;53054;pr;a;a;l;1;VI;24.0;525.0;0.0;1.0;0.0;3
52;53;53054;pr;a;a;l;2;0;46.5;499.0;0.0;1.0;0.5;2
52;53;53054;pr;a;a;l;2;A;46.5;491.5;0.0;0.5;0.0;2
52;53;53054;pr;a;a;l;2;VI;47.0;490.0;0.0;0.4;0.4;5
52;53;53054;pr;a;a;l;3;0;70.0;611.5;0.5;0.67;0.0;6
52;53;53054;pr;a;a;l;3;A;70.0;635.0;0.29;0.86;0.0;7
52;53;53054;pr;a;a;l;4;A;82.0;611.0;0.0;1.0;0.0;2
