REG;DEP;INSEE_COM;type_annonceur;categorie_annonceur;typedebien;typedetransaction;nb_pieces;dpeL;surface_median;prix_bien_median;prix_m2_vente_median;loyer_m2_median_n7;taux_rendement_moy;balcon_moy;eau_moy;bain_moy;nb_log_en_vente
75;79;79001;pr;a;m;v;10;D;228.5;210000.0;996.23;;;0.0;2.0;0.5;2
75;79;79001;pr;a;m;v;10;VI;380.0;185500.0;488.16;;;0.0;4.0;1.0;1
75;79;79001;pr;a;m;v;12;NS;380.0;190000.0;500.0;;;0.0;0.0;0.0;1
75;79;79001;pr;a;m;v;12;VI;380.0;190000.0;500.0;;;0.0;0.0;0.0;1
75;79;79001;pr;a;m;v;13;NS;245.0;349800.0;1427.76;;;0.0;0.0;0.0;1
75;79;79001;pr;a;m;v;3;VI;120.0;95850.0;798.75;;;0.0;0.0;1.0;1
75;79;79001;pr;a;m;v;4;F;75.0;60000.0;800.0;;;0.0;0.0;1.0;2
75;79;79001;pr;a;m;v;4;VI;100.0;93500.0;935.0;;;0.0;0.0;0.0;1
75;79;79001;pr;a;m;v;5;D;185.0;294000.0;1589.19;7.05;0.053;0.0;0.0;1.0;1
75;79;79001;pr;a;m;v;5;NS;95.0;64250.0;653.34;7.05;0.234;0.0;0.5;1.0;2
75;79;79001;pr;a;m;v;5;VI;100.0;114450.0;1144.5;7.05;0.074;0.0;0.0;0.0;1
75;79;79001;pr;a;m;v;6;0;122.0;89800.0;736.07;;;0.0;0.0;2.0;1
75;79;79001;pr;a;m;v;6;VI;167.5;190000.0;1061.12;;;0.0;1.0;1.0;2
75;79;79001;pr;a;m;v;7;0;175.0;80000.0;457.14;;;0.0;0.0;2.0;1
75;79;79001;pr;a;m;v;7;D;173.0;281600.0;1608.29;;;0.0;0.0;2.0;2
75;79;79001;pr;a;m;v;7;E;156.0;220000.0;1410.26;;;0.0;0.0;0.0;1
75;79;79001;pr;a;m;v;7;F;140.0;214000.0;1528.57;;;0.0;0.0;2.0;1
75;79;79001;pr;a;m;v;7;G;189.0;55900.0;295.77;;;0.0;3.0;0.0;1
75;79;79001;pr;a;m;v;7;NS;120.0;205200.0;1710.0;;;0.0;0.0;3.0;1
75;79;79001;pr;a;m;v;7;VI;175.0;80000.0;457.14;;;0.0;0.0;2.0;1
75;79;79001;pr;a;m;v;8;D;138.0;95000.0;688.41;;;0.0;0.0;2.0;1
