type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP;REG;loyer_m2_median_n6;nb_log_n6;taux_rendement_n6;loyer_m2_median_n7;nb_log_n7;taux_rendement_n7;prix_m2_vente
pr;a;v;0;93;;4;618000;;;0;0;0;0;B;;48.80529;2.19044;Non;5.0;;;;0;B;;;;;;;;;;;;;a;n;a;2020-08;92022;0108;920220108;H;92;11.0;19.51;1.0;0.035;19.54;20.0;0.035;6645.16
pr;a;v;0;93;;4;620000;;;0;0;0;0;B;;48.80095;2.19878;Non;;;;;0;B;;;;;;;;;;;;;a;n;a;2020-08;92022;0108;920220108;H;92;11.0;19.51;1.0;0.035;19.54;20.0;0.035;6666.67
pr;a;v;0;113;;5;1300000;;;0;0;1;1;E;233;48.88638;2.273;Non;4.0;;;;0;E;1980.0;1.0;0.0;;True;;True;0.0;0.0;Gaz;Radiateur;Collectif;a;n;a;2020-08;92051;0408;920510408;H;92;11.0;;;;30.0;73.0;0.031;11504.42
pr;a;v;4;131;;5;1195000;;;0;1;1;1;D;164;48.82807;2.24921;Non;11.0;;;True;0;A;;2.0;;;True;;True;;;;;Collectif;a;n;a;2020-08;92012;0404;920120404;H;92;11.0;21.07;1.0;0.028;26.67;61.0;0.035;9122.14
pr;a;v;0;90;;4;1490000;;;0;0;0;1;D;;48.88594;2.26382;Oui;5.0;;;;0;E;1890.0;1.0;1.0;;True;;False;0.0;0.0;Électrique;Radiateur;Individuel;a;n;a;2020-08;92051;0307;920510307;H;92;11.0;29.5;3.0;0.021;30.0;131.0;0.022;16555.56
pr;a;v;0;65;;3;409000;;;0;0;0;0;B;;48.76834;2.28818;Non;3.0;;1.0;True;0;B;;;;;;;True;;;;;;a;n;a;2020-08;92019;0111;920190111;H;92;11.0;19.6;10.0;0.037;18.84;98.0;0.036;6292.31
pr;a;v;0;106;;5;671000;;;0;0;0;0;B;;48.76834;2.28818;Non;3.0;;;;0;B;;;;;;;;;;;;;a;n;a;2020-08;92019;0111;920190111;H;92;11.0;20.54;3.0;0.039;17.01;11.0;0.032;6330.19
pr;a;v;0;89;;4;569000;;;0;0;0;0;B;;48.76834;2.28818;Non;4.0;;1.0;True;0;B;;;;;;;True;;;;;;a;n;a;2020-08;92019;0111;920190111;H;92;11.0;;;;17.98;25.0;0.034;6393.26
pr;a;v;2;124;;6;482000;;;0;0;1;1;E;287.0;48.77395;2.28583;Non;;;1.0;;Nord;F;;;;;;;;51.0;6840.0;Gaz;;Collectif;a;n;a;2020-08;92019;0111;920190111;H;92;11.0;;;;24.71;1.0;0.076;3887.1
pr;a;v;0;85;;4;562000;;;0;1;2;1;NS;;48.76834;2.28818;Non;4.0;;1.0;;0;NS;;2.0;1.0;;;;;;;Gaz;Radiateur;;a;n;a;2020-08;92019;0111;920190111;H;92;11.0;;;;17.98;25.0;0.033;6611.76
pr;a;v;0;84;;4;507000;;;0;0;0;0;B;;48.76834;2.28818;Non;4.0;;;True;0;B;;;;;;;True;;;;;;a;n;a;2020-08;92019;0111;920190111;H;92;11.0;;;;17.98;25.0;0.036;6035.71
pr;a;v;0;115;;5;849000;;;0;0;0;0;B;;48.76834;2.28818;Non;4.0;;2.0;True;0;B;;;;;;;True;;;;;;a;n;a;2020-08;92019;0111;920190111;H;92;11.0;20.54;3.0;0.033;17.01;11.0;0.028;7382.61
pr;a;v;0;52;;3;599000;;;0;0;1;0;D;221.0;48.88971;2.28067;Non;6.0;;;True;Est;E;1930.0;1.0;;;True;;True;;1560.0;Gaz;Radiateur;Individuel;a;n;a;2020-08;92044;0105;920440105;H;92;11.0;30.83;3.0;0.032;28.99;161.0;0.03;11519.23
pr;a;v;0;53;;3;362000;;;0;0;1;0;VI;;48.80969;2.26936;Oui;3.0;;;True;Sud;NS;;1.0;;;;;False;6.0;1000.0;Électrique;;Individuel;a;n;a;2020-08;92023;0302;920230302;H;92;11.0;21.43;9.0;0.038;19.44;111.0;0.034;6830.19
pr;a;v;0;70;;4;450000;;;0;0;0;1;E;280;48.82027;2.23233;Oui;4.0;;1.0;True;0;E;1960.0;1.0;;;True;;True;180.0;4632.0;Gaz;;Collectif;a;n;a;2020-08;92048;0202;920480202;H;92;11.0;28.4;1.0;0.053;21.51;35.0;0.04;6428.57
pr;a;v;0;63;;4;227000;;;0;0;1;0;D;227.0;48.73977;2.28135;Oui;3.0;;1.0;True;Sud-Ouest;E;1963.0;1.0;;;True;;False;156.0;3540.0;Gaz;Radiateur;Collectif;a;n;a;2020-08;92002;0301;920020301;H;92;11.0;15.66;1.0;0.052;19.11;42.0;0.064;3603.17
pr;a;v;2;65;;3;613000;;;0;0;0;1;NS;;48.87882;2.2314;Non;;;1.0;True;Sud;;;1.0;;;;;True;;;;;Collectif;a;n;a;2020-08;92073;0115;920730115;H;92;11.0;23.17;6.0;0.029;23.82;117.0;0.03;9430.77
pr;a;v;6;99;;5;810000;;;0;0;1;1;C;148.0;48.87891;2.22954;Non;6.0;;;True;0;B;2006.0;1.0;;;True;;True;51.0;2714.0;Électrique;;Individuel;a;n;a;2020-08;92073;0115;920730115;H;92;11.0;20.08;2.0;0.029;21.72;12.0;0.032;8181.82
pr;a;v;1;74;;3;560000;;;0;0;1;0;D;196.0;48.87837;2.23156;Oui;6.0;;;True;sud-est;E;;;;;;;True;62.0;2928.0;Gaz;;Collectif;a;n;a;2020-08;92073;0115;920730115;H;92;11.0;23.17;6.0;0.037;23.82;117.0;0.038;7567.57
pr;a;v;3;66;;3;560000;;;0;1;0;1;VI;;48.90857;2.26062;Non;7.0;;;False;0;VI;2015.0;1.0;;;True;;True;;;Gaz;Radiateur;Collectif;a;n;a;2020-08;92009;0112;920090112;H;92;11.0;24.13;10.0;0.034;22.31;45.0;0.032;8484.85
pr;a;v;0;52;;3;399000;;;0;0;0;0;VI;;48.90866;2.26524;Non;4.0;;;;0;VI;1900.0;;;;;;;;;;;;a;n;a;2020-08;92009;0112;920090112;H;92;11.0;24.13;10.0;0.038;22.31;45.0;0.035;7673.08
pr;a;v;1;71;;3;639000;;;0;0;0;1;VI;;48.83194;2.24357;Non;;;1.0;;0;;;1.0;;;;;True;;;Gaz;Radiateur;Collectif;a;n;a;2020-08;92012;0505;920120505;H;92;11.0;27.69;5.0;0.037;26.58;372.0;0.035;9000.0
pr;a;v;0;60;;3;330000;;;0;0;0;0;B;58;48.78917;2.30682;Oui;7.0;;2.0;True;0;A;2016.0;;;;;;True;52.0;2544.0;;;Collectif;a;n;a;2020-08;92007;0116;920070116;H;92;11.0;19.2;2.0;0.042;19.06;67.0;0.042;5500.0
pr;a;v;2;66;;3;410000;;;0;0;0;1;E;310.0;48.88534;2.17433;Non;4.0;;1.0;;0;F;1930.0;;0.0;;False;;True;50.0;3953.0;Gaz;;Collectif;a;n;a;2020-08;92063;0104;920630104;H;92;11.0;23.34;6.0;0.045;21.22;168.0;0.041;6212.12
pr;a;v;0;191;;4;1365000;;;0;0;1;1;0;;48.88163;2.2732;Non;0.0;;;;0;;1930.0;2.0;1.0;;False;;False;0.0;0.0;Fioul;Radiateur;Central;a;n;a;2020-08;92051;0303;920510303;H;92;11.0;27.9;6.0;0.047;30.0;131.0;0.05;7146.6
pr;a;v;4;95;;5;505000;;;0;0;0;0;C;138.0;48.89923;2.20154;0;5.0;;;;Nord-Ouest;D;;;;;;;True;;2020.0;;Radiateur;;a;n;a;2020-08;92050;0801;920500801;H;92;11.0;;;;20.78;8.0;0.047;5315.79
pr;a;v;0;90;;5;693000;;;0;1;0;1;VI;;48.81413;2.29985;Oui;8.0;;;True;0;VI;1972.0;1.0;;;True;;True;127.0;3454.08;Gaz;Radiateur;Collectif;a;n;a;2020-08;92046;0104;920460104;H;92;11.0;;;;16.49;1.0;0.026;7700.0
pr;a;v;4;61;;3;370000;;;0;1;0;1;VI;;48.89346;2.19321;Non;7.0;;1.0;False;Nord-Est;;;1.0;;;;;True;;;;Pompe à chaleur;Collectif;a;n;a;2020-08;92050;0401;920500401;H;92;11.0;21.01;4.0;0.042;20.62;126.0;0.041;6065.57
pr;a;v;4;80;;4;511900;;;0;0;1;1;VI;;48.78687;2.22702;Non;;;2.0;False;Sud;;;2.0;;;;;True;;;;;;a;n;a;2020-08;92048;0103;920480103;H;92;11.0;;;;21.51;35.0;0.04;6398.75
pr;a;v;0;56;;3;211000;;;0;0;0;0;VI;;48.78528;2.22783;Non;10.0;;;True;0;G;1961.0;;;;;;True;;2400.0;Gaz;;Collectif;a;n;a;2020-08;92048;0103;920480103;H;92;11.0;21.43;1.0;0.068;21.1;80.0;0.067;3767.86
pr;a;v;4;68;;3;487000;;;0;0;0;1;D;200;48.89842;2.26751;Oui;4.0;;0.0;;0;G;;1.0;0.0;;True;;False;11.0;1320.0;Électrique;;Individuel;a;n;a;2020-08;92026;0204;920260204;H;92;11.0;19.87;2.0;0.033;23.94;219.0;0.04;7161.76
pr;a;v;3;70;;4;438500;;;0;0;1;1;VI;;48.78687;2.22702;Non;;;1.0;False;Sud;;;2.0;;;;;True;;;;;;a;n;a;2020-08;92048;0103;920480103;H;92;11.0;;;;21.51;35.0;0.041;6264.29
pr;a;v;4;100;;5;618900;;;0;1;1;1;VI;;48.78687;2.22702;Non;;;2.0;False;Sud;;;2.0;;;;;True;;;;;;a;n;a;2020-08;92048;0103;920480103;H;92;11.0;;;;22.94;7.0;0.044;6189.0
pr;a;v;2;65;;3;406900;;;0;0;0;1;VI;;48.78687;2.22702;Non;;;1.0;False;Sud;;;1.0;;;;;True;;;;;;a;n;a;2020-08;92048;0103;920480103;H;92;11.0;21.43;1.0;0.041;21.1;80.0;0.04;6260.0
pr;a;v;2;67;;3;492000;;;0;1;0;1;C;134.0;48.8053;2.29204;Oui;8.0;;1.0;True;0;A;;1.0;;;True;;True;78.0;1400.0;Électrique;;Individuel;a;n;a;2020-08;92020;0102;920200102;H;92;11.0;21.14;7.0;0.035;20.63;103.0;0.034;7343.28
pr;a;v;3;65;;3;378000;;;0;2;0;1;VI;;48.90665;2.27893;Non;7.0;;1.0;;0;VI;1980.0;1.0;;;True;;True;50.0;2788.0;;;;a;n;a;2020-08;92004;0102;920040102;H;92;11.0;21.67;3.0;0.045;21.41;245.0;0.044;5815.38
pr;a;v;14;62;;3;420000;;;0;0;0;1;0;;48.89733;2.24994;Non;18.0;;;False;0;;1974.0;1.0;;;;;;;;;Radiateur;;a;n;a;2020-08;92026;0602;920260602;H;92;11.0;23.0;12.0;0.041;23.94;219.0;0.042;6774.19
pr;a;v;0;71;;3;330000;;;0;1;0;1;E;260.0;48.84391;2.16515;Non;3.0;;1.0;True;Est;F;;1.0;;;;;True;180.0;2586.0;Gaz;;Collectif;a;n;a;2020-08;92076;0104;920760104;H;92;11.0;19.7;8.0;0.051;20.0;18.0;0.052;4647.89
pr;a;v;5;157;;5;870000;;;0;1;1;1;NS;;48.80656;2.25126;Non;5.0;;2.0;;Sud;;;1.0;;;;;True;;;;;;a;n;a;2020-08;92023;0101;920230101;H;92;11.0;16.67;1.0;0.036;17.77;4.0;0.038;5541.4
pr;a;v;3;158;;6;995000;;;0;0;2;1;D;198;48.9141;2.29067;Non;3.0;;;True;Ouest;E;;2.0;;;;;False;;;;;Collectif;a;n;a;2020-08;92004;0304;920040304;H;92;11.0;;;;;;;6297.47
pr;a;v;1;30;;1;229000;;;0;0;0;1;VI;;48.89431;2.22273;Non;;;1.0;;0;VI;;;0.0;;;;True;0.0;1324.0;;Radiateur;Collectif;a;n;a;2020-08;92050;0510;920500510;H;92;11.0;;;;28.48;98.0;0.045;7633.33
pr;a;v;0;94;;4;525000;;;0;0;0;1;E;270;48.75664;2.29315;Oui;7.0;;;;Est-Ouest;F;1964.0;2.0;;;;;True;1390.0;3300.0;Gaz;Sol;Collectif;a;n;a;2020-08;92002;0405;920020405;H;92;11.0;;;;19.11;42.0;0.041;5585.11
pr;a;v;2;109;;4;635000;;;0;0;1;1;E;284;48.86133;2.17912;Non;0.0;;;;0;F;1970.0;2.0;2.0;;True;;True;0.0;0.0;Gaz;;Collectif;a;n;a;2020-08;92063;0504;920630504;H;92;11.0;;;;20.67;81.0;0.043;5825.69
pr;a;v;0;42;;2;330000;;;0;0;0;1;VI;;48.82135;2.29067;Oui;5.0;;;True;Nord-Est;VI;1930.0;;;;True;;False;36.0;1120.0;Électrique;;Individuel;a;n;a;2020-08;92075;0106;920750106;H;92;11.0;25.73;9.0;0.039;25.51;94.0;0.039;7857.14
pr;a;v;1;50;;3;525000;;;0;0;1;0;D;203;48.82455;2.28006;Non;5.0;;;True;0;E;1901.0;1.0;;;;;True;25.0;1380.0;Gaz;Radiateur;Individuel;a;n;a;2020-08;92040;0201;920400201;H;92;11.0;22.58;7.0;0.026;24.85;176.0;0.028;10500.0
pr;a;v;7;95;;4;700000;;;0;1;0;1;A;10.0;48.82429;2.27668;Oui;16.0;;;True;sud-est;B;;;;;;;True;80.0;;Électrique;;Individuel;a;n;a;2020-08;92040;0201;920400201;H;92;11.0;25.12;5.0;0.041;25.51;105.0;0.042;7368.42
pr;a;v;0;134;;6;830000;;;0;0;0;0;B;;48.78101;2.24119;Non;5.0;;2.0;;0;B;;;;;;;True;;;;;;a;n;a;2020-08;92023;0504;920230504;H;92;11.0;;;;17.46;3.0;0.034;6194.03
pr;a;v;2;127;;5;1299000;;;0;1;1;1;VI;;48.83134;2.25316;Non;;;2.0;;0;VI;2019.0;2.0;;;True;;True;;3480.0;;;Collectif;a;n;a;2020-08;92012;0402;920120402;H;92;11.0;;;;26.67;61.0;0.031;10228.35
pr;a;v;2;70;;3;740000;;;0;0;0;1;0;;48.83577;2.25395;Non;7.0;;;;0;;1930.0;1.0;0.0;;True;;True;0.0;0.0;Gaz;Radiateur;Collectif;a;n;a;2020-08;92012;0504;920120504;H;92;11.0;27.98;8.0;0.032;26.58;372.0;0.03;10571.43
pr;a;v;4;89;;4;770000;;;0;0;0;1;0;;48.83504;2.25166;Non;9.0;;0.0;;0;;1958.0;1.0;0.0;;True;;False;35.0;4320.0;;;Collectif;a;n;a;2020-08;92012;0504;920120504;H;92;11.0;;;;26.67;167.0;0.037;8651.69
pr;a;v;5;122;;5;1900000;;;0;0;0;2;0;;48.89382;2.27153;Non;5.0;;;;0;;1950.0;2.0;1.0;;True;;True;0.0;0.0;;;Collectif;a;n;a;2020-08;92051;0402;920510402;H;92;11.0;34.02;3.0;0.026;30.0;73.0;0.023;15573.77
pr;a;v;0;54;;3;460000;;;0;0;0;0;0;;48.83521;2.25211;Non;;;0.0;;0;;;;;;;;;60.0;2532.0;;;;a;n;a;2020-08;92012;0504;920120504;H;92;11.0;27.98;8.0;0.039;26.58;372.0;0.037;8518.52
pr;a;v;1;41;;2;260000;;;0;1;1;0;E;325;48.92351;2.25011;Oui;4.0;;0.0;;0;C;1950.0;1.0;0.0;;True;;False;30.0;1157.0;Électrique;;Individuel;a;n;a;2020-08;92025;0113;920250113;H;92;11.0;22.92;5.0;0.043;23.61;187.0;0.045;6341.46
pr;a;v;0;61;;4;490000;;;0;0;0;1;NS;;48.90003;2.30998;Non;6.0;;;True;0;VI;;1.0;;;True;;False;12.0;2192.0;Gaz;;Individuel;a;n;a;2020-08;92024;0502;920240502;H;92;11.0;;;;20.44;26.0;0.031;8032.79
pr;m;v;0;48;152.0;3;787500;;;0;0;1;0;VI;;48.81171;2.29527;Oui;;;;True;0;VI;1930.0;1.0;;;;;;;;Électrique;Radiateur;Individuel;a;n;m;2020-08;92046;0107;920460107;H;92;11.0;;;;;;;16406.25
pr;a;v;0;116;;5;695000;;;0;2;1;1;E;;48.79016;2.29985;Non;5.0;;;True;0;VI;1992.0;1.0;;;;;True;86.0;3924.0;Électrique;;Individuel;a;n;a;2020-08;92032;0102;920320102;H;92;11.0;;;;17.99;4.0;0.036;5991.38
pr;a;v;1;43;;3;290000;;;0;1;0;0;D;228.0;48.81323;2.29842;Oui;2.0;;;True;0;D;1930.0;;;;False;;False;7.0;327.96;;;;m;n;a;2020-08;92046;0107;920460107;H;92;11.0;23.97;3.0;0.043;21.78;30.0;0.039;6744.19
pr;m;v;0;80;290.0;5;735000;;;0;0;0;2;E;250.0;48.79956;2.19194;Non;;;2.0;;0;E;;;;;;;;;;;;Individuel;a;n;m;2020-08;92022;0109;920220109;H;92;11.0;;;;18.79;4.0;0.025;9187.5
pr;a;v;0;102;;5;960000;;;0;0;0;0;B;;48.90178;2.2958;Non;5.0;;1.0;;0;B;;;;;;;True;;;;;;a;n;a;2020-08;92024;0202;920240202;H;92;11.0;;;;19.19;7.0;0.024;9411.76
pr;a;v;0;80;;4;616000;;;0;0;0;0;B;;48.90178;2.2958;Non;;;1.0;;0;B;;;;;;;True;;;;;;a;n;a;2020-08;92024;0202;920240202;H;92;11.0;17.09;1.0;0.027;20.44;26.0;0.032;7700.0
pr;m;v;0;252;1158.0;7;2300000;;;0;0;0;0;VI;;48.83981;2.21786;0;;;;;Sud-Ouest;VI;;;;;;;;;;Fioul;Radiateur;Individuel;a;n;m;2020-08;92064;0112;920640112;H;92;11.0;;;;26.25;9.0;0.035;9126.98
pr;a;v;6;122;;3;1250000;;;0;0;0;1;NS;;48.84385;2.22435;Non;6.0;;1.0;True;0;;;1.0;;;;;True;;;;;;a;n;a;2020-08;92064;0112;920640112;H;92;11.0;24.62;9.0;0.029;23.35;106.0;0.027;10245.9
pr;a;v;3;170;;8;1183950;;;0;1;0;3;D;207;48.84372;2.2242;Non;4.0;;;True;0;C;1980.0;3.0;;;;;True;;;Électrique;;Individuel;a;n;a;2020-08;92064;0112;920640112;H;92;11.0;;;;;;;6964.41
pr;a;v;0;50;;2;199900;;;0;1;1;0;VI;;48.92809;2.2794;Oui;;;;;0;VI;1985.0;1.0;;;;;;;;Électrique;;Individuel;a;n;a;2020-08;92004;0705;920040705;H;92;11.0;23.17;10.0;0.07;24.14;397.0;0.072;3998.0
pr;a;v;0;36;;1;225000;;;0;0;0;1;0;;48.81342;2.21301;Oui;4.0;;1.0;True;0;;;1.0;;;;;True;204.0;1076.0;Électrique;;Individuel;a;n;a;2020-08;92072;0102;920720102;H;92;11.0;25.16;5.0;0.048;30.56;38.0;0.059;6250.0
pr;a;v;4;48;;2;280000;;;0;1;0;0;E;279;48.8139;2.21382;Oui;5.0;;1.0;True;0;C;1984.0;;;;False;;True;506.0;1932.0;Électrique;Radiateur;Collectif;m;n;a;2020-08;92072;0102;920720102;H;92;11.0;27.83;1.0;0.057;23.81;63.0;0.049;5833.33
pr;a;vp;0;80;;4;496000;;;0;1;0;1;C;143.0;48.81524;2.21179;Oui;3.0;;1.0;True;0;B;1987.0;1.0;;;True;;True;230.0;2400.0;Électrique;;Individuel;a;n;a;2020-08;92072;0102;920720102;H;92;11.0;18.35;1.0;0.036;21.98;25.0;0.043;6200.0
pr;a;v;5;43;;2;366500;;;0;0;1;0;VI;;48.84202;2.21388;Non;;;;True;0;;;1.0;;;;;True;;;Gaz;Radiateur;Collectif;a;n;a;2020-08;92064;0112;920640112;H;92;11.0;26.0;7.0;0.037;25.35;89.0;0.036;8523.26
pr;a;v;1;95;;4;718000;;;0;1;1;0;D;156;48.9134;2.28751;Non;5.0;;;True;sud-ouest;B;;;;;;;True;76.0;2160.0;Électrique;;Individuel;a;n;a;2020-08;92004;0305;920040305;H;92;11.0;20.44;8.0;0.032;20.04;94.0;0.032;7557.89
pr;a;v;1;45;;2;360000;;;0;1;0;1;VI;;48.91272;2.28594;Oui;4.0;;1.0;True;0;VI;2006.0;1.0;;;True;;True;16.0;1080.0;Électrique;Radiateur;Individuel;a;n;a;2020-08;92004;0305;920040305;H;92;11.0;24.74;11.0;0.037;24.14;397.0;0.036;8000.0
pr;a;v;0;63;;3;477000;;;0;0;0;1;VI;;48.81831;2.30092;Oui;8.0;;;True;0;VI;1972.0;1.0;1.0;;True;;True;68.0;;Gaz;Radiateur;Collectif;a;n;a;2020-08;92046;0106;920460106;H;92;11.0;20.67;7.0;0.033;21.78;30.0;0.035;7571.43
pr;a;v;0;46;;3;355000;;;0;0;0;1;VI;;48.81686;2.3014;Oui;5.0;;;True;0;VI;1960.0;1.0;;;;;;124.0;1075.92;Électrique;Radiateur;Individuel;a;n;a;2020-08;92046;0106;920460106;H;92;11.0;20.67;7.0;0.032;21.78;30.0;0.034;7717.39
pr;a;v;3;63;;3;348000;;;0;1;0;1;C;109;48.78573;2.24865;Oui;5.0;;;;0;D;;1.0;;;True;;True;45.0;1702.0;Gaz;;Collectif;a;n;a;2020-08;92023;0502;920230502;H;92;11.0;18.54;7.0;0.04;19.44;111.0;0.042;5523.81
pr;m;v;0;450;950.0;4;1695000;;;0;0;0;0;VI;;48.82241;2.20007;Non;3.0;;;;0;NS;1950.0;;;;;;;;;;;;a;n;m;2020-08;92072;0109;920720109;H;92;11.0;;;;20.78;1.0;0.066;3766.67
pr;a;v;0;31;;2;231000;;;0;1;1;0;VI;;48.82331;2.20364;Oui;1.0;;1.0;;0;VI;1975.0;1.0;;;;;False;45.0;2400.0;Gaz;Radiateur;Collectif;a;n;a;2020-08;92072;0109;920720109;H;92;11.0;23.81;3.0;0.038;23.81;63.0;0.038;7451.61
pr;a;v;3;64;;3;376000;;;0;0;0;1;0;;48.82374;2.20062;Oui;3.0;;1.0;True;0;;;1.0;;;;;False;35.0;3600.0;Fioul;;Collectif;a;n;a;2020-08;92072;0109;920720109;H;92;11.0;18.51;3.0;0.038;22.48;68.0;0.046;5875.0
pr;a;v;0;47;;2;299000;;;0;0;0;0;F;;48.82108;2.19827;Oui;;;0.0;;0;;;;;;;;;24.0;652.0;;;;a;n;a;2020-08;92072;0109;920720109;H;92;11.0;23.81;3.0;0.045;23.81;63.0;0.045;6361.7
pr;a;v;0;63;;3;459000;;;0;0;0;1;VI;;48.81157;2.27386;Oui;3.0;;;True;Sud-Ouest;NS;1954.0;1.0;;;;;False;12.0;750.0;Électrique;Radiateur;Individuel;a;n;a;2020-08;92023;0303;920230303;H;92;11.0;21.74;3.0;0.036;19.44;111.0;0.032;7285.71
