REG;DEP;INSEE_COM;type_annonceur;categorie_annonceur;typedebien;typedetransaction;nb_pieces;dpeL;surface_median;prix_bien_median;prix_m2_vente_median;loyer_m2_median_n7;taux_rendement_moy;balcon_moy;eau_moy;bain_moy;nb_log_en_vente
84;69;69001;pr;a;m;v;7;E;144.0;399900.0;2777.08;;;0.0;1.0;1.0;1
84;69;69001;pr;cm;m;v;4;B;88.0;217057.0;2466.56;;;0.0;0.0;1.0;1
84;69;69002;pr;a;m;v;5;NS;102.0;169000.0;1656.86;;;0.0;0.0;1.0;1
84;69;69002;pr;a;m;v;6;0;135.0;45000.0;333.33;;;0.0;0.0;1.0;1
84;69;69002;pr;a;m;v;6;E;168.0;149000.0;895.72;;;0.0;0.0;1.0;2
84;69;69002;pr;m;m;v;3;NS;53.0;59000.0;1113.21;;;0.0;0.0;0.0;1
84;69;69003;pr;a;a;v;1;0;39.0;240000.0;6153.85;14.73;0.028;0.0;0.0;0.0;3
84;69;69003;pr;a;a;v;1;D;40.0;150000.0;3750.0;14.73;0.043;0.67;0.67;0.33;3
84;69;69003;pr;a;a;v;1;E;40.0;235000.0;5875.0;14.73;0.03;1.0;0.0;1.0;1
84;69;69003;pr;a;a;v;1;G;39.0;245000.0;6282.05;14.73;0.028;1.0;0.0;0.0;1
84;69;69003;pr;a;a;v;1;VI;37.0;246900.0;6672.97;14.73;0.026;0.0;0.0;0.0;1
84;69;69003;pr;a;a;v;2;0;60.5;370000.0;6117.48;13.91;0.027;0.0;0.0;0.0;2
84;69;69003;pr;a;a;v;2;C;44.0;212500.0;4830.75;13.91;0.034;0.0;0.0;1.0;2
84;69;69003;pr;a;a;v;2;D;55.0;210000.0;3857.14;13.91;0.044;0.5;0.5;0.5;2
84;69;69003;pr;a;a;v;2;E;52.5;230000.0;4437.18;13.91;0.038;0.0;0.0;1.0;2
84;69;69003;pr;a;a;v;2;F;40.0;220000.0;5500.0;13.91;0.03;1.0;1.0;0.0;1
84;69;69003;pr;a;a;v;2;NS;43.0;204700.0;4760.47;13.91;0.035;0.0;0.0;1.0;1
84;69;69003;pr;a;a;v;3;0;78.5;447100.0;5659.94;12.43;0.026;0.0;0.0;0.17;6
84;69;69003;pr;a;a;v;3;B;77.0;444200.0;5768.83;12.43;0.026;0.0;0.0;0.0;1
84;69;69003;pr;a;a;v;3;C;74.5;282000.0;3875.03;12.43;0.039;0.25;0.25;1.25;4
84;69;69003;pr;a;a;v;3;D;64.0;360000.0;5625.0;12.43;0.027;0.0;1.0;0.0;1
84;69;69003;pr;a;a;v;3;E;73.0;190000.0;2602.74;12.43;0.057;0.0;0.0;1.0;1
84;69;69003;pr;a;a;v;3;NS;77.0;460200.0;5976.62;12.43;0.026;0.25;0.5;1.0;4
84;69;69003;pr;a;a;v;3;VI;85.0;437400.0;5088.75;12.43;0.03;0.0;0.0;0.2;10
84;69;69003;pr;a;a;v;4;0;101.0;510000.0;5049.5;13.45;0.031;0.0;0.33;1.0;3
84;69;69003;pr;a;a;v;4;A;101.0;463500.0;4589.11;13.45;0.035;1.0;0.0;4.0;1
84;69;69003;pr;a;a;v;4;B;100.0;456500.0;4565.0;13.45;0.035;0.0;0.0;1.0;1
84;69;69003;pr;a;a;v;4;C;86.0;257000.0;2988.37;13.45;0.054;0.0;0.0;1.0;1
84;69;69003;pr;a;a;v;4;D;99.0;315000.0;3233.08;13.45;0.05;0.5;0.0;1.5;2
84;69;69003;pr;a;a;v;4;NS;100.0;462850.0;4842.27;13.45;0.034;0.17;0.67;1.0;6
84;69;69003;pr;a;a;v;4;VI;91.0;525300.0;5836.67;13.45;0.03;0.0;0.0;0.33;3
84;69;69003;pr;a;a;v;5;C;153.0;371000.0;2424.84;11.12;0.055;0.0;1.0;1.0;1
84;69;69003;pr;a;a;v;5;D;128.0;330000.0;2578.12;11.12;0.052;0.0;0.0;2.0;1
84;69;69003;pr;a;a;v;6;C;137.0;397000.0;2897.81;;;0.0;0.0;1.0;1
84;69;69003;pr;a;m;v;10;F;177.0;745500.0;4211.86;;;0.0;1.0;1.0;1
84;69;69003;pr;a;m;v;2;D;70.0;260000.0;3714.29;;;0.0;0.0;1.0;1
84;69;69003;pr;a;m;v;2;E;55.0;249000.0;4527.27;;;0.0;1.0;0.0;1
84;69;69003;pr;a;m;v;4;A;103.0;547500.0;5642.03;;;0.0;0.5;1.0;2
84;69;69003;pr;a;m;v;4;C;129.5;420000.0;3241.5;;;0.0;1.0;1.0;2
84;69;69003;pr;a;m;v;4;E;130.0;415000.0;3192.31;;;0.0;0.0;1.0;1
84;69;69003;pr;a;m;v;4;VI;120.0;435000.0;3625.0;;;0.0;1.0;1.0;1
84;69;69003;pr;a;m;v;5;0;142.0;935000.0;6584.51;;;0.0;1.0;1.0;1
84;69;69003;pr;a;m;v;5;C;122.5;362500.0;2987.82;;;0.0;0.5;1.0;2
84;69;69003;pr;a;m;v;5;D;88.0;360000.0;4090.91;;;0.0;2.0;0.0;1
84;69;69003;pr;a;m;v;5;VI;142.0;440000.0;3098.59;;;0.0;1.0;1.0;1
84;69;69003;pr;a;m;v;6;B;164.0;894000.0;5451.22;;;0.0;2.0;1.0;1
84;69;69003;pr;a;m;v;6;C;160.0;770000.0;4529.41;;;0.0;0.67;0.67;3
84;69;69003;pr;a;m;v;6;D;132.0;542500.0;4383.42;;;0.5;0.5;1.5;2
84;69;69003;pr;a;m;v;6;E;169.0;509500.0;3169.23;;;0.0;0.0;2.0;2
84;69;69003;pr;a;m;v;6;VI;121.0;570000.0;4710.74;;;1.0;1.0;0.0;1
84;69;69003;pr;a;m;v;7;D;160.0;695000.0;4343.75;;;0.0;0.0;2.0;1
