type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP;REG
pr;m;l;0;100;;4;600;;;0;0;0;0;E;309;48.43429;3.7356;Non;;;;;0;C;;;;;;;;;;;;;a;;m;2020-08;10275;0000;102750000;Z;10;44.0
pr;m;l;0;106;;4;700;;;0;0;0;0;0;;48.54734;3.62496;Non;;;;;0;;;;;;;;;;;;;;a;;m;2020-08;10284;0000;102840000;Z;10;44.0
pr;m;l;0;99;;5;800;;;0;0;0;0;C;108;48.17015;4.22131;Non;;;;;0;D;;;;;;;;;;;;;a;;m;2020-08;10358;0000;103580000;Z;10;44.0
pr;a;l;3;71;;4;627;;;0;0;0;1;C;137;48.28628;4.06652;0;8.0;;0.0;;0;D;1965.0;;0.0;;False;;True;;;Gaz;Radiateur;Collectif;a;n;a;2020-08;10333;0201;103330201;H;10;44.0
pr;a;l;0;41;;2;400;;;0;0;0;0;E;317;48.281;4.06258;Non;;;;;0;C;;;;;;;;;;;;;a;;a;2020-08;10333;0201;103330201;H;10;44.0
pr;a;l;0;54;;3;400;;;0;0;0;0;0;;48.52073;3.71979;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;10323;0101;103230101;H;10;44.0
pr;a;l;1;55;;3;480;;;0;0;1;0;0;;48.53645;4.14421;0;3.0;;;;0;;;1.0;;;;;True;;;Électrique;;Individuel;a;n;a;2020-08;10006;0000;100060000;Z;10;44.0
pr;a;l;0;55;;3;400;;;0;0;0;0;0;;48.53664;4.14366;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;10006;0000;100060000;Z;10;44.0
pr;a;l;0;34;;2;400;;;0;0;0;0;0;;48.28196;4.07319;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;10387;1004;103871004;H;10;44.0
pr;m;l;0;104;;6;500;;;0;0;0;0;D;166;48.2399;4.695;Non;;;;;0;E;;;;;;;;;;;;;a;;m;2020-08;10033;0102;100330102;H;10;44.0
pr;a;l;0;82;;4;300;;;0;0;0;0;C;;48.26859;4.08509;Non;;;;;0;C;;;;;;;;;;;;;a;;a;2020-08;10387;1003;103871003;H;10;44.0
pr;a;l;0;50;;3;600;;;0;0;0;0;G;451;48.28173;4.07129;Non;;;;;0;G;;;;;;;;;;;;;a;;a;2020-08;10387;1004;103871004;H;10;44.0
pr;a;l;1;45;;3;560;;;0;0;1;0;VI;;48.49349;3.50134;0;2.0;;;False;Nord Sud Est Ouest;VI;;1.0;;;False;;False;;;Électrique;;Individuel;a;n;a;2020-08;10268;0101;102680101;H;10;44.0
pr;a;l;0;108;;4;658;;;0;0;1;1;0;;48.51587;3.72084;0;0.0;;0.0;;0;;;1.0;0.0;;False;;False;;;Gaz;;Individuel;a;n;a;2020-08;10323;0103;103230103;H;10;44.0
pr;m;l;0;115;;6;1022;;;0;0;1;1;0;;48.27977;4.01609;0;;;0.0;;0;;1993.0;2.0;0.0;;;;;;;Électrique;Radiateur;Individuel;a;n;m;2020-08;10321;0000;103210000;Z;10;44.0
pr;a;l;0;82;;3;539;;;0;0;0;0;B;73.0;48.51253;3.72004;0;0.0;;0.0;;0;C;;0.0;0.0;;False;;False;;;Gaz;;Individuel;a;n;a;2020-08;10323;0104;103230104;H;10;44.0
pr;a;l;1;118;;4;740;;;0;0;0;0;0;;48.51263;3.71743;0;1.0;;0.0;;0;;;0.0;0.0;;False;;False;;;Gaz;;Individuel;a;n;a;2020-08;10323;0104;103230104;H;10;44.0
pr;a;l;0;44;;2;300;;;0;0;0;0;D;151;48.2881;4.07499;Non;;;;;0;D;;;;;;;;;;;;;a;;a;2020-08;10387;0901;103870901;H;10;44.0
pr;a;l;1;21;;1;470;;;0;0;1;0;C;111.0;48.26254;4.0725;0;2.0;;;False;Nord-Sud;A;;1.0;;;False;;False;;;;;;a;n;a;2020-08;10325;0000;103250000;Z;10;44.0
pr;a;l;0;10;;1;370;;;0;0;0;0;VI;;48.28725;4.07626;0;3.0;;;;0;VI;;;;;;;;;;;;;a;n;a;2020-08;10387;0901;103870901;H;10;44.0
pr;a;l;4;56;;3;595;;;0;0;0;0;0;;48.2908;4.07406;0;4.0;;0.0;;0;;;0.0;0.0;;False;;False;;;;;Collectif;a;n;a;2020-08;10387;0901;103870901;H;10;44.0
pr;a;l;8;64;;3;590;;;0;1;0;1;E;246;48.29012;4.07422;0;8.0;;0.0;;0;E;1962.0;;0.0;;True;;True;;;Gaz;Radiateur;Collectif;a;n;a;2020-08;10387;0901;103870901;H;10;44.0
pr;a;l;6;48;;2;475;;;0;0;0;1;D;173;48.28372;4.0717;0;0.0;;0.0;;0;E;;1.0;0.0;;False;;True;;;;;Collectif;a;n;a;2020-08;10387;0901;103870901;H;10;44.0
pr;a;l;2;47;;2;471;;;0;0;0;1;E;264;48.3064;4.06444;0;3.0;;0.0;;0;C;2007.0;;0.0;;False;;True;;;;;;a;n;a;2020-08;10387;0202;103870202;H;10;44.0
pr;m;l;0;100;;4;745;;;0;0;1;0;C;149;48.26078;4.07206;0;;;0.0;;0;A;;1.0;0.0;;;;;;;;;;a;n;m;2020-08;10325;0000;103250000;Z;10;44.0
pr;a;l;1;77;;3;650;;;0;0;0;1;C;147;48.31423;4.06418;0;4.0;;2.0;;0;B;;;0.0;;False;;False;;;Électrique;;;a;n;a;2020-08;10387;0202;103870202;H;10;44.0
pr;a;l;0;84;;4;677;;;0;0;0;1;F;399;48.29244;4.06158;0;0.0;;1.0;;0;G;2004.0;;0.0;;False;;False;;;Gaz;Radiateur;;a;n;a;2020-08;10362;0104;103620104;H;10;44.0
pr;a;l;0;111;;5;800;;;0;0;0;0;C;114;48.29319;4.0565;Non;;;;;0;D;;;;;;;;;;;;;a;;a;2020-08;10362;0104;103620104;H;10;44.0
pr;a;l;1;36;;2;490;;;0;0;0;1;G;532;48.29326;4.05586;0;;;;True;0;D;1940.0;1.0;;;;;False;;;Électrique;Radiateur;Individuel;a;n;a;2020-08;10362;0104;103620104;H;10;44.0
pr;a;l;0;65;;3;600;;;0;0;0;0;0;;48.30425;4.05277;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;10387;0302;103870302;H;10;44.0
pr;a;l;1;57;;4;595;;;0;0;0;1;0;;48.30046;4.05252;0;2.0;;0.0;;0;;;1.0;0.0;;False;;False;;;;;;a;n;a;2020-08;10387;0302;103870302;H;10;44.0
pr;a;l;0;40;;2;440;;;0;0;1;0;G;481.0;48.31848;4.09441;0;2.0;;0.0;;0;C;2010.0;1.0;0.0;;False;;False;;;Électrique;;Individuel;a;n;a;2020-08;10297;0000;102970000;Z;10;44.0
pr;a;l;2;19;;2;340;;;0;0;1;0;0;;48.30176;4.05461;0;2.0;;;;0;;1930.0;1.0;0.0;;False;;False;;;Électrique;Convecteur;Individuel;a;n;a;2020-08;10387;0302;103870302;H;10;44.0
pr;a;l;1;50;;4;600;;;0;0;1;0;0;;48.30875;4.05142;0;1.0;;1.0;;0;;1970.0;1.0;0.0;;False;;False;;;Gaz;Radiateur;Collectif;a;n;a;2020-08;10387;0301;103870301;H;10;44.0
pr;a;l;0;55;;2;460;;;0;0;0;0;E;270;48.28183;4.05932;0;5.0;;;;0;C;;;;;;;;;;;;;a;n;a;2020-08;10333;0103;103330103;H;10;44.0
pr;a;l;2;26;;1;419;;;0;0;0;1;D;151;48.29687;4.0574;0;0.0;;0.0;;0;E;1976.0;1.0;0.0;;False;;True;;;;;Collectif;a;n;a;2020-08;10362;0101;103620101;H;10;44.0
pr;a;l;0;82;;4;500;;;0;0;0;0;0;;48.29803;4.05606;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;10362;0101;103620101;H;10;44.0
pr;a;l;0;42;;2;500;;;0;0;0;0;G;451;48.2962;4.06223;Non;;;;;0;G;;;;;;;;;;;;;a;;a;2020-08;10362;0101;103620101;H;10;44.0
pr;a;l;1;82;;4;580;;;0;0;0;1;0;;48.29798;4.0556;0;;;;True;0;;;1.0;;;;;False;;;Gaz;;Individuel;a;n;a;2020-08;10362;0101;103620101;H;10;44.0
pr;m;l;0;110;;6;1100;;;0;0;0;0;0;;48.27728;4.06334;Non;;;;;0;;;;;;;;;;;;;;a;;m;2020-08;10333;0202;103330202;H;10;44.0
pr;a;l;0;14;;1;300;;;0;0;0;0;A;;48.28476;4.06605;Non;;;;;0;A;;;;;;;;;;;;;a;;a;2020-08;10333;0202;103330202;H;10;44.0
pr;a;l;0;48;;2;510;;;0;0;0;1;D;192;48.28524;4.06756;0;;;;;0;E;;;;;;;True;;;Gaz;;Individuel;a;n;a;2020-08;10333;0202;103330202;H;10;44.0
pr;a;l;1;58;;3;600;;;0;1;0;1;D;196;48.28521;4.06789;0;6.0;;0.0;;0;B;;1.0;0.0;;False;;True;;;Électrique;Radiateur;Individuel;a;n;a;2020-08;10333;0202;103330202;H;10;44.0
pr;a;l;9;52;;2;421;;;0;0;0;1;0;;48.28157;4.06359;0;0.0;;0.0;;0;;1972.0;1.0;0.0;;False;;True;;;;;Collectif;a;n;a;2020-08;10333;0202;103330202;H;10;44.0
pr;a;l;0;36;;2;410;;;0;0;0;1;F;369.0;48.30608;4.06308;0;0.0;;;;0;C;1975.0;1.0;0.0;;False;;False;;;Électrique;Radiateur;Individuel;a;n;a;2020-08;10387;0202;103870202;H;10;44.0
pr;a;l;3;27;;1;413;;;0;0;1;0;F;437.0;48.31074;4.06032;0;3.0;;;;0;G;1930.0;1.0;0.0;;True;;False;;;Gaz;Radiateur;Collectif;a;n;a;2020-08;10387;0202;103870202;H;10;44.0
pr;m;l;0;92;;5;900;;;0;0;0;0;D;230;48.2713;4.05445;Non;;;;;0;C;;;;;;;;;;;;;a;;m;2020-08;10333;0202;103330202;H;10;44.0
pr;m;l;0;92;350.0;5;920;;;0;0;0;1;D;230;48.27154;4.05488;0;1.0;;;;0;C;;2.0;;;;;;;;Électrique;;Individuel;a;n;m;2020-08;10333;0202;103330202;H;10;44.0
pr;a;l;1;59;;2;596;;;0;0;0;1;E;237;48.30185;4.06682;0;4.0;;;True;Nord-Sud;C;;1.0;1.0;;False;;True;;;;;;a;n;a;2020-08;10387;0201;103870201;H;10;44.0
pr;a;l;3;53;;2;490;;;0;0;0;1;A;;48.30081;4.06492;0;3.0;;0.0;;0;A;;;0.0;;False;;False;;;Électrique;;;a;n;a;2020-08;10387;0201;103870201;H;10;44.0
pr;m;l;0;80;;3;600;;;0;0;0;0;E;252;48.51773;3.72628;Non;;;;;0;E;;;;;;;;;;;;;a;;m;2020-08;10323;0102;103230102;H;10;44.0
pr;a;l;3;71;;4;510;;;0;0;0;1;E;287.0;48.30746;4.08345;0;8.0;;;;0;F;1975.0;1.0;0.0;;False;;False;;;Gaz;Radiateur;Individuel;a;n;a;2020-08;10387;0501;103870501;H;10;44.0
pr;a;l;1;40;;2;543;;;0;0;0;1;B;61;48.30663;4.08278;0;1.0;;1.0;;0;C;;1.0;1.0;;False;;False;;;Gaz;Radiateur;Collectif;a;n;a;2020-08;10387;0501;103870501;H;10;44.0
pr;a;l;2;63;;3;690;;;0;0;0;1;0;;48.26884;4.10404;0;3.0;;1.0;;0;;2009.0;;1.0;;False;;True;;;Électrique;Sol;Individuel;a;n;a;2020-08;10343;0102;103430102;H;10;44.0
pr;a;l;0;32;;1;420;;;0;0;0;0;0;;48.2768;4.04144;0;;;;False;0;;;;;;;;;;;;;;a;n;a;2020-08;10333;0101;103330101;H;10;44.0
pr;a;l;0;25;;1;550;;;0;0;0;1;0;;48.30647;4.09187;0;1.0;;0.0;;0;;;1.0;0.0;;False;;False;;;;;Collectif;a;n;a;2020-08;10387;0501;103870501;H;10;44.0
pr;a;l;2;29;;1;449;;;0;0;0;1;E;298;48.29456;4.07313;0;2.0;;0.0;;0;B;;1.0;0.0;;False;;False;;;Électrique;;;a;n;a;2020-08;10387;1102;103871102;H;10;44.0
pr;a;l;3;70;;3;579;;;0;0;0;1;0;;48.29643;4.07551;0;0.0;;0.0;;0;;;1.0;0.0;;False;;False;;;;;Collectif;a;n;a;2020-08;10387;1102;103871102;H;10;44.0
pr;a;l;1;60;;3;650;;;0;0;1;0;C;100;48.2951;4.07454;0;3.0;;;False;Sud-Ouest;D;;1.0;1.0;;False;;False;;;;;;a;n;a;2020-08;10387;1102;103871102;H;10;44.0
pr;a;l;0;22;;1;301;;;0;0;0;1;0;;48.29508;4.07169;0;3.0;;0.0;;0;;1600.0;0.0;0.0;;False;;False;;;Électrique;Radiateur;Individuel;a;n;a;2020-08;10387;1102;103871102;H;10;44.0
pr;a;l;5;32;;1;318;;;0;0;0;1;D;151.98;48.29541;4.0778;0;5.0;;0.0;;0;A;;;0.0;;False;;True;;;Électrique;Radiateur;Individuel;a;n;a;2020-08;10387;1102;103871102;H;10;44.0
pr;a;l;0;28;;1;300;;;0;0;0;0;C;;48.29329;4.07046;Non;;;;;0;D;;;;;;;;;;;;;a;;a;2020-08;10387;1102;103871102;H;10;44.0
