REG;DEP;INSEE_COM;type_annonceur;categorie_annonceur;typedebien;typedetransaction;nb_pieces;dpeL;surface_median;prix_bien_median;balcon_moy;eau_moy;bain_moy;nb_log
93;04;04001;pr;a;m;l;3;G;43.0;613.0;0.0;0.0;0.0;1
93;04;04004;pr;a;a;l;2;D;43.0;500.0;0.0;0.0;1.0;1
93;04;04004;pr;a;a;l;3;E;60.0;625.0;0.0;0.0;0.67;3
93;04;04004;pr;a;a;l;4;E;80.0;740.0;0.0;0.0;1.0;1
93;04;04004;pr;a;m;l;4;0;91.0;740.0;0.0;0.0;1.0;1
93;04;04006;pr;a;a;l;2;F;44.0;440.0;1.0;0.0;1.0;1
93;04;04006;pr;a;a;l;4;D;69.0;916.0;1.0;1.0;0.0;1
93;04;04008;pr;a;a;l;2;G;37.5;431.5;1.0;0.5;0.5;2
93;04;04008;pr;a;m;l;4;VI;47.0;463.0;1.0;1.0;0.0;1
93;04;04013;pr;a;a;l;2;D;43.0;390.0;0.0;0.0;1.0;1
93;04;04013;pr;a;a;l;2;E;41.0;375.0;0.0;0.0;0.5;2
93;04;04013;pr;a;a;l;3;C;55.0;430.0;0.0;0.0;1.0;1
93;04;04013;pr;a;a;l;3;D;54.5;445.0;0.0;0.0;1.0;2
93;04;04013;pr;a;m;l;2;E;38.0;310.0;0.0;0.0;0.0;1
93;04;04013;pr;a;m;l;3;E;52.0;510.0;0.0;0.0;0.0;1
93;04;04013;pr;a;m;l;4;C;70.0;770.0;0.0;0.0;1.0;1
93;04;04013;pr;a;m;l;4;D;106.0;1000.0;0.0;0.0;0.0;1
93;04;04013;pr;a;m;l;4;E;57.0;550.0;0.0;0.0;1.0;1
93;04;04018;pr;a;a;l;2;0;39.0;300.0;0.0;0.0;0.0;1
93;04;04018;pr;a;a;l;2;VI;39.0;415.0;0.0;1.0;0.0;2
93;04;04018;pr;a;m;l;5;E;93.0;865.0;0.0;1.0;1.0;1
93;04;04019;pr;a;a;l;1;0;30.0;500.0;0.0;0.0;0.0;1
93;04;04019;pr;a;a;l;1;D;28.0;300.0;0.0;0.0;0.0;1
93;04;04019;pr;a;a;l;1;E;29.5;400.0;1.0;0.5;0.5;2
93;04;04019;pr;a;a;l;1;VI;30.0;565.0;0.0;1.0;0.0;1
93;04;04019;pr;a;a;l;2;0;42.0;500.0;0.0;0.0;0.0;3
93;04;04019;pr;a;a;l;2;C;50.0;566.0;1.0;0.0;1.0;1
93;04;04019;pr;a;a;l;2;D;47.0;380.0;0.0;0.0;1.0;1
93;04;04019;pr;a;a;l;2;E;29.0;480.0;0.43;0.29;0.57;7
93;04;04019;pr;a;a;l;2;F;25.0;390.0;0.8;0.0;0.8;5
93;04;04019;pr;a;a;l;2;VI;43.5;571.5;0.5;1.0;0.0;2
93;04;04019;pr;a;a;l;3;0;49.0;400.0;0.0;0.0;0.0;1
93;04;04019;pr;a;a;l;3;D;25.0;500.0;1.0;0.0;1.0;1
93;04;04019;pr;a;a;l;3;E;61.0;535.0;0.0;0.0;0.5;2
93;04;04019;pr;a;a;l;3;F;83.0;500.0;0.0;0.0;0.33;3
93;04;04019;pr;a;a;l;3;VI;49.0;410.0;0.0;1.0;0.0;1
93;04;04019;pr;a;a;l;4;E;96.0;710.0;1.0;0.0;1.0;2
93;04;04019;pr;a;a;l;4;F;66.0;690.0;1.0;0.0;1.0;1
93;04;04019;pr;a;m;l;4;E;74.0;770.0;0.0;0.0;1.0;1
93;04;04022;pr;a;a;l;4;E;79.0;500.0;0.0;0.0;1.0;1
